thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,participant,session,age,gender,handedness,quest_prop_low,quest_low_converged,quest_prop_high,quest_high_converged,miniblock_order,starts_with,
,,78,13,001,26,f,r,calibration,0.55,2,0,78,0.40766968306220214,-0.37360720091511007,0,False,1.2352299001067877,False,dot,square,0.20279547167200218,8.633252907801538,1579.8852821276814,384.7415652881867,822,[np.int64(808)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,,,,,,,
,,79,13,001,26,f,r,calibration,0.55,2,0,79,0.40766968306220214,-0.37360720091511007,1,False,0.9613055996596813,False,dot,dot,0.20068186032516822,7.6778935798773515,1405.0545251175554,439.3222617470236,1220,[np.int64(611)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,,,,,,,
,,80,13,001,26,f,r,calibration,0.55,2,0,80,0.40766968306220214,-0.37360720091511007,1,False,0.8956524999812245,False,square,square,0.19865257045357657,3.1368955611696627,580.3256788163876,135.2569887819206,1569,[np.int64(1523)],-0.5495769757514991,2.639084730290303,1.5826015836126128,0.02503772787662193,0.02107317307742227,,,,,,,,,,13,001,26,f,r,,,,,,,
,,81,13,001,26,f,r,calibration,0.85,2,-1,1,0.5981210736084265,0.3976423325602886,1,False,0.5549963000230491,False,dot,dot,0.8833941500202273,17.081659980663353,3108.86211648073,216.89681158207623,76,[np.int64(651)],0.49887896444510554,3.2323377588830704,2.050691472501904,0.0257364756811414,0.02148582368615677,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,82,13,001,26,f,r,calibration,0.85,2,-1,2,0.5350820483873121,0.14055915473515587,1,False,0.591941200196743,False,square,square,0.8974722567509856,16.345318704848058,2974.8480042823467,227.0825811000357,1200,[np.int64(1110)],0.3118133766571681,3.2082444668428995,2.0424419558677074,0.025480950703595955,0.02143037331807896,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,83,13,001,26,f,r,calibration,0.85,2,-1,3,0.5350820483873121,0.14055915473515587,1,False,2.1584828002378345,False,square,square,0.8872830967337415,13.306410753111857,2435.0731678194697,234.32125627358815,798,[np.int64(1528)],0.12417907816641394,3.202036049568465,2.0413069970393267,0.025192955999298612,0.021365090692057793,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,84,13,001,26,f,r,calibration,0.85,2,-1,4,0.5350820483873121,0.14055915473515587,1,False,0.604158699978143,False,dot,dot,0.8556339725168699,14.936561449192535,2733.390745202234,207.07191914725323,917,[np.int64(1473)],-0.05217551202368467,3.212904805647718,2.0470640208696436,0.02487584370063665,0.021289789542834836,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,85,13,001,26,f,r,calibration,0.85,2,-1,5,0.5981210736084265,0.3976423325602886,1,False,0.8903288999572396,False,dot,dot,0.8003514367271172,17.07369813453827,3107.413060485965,241.883456174853,1033,[np.int64(148)],-0.19317776838267303,3.249692783827168,2.061588839060837,0.024504387610261986,0.02119693986790726,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,86,13,001,26,f,r,calibration,0.85,2,-1,6,0.5981210736084265,0.3976423325602886,1,False,0.6054252004250884,False,dot,dot,0.7455100577193209,16.8504242350925,3083.6276350219277,175.0539602860844,1177,[np.int64(1035)],-0.30702045345973,3.2958042780411603,2.0790037865465876,0.02411873104376625,0.021095329369743843,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,87,13,001,26,f,r,calibration,0.85,2,-1,7,0.5350820483873121,0.14055915473515587,1,False,0.5598573996685445,False,square,square,0.7005904430629705,8.466369207679728,2387.516116565683,165.29129524880327,1172,[np.int64(277)],-0.4153292982264823,3.3417221114163373,2.09729942929005,0.023748981829506743,0.020992970817421727,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,88,13,001,26,f,r,calibration,0.85,2,-1,8,0.40766968306220214,-0.37360720091511007,1,False,0.686801599804312,False,square,square,0.6796966365425421,6.069885831110529,1104.7192212621162,517.9577599575196,1542,[np.int64(344)],-0.536614435658069,3.347166072313858,2.098780271092517,0.023441796132000516,0.020904344156043253,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,89,13,001,26,f,r,calibration,0.85,2,-1,9,0.347354013008391,-0.6306903787402434,1,False,1.5288811000064015,False,dot,dot,0.6687357149422902,5.429414305634619,988.1534036255007,403.5377055899036,964,[np.int64(706)],-0.6576130589227142,3.333519110544848,2.0924404681215183,0.023162240896485956,0.02082078308103772,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,90,13,001,26,f,r,calibration,0.85,2,-1,10,0.347354013008391,-0.6306903787402434,1,False,1.2623773999512196,False,dot,dot,0.6507443215141001,3.4736781251676803,632.2094187805178,238.33373792200666,196,[np.int64(352)],-0.7731213826811978,3.3372524500173215,2.093608125161419,0.02286300460961981,0.02072813704460038,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,91,13,001,26,f,r,calibration,0.85,2,-1,11,0.347354013008391,-0.6306903787402434,0,False,1.8565636002458632,False,dot,square,0.59712574624814,5.989962118113553,1096.1630676147802,195.42383275651542,1127,[np.int64(970)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,92,13,001,26,f,r,calibration,0.85,2,-1,12,0.47090191089840744,-0.11652402308997703,0,True,nan,False,dot,timeout,0.59712574624814,9.577150249767142,1743.0413454576196,220.39131570917706,1070,[np.int64(518)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,93,13,001,26,f,r,calibration,0.85,2,-1,13,0.47090191089840744,-0.11652402308997703,1,False,1.4195105996914208,False,square,square,0.5630712428225892,8.598250818192502,1564.8816489110354,282.8599824203641,590,[np.int64(1357)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,94,13,001,26,f,r,calibration,0.85,2,-1,14,0.47090191089840744,-0.11652402308997703,1,False,0.696378099732101,False,dot,dot,0.5328932816390981,9.134550692456319,1662.48822602705,315.38558287043276,1300,[np.int64(927)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,95,13,001,26,f,r,calibration,0.85,2,-1,15,0.40766968306220214,-0.37360720091511007,1,False,1.2349306996911764,False,square,square,0.5137890731766135,7.479788936388206,1361.3215864226536,409.62749733156824,799,[np.int64(188)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,96,13,001,26,f,r,calibration,0.85,2,-1,16,0.347354013008391,-0.6306903787402434,1,False,0.6465898999013007,False,square,square,0.5060888845682668,6.3523585405714424,1156.1292543840025,95.93176906359362,149,[np.int64(1057)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,97,13,001,26,f,r,calibration,0.85,2,-1,17,0.347354013008391,-0.6306903787402434,1,False,0.677872400265187,False,dot,dot,0.49678719524001475,5.26179481076401,957.6466555590498,370.81996534694576,1428,[np.int64(657)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,98,13,001,26,f,r,calibration,0.85,2,-1,18,0.29156950079727495,-0.887773556565376,1,False,0.5551383998245001,False,dot,dot,0.4977635968934192,3.632429295279487,664.7345610361461,428.0612798656163,33,[np.int64(815)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,99,13,001,26,f,r,calibration,0.85,2,-1,19,0.29156950079727495,-0.887773556565376,1,False,0.6240122998133302,False,dot,dot,0.49558762212926905,3.835098574892208,701.8230392052741,587.7226292617231,1546,[np.int64(1348)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,100,13,001,26,f,r,calibration,0.85,2,-1,20,0.29156950079727495,-0.887773556565376,1,False,0.892957900185138,False,square,square,0.4904493864080899,3.5403628592831726,647.8864032488206,206.4964426605156,1121,[np.int64(1137)],-1.0281639384160322,3.402054744035202,2.1179507326922047,0.021443389835571695,0.02023157136456743,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,101,13,001,26,f,r,calibration,0.85,2,-1,21,0.2414297750189407,-1.1448567343905092,1,False,0.7428903998807073,False,dot,dot,0.4938357242764747,2.718202555302145,497.43106762029254,240.20132391300714,198,[np.int64(1237)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,102,13,001,26,f,r,calibration,0.85,2,-1,22,0.2414297750189407,-1.1448567343905092,1,False,2.0717730997130275,False,dot,dot,0.4931792178459288,2.0825689003132766,379.02753985701634,217.54181981994654,943,[np.int64(1077)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,103,13,001,26,f,r,calibration,0.85,2,-1,23,0.2414297750189407,-1.1448567343905092,1,False,0.6499311998486519,False,square,square,0.48867755368774934,3.832837229960168,697.5763758527505,169.59159631896125,753,[np.int64(1255)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,104,13,001,26,f,r,calibration,0.85,2,-1,24,0.2414297750189407,-1.1448567343905092,0,False,0.6003990997560322,False,square,dot,0.4344830580965951,4.601932975435645,837.5518015292873,284.7610336378541,1373,[np.int64(736)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,105,13,001,26,f,r,calibration,0.85,2,-1,25,0.29156950079727495,-0.887773556565376,1,False,0.7010989999398589,False,square,square,0.4247509252082669,3.208308589750716,587.120471924381,101.0676810367964,637,[np.int64(56)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,106,13,001,26,f,r,calibration,0.85,2,-1,26,0.29156950079727495,-0.887773556565376,1,False,0.7741475999355316,False,square,square,0.414606186245782,4.7676274929069224,867.70820370906,322.1164264486233,1062,[np.int64(165)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,107,13,001,26,f,r,calibration,0.85,2,-1,27,0.29156950079727495,-0.887773556565376,1,False,0.6442535002715886,False,dot,dot,0.40456835177612266,6.38069923213294,1167.6679594803281,307.59842054609027,1005,[np.int64(488)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,108,13,001,26,f,r,calibration,0.85,2,-1,28,0.2414297750189407,-1.1448567343905092,1,False,1.3007125998847187,False,dot,dot,0.40167058219724283,1.6211693950213992,298.29516868393745,423.70434887819846,863,[np.int64(1231)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,109,13,001,26,f,r,calibration,0.85,2,-1,29,0.2414297750189407,-1.1448567343905092,0,False,1.5855139000341296,False,square,dot,0.3629194253874908,3.5305898417848742,646.097941046632,143.58617011536788,1405,[np.int64(982)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,110,13,001,26,f,r,calibration,0.85,2,-1,30,0.29156950079727495,-0.887773556565376,1,False,1.5185266002081335,False,dot,dot,0.353314652863768,2.9229323964225955,531.9736961489124,216.72637790385167,233,[np.int64(202)],-1.1078284749301572,3.4092276779510278,2.1218774958081177,0.021004597301084282,0.020044660532006032,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,111,13,001,26,f,r,calibration,0.85,2,-1,31,0.29156950079727495,-0.887773556565376,1,False,0.5696185999549925,False,square,square,0.34440988694517455,2.5789816326687736,469.3746571457168,282.93519363965174,5,[np.int64(933)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,112,13,001,26,f,r,calibration,0.85,2,-1,32,0.29156950079727495,-0.887773556565376,0,True,nan,False,dot,timeout,0.34440988694517455,2.6140791155549454,475.76239903100003,123.0004460007094,833,[np.int64(786)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,113,13,001,26,f,r,calibration,0.85,2,-1,33,0.29156950079727495,-0.887773556565376,1,False,1.6183516001328826,False,dot,dot,0.336381678537583,5.099292974006114,928.0713212691128,458.3698309553027,1411,[np.int64(614)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,114,13,001,26,f,r,calibration,0.85,2,-1,34,0.2414297750189407,-1.1448567343905092,1,False,0.9298581001348794,False,square,square,0.3347028322644666,3.910604389705843,711.7299989264634,559.268826643947,1171,[np.int64(36)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,115,13,001,26,f,r,calibration,0.85,2,-1,35,0.2414297750189407,-1.1448567343905092,1,False,0.602014200296253,False,square,square,0.3327051686225472,3.69614887688776,709.66058436245,220.5952785698981,153,[np.int64(539)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,116,13,001,26,f,r,calibration,0.85,2,-1,36,0.2414297750189407,-1.1448567343905092,0,False,0.5247126999311149,False,dot,square,0.3028724001704782,2.445067392229178,687.063937216399,47.8740437432891,1437,[np.int64(294)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,117,13,001,26,f,r,calibration,0.85,2,-1,37,0.29156950079727495,-0.887773556565376,1,False,1.6563141997903585,False,dot,dot,0.29546064705336206,1.8872944121773976,343.48758301628635,449.2637427916737,665,[np.int64(1092)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,118,13,001,26,f,r,calibration,0.85,2,-1,38,0.2414297750189407,-1.1448567343905092,0,False,1.870012499857694,False,dot,square,0.2767725263673624,1.8165892686851814,339.7021932441289,150.35391930110336,1013,[np.int64(986)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,119,13,001,26,f,r,calibration,0.85,2,-1,39,0.29156950079727495,-0.887773556565376,1,False,0.6285038003697991,False,square,square,0.2686899047834559,3.763197078697136,684.9018683228787,204.38710493082164,1064,[np.int64(696)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,120,13,001,26,f,r,calibration,0.85,2,-1,40,0.29156950079727495,-0.887773556565376,0,False,1.9487343998625875,False,square,dot,0.2718699267243475,1.8459055495916632,335.9548100256827,308.0043450146723,1277,[np.int64(719)],-0.9805093731407899,3.2856537995628736,2.032114081885434,0.022238641583302354,0.02045155498088419,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,121,13,001,26,f,r,calibration,0.85,2,-1,41,0.347354013008391,-0.6306903787402434,1,False,0.9474916001781821,False,dot,dot,0.26162566878194193,4.812919426622092,875.9513356452208,171.82510427466798,1149,[np.int64(892)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,122,13,001,26,f,r,calibration,0.85,2,-1,42,0.29156950079727495,-0.887773556565376,1,False,0.8182526002638042,False,square,square,0.2544177374843521,5.0103645714997675,911.8863520129577,299.1905717758521,1554,[np.int64(1323)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,123,13,001,26,f,r,calibration,0.85,2,-1,43,0.29156950079727495,-0.887773556565376,1,False,0.5791178001090884,False,dot,dot,0.24790979104031471,4.748611516951862,864.247296085239,322.1218440059053,1152,[np.int64(1410)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,124,13,001,26,f,r,calibration,0.85,2,-1,44,0.29156950079727495,-0.887773556565376,0,False,1.3869731999002397,False,square,dot,0.25012864163298193,1.4896729882909736,272.61015685724817,507.50197309358737,1159,[np.int64(116)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,125,13,001,26,f,r,calibration,0.85,2,-1,45,0.347354013008391,-0.6306903787402434,1,False,1.536167699843645,False,square,square,0.2416755885354734,6.152133267824896,1144.2967878154307,423.7567974498803,1076,[np.int64(1304)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,126,13,001,26,f,r,calibration,0.85,2,-1,46,0.29156950079727495,-0.887773556565376,0,False,0.580145999789238,False,dot,square,0.24506332562660368,3.6364720650939173,665.4743879121869,684.4304713264618,45,[np.int64(566)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,127,13,001,26,f,r,calibration,0.85,2,-1,47,0.347354013008391,-0.6306903787402434,1,False,1.2407039999961853,False,dot,dot,0.2362973426045298,5.040355834780945,917.3447619301319,316.06504088147557,577,[np.int64(1460)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,128,13,001,26,f,r,calibration,0.85,2,-1,48,0.347354013008391,-0.6306903787402434,1,False,0.5746627999469638,False,dot,dot,0.22863033232734573,0.8286682924151104,150.8176292195501,323.52742982364333,11,[np.int64(949)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,129,13,001,26,f,r,calibration,0.85,2,-1,49,0.347354013008391,-0.6306903787402434,0,False,0.853902299888432,False,dot,square,0.24351806669328574,3.584999828425102,702.65996637132,304.8024236100872,875,[np.int64(1567)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,130,13,001,26,f,r,calibration,0.85,2,-1,50,0.347354013008391,-0.6306903787402434,1,False,1.0759235001169145,False,square,square,0.23536961214653263,2.5761712348751913,471.43933598216,225.52359478045233,115,[np.int64(1555)],-0.8795849229651281,2.9795315590605065,1.7802449789195212,0.02385534993059671,0.02089218719420686,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,131,13,001,26,f,r,calibration,0.85,2,-1,51,0.347354013008391,-0.6306903787402434,1,False,1.1610323004424572,False,square,square,0.22810823961613175,6.74014775771069,1226.7068919033456,273.2464902445908,990,[np.int64(1036)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,132,13,001,26,f,r,calibration,0.85,2,-1,52,0.347354013008391,-0.6306903787402434,1,False,0.9460420003160834,False,dot,dot,0.22165021838052038,9.368742494686684,1705.1111340329765,385.41609547108004,1010,[np.int64(1117)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,133,13,001,26,f,r,calibration,0.85,2,-1,53,0.347354013008391,-0.6306903787402434,1,False,0.563141000457108,False,square,square,0.21591519247817678,7.362845769758565,1340.037930096059,438.50186236227756,70,[np.int64(1023)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,134,13,001,26,f,r,calibration,0.85,2,-1,54,0.347354013008391,-0.6306903787402434,1,False,0.6353923999704421,False,square,square,0.21082746811281003,5.593658665581695,1018.0458771358685,513.0917146688604,741,[np.int64(474)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,135,13,001,26,f,r,calibration,0.85,2,-1,55,0.29156950079727495,-0.887773556565376,1,False,1.511199100408703,False,dot,dot,0.2075974140221566,0.6377009042978943,116.06156458221676,459.4428824315314,1114,[np.int64(1044)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,136,13,001,26,f,r,calibration,0.85,2,-1,56,0.29156950079727495,-0.887773556565376,1,False,0.7891778000630438,False,dot,dot,0.20458037156776243,3.6360129238566525,661.7543521419108,463.3269237809813,130,[np.int64(528)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,137,13,001,26,f,r,calibration,0.85,2,-1,57,0.29156950079727495,-0.887773556565376,1,False,0.71424729982391,False,dot,dot,0.2017712467383804,3.5281748385623573,642.127820618349,297.2498447603116,446,[np.int64(184)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,138,13,001,26,f,r,calibration,0.85,2,-1,58,0.29156950079727495,-0.887773556565376,1,False,0.554946199990809,False,dot,dot,0.19916383408888605,2.278334697237836,414.65691489728613,329.04886052180524,631,[np.int64(997)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,139,13,001,26,f,r,calibration,0.85,2,-1,59,0.29156950079727495,-0.887773556565376,1,False,0.6480060997419059,False,dot,dot,0.19675105343565966,1.8228007140170863,333.5725306651268,524.5929274795724,754,[np.int64(269)],nan,nan,nan,nan,nan,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,140,13,001,26,f,r,calibration,0.85,2,-1,60,0.29156950079727495,-0.887773556565376,0,False,1.6517043001949787,False,dot,square,0.19385061821952868,3.3470415230509567,609.1615571952741,413.7306292290883,247,[np.int64(774)],-0.9729140544192626,3.2319120307674103,1.913862354263979,0.02207817576991241,0.020322362760692967,,,,,,,,,,13,001,26,f,r,0.15989317907384526,True,,,,,
,,141,13,001,26,f,r,test,,2,1,1,0.15989317907384526,,0,False,0.9212537002749741,False,img_A,img_B,,-0.1665048808834771,-29.970878559025877,121.87080758813815,1267,[np.int64(659)],,,,,,low,0.15989317907384526,3,hobbyhorse_04s,squirt_gun_15s,11,21,31,42,13,001,26,f,r,0.15989317907384526,True,0.347354013008391,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,142,13,001,26,f,r,test,,2,1,2,0.15989317907384526,,1,False,1.3903542999178171,False,img_B,img_B,,1.734208897775626,315.62601939516395,234.39068717749348,671,[np.int64(1218)],,,,,,low,0.15989317907384526,5,sink_03s,gum_10s,11,21,31,41,13,001,26,f,r,0.15989317907384526,True,0.347354013008391,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,143,13,001,26,f,r,test,,2,1,3,0.15989317907384526,,0,False,1.8047881997190416,False,img_B,img_A,,3.8981317650948535,713.3581130123582,153.6235871930363,1531,[np.int64(1029)],,,,,,low,0.15989317907384526,3,ham_05s,taffy_08s,11,21,31,42,13,001,26,f,r,0.15989317907384526,True,0.347354013008391,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,144,13,001,26,f,r,test,,2,1,4,0.15989317907384526,,0,False,1.283920600079,False,img_B,img_A,,1.5406953041895042,281.94724066667925,262.01778247811546,1314,[np.int64(825)],,,,,,low,0.15989317907384526,5,marshmallow_12s,joystick_02s,11,21,31,42,13,001,26,f,r,0.15989317907384526,True,0.347354013008391,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,145,13,001,26,f,r,test,,2,1,5,0.15989317907384526,,0,False,1.101976300124079,False,img_B,img_A,,2.003625725181564,364.65988198304467,298.76982738725434,403,[np.int64(1462)],,,,,,low,0.15989317907384526,5,pin_12s,yarn_10s,11,21,31,42,13,001,26,f,r,0.15989317907384526,True,0.347354013008391,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,146,13,001,26,f,r,test,,2,1,6,0.15989317907384526,,1,False,2.986335499677807,False,img_B,img_B,,3.1807674766082408,578.8996807426998,271.06451390691063,977,[np.int64(1388)],,,,,,low,0.15989317907384526,2,nutcracker_06s,pomegranate_11n,11,21,31,41,13,001,26,f,r,0.15989317907384526,True,0.347354013008391,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,147,13,001,26,f,r,test,,2,1,7,0.15989317907384526,,1,False,1.8811081000603735,False,img_A,img_A,,-0.616185650927951,-112.76197411981502,225.77189010340174,1125,[np.int64(1180)],,,,,,low,0.15989317907384526,3,headscarf_07s,marker_08s,11,21,31,41,13,001,26,f,r,0.15989317907384526,True,0.347354013008391,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,148,13,001,26,f,r,test,,2,1,8,0.15989317907384526,,1,False,2.385755100287497,False,img_B,img_B,,1.5183584891984572,294.5615469045007,204.26623713498986,219,[np.int64(1155)],,,,,,low,0.15989317907384526,2,spam_01b,bin_01b,11,21,31,41,13,001,26,f,r,0.15989317907384526,True,0.347354013008391,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,149,13,001,26,f,r,test,,2,1,9,0.15989317907384526,,1,False,1.0116389002650976,False,img_B,img_B,,1.1959282347402382,266.69199634707314,180.20119060612885,1258,[np.int64(1426)],,,,,,low,0.15989317907384526,5,cape_06s,gas_mask_01b,11,21,31,41,13,001,26,f,r,0.15989317907384526,True,0.347354013008391,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,150,13,001,26,f,r,test,,2,1,10,0.15989317907384526,,0,False,2.5236239000223577,False,img_B,img_A,,0.8114772407743311,148.5003350617026,295.24447079827763,663,[np.int64(1476)],,,,,,low,0.15989317907384526,3,hanger_13n,origami_03s,11,21,31,42,13,001,26,f,r,0.15989317907384526,True,0.347354013008391,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,151,13,001,26,f,r,test,,2,1,11,0.15989317907384526,,1,False,1.7622504997998476,False,img_A,img_A,,1.8322456543475636,333.4687090912566,215.28374017950821,470,[np.int64(1346)],,,,,,low,0.15989317907384526,5,tamale_13s,pajamas_13s,11,21,31,41,13,001,26,f,r,0.15989317907384526,True,0.347354013008391,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,152,13,001,26,f,r,test,,2,1,12,0.15989317907384526,,1,False,2.770450699608773,False,img_B,img_B,,3.0412165568132123,553.5014133400047,390.716163198994,1583,[np.int64(22)],,,,,,low,0.15989317907384526,2,boxer_shorts_09s,cellphone_11s,11,21,31,41,13,001,26,f,r,0.15989317907384526,True,0.347354013008391,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,153,13,001,26,f,r,test,,2,1,13,0.15989317907384526,,1,False,1.0820810999721289,False,img_A,img_A,,1.5793905714426337,289.02847457400196,247.03407258058843,1162,[np.int64(711)],,,,,,low,0.15989317907384526,6,tent_12s,cheeseburger_12s,11,21,31,41,13,001,26,f,r,0.15989317907384526,True,0.347354013008391,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,154,13,001,26,f,r,test,,2,1,14,0.15989317907384526,,1,False,1.4850482000038028,False,img_B,img_B,,2.9537360960395964,537.5799694792065,657.746582264444,1019,[np.int64(21)],,,,,,low,0.15989317907384526,5,teabag_09s,sushi_08s,11,21,31,41,13,001,26,f,r,0.15989317907384526,True,0.347354013008391,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,155,13,001,26,f,r,test,,2,1,15,0.15989317907384526,,1,False,1.1481020003557205,False,img_B,img_B,,1.1971476930126383,219.07802782131282,287.8245632860595,138,[np.int64(681)],,,,,,low,0.15989317907384526,4,tiramisu_12s,shopping_basket_05s,11,21,31,41,13,001,26,f,r,0.15989317907384526,True,0.347354013008391,True,"['low', 'high', 'low', 'high', 'low', 'high']",low,
