thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,participant,session,age,gender,handedness,quest_prop_high,quest_high_converged,quest_prop_low,quest_low_converged,miniblock_order,starts_with,
,,78,12,001,36,m,r,calibration,0.55,2,0,17,0.5350820483873121,0.14055915473515587,1,False,0.72875119978562,False,dot,dot,0.404909323073397,2.997531959905151,611.4965198206507,18.890622212708575,1538,[np.int64(602)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,79,12,001,36,m,r,calibration,0.55,2,0,18,0.5350820483873121,0.14055915473515587,0,False,0.909825200214982,False,dot,square,0.38448583248589596,1.2573528570752195,275.36027569947305,18.489428874276307,876,[np.int64(1433)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,80,12,001,36,m,r,calibration,0.55,2,0,19,0.5981210736084265,0.3976423325602886,1,False,0.6841484000906348,False,dot,dot,0.3684318621998348,5.15672958664098,1098.3834019545286,60.48252643314299,303,[np.int64(718)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,81,12,001,36,m,r,calibration,0.55,2,0,20,0.5981210736084265,0.3976423325602886,1,False,0.651399299968034,False,square,square,0.3546318524943644,1.1234527631598232,239.29543855304235,7.602484554990936,1086,[np.int64(1558)],0.08385574991129251,3.2857297602121744,2.0447180889630028,0.026611822365754483,0.021587710051963326,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,82,12,001,36,m,r,calibration,0.55,2,0,21,0.5981210736084265,0.3976423325602886,1,False,0.8991871001198888,False,dot,dot,0.34307854404976706,5.135953704716322,1006.6469261243992,40.75913774959405,1427,[np.int64(383)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,83,12,001,36,m,r,calibration,0.55,2,0,22,0.5350820483873121,0.14055915473515587,0,False,0.6146283000707626,False,dot,square,0.32652553734304784,5.5768183950473675,1159.9782261698524,69.69729476967738,152,[np.int64(625)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,84,12,001,36,m,r,calibration,0.55,2,0,23,0.5981210736084265,0.3976423325602886,1,False,0.8344589001499116,False,square,square,0.3139130780083012,4.4976571452605025,917.5220576331425,28.231238905580433,802,[np.int64(710)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,85,12,001,36,m,r,calibration,0.55,2,0,24,0.5981210736084265,0.3976423325602886,0,False,1.0664079999551177,False,square,dot,0.3260301051594142,5.770357091346441,1471.4410582933426,56.15638336591844,7,[np.int64(1540)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,86,12,001,36,m,r,calibration,0.55,2,0,25,0.6580745541515514,0.654725510385422,1,False,0.7873945999890566,False,square,square,0.3096805384842398,7.966601899202894,1665.019796933405,122.08675844488172,1497,[np.int64(1539)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,87,12,001,36,m,r,calibration,0.55,2,0,26,0.5981210736084265,0.3976423325602886,1,False,0.8001644001342356,False,dot,dot,0.2981366502586671,4.408104949965884,956.5587741425969,44.91127591624905,743,[np.int64(982)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,88,12,001,36,m,r,calibration,0.55,2,0,27,0.5981210736084265,0.3976423325602886,1,False,1.7318879999220371,False,dot,dot,0.288176534599723,5.6810159638737225,1181.6513204857342,40.045491767514854,557,[np.int64(1237)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,89,12,001,36,m,r,calibration,0.55,2,0,28,0.5981210736084265,0.3976423325602886,1,False,0.7303714998997748,False,dot,dot,0.2797109843899216,10.958699890300764,2016.4007798153405,119.1706158852314,444,[np.int64(1102)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,90,12,001,36,m,r,calibration,0.55,2,0,29,0.5981210736084265,0.3976423325602886,1,False,0.6774960998445749,False,square,square,0.272606506615653,5.172761291062476,1262.153755019244,81.33049388864397,260,[np.int64(1491)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,91,12,001,36,m,r,calibration,0.55,2,0,30,0.5981210736084265,0.3976423325602886,1,False,0.9109812998212874,False,square,square,0.2667072787742421,6.612734615827159,1368.8360654762218,98.28627201074858,656,[np.int64(1253)],0.11126976907538307,3.4135049030492346,2.087657373249874,0.02628544366886528,0.021493254933141536,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,92,12,001,36,m,r,calibration,0.55,2,0,31,0.5350820483873121,0.14055915473515587,1,False,0.7465150998905301,False,dot,dot,0.26544672877237246,2.6518809370935723,601.976972720241,36.22681473015186,1290,[np.int64(1152)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,93,12,001,36,m,r,calibration,0.55,2,0,32,0.5350820483873121,0.14055915473515587,0,False,2.542274700012058,False,dot,square,0.2498376905556877,4.334278994708118,1118.2439806346945,59.366085769082986,758,[np.int64(837)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,94,12,001,36,m,r,calibration,0.55,2,0,33,0.5981210736084265,0.3976423325602886,1,False,0.666983500123024,False,dot,dot,0.24396591515008817,12.110876570662379,2216.2904124312154,177.7098666102936,671,[np.int64(205)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,95,12,001,36,m,r,calibration,0.55,2,0,34,0.5981210736084265,0.3976423325602886,0,False,0.7536751995794475,False,square,dot,0.24671964461866883,6.87124849857078,1449.8334331984345,149.56931937869703,1007,[np.int64(1150)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,96,12,001,36,m,r,calibration,0.55,2,0,35,0.5981210736084265,0.3976423325602886,1,False,0.5906613999977708,False,square,square,0.23996464832040773,4.09553963486456,872.3499422261511,40.23347097312141,1517,[np.int64(1103)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,97,12,001,36,m,r,calibration,0.55,2,0,36,0.5981210736084265,0.3976423325602886,1,False,0.7496545999310911,False,square,square,0.23422253909903992,5.864659899925098,1190.5259596847948,72.92694339334324,1259,[np.int64(1319)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,98,12,001,36,m,r,calibration,0.55,2,0,37,0.5981210736084265,0.3976423325602886,1,False,0.9478716999292374,False,square,square,0.22936631731141963,7.387878194231569,1846.9695485578923,107.35926046979134,221,[np.int64(859)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,99,12,001,36,m,r,calibration,0.55,2,0,38,0.5981210736084265,0.3976423325602886,0,False,1.7728571998886764,False,square,dot,0.23149391000332065,5.187785763465416,1354.0120842644735,84.37319078566883,1076,[np.int64(1443)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,100,12,001,36,m,r,calibration,0.55,2,0,39,0.5981210736084265,0.3976423325602886,0,False,1.790989000350237,False,square,dot,0.23871273428147488,8.429495091077133,1778.623464217275,116.67632152641102,1560,[np.int64(517)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,101,12,001,36,m,r,calibration,0.55,2,0,40,0.6580745541515514,0.654725510385422,1,False,0.8025706000626087,False,dot,dot,0.23006868992041155,4.195212330496302,1166.269027877972,53.80726124500976,547,[np.int64(1469)],0.29830809676816505,2.895133214831386,1.7154145393457205,0.029596346083856154,0.021887565753818335,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,102,12,001,36,m,r,calibration,0.55,2,0,41,0.6580745541515514,0.654725510385422,1,False,3.8804017999209464,False,square,square,0.22280782579392114,13.510862874486953,2688.661712022904,176.45216759228444,410,[np.int64(663)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,103,12,001,36,m,r,calibration,0.55,2,0,42,0.5981210736084265,0.3976423325602886,1,False,1.0606201002374291,False,square,square,0.21763679075256576,2.311134864037846,619.3841435621428,31.49710838520032,1132,[np.int64(603)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,104,12,001,36,m,r,calibration,0.55,2,0,43,0.5981210736084265,0.3976423325602886,0,False,0.7084053000435233,False,dot,square,0.22241259365662383,8.189273962192543,1695.1797101738562,91.69787766189184,629,[np.int64(746)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,105,12,001,36,m,r,calibration,0.55,2,0,44,0.6580745541515514,0.654725510385422,1,False,0.751647399738431,False,square,square,0.21547736018778182,7.150795785438603,1601.778255938247,82.3993974052448,796,[np.int64(555)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,106,12,001,36,m,r,calibration,0.55,2,0,45,0.5981210736084265,0.3976423325602886,0,False,3.0512423999607563,False,dot,square,0.22152524696166945,1.522729324920992,487.2733839747174,12.608578881882439,1126,[np.int64(1439)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,107,12,001,36,m,r,calibration,0.55,2,0,46,0.6580745541515514,0.654725510385422,1,False,0.6169122997671366,False,square,square,0.21396050358773794,9.504104624585825,2176.4399590301537,139.03968691478892,632,[np.int64(62)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,108,12,001,36,m,r,calibration,0.55,2,0,47,0.6580745541515514,0.654725510385422,1,False,0.7871683998964727,False,square,square,0.20748603845750435,8.454345591379685,1927.5907948345682,118.40615672376568,356,[np.int64(808)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,109,12,001,36,m,r,calibration,0.55,2,0,48,0.6580745541515514,0.654725510385422,0,False,0.9331275001168251,False,dot,square,0.22214282580149522,7.280966620195578,1572.6887899622448,65.75405778009063,1402,[np.int64(1118)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,110,12,001,36,m,r,calibration,0.55,2,0,49,0.6580745541515514,0.654725510385422,1,False,0.7419994003139436,False,dot,dot,0.2147027772785924,9.818078454759908,2277.7942015042986,155.23271946911856,612,[np.int64(611)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,111,12,001,36,m,r,calibration,0.55,2,0,50,0.6580745541515514,0.654725510385422,1,False,1.5175304003059864,False,dot,dot,0.20824912290792566,3.329917220506634,745.901457393486,10.726356762785267,702,[np.int64(217)],0.3692864385429478,2.741972694263782,1.5505345930897865,0.031110331207080767,0.021925952536053703,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,112,12,001,36,m,r,calibration,0.55,2,0,51,0.6580745541515514,0.654725510385422,1,False,2.3471982004120946,False,dot,dot,0.20264910398802058,5.642899500799232,1207.5804931710356,36.32008370779003,1121,[np.int64(937)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,113,12,001,36,m,r,calibration,0.55,2,0,52,0.6580745541515514,0.654725510385422,1,False,0.8966811997815967,False,square,square,0.19778271030129624,4.865555140406648,939.0521420984829,31.547478373173522,510,[np.int64(1308)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,114,12,001,36,m,r,calibration,0.55,2,0,53,0.6580745541515514,0.654725510385422,0,False,1.5002137999981642,False,dot,square,0.2080836564432217,8.572568616671967,1980.2633504512246,110.9193147458528,958,[np.int64(957)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,115,12,001,36,m,r,calibration,0.55,2,0,54,0.6580745541515514,0.654725510385422,1,False,0.8366415002383292,False,square,square,0.2025740008788697,6.963175024027887,1824.3518562953063,98.2724849267058,862,[np.int64(968)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,116,12,001,36,m,r,calibration,0.55,2,0,55,0.6580745541515514,0.654725510385422,1,False,0.7887828997336328,False,square,square,0.1977372312731012,4.481782492977582,1151.8181006952386,54.97375824707445,1380,[np.int64(687)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,117,12,001,36,m,r,calibration,0.55,2,0,56,0.6580745541515514,0.654725510385422,0,False,0.9439289998263121,False,dot,square,0.20774721902575854,4.363645577291362,859.6381787263983,42.121230272444436,58,[np.int64(1535)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,118,12,001,36,m,r,calibration,0.55,2,0,57,0.6580745541515514,0.654725510385422,1,False,1.9182555000297725,False,dot,dot,0.20233992406766146,2.681675707025399,603.3770340807148,13.178836589767846,1112,[np.int64(1426)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,119,12,001,36,m,r,calibration,0.55,2,0,58,0.6580745541515514,0.654725510385422,1,False,0.678878900129348,False,dot,dot,0.19755498588580894,6.010548244861446,1316.3100656246565,74.97891559725319,244,[np.int64(1568)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,120,12,001,36,m,r,calibration,0.55,2,0,59,0.6580745541515514,0.654725510385422,1,False,1.4389744000509381,False,square,square,0.193311471797975,4.006167453218564,777.1964859244014,53.014668839775965,984,[np.int64(1552)],nan,nan,nan,nan,nan,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,121,12,001,36,m,r,calibration,0.55,2,0,60,0.6580745541515514,0.654725510385422,1,False,0.5864524999633431,False,square,square,0.18953795789704161,6.742063735667942,1280.9921097769088,43.76060771827889,8,[np.int64(1256)],0.3738430814557038,2.6025243296248557,1.3959536494342786,0.0315151116694643,0.021889231801390813,,,,,,,,,,12,001,36,m,r,0.7629446568996856,True,,,,,
,,122,12,001,36,m,r,test,,2,1,1,0.7629446568996856,,1,False,1.8274369998835027,False,img_B,img_B,,4.616238624331961,858.6203841257447,17.416818306638717,977,[np.int64(237)],,,,,,high,0.7629446568996856,7,mixer_03s,costume_08s,13,23,33,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,123,12,001,36,m,r,test,,2,1,2,0.7629446568996856,,1,False,2.8511400003917515,False,img_B,img_B,,4.535491883420593,938.8468198680628,51.75249022382084,1458,[np.int64(900)],,,,,,high,0.7629446568996856,2,container_04s,orange_rind_15s,13,23,33,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,124,12,001,36,m,r,test,,2,1,3,0.7629446568996856,,0,False,2.3872243999503553,False,img_B,img_A,,2.754861117111756,608.824306881698,42.697764937175194,1387,[np.int64(1148)],,,,,,high,0.7629446568996856,3,pocket_01b,toothpick_14n,13,23,33,42,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,125,12,001,36,m,r,test,,2,1,4,0.7629446568996856,,1,False,1.2232586997561157,False,img_A,img_A,,2.9109415836278307,631.6743236472392,9.625071037287157,10,[np.int64(329)],,,,,,high,0.7629446568996856,6,sweeper_02s,cellphone_11s,13,23,33,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,126,12,001,36,m,r,test,,2,1,5,0.7629446568996856,,1,False,1.0817101001739502,False,img_B,img_B,,5.774187349975409,1160.6116573450572,33.08273534769381,406,[np.int64(855)],,,,,,high,0.7629446568996856,6,swimsuit_08s,hearse_06s,13,23,33,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,127,12,001,36,m,r,test,,2,1,6,0.7629446568996856,,1,False,1.0891508995555341,False,img_A,img_A,,1.2375017780246635,262.35037694122866,4.248966266714988,981,[np.int64(617)],,,,,,high,0.7629446568996856,7,snowman_03s,barrette_09s,13,23,33,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,128,12,001,36,m,r,test,,2,1,7,0.7629446568996856,,1,False,2.475964500103146,False,img_B,img_B,,3.8126694183600036,1044.671420630641,24.69400330098645,531,[np.int64(692)],,,,,,high,0.7629446568996856,3,trap_07s,grater_03s,13,23,33,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,129,12,001,36,m,r,test,,2,1,8,0.7629446568996856,,1,False,1.0751525000669062,False,img_B,img_B,,8.258323852048402,1651.6647704096806,108.3285820139029,724,[np.int64(163)],,,,,,high,0.7629446568996856,6,headset_09s,thumbtack_15n,13,23,33,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,130,12,001,36,m,r,test,,2,1,9,0.7629446568996856,,1,False,1.1178033002652228,False,img_B,img_B,,4.591215143630672,950.381534731549,48.04579996918264,955,[np.int64(1162)],,,,,,high,0.7629446568996856,6,undershirt_04s,comic_book_08s,13,23,33,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,131,12,001,36,m,r,test,,2,1,10,0.7629446568996856,,1,False,1.1622681003063917,False,img_A,img_A,,8.111470185698115,1630.4055073253212,68.10849308083337,1436,[np.int64(572)],,,,,,high,0.7629446568996856,6,highlighter_05s,cardboard_07s,13,23,33,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,132,12,001,36,m,r,test,,2,1,11,0.7629446568996856,,1,False,1.3427006001584232,False,img_B,img_B,,12.01843308786687,2571.94468080351,143.70885640831614,5,[np.int64(795)],,,,,,high,0.7629446568996856,7,vending_machine_03s,corn_14s,13,23,33,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,133,12,001,36,m,r,test,,2,1,12,0.7629446568996856,,1,False,1.680277599953115,False,img_B,img_B,,3.919164918514764,779.913818784438,19.71048263098199,1220,[np.int64(945)],,,,,,high,0.7629446568996856,6,hood_06s,paperclip_07s,13,23,33,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,134,12,001,36,m,r,test,,2,1,13,0.7629446568996856,,1,False,1.3803748995997012,False,img_A,img_A,,4.24982345702936,1041.2067469721933,58.14280250028916,306,[np.int64(491)],,,,,,high,0.7629446568996856,2,chili_11s,gold_13s,13,23,33,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,135,12,001,36,m,r,test,,2,1,14,0.7629446568996856,,1,False,1.2456605997867882,False,img_A,img_A,,4.688817599206205,881.4977086507665,41.45881246986879,293,[np.int64(99)],,,,,,high,0.7629446568996856,6,headdress_11s,coin_15s,13,23,33,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,136,12,001,36,m,r,test,,2,1,15,0.7629446568996856,,1,False,1.7450430002063513,False,img_A,img_A,,8.374764671468048,1700.077228308014,121.01409805503428,992,[np.int64(1232)],,,,,,high,0.7629446568996856,4,bulletproof_vest_03s,paint_01b,13,23,33,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,137,12,001,36,m,r,test,,2,1,16,0.7629446568996856,,1,False,2.1528676003217697,False,img_B,img_B,,10.049587545485783,2261.1571977343015,107.8389294324818,1415,[np.int64(311)],,,,,,high,0.7629446568996856,2,grain_05s,tattoo_04s,13,23,33,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,138,12,001,36,m,r,test,,2,1,17,0.7629446568996856,,1,False,1.131125200074166,False,img_A,img_A,,14.13324706518412,2953.848636623481,112.70128215969265,149,[np.int64(1526)],,,,,,high,0.7629446568996856,6,staple_06s,coffee_filter_05s,13,23,33,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,139,12,001,36,m,r,test,,2,1,18,0.7629446568996856,,1,False,1.1674468000419438,False,img_B,img_B,,8.279642882626984,1622.810004994889,89.79121361936733,549,[np.int64(1503)],,,,,,high,0.7629446568996856,6,fishnet_stockings_14s,eggnog_02s,13,23,33,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,140,12,001,36,m,r,test,,2,1,19,0.7629446568996856,,1,False,1.3345293998718262,False,img_B,img_B,,15.455458309354194,3245.646244964381,212.15774418587563,298,[np.int64(770)],,,,,,high,0.7629446568996856,6,money_14s,dumbbell_10s,13,23,33,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,141,12,001,36,m,r,test,,2,1,20,0.7629446568996856,,1,False,2.1071946998126805,False,img_B,img_B,,14.28217303671676,2656.484184829317,174.9596210647792,1397,[np.int64(641)],,,,,,high,0.7629446568996856,4,chaps_14s,pita_08s,13,23,33,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,142,12,001,36,m,r,test,,2,2,1,0.347354013008391,,0,False,1.145498899742961,False,img_B,img_A,,-0.8812520434863179,-187.70668526258572,35.04370555707992,1565,[np.int64(584)],,,,,,low,0.347354013008391,5,tomato_sauce_14s,mitten_08s,11,21,31,42,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,143,12,001,36,m,r,test,,2,2,2,0.347354013008391,,0,False,1.8826079000718892,False,img_B,img_A,,0.5967112870164184,124.71265898643145,74.11343551278192,831,[np.int64(906)],,,,,,low,0.347354013008391,1,peppermint_02s,icicle_12s,11,21,31,42,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,144,12,001,36,m,r,test,,2,2,3,0.347354013008391,,0,False,1.4965460998937488,False,img_B,img_A,,-1.3473290792754693,-268.1184867758184,44.168116293249284,1097,[np.int64(1022)],,,,,,low,0.347354013008391,1,chickpea_02s,hydrant_12s,11,21,31,42,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,145,12,001,36,m,r,test,,2,2,4,0.347354013008391,,0,False,2.536458999849856,False,img_A,img_B,,6.783027731326297,1281.9922412206702,165.35784347418775,1404,[np.int64(359)],,,,,,low,0.347354013008391,1,fingerprint_01b,pin_12s,11,21,31,42,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,146,12,001,36,m,r,test,,2,2,5,0.347354013008391,,1,False,1.694581300020218,False,img_A,img_A,,4.472151801735705,943.6240301662338,105.8151121918224,201,[np.int64(461)],,,,,,low,0.347354013008391,2,videocassette_07n,keyboard_15s,11,21,31,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,147,12,001,36,m,r,test,,2,2,6,0.347354013008391,,1,False,1.3464639000594616,False,img_A,img_A,,6.609941381819664,1401.3075729457687,86.88628879221332,1342,[np.int64(46)],,,,,,low,0.347354013008391,1,saxophone_07s,chalk_02s,11,21,31,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,148,12,001,36,m,r,test,,2,2,7,0.347354013008391,,1,False,1.2100227996706963,False,img_B,img_B,,0.6638556171976746,142.72895769750005,19.80655547871601,1576,[np.int64(1209)],,,,,,low,0.347354013008391,2,veil_01s,batter_04s,11,21,31,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,149,12,001,36,m,r,test,,2,2,8,0.347354013008391,,1,False,2.5103139001876116,False,img_B,img_B,,2.8315918606621353,614.4554337636833,29.37074250220316,145,[np.int64(618)],,,,,,low,0.347354013008391,1,ukulele_14s,slot_machine_05s,11,21,31,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,150,12,001,36,m,r,test,,2,2,9,0.347354013008391,,1,False,1.2778008999302983,False,img_B,img_B,,0.21800238392584056,49.050536383314125,48.45571811490181,1182,[np.int64(786)],,,,,,low,0.347354013008391,4,joystick_02s,windsock_09s,11,21,31,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,151,12,001,36,m,r,test,,2,2,10,0.347354013008391,,0,False,2.508361800108105,False,img_B,img_A,,0.7626567811068431,192.9521656200313,40.83761196977692,1370,[np.int64(1164)],,,,,,low,0.347354013008391,1,nail_08s,eye_patch_11s,11,21,31,42,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,152,12,001,36,m,r,test,,2,2,11,0.347354013008391,,1,False,1.1492433999665082,False,img_A,img_A,,0.07408975387936698,14.892040529752762,168.68206717437147,842,[np.int64(915)],,,,,,low,0.347354013008391,2,spareribs_10s,stockings_06s,11,21,31,41,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,153,12,001,36,m,r,test,,2,2,12,0.347354013008391,,0,False,1.069374999962747,False,img_B,img_A,,-0.45009978425829517,-96.77145361553346,67.29626423326496,1428,[np.int64(1138)],,,,,,low,0.347354013008391,3,pinball_09s,leotard_13s,11,21,31,42,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,154,12,001,36,m,r,test,,2,2,13,0.347354013008391,,0,False,1.8540496998466551,False,img_B,img_A,,-0.9612557765257976,-245.1202230140784,90.32252131982234,676,[np.int64(864)],,,,,,low,0.347354013008391,1,ironing_board_01b,jumpsuit_11s,11,21,31,42,12,001,36,m,r,0.7629446568996856,True,0.347354013008391,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
