participant,session,age,gender,handedness,phase,overall_trial_num,trial_in_block,mem_filename,mem_ground_truth,controlled,trial_level,item_type,mem_response,mem_rt,mem_trigger_onset,mem_trigger_resp
12,001,36,m,r,memory_test,266,25,leotard_13s,seen,yes,low,controlled,no,1.1213826998136938,51,62
12,001,36,m,r,memory_test,267,26,fishnet_stockings_14s,seen,no,high,uncontrolled,yes,0.8894704999402165,51,61
12,001,36,m,r,memory_test,268,27,fingerprint_01b,seen,yes,low,controlled,no,2.0064722998067737,51,62
12,001,36,m,r,memory_test,269,28,chocolate_11s,unseen,,,,no,0.9857168002054095,52,61
12,001,36,m,r,memory_test,270,29,seesaw_03s,unseen,,,,no,0.8155801999382675,52,61
12,001,36,m,r,memory_test,271,30,peppermint_02s,seen,no,low,uncontrolled,no,0.6816857997328043,51,62
12,001,36,m,r,memory_test,272,31,dip_04s,seen,no,high,uncontrolled,no,0.673679799772799,51,62
12,001,36,m,r,memory_test,273,32,piecrust_13s,unseen,,,,no,1.4478477002121508,52,61
12,001,36,m,r,memory_test,274,33,mannequin_03s,unseen,,,,no,1.0557488999329507,52,61
12,001,36,m,r,memory_test,275,34,blower_10s,seen,no,low,uncontrolled,no,1.2319936999119818,51,62
12,001,36,m,r,memory_test,276,35,cassette_07s,unseen,,,,no,1.0787285999394953,52,61
12,001,36,m,r,memory_test,277,36,domino_02s,unseen,,,,yes,1.992119699716568,52,62
12,001,36,m,r,memory_test,278,37,french_fries_11s,seen,no,low,uncontrolled,yes,0.6111094998195767,51,61
12,001,36,m,r,memory_test,279,38,jigsaw_puzzle_09s,seen,yes,high,controlled,no,0.8566017001867294,51,62
12,001,36,m,r,memory_test,280,39,chips_03s,seen,yes,high,controlled,yes,0.8754644999280572,51,61
12,001,36,m,r,memory_test,281,40,firewood_05s,unseen,,,,no,1.245050699915737,52,61
12,001,36,m,r,memory_test,282,41,sponge_02s,unseen,,,,no,0.7623793999664485,52,61
12,001,36,m,r,memory_test,283,42,block_15s,unseen,,,,no,0.9320698999799788,52,61
12,001,36,m,r,memory_test,284,43,chopsticks_04s,unseen,,,,no,0.8503781999461353,52,61
12,001,36,m,r,memory_test,285,44,playing_card_12s,seen,no,low,uncontrolled,yes,0.733540500048548,51,61
12,001,36,m,r,memory_test,286,45,pallet_11s,unseen,,,,yes,1.0200652000494301,52,62
12,001,36,m,r,memory_test,287,46,pancake_08s,seen,no,high,uncontrolled,no,0.8100367002189159,51,62
12,001,36,m,r,memory_test,288,47,cheeseburger_12s,seen,yes,high,controlled,yes,0.7182557000778615,51,61
12,001,36,m,r,memory_test,289,48,wig_01s,unseen,,,,no,0.9150167000479996,52,61
12,001,36,m,r,memory_test,290,49,bowtie_14s,seen,no,high,uncontrolled,yes,1.0521077001467347,51,61
12,001,36,m,r,memory_test,291,50,comic_book_08s,seen,yes,high,controlled,yes,0.7037770999595523,51,61
12,001,36,m,r,memory_test,292,51,bracket_05s,unseen,,,,no,0.8028234001249075,52,61
12,001,36,m,r,memory_test,293,52,diamond_14s,unseen,,,,no,0.7683822000399232,52,61
12,001,36,m,r,memory_test,294,53,scoop_12s,unseen,,,,no,0.7680460000410676,52,61
12,001,36,m,r,memory_test,295,54,asparagus_07s,unseen,,,,no,0.9086831999011338,52,61
12,001,36,m,r,memory_test,296,55,honeycomb_08s,unseen,,,,no,1.040129099972546,52,61
12,001,36,m,r,memory_test,297,56,bracelet1_12s,seen,no,low,uncontrolled,no,0.9460732997395098,51,62
12,001,36,m,r,memory_test,298,57,cotton_candy_08s,seen,yes,high,controlled,yes,1.29099279968068,51,61
12,001,36,m,r,memory_test,299,58,jeans_07s,unseen,,,,no,1.3025820003822446,52,61
12,001,36,m,r,memory_test,300,59,paperclip_07s,seen,yes,high,controlled,yes,0.7655118997208774,51,61
12,001,36,m,r,memory_test,301,60,pita_08s,seen,yes,high,controlled,yes,1.0687414999119937,51,61
12,001,36,m,r,memory_test,302,61,leggings_12s,unseen,,,,yes,1.214811799582094,52,62
12,001,36,m,r,memory_test,303,62,shears_03s,unseen,,,,no,0.9609499997459352,52,61
12,001,36,m,r,memory_test,304,63,card_07s,unseen,,,,yes,1.5888980003073812,52,62
12,001,36,m,r,memory_test,305,64,spur_10s,unseen,,,,no,0.976356300059706,52,61
12,001,36,m,r,memory_test,306,65,headscarf_07s,seen,yes,high,controlled,no,0.8723780997097492,51,62
12,001,36,m,r,memory_test,307,66,pomegranate_11n,seen,no,high,uncontrolled,no,0.8053956995718181,51,62
12,001,36,m,r,memory_test,308,67,shoelace_06s,seen,yes,high,controlled,yes,0.9499271996319294,51,61
12,001,36,m,r,memory_test,309,68,sweeper_02s,seen,yes,high,controlled,no,1.024740000255406,51,62
12,001,36,m,r,memory_test,310,69,sock_13s,seen,no,high,uncontrolled,no,0.9777804003097117,51,62
12,001,36,m,r,memory_test,311,70,saffron_12s,unseen,,,,no,0.7393113998696208,52,61
12,001,36,m,r,memory_test,312,71,pencil_sharpener_11s,unseen,,,,yes,0.6749815996736288,52,62
12,001,36,m,r,memory_test,313,72,macaroni_11s,unseen,,,,no,0.7965428000316024,52,61
12,001,36,m,r,memory_test,314,73,olive_12s,unseen,,,,yes,0.6737561002373695,52,62
12,001,36,m,r,memory_test,315,74,football_helmet_05s,unseen,,,,no,0.9479591003619134,52,61
12,001,36,m,r,memory_test,316,75,vending_machine_03s,seen,no,high,uncontrolled,yes,1.2270538001321256,51,61
12,001,36,m,r,memory_test,317,76,touchpad_11s,unseen,,,,no,0.9534633001312613,52,61
12,001,36,m,r,memory_test,318,77,guacamole_14s,unseen,,,,no,0.7470880001783371,52,61
12,001,36,m,r,memory_test,319,78,bulletproof_vest_03s,seen,yes,high,controlled,yes,1.1308027999475598,51,61
12,001,36,m,r,memory_test,320,79,sleeping_bag_09s,unseen,,,,no,0.5996737997047603,52,61
12,001,36,m,r,memory_test,321,80,urinal_10s,unseen,,,,yes,0.7650198000483215,52,62
12,001,36,m,r,memory_test,322,81,banana_06s,seen,no,high,uncontrolled,yes,0.6386583996936679,51,61
12,001,36,m,r,memory_test,323,82,prune_04s,unseen,,,,no,1.050616899970919,52,61
12,001,36,m,r,memory_test,324,83,locker_12s,unseen,,,,no,0.6209712000563741,52,61
12,001,36,m,r,memory_test,325,84,cashew_11s,unseen,,,,no,1.2832308998331428,52,61
12,001,36,m,r,memory_test,326,85,mixer_03s,seen,no,high,uncontrolled,no,0.8286721999756992,51,62
12,001,36,m,r,memory_test,327,86,bean_04s,unseen,,,,no,0.5827012001536787,52,61
12,001,36,m,r,memory_test,328,87,scale_05s,unseen,,,,no,0.7104679998010397,52,61
12,001,36,m,r,memory_test,329,88,hook1_15s,seen,no,low,uncontrolled,no,0.73791170027107,51,62
12,001,36,m,r,memory_test,330,89,boxing_gloves_05s,unseen,,,,no,0.6777400001883507,52,61
12,001,36,m,r,memory_test,331,90,pajamas_13s,seen,no,high,uncontrolled,no,0.5545172998681664,51,62
12,001,36,m,r,memory_test,332,91,fishhook_09s,seen,no,low,uncontrolled,yes,0.6833084998652339,51,61
12,001,36,m,r,memory_test,333,92,staple_06s,seen,yes,high,controlled,no,0.7237539002671838,51,62
12,001,36,m,r,memory_test,334,93,hamburger_10s,unseen,,,,yes,0.9461272996850312,52,62
12,001,36,m,r,memory_test,335,94,cloak_13s,unseen,,,,no,0.933912499807775,52,61
12,001,36,m,r,memory_test,336,95,headrest_10s,unseen,,,,no,0.648299700114876,52,61
12,001,36,m,r,memory_test,337,96,corset_09s,seen,no,high,uncontrolled,yes,0.9149415995925665,51,61
12,001,36,m,r,memory_test,338,97,coffee_filter_05s,seen,no,high,uncontrolled,yes,0.6904333997517824,51,61
12,001,36,m,r,memory_test,339,98,dumpster_02s,unseen,,,,no,0.6390527999028563,52,61
12,001,36,m,r,memory_test,340,99,belt_buckle_14s,seen,no,high,uncontrolled,no,0.6897177002392709,51,62
12,001,36,m,r,memory_test,341,100,bun_07s,unseen,,,,no,0.998319000005722,52,61
12,001,36,m,r,memory_test,342,101,playpen_05s,unseen,,,,no,0.9061638000421226,52,61
12,001,36,m,r,memory_test,343,102,blimp_08n,unseen,,,,no,0.9969335999339819,52,61
12,001,36,m,r,memory_test,344,103,veil_01s,seen,no,low,uncontrolled,no,0.9234031997621059,51,62
12,001,36,m,r,memory_test,345,104,robe_10s,unseen,,,,yes,2.3951655998826027,52,62
12,001,36,m,r,memory_test,346,105,diskette_03s,unseen,,,,yes,1.2791867000050843,52,62
12,001,36,m,r,memory_test,347,106,pie_02s,unseen,,,,no,0.8305163001641631,52,61
12,001,36,m,r,memory_test,348,107,air_mattress_13s,unseen,,,,no,0.8314395002089441,52,61
12,001,36,m,r,memory_test,349,108,unicycle_03s,unseen,,,,no,0.6847707000561059,52,61
12,001,36,m,r,memory_test,350,109,tee_01b,seen,yes,low,controlled,no,0.9326944998465478,51,62
12,001,36,m,r,memory_test,351,110,coin_15s,seen,no,high,uncontrolled,yes,0.9305850998498499,51,61
12,001,36,m,r,memory_test,352,111,hairdryer_06s,unseen,,,,no,1.1114527001045644,52,61
12,001,36,m,r,memory_test,353,112,noodle_01s,unseen,,,,no,0.8315443000756204,52,61
12,001,36,m,r,memory_test,354,113,rice_04s,unseen,,,,no,0.722793500404805,52,61
12,001,36,m,r,memory_test,355,114,chalk_02s,seen,no,low,uncontrolled,yes,0.7492323000915349,51,61
12,001,36,m,r,memory_test,356,115,coffin_06s,unseen,,,,no,1.12690390041098,52,61
12,001,36,m,r,memory_test,357,116,footrest_01b,seen,no,low,uncontrolled,no,1.2418514997698367,51,62
12,001,36,m,r,memory_test,358,117,stamp1_05s,seen,yes,high,controlled,no,0.7460222002118826,51,62
12,001,36,m,r,memory_test,359,118,refrigerator_11s,seen,yes,low,controlled,no,1.00556470034644,51,62
12,001,36,m,r,memory_test,360,119,bandanna_10s,unseen,,,,no,0.5881737000308931,52,61
12,001,36,m,r,memory_test,361,120,toothpick_14n,seen,yes,high,controlled,yes,1.2740160999819636,51,61
12,001,36,m,r,memory_test,362,121,grain_05s,seen,no,high,uncontrolled,no,0.7694437997415662,51,62
12,001,36,m,r,memory_test,363,122,hearse_06s,seen,yes,high,controlled,no,1.2279626000672579,51,62
12,001,36,m,r,memory_test,364,123,sequin_08s,seen,no,low,uncontrolled,no,0.6459066001698375,51,62
12,001,36,m,r,memory_test,365,124,paintbrush_02s,unseen,,,,no,0.8623822000809014,52,61
12,001,36,m,r,memory_test,366,125,turban_02s,seen,yes,low,controlled,no,0.726587999612093,51,62
12,001,36,m,r,memory_test,367,126,sim_card_10s,unseen,,,,no,0.965057899709791,52,61
12,001,36,m,r,memory_test,368,127,snowball_01b,seen,yes,low,controlled,no,0.6479358002543449,51,62
12,001,36,m,r,memory_test,369,128,soap_06s,unseen,,,,no,0.6308673000894487,52,61
12,001,36,m,r,memory_test,370,129,yolk_11s,unseen,,,,no,0.658871500287205,52,61
12,001,36,m,r,memory_test,371,130,clipper2_05s,unseen,,,,no,1.3338111997582018,52,61
12,001,36,m,r,memory_test,372,131,pepper2_08s,unseen,,,,no,1.660050599835813,52,61
12,001,36,m,r,memory_test,373,132,ginger_10s,unseen,,,,no,0.5641938000917435,52,61
12,001,36,m,r,memory_test,374,133,sushi_08s,seen,no,high,uncontrolled,no,0.9398219003342092,51,62
12,001,36,m,r,memory_test,375,134,pinball_09s,seen,no,low,uncontrolled,no,0.7324158004485071,51,62
12,001,36,m,r,memory_test,376,135,bowler_hat_03s,unseen,,,,no,0.5924801998771727,52,61
12,001,36,m,r,memory_test,377,136,metal_detector_04s,unseen,,,,no,0.7295531998388469,52,61
12,001,36,m,r,memory_test,378,137,cufflink_05s,unseen,,,,no,0.8101478996686637,52,61
12,001,36,m,r,memory_test,379,138,jam_01b,unseen,,,,no,0.599011099897325,52,61
12,001,36,m,r,memory_test,380,139,riser_11s,unseen,,,,no,0.6439082999713719,52,61
12,001,36,m,r,memory_test,381,140,creme_brulee_07s,seen,yes,low,controlled,yes,0.9378130002878606,51,61
12,001,36,m,r,memory_test,382,141,spacesuit_12s,unseen,,,,no,0.7027300000190735,52,61
12,001,36,m,r,memory_test,383,142,cardigan_11s,unseen,,,,no,0.9087606999091804,52,61
12,001,36,m,r,memory_test,384,143,toast_13s,seen,yes,high,controlled,no,1.057368999812752,51,62
12,001,36,m,r,memory_test,385,144,bracelet2_08s,seen,yes,high,controlled,no,0.6137574003078043,51,62
12,001,36,m,r,memory_test,386,145,pin_12s,seen,no,low,uncontrolled,no,0.7893691998906434,51,62
12,001,36,m,r,memory_test,387,146,ice_cream_10s,unseen,,,,no,0.6948352996259928,52,61
12,001,36,m,r,memory_test,388,147,peanut_butter_07s,unseen,,,,no,0.6747737000696361,52,61
12,001,36,m,r,memory_test,389,148,faucet_09s,unseen,,,,yes,1.0195779004134238,52,62
12,001,36,m,r,memory_test,390,149,javelin_01s,seen,yes,low,controlled,yes,0.688890399876982,51,61
12,001,36,m,r,memory_test,391,150,hot-water_bottle_05s,seen,no,high,uncontrolled,no,0.7467805002816021,51,62
12,001,36,m,r,memory_test,392,151,chicken1_08s,seen,yes,high,controlled,no,0.7521805996075273,51,62
12,001,36,m,r,memory_test,393,152,french_horn_05s,seen,yes,low,controlled,yes,0.6838785000145435,51,61
12,001,36,m,r,memory_test,394,153,saxophone_07s,seen,yes,low,controlled,no,0.8608520999550819,51,62
12,001,36,m,r,memory_test,395,154,hot_tub_07s,seen,yes,low,controlled,no,0.8214618000201881,51,62
12,001,36,m,r,memory_test,396,155,crouton_12s,unseen,,,,no,0.921335400082171,52,61
12,001,36,m,r,memory_test,397,156,t-shirt_06s,seen,no,high,uncontrolled,no,0.6436158996075392,51,62
12,001,36,m,r,memory_test,398,157,coal_08s,seen,no,low,uncontrolled,yes,0.9553371001966298,51,61
12,001,36,m,r,memory_test,399,158,pet_food_04s,unseen,,,,no,0.6256548003293574,52,61
12,001,36,m,r,memory_test,400,159,dumpling_13s,seen,yes,low,controlled,yes,0.6941224997863173,51,61
12,001,36,m,r,memory_test,401,160,eye_patch_11s,seen,yes,low,controlled,no,0.7201741002500057,51,62
12,001,36,m,r,memory_test,402,161,pants_11s,unseen,,,,no,1.7511880998499691,52,61
12,001,36,m,r,memory_test,403,162,juicer1_09s,unseen,,,,no,0.6321686999872327,52,61
12,001,36,m,r,memory_test,404,163,headdress_11s,seen,yes,high,controlled,yes,0.9343918999657035,51,61
12,001,36,m,r,memory_test,405,164,stockings_06s,seen,no,low,uncontrolled,yes,0.7475089998915792,51,61
12,001,36,m,r,memory_test,406,165,quiche_11s,unseen,,,,no,0.8744592000730336,52,61
12,001,36,m,r,memory_test,407,166,dice_14s,seen,yes,high,controlled,yes,0.6698321998119354,51,61
12,001,36,m,r,memory_test,408,167,peach_09n,seen,yes,low,controlled,yes,0.6446789000183344,51,61
12,001,36,m,r,memory_test,409,168,punch2_01b,unseen,,,,no,0.9112710999324918,52,61
12,001,36,m,r,memory_test,410,169,sorbet_07s,unseen,,,,no,0.7823487999849021,52,61
12,001,36,m,r,memory_test,411,170,pipe1_10s,unseen,,,,no,0.7587341000325978,52,61
12,001,36,m,r,memory_test,412,171,breadstick_14s,seen,yes,high,controlled,yes,0.913147899787873,51,61
12,001,36,m,r,memory_test,413,172,target_14s,unseen,,,,no,1.1444377000443637,52,61
12,001,36,m,r,memory_test,414,173,container_04s,seen,no,high,uncontrolled,yes,0.9039877001196146,51,61
12,001,36,m,r,memory_test,415,174,baklava_11s,seen,yes,high,controlled,yes,0.7864998998120427,51,61
12,001,36,m,r,memory_test,416,175,waffle_iron_14s,unseen,,,,no,1.3555140998214483,52,61
12,001,36,m,r,memory_test,417,176,squirt_gun_15s,seen,no,high,uncontrolled,yes,0.9901314000599086,51,61
12,001,36,m,r,memory_test,418,177,lighter_08s,unseen,,,,yes,1.1919538001529872,52,62
12,001,36,m,r,memory_test,419,178,hairbrush_08s,unseen,,,,yes,0.9532072003930807,52,62
12,001,36,m,r,memory_test,420,179,gauze_02s,seen,yes,low,controlled,yes,0.9375825999304652,51,61
12,001,36,m,r,memory_test,421,180,taco_01b,unseen,,,,yes,0.756479799747467,52,62
12,001,36,m,r,memory_test,422,181,batter_04s,seen,yes,low,controlled,no,1.0969010000117123,51,62
12,001,36,m,r,memory_test,423,182,flan_02s,seen,yes,high,controlled,yes,0.7732605002820492,51,61
12,001,36,m,r,memory_test,424,183,jumpsuit_11s,seen,yes,low,controlled,no,0.8120701001025736,51,62
12,001,36,m,r,memory_test,425,184,windsock_09s,seen,yes,low,controlled,yes,0.6422227001748979,51,61
12,001,36,m,r,memory_test,426,185,tiara_08s,seen,no,high,uncontrolled,yes,1.0465067001059651,51,61
12,001,36,m,r,memory_test,427,186,doorstop_06s,unseen,,,,no,1.019972899928689,52,61
12,001,36,m,r,memory_test,428,187,mashed_potato_05s,unseen,,,,no,0.8148286999203265,52,61
12,001,36,m,r,memory_test,429,188,nutcracker_06s,seen,no,high,uncontrolled,yes,0.7113586999475956,51,61
12,001,36,m,r,memory_test,430,189,grapefruit_09s,seen,yes,high,controlled,yes,1.2025594003498554,51,61
12,001,36,m,r,memory_test,431,190,phone_booth_06s,unseen,,,,no,0.8022142997942865,52,61
12,001,36,m,r,memory_test,432,191,holster_09s,unseen,,,,no,0.8543875003233552,52,61
12,001,36,m,r,memory_test,433,192,cracker_01b,unseen,,,,no,0.8572304002009332,52,61
12,001,36,m,r,memory_test,434,193,clasp_03s,unseen,,,,no,0.842310500331223,52,61
12,001,36,m,r,memory_test,435,194,ice_cube_03s,seen,yes,high,controlled,yes,0.8603055998682976,51,61
12,001,36,m,r,memory_test,436,195,pocket_01b,seen,no,high,uncontrolled,yes,0.8231643000617623,51,61
12,001,36,m,r,memory_test,437,196,fruitcake_05s,unseen,,,,no,0.7150511001236737,52,61
12,001,36,m,r,memory_test,438,197,tent_12s,seen,no,high,uncontrolled,no,0.7039846000261605,51,62
12,001,36,m,r,memory_test,439,198,sink_03s,seen,yes,high,controlled,no,0.7166621000505984,51,62
12,001,36,m,r,memory_test,440,199,chili_11s,seen,yes,high,controlled,no,0.6584147000685334,51,62
12,001,36,m,r,memory_test,441,200,throne_02s,seen,no,high,uncontrolled,yes,1.6281795999966562,51,61
12,001,36,m,r,memory_test,442,201,eggshell_13s,unseen,,,,no,5.2961426000110805,52,61
12,001,36,m,r,memory_test,443,202,coffee_bean_12s,seen,no,high,uncontrolled,no,0.6564979995600879,51,62
12,001,36,m,r,memory_test,444,203,screw_05s,unseen,,,,no,0.6445784000679851,52,61
12,001,36,m,r,memory_test,445,204,costume_08s,seen,yes,high,controlled,no,0.5647191996686161,51,62
12,001,36,m,r,memory_test,446,205,hotdog_03s,seen,no,low,uncontrolled,no,1.0251449001953006,51,62
12,001,36,m,r,memory_test,447,206,tab_09s,unseen,,,,no,0.8161336001940072,52,61
12,001,36,m,r,memory_test,448,207,noisemaker_05s,unseen,,,,yes,1.0480558001436293,52,62
12,001,36,m,r,memory_test,449,208,vacuum_04s,seen,no,low,uncontrolled,no,0.7161300000734627,51,62
12,001,36,m,r,memory_test,450,209,nightshirt_07s,unseen,,,,no,0.5958659998141229,52,61
12,001,36,m,r,memory_test,451,210,coffee_13s,seen,no,high,uncontrolled,no,0.8351304000243545,51,62
12,001,36,m,r,memory_test,452,211,blueberry_07s,unseen,,,,yes,1.4357306002639234,52,62
12,001,36,m,r,memory_test,453,212,broom_10s,unseen,,,,no,0.8840855997987092,52,61
12,001,36,m,r,memory_test,454,213,mouthpiece_01s,unseen,,,,no,0.5358811998739839,52,61
12,001,36,m,r,memory_test,455,214,trombone_14s,seen,yes,high,controlled,no,0.7210889998823404,51,62
12,001,36,m,r,memory_test,456,215,cheese_07s,unseen,,,,no,0.5259356000460684,52,61
12,001,36,m,r,memory_test,457,216,meatball_14s,seen,yes,low,controlled,no,0.5144362999126315,51,62
12,001,36,m,r,memory_test,458,217,shaving_cream_05s,unseen,,,,no,0.7121125999838114,52,61
12,001,36,m,r,memory_test,459,218,braid_09s,unseen,,,,no,0.5561261000111699,52,61
12,001,36,m,r,memory_test,460,219,parfait_17s,seen,no,low,uncontrolled,no,0.4718098999001086,51,62
12,001,36,m,r,memory_test,461,220,doorknocker_08s,seen,yes,low,controlled,no,0.5368739003315568,51,62
12,001,36,m,r,memory_test,462,221,gearshift_11n,unseen,,,,no,0.6767795998603106,52,61
12,001,36,m,r,memory_test,463,222,piggy_bank_01b,seen,yes,low,controlled,no,0.5582658001221716,51,62
12,001,36,m,r,memory_test,464,223,gas_mask_01b,seen,yes,low,controlled,no,0.5255753002129495,51,62
12,001,36,m,r,memory_test,465,224,cream_cheese_05s,unseen,,,,no,0.5404705000109971,52,61
12,001,36,m,r,memory_test,466,225,wing_03s,unseen,,,,no,0.49998300010338426,52,61
12,001,36,m,r,memory_test,467,226,mitten_08s,seen,yes,low,controlled,no,0.47238560020923615,51,62
12,001,36,m,r,memory_test,468,227,toothbrush_12s,unseen,,,,no,0.513663399964571,52,61
12,001,36,m,r,memory_test,469,228,dishrag_10s,unseen,,,,no,0.4227083004079759,52,61
12,001,36,m,r,memory_test,470,229,lingerie_06s,seen,no,low,uncontrolled,no,0.44738740008324385,51,62
12,001,36,m,r,memory_test,471,230,jelly_bean_13n,seen,yes,low,controlled,no,0.5306245000101626,51,62
12,001,36,m,r,memory_test,472,231,snack_02s,unseen,,,,no,0.5471830000169575,52,61
12,001,36,m,r,memory_test,473,232,sofa_bed_13s,unseen,,,,no,0.524477600120008,52,61
12,001,36,m,r,memory_test,474,233,spaghetti_07s,unseen,,,,no,0.802125500049442,52,61
12,001,36,m,r,memory_test,475,234,egg_15s,seen,yes,low,controlled,no,0.6243954002857208,51,62
12,001,36,m,r,memory_test,476,235,teabag_09s,seen,yes,low,controlled,yes,0.812540499959141,51,61
12,001,36,m,r,memory_test,477,236,bubble_wrap_11s,unseen,,,,no,0.842781400308013,52,61
12,001,36,m,r,memory_test,478,237,cummerbund_15s,unseen,,,,no,0.6000061999075115,52,61
12,001,36,m,r,memory_test,479,238,candy_10s,seen,yes,low,controlled,no,0.8038794002495706,51,62
12,001,36,m,r,memory_test,480,239,clothespin_08s,seen,yes,high,controlled,no,0.7136709000915289,51,62
12,001,36,m,r,memory_test,481,240,beanbag_13s,unseen,,,,no,0.5251400000415742,52,61
12,001,36,m,r,memory_test,482,241,cardboard_07s,seen,no,high,uncontrolled,no,0.5372151997871697,51,62
12,001,36,m,r,memory_test,483,242,quesadilla_02s,unseen,,,,yes,1.090856300201267,52,62
12,001,36,m,r,memory_test,484,243,mullet_03s,seen,yes,high,controlled,yes,0.7574132001027465,51,61
12,001,36,m,r,memory_test,485,244,money_14s,seen,no,high,uncontrolled,no,0.810425499919802,51,62
12,001,36,m,r,memory_test,486,245,brick_09s,unseen,,,,no,0.6014724001288414,52,61
12,001,36,m,r,memory_test,487,246,crystal1_05s,unseen,,,,no,0.5377009999938309,52,61
12,001,36,m,r,memory_test,488,247,squeegee_10s,unseen,,,,no,0.7253380999900401,52,61
12,001,36,m,r,memory_test,489,248,cigarette_15s,unseen,,,,no,0.74583899974823,52,61
12,001,36,m,r,memory_test,490,249,nail_polish_03s,unseen,,,,no,0.5721872998401523,52,61
12,001,36,m,r,memory_test,491,250,mop_01b,unseen,,,,no,0.6770779001526535,52,61
12,001,36,m,r,memory_test,492,251,ketchup_10s,unseen,,,,no,0.5519817001186311,52,61
12,001,36,m,r,memory_test,493,252,cornbread_01b,unseen,,,,no,0.5925549999810755,52,61
12,001,36,m,r,memory_test,494,253,frisbee_04s,unseen,,,,no,0.623838699888438,52,61
12,001,36,m,r,memory_test,495,254,lab_coat_04s,unseen,,,,no,0.4493522997945547,52,61
12,001,36,m,r,memory_test,496,255,spring_roll_05s,unseen,,,,no,0.8473244002088904,52,61
12,001,36,m,r,memory_test,497,256,sewage_01b,unseen,,,,no,0.6978466999717057,52,61
12,001,36,m,r,memory_test,498,257,rattle_08s,unseen,,,,no,0.4456416997127235,52,61
12,001,36,m,r,memory_test,499,258,biscuit_09s,seen,no,low,uncontrolled,no,0.7008799999020994,51,62
12,001,36,m,r,memory_test,500,259,bandage_01b,unseen,,,,no,0.510969600174576,52,61
12,001,36,m,r,memory_test,501,260,keyboard_15s,seen,no,low,uncontrolled,no,0.5459850002080202,51,62
12,001,36,m,r,memory_test,502,261,joystick_02s,seen,no,low,uncontrolled,no,0.4684028001502156,51,62
12,001,36,m,r,memory_test,503,262,turf_07s,seen,no,high,uncontrolled,no,0.5699977003969252,51,62
12,001,36,m,r,memory_test,504,263,bin_01b,seen,no,low,uncontrolled,no,0.5150239998474717,51,62
12,001,36,m,r,memory_test,505,264,straw2_09s,unseen,,,,no,0.6464642998762429,52,61
12,001,36,m,r,memory_test,506,265,lip_balm_08s,seen,no,low,uncontrolled,no,0.6461786003783345,51,62
12,001,36,m,r,memory_test,507,266,lamb_chop_18s,seen,yes,high,controlled,no,0.837746400386095,51,62
12,001,36,m,r,memory_test,508,267,microscope_14n,unseen,,,,no,0.6841227998957038,52,61
