thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,participant,session,age,gender,handedness,quest_prop_high,quest_high_converged,quest_prop_low,quest_low_converged,miniblock_order,starts_with,
,,11,16,001,26,f,r,calibration,0.85,2,-1,11,0.7133701336716126,0.9118086882105548,1,False,1.5206050998531282,False,square,square,0.5473922218695025,9.230287829839058,2935.2315298888207,123.7750037322499,707,[np.int64(1315)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,12,16,001,26,f,r,calibration,0.85,2,-1,12,0.6580745541515514,0.654725510385422,1,False,1.406217799987644,False,dot,dot,0.5297997486664293,4.779683719771531,1648.9908833211782,97.81394210315784,1014,[np.int64(992)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,13,16,001,26,f,r,calibration,0.85,2,-1,13,0.5981210736084265,0.3976423325602886,1,False,1.339381800033152,False,dot,dot,0.5224307552730187,3.9759351283834197,1164.948992616342,49.66249888976678,75,[np.int64(581)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,14,16,001,26,f,r,calibration,0.85,2,-1,14,0.5981210736084265,0.3976423325602886,1,False,1.137879100162536,False,square,square,0.5134455553694213,11.628037740442819,3069.8019634769043,219.00937145290774,1560,[np.int64(1251)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,15,16,001,26,f,r,calibration,0.85,2,-1,15,0.5350820483873121,0.14055915473515587,1,False,1.419142299797386,False,square,square,0.5152470887397117,8.443355540063076,2558.336728639112,170.83327087147154,126,[np.int64(1170)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,16,16,001,26,f,r,calibration,0.85,2,-1,16,0.5350820483873121,0.14055915473515587,1,False,1.2065097000449896,False,square,square,0.5143961172293665,4.884228064745748,1470.1526474884702,101.78298869913374,1243,[np.int64(1052)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,17,16,001,26,f,r,calibration,0.85,2,-1,17,0.47090191089840744,-0.11652402308997703,0,False,1.3038137997500598,False,dot,square,0.4367496282955284,6.70456844164082,1964.4385534007602,147.9589553884054,991,[np.int64(621)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,18,16,001,26,f,r,calibration,0.85,2,-1,18,0.5981210736084265,0.3976423325602886,0,False,1.5939973001368344,False,dot,square,0.425574879321016,10.110113385424524,2770.17106760632,153.8990274992535,189,[np.int64(667)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,19,16,001,26,f,r,calibration,0.85,2,-1,19,0.7133701336716126,0.9118086882105548,1,False,1.2207949003204703,False,square,square,0.4020556993237968,12.175746835966946,3506.6150887584804,200.4638543662658,52,[np.int64(1119)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,20,16,001,26,f,r,calibration,0.85,2,-1,20,0.6580745541515514,0.654725510385422,0,False,1.6858598999679089,False,dot,square,0.4158542599096682,7.225786507548726,2926.443535557234,158.25280014002385,1410,[np.int64(713)],0.5943384666882322,3.106937148171193,1.9530857733796956,0.026337210618618774,0.021551988723714915,,,,,,,,,,16,001,26,f,r,,,,,,,
,,21,16,001,26,f,r,calibration,0.85,2,-1,21,0.7133701336716126,0.9118086882105548,0,False,1.4047165997326374,False,dot,square,0.4495851870315691,6.981301272251181,2143.2594905811125,123.12231434847583,225,[np.int64(1024)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,22,16,001,26,f,r,calibration,0.85,2,-1,22,0.7629446568996856,1.1688918660356877,1,False,1.1081387996673584,False,square,square,0.42490971061188804,11.664186067239502,3965.8232628614305,240.78646693795642,548,[np.int64(240)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,23,16,001,26,f,r,calibration,0.85,2,-1,23,0.7629446568996856,1.1688918660356877,1,False,1.218474100343883,False,square,square,0.40203830125542417,5.449029756436595,1727.3424327904004,95.69105502457074,1481,[np.int64(1102)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,24,16,001,26,f,r,calibration,0.85,2,-1,24,0.7629446568996856,1.1688918660356877,0,False,1.4131664000451565,False,dot,square,0.4448878586518035,6.118868236266295,2031.46425444041,127.20512586577256,684,[np.int64(846)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,25,16,001,26,f,r,calibration,0.85,2,-1,25,0.7629446568996856,1.1688918660356877,0,False,1.8001564000733197,False,dot,square,0.4621956599113861,5.097514192137999,1457.8890589514679,63.43440219672567,151,[np.int64(1059)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,26,16,001,26,f,r,calibration,0.85,2,-1,26,0.806273406195118,1.4259750438608214,1,False,1.522664500400424,False,dot,dot,0.4466853045733716,5.751886041966712,1386.2045361139776,97.35054921851675,1574,[np.int64(287)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,27,16,001,26,f,r,calibration,0.85,2,-1,27,0.806273406195118,1.4259750438608214,1,False,1.3185175997205079,False,dot,dot,0.4301041629096446,7.010946969264606,1984.0979923018836,121.5373783355259,836,[np.int64(1000)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,28,16,001,26,f,r,calibration,0.85,2,-1,28,0.806273406195118,1.4259750438608214,1,False,1.2163709001615644,False,dot,dot,0.4133276174128048,6.566808303911899,1819.0059001835962,104.89095089648725,586,[np.int64(513)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,29,16,001,26,f,r,calibration,0.85,2,-1,29,0.7629446568996856,1.1688918660356877,1,False,1.4622752000577748,False,dot,dot,0.3982530681395105,4.120123465280241,1421.4425955216834,54.45322747793326,637,[np.int64(28)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,30,16,001,26,f,r,calibration,0.85,2,-1,30,0.7629446568996856,1.1688918660356877,1,False,1.288818100001663,False,square,square,0.3831228678264557,5.205086487486016,1795.7548381826755,84.50035365491587,1017,[np.int64(1043)],0.8775127661242882,2.639001158614452,1.617460709206051,0.028961519323808853,0.021863904457334802,,,,,,,,,,16,001,26,f,r,,,,,,,
,,31,16,001,26,f,r,calibration,0.85,2,-1,31,0.7629446568996856,1.1688918660356877,1,False,1.2902617999352515,False,dot,dot,0.3684897033953206,5.496444904084153,1918.2592715253693,109.66408477810415,1194,[np.int64(1466)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,32,16,001,26,f,r,calibration,0.85,2,-1,32,0.7629446568996856,1.1688918660356877,0,False,1.937110399827361,False,square,dot,0.3868016259505376,6.352250770909935,2210.5832682766572,137.74537063296887,35,[np.int64(1184)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,33,16,001,26,f,r,calibration,0.85,2,-1,33,0.806273406195118,1.4259750438608214,1,False,1.2554972996003926,False,square,square,0.373030528921502,8.275573007184514,2813.6948224427347,177.84433723363537,251,[np.int64(378)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,34,16,001,26,f,r,calibration,0.85,2,-1,34,0.7629446568996856,1.1688918660356877,1,False,1.2515428001061082,False,square,square,0.3610230482040542,8.251602607089106,2805.5448864102964,171.7086704689128,1148,[np.int64(1373)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,35,16,001,26,f,r,calibration,0.85,2,-1,35,0.7629446568996856,1.1688918660356877,0,False,1.2817458999343216,False,dot,square,0.37195865654517973,4.669219609413248,1522.1655926687188,86.5306200635629,590,[np.int64(60)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,36,16,001,26,f,r,calibration,0.85,2,-1,36,0.806273406195118,1.4259750438608214,1,False,1.1884985999204218,False,square,square,0.36014307023938563,5.286846015550032,2088.304176142263,101.40541789519543,143,[np.int64(46)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,37,16,001,26,f,r,calibration,0.85,2,-1,37,0.806273406195118,1.4259750438608214,1,False,1.5776259996928275,False,square,square,0.34886105111695864,2.781666402854456,968.0199081933507,29.618007784431065,404,[np.int64(119)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,38,16,001,26,f,r,calibration,0.85,2,-1,38,0.7629446568996856,1.1688918660356877,1,False,1.6403938001021743,False,square,square,0.3394172629037049,3.6723679014662203,1542.3945186158126,64.32575672139333,669,[np.int64(305)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,39,16,001,26,f,r,calibration,0.85,2,-1,39,0.7629446568996856,1.1688918660356877,1,False,1.6861196998506784,False,dot,dot,0.33019571246132934,9.150927875881662,2955.7497039097766,200.43772012462836,148,[np.int64(1508)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,40,16,001,26,f,r,calibration,0.85,2,-1,40,0.7629446568996856,1.1688918660356877,1,False,1.5520804999396205,False,square,square,0.32136203091871357,4.317058806306035,1735.457640135026,95.71828295419077,926,[np.int64(178)],0.8946660770761969,2.584370189652219,1.5477861557532486,0.029041620910325132,0.02183205882580228,,,,,,,,,,16,001,26,f,r,,,,,,,
,,41,16,001,26,f,r,calibration,0.85,2,-1,41,0.7629446568996856,1.1688918660356877,0,False,1.292018000036478,False,dot,square,0.3287549505738579,7.834455365801414,2279.8265114482115,142.7239134702172,582,[np.int64(15)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,42,16,001,26,f,r,calibration,0.85,2,-1,42,0.7629446568996856,1.1688918660356877,1,False,1.2697844998911023,False,dot,dot,0.32080835854949274,5.418782009215732,1788.1980630411917,92.89622327513571,179,[np.int64(609)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,43,16,001,26,f,r,calibration,0.85,2,-1,43,0.7629446568996856,1.1688918660356877,0,False,1.3584179999306798,False,square,dot,0.32593833314904735,6.55662581759296,2452.178055779767,140.2306691356981,535,[np.int64(509)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,44,16,001,26,f,r,calibration,0.85,2,-1,44,0.806273406195118,1.4259750438608214,0,False,1.3059750003740191,False,dot,square,0.33835855038694096,3.354579873115361,1076.820139270031,32.998262859544816,116,[np.int64(334)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,45,16,001,26,f,r,calibration,0.85,2,-1,45,0.806273406195118,1.4259750438608214,0,False,2.021738599985838,False,dot,square,0.34555369299667515,4.975321081740231,1547.3248564212117,59.591982529387145,78,[np.int64(1240)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,46,16,001,26,f,r,calibration,0.85,2,-1,46,0.843309065531368,1.683058221685953,1,False,1.319114699959755,False,dot,dot,0.33810534947948956,8.594030136816588,2775.871734191758,166.62784353971242,1183,[np.int64(611)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,47,16,001,26,f,r,calibration,0.85,2,-1,47,0.806273406195118,1.4259750438608214,0,False,1.3120632003992796,False,square,dot,0.34076897288462804,5.788037166606081,2199.454123310311,131.39626078256296,627,[np.int64(528)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,48,16,001,26,f,r,calibration,0.85,2,-1,48,0.843309065531368,1.683058221685953,1,False,1.2377903000451624,False,square,square,0.3346385851790205,9.478203832490308,3023.5470225644085,208.59172493487733,983,[np.int64(212)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,49,16,001,26,f,r,calibration,0.85,2,-1,49,0.843309065531368,1.683058221685953,1,False,1.3220962998457253,False,dot,dot,0.3282090369538818,9.85830692831308,2977.2086923505503,179.0931935368699,545,[np.int64(1550)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,50,16,001,26,f,r,calibration,0.85,2,-1,50,0.843309065531368,1.683058221685953,0,False,1.454279599711299,False,dot,square,0.33466425089938595,4.270039100827822,1558.5642718021552,79.4470343092246,95,[np.int64(1557)],1.42367010044593,1.9568403160491636,0.9793274191968347,0.036133489571935476,0.021629010769832254,,,,,,,,,,16,001,26,f,r,,,,,,,
,,51,16,001,26,f,r,calibration,0.85,2,-1,51,0.843309065531368,1.683058221685953,1,False,1.3681524996645749,False,square,square,0.32985998098500985,10.278582483483401,3278.867812231205,185.53452162883835,841,[np.int64(446)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,52,16,001,26,f,r,calibration,0.85,2,-1,52,0.843309065531368,1.683058221685953,1,False,1.188631400000304,False,square,square,0.32463313403767285,8.32252345224033,2837.9804972139527,160.14546365323486,1219,[np.int64(205)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,53,16,001,26,f,r,calibration,0.85,2,-1,53,0.843309065531368,1.683058221685953,1,False,1.1922451998107135,False,dot,dot,0.3191183370534168,10.085718758780402,3388.8015029502153,175.50282280196268,635,[np.int64(1010)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,54,16,001,26,f,r,calibration,0.85,2,-1,54,0.843309065531368,1.683058221685953,1,False,1.2429271000437438,False,dot,dot,0.313439254310604,6.973498312793786,1924.685534331085,117.47481001607436,1470,[np.int64(1272)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,55,16,001,26,f,r,calibration,0.85,2,-1,55,0.843309065531368,1.683058221685953,1,False,1.3108215001411736,False,dot,dot,0.3077055585180985,6.998280175439044,1973.5150094738103,115.06991354378727,573,[np.int64(1473)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,56,16,001,26,f,r,calibration,0.85,2,-1,56,0.806273406195118,1.4259750438608214,1,False,1.426863200031221,False,dot,dot,0.30279150765355234,9.909282612431642,2407.9556748208893,112.27761775677706,626,[np.int64(1538)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,57,16,001,26,f,r,calibration,0.85,2,-1,57,0.806273406195118,1.4259750438608214,1,False,1.413081199862063,False,dot,dot,0.2977721795960857,2.815750176828284,802.4888003960609,28.0226603289907,1523,[np.int64(1002)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,58,16,001,26,f,r,calibration,0.85,2,-1,58,0.806273406195118,1.4259750438608214,1,False,1.3168665003031492,False,square,square,0.2927311225437871,3.3638801356249064,999.0724002805972,27.003890539178638,1049,[np.int64(1020)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,59,16,001,26,f,r,calibration,0.85,2,-1,59,0.806273406195118,1.4259750438608214,1,False,1.5714600998908281,False,dot,dot,0.2877379021833034,11.020202667613786,3217.8991789432253,169.6902831415479,115,[np.int64(1456)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,60,16,001,26,f,r,calibration,0.85,2,-1,60,0.806273406195118,1.4259750438608214,0,False,1.4232108001597226,False,dot,square,0.29111535574417313,8.087663809849682,2523.3511086731005,131.7886974391083,1430,[np.int64(450)],1.2804250180891907,2.065379553941385,1.0627136674286979,0.034158839668011136,0.02181054120618993,,,,,,,,,,16,001,26,f,r,,,,,,,
,,61,16,001,26,f,r,calibration,0.85,2,-1,61,0.806273406195118,1.4259750438608214,1,False,1.298911599908024,False,square,square,0.2866132526271558,2.734285900715351,902.3143472360658,15.052926275891823,1191,[np.int64(542)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,62,16,001,26,f,r,calibration,0.85,2,-1,62,0.806273406195118,1.4259750438608214,1,False,1.477287100162357,False,square,square,0.28212940919908713,5.889494516034991,1890.527739647232,74.38404449601694,1513,[np.int64(838)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,63,16,001,26,f,r,calibration,0.85,2,-1,63,0.806273406195118,1.4259750438608214,1,False,1.1773548000492156,False,dot,dot,0.2777134042981414,7.529356846617044,2439.511618303922,117.25083455812911,651,[np.int64(775)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,64,16,001,26,f,r,calibration,0.85,2,-1,64,0.806273406195118,1.4259750438608214,1,False,1.1614856999367476,False,dot,dot,0.27340416578668575,3.705477199416312,1185.7527038132198,33.76192805882163,732,[np.int64(980)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,65,16,001,26,f,r,calibration,0.85,2,-1,65,0.806273406195118,1.4259750438608214,1,False,1.1955866003409028,False,square,square,0.26923084591477286,3.3056470122048545,1133.836925186265,53.1428815413588,532,[np.int64(1514)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,66,16,001,26,f,r,calibration,0.85,2,-1,66,0.806273406195118,1.4259750438608214,1,False,1.1483723004348576,False,square,square,0.2652139339525638,8.307797543254853,2508.9548580629657,101.42303424722871,1274,[np.int64(612)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,67,16,001,26,f,r,calibration,0.85,2,-1,67,0.806273406195118,1.4259750438608214,1,False,1.5212613004259765,False,square,square,0.26136649406508955,6.025559986612002,1994.4603555685726,105.20691341670504,1065,[np.int64(1088)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,68,16,001,26,f,r,calibration,0.85,2,-1,68,0.806273406195118,1.4259750438608214,1,False,1.4731282000429928,False,dot,dot,0.2576954346550937,3.921260154796963,1192.0630870582768,46.623377041457886,922,[np.int64(1218)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,69,16,001,26,f,r,calibration,0.85,2,-1,69,0.806273406195118,1.4259750438608214,1,False,1.4773045000620186,False,dot,dot,0.25420273593422493,1.2553694580568442,416.7826600748723,6.430486758479537,925,[np.int64(1549)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,70,16,001,26,f,r,calibration,0.85,2,-1,70,0.7629446568996856,1.1688918660356877,1,False,1.3277401002123952,False,square,square,0.2519539459023772,0.6147134264817293,269.8591942254792,2.0699303902359167,1232,[np.int64(1080)],1.0804358655854036,2.3207725463538593,1.276960353328506,0.030484857897872086,0.021828539059589445,,,,,,,,,,16,001,26,f,r,,,,,,,
,,71,16,001,26,f,r,calibration,0.85,2,-1,71,0.7629446568996856,1.1688918660356877,1,False,1.3878310001455247,False,square,square,0.24970511811867713,2.498379713061417,1126.7692505906991,28.195009822298186,624,[np.int64(1104)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,72,16,001,26,f,r,calibration,0.85,2,-1,72,0.7629446568996856,1.1688918660356877,1,False,1.391183600295335,False,dot,dot,0.24746085433733161,1.486316030179191,707.4864303652948,10.783049354038251,1124,[np.int64(531)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,73,16,001,26,f,r,calibration,0.85,2,-1,73,0.7629446568996856,1.1688918660356877,1,False,1.3144811997190118,False,dot,dot,0.24522508409662122,1.7999142554349052,892.757470695713,17.28205226500234,373,[np.int64(207)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,74,16,001,26,f,r,calibration,0.85,2,-1,74,0.7629446568996856,1.1688918660356877,1,False,1.4722845000214875,False,dot,dot,0.2430013514954163,3.1787918552902896,1252.443990984374,28.969816175646592,1521,[np.int64(569)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,75,16,001,26,f,r,calibration,0.85,2,-1,75,0.7629446568996856,1.1688918660356877,0,False,1.5902002998627722,False,square,dot,0.2402347190251247,1.330466360472334,522.8732796656273,14.545255390918458,699,[np.int64(706)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,76,16,001,26,f,r,calibration,0.85,2,-1,76,0.7629446568996856,1.1688918660356877,1,False,1.3147734999656677,False,square,square,0.2382353874212951,2.7033111963105436,1116.4675240762544,26.111574935669903,5,[np.int64(1150)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,77,16,001,26,f,r,calibration,0.85,2,-1,77,0.7629446568996856,1.1688918660356877,1,False,1.285069600213319,False,dot,dot,0.23625823903531978,3.3956810682679497,1494.0996700378978,41.08437600594551,766,[np.int64(1097)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,78,16,001,26,f,r,calibration,0.85,2,-1,78,0.7629446568996856,1.1688918660356877,1,False,1.370304999873042,False,dot,dot,0.23430295125597775,2.4224239662946534,908.4089873604951,37.89837560216264,1499,[np.int64(1500)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,79,16,001,26,f,r,calibration,0.85,2,-1,79,0.7629446568996856,1.1688918660356877,1,False,1.4203894003294408,False,dot,dot,0.2323692680520321,2.558954600903329,1013.3460219577182,29.60322841613392,1543,[np.int64(1128)],nan,nan,nan,nan,nan,,,,,,,,,,16,001,26,f,r,,,,,,,
,,80,16,001,26,f,r,calibration,0.85,2,-1,80,0.7629446568996856,1.1688918660356877,1,False,1.3301576999947429,False,dot,dot,0.23045714619090846,4.90157818537227,2338.052794422573,87.53922528073227,814,[np.int64(1305)],0.980446125195486,2.4156133120022756,1.3505297916896384,0.028566748063469736,0.021647877628907464,,,,,,,,,,16,001,26,f,r,,,,,,,
,,81,16,001,26,f,r,calibration,0.55,2,0,1,0.347354013008391,-0.6306903787402434,1,False,1.124345500022173,False,square,square,0.9585022178944526,3.2827748763453544,1844.9194805060893,110.88671581587352,314,[np.int64(857)],-0.6105307855798056,3.2449087058269095,2.055422663760532,0.0257181206205907,0.02148187862845949,,,,,,,,,,16,001,26,f,r,0.8193084854719321,False,,,,,
,,82,16,001,26,f,r,calibration,0.55,2,0,2,0.347354013008391,-0.6306903787402434,0,False,1.2523286999203265,False,dot,square,0.8159747285924219,3.5451117073185343,1215.9733156102573,111.30391386638213,868,[np.int64(1168)],-0.05001588787199827,3.2319921310993145,2.0487151302990343,0.026606840000665752,0.021650718437986983,,,,,,,,,,16,001,26,f,r,0.8193084854719321,False,,,,,
,,83,16,001,26,f,r,calibration,0.55,2,0,3,0.47090191089840744,-0.11652402308997703,1,False,1.2685324000194669,False,square,square,0.801903934669203,1.159519959705506,463.8079838822024,42.21734984755894,31,[np.int64(1584)],-0.20878316709790282,3.2302369707761205,2.048860779443661,0.02629789449460237,0.021592525363363452,,,,,,,,,,16,001,26,f,r,0.8193084854719321,False,,,,,
