participant,session,age,gender,handedness,phase,overall_trial_num,trial_in_block,mem_filename,mem_ground_truth,controlled,trial_level,item_type,mem_response,mem_rt,mem_trigger_onset,mem_trigger_resp
4,001,27,m,r,memory_test,275,32,cashew_07s,unseen,,,,no,1.6335360000375658,52,61
4,001,27,m,r,memory_test,276,33,squeegee_10s,seen,no,high,uncontrolled,yes,0.7851923999842256,51,61
4,001,27,m,r,memory_test,277,34,pantsuit_07s,seen,yes,high,controlled,no,1.7755634998902678,51,62
4,001,27,m,r,memory_test,278,35,glove_15s,unseen,,,,no,0.7957164999097586,52,61
4,001,27,m,r,memory_test,279,36,locker_08s,seen,yes,high,controlled,no,1.2108463000040501,51,62
4,001,27,m,r,memory_test,280,37,bowtie_05s,unseen,,,,no,1.2603844001423568,52,61
4,001,27,m,r,memory_test,281,38,juicer1_09s,unseen,,,,no,0.9174357000738382,52,61
4,001,27,m,r,memory_test,282,39,green_beans_12s,seen,no,low,uncontrolled,no,1.6939532000105828,51,62
4,001,27,m,r,memory_test,283,40,domino_02s,seen,no,high,uncontrolled,yes,2.8331144000403583,51,61
4,001,27,m,r,memory_test,284,41,tattoo_04s,unseen,,,,no,1.420554099837318,52,61
4,001,27,m,r,memory_test,285,42,lanyard_03s,unseen,,,,no,1.4546441999264061,52,61
4,001,27,m,r,memory_test,286,43,hydrant_12s,unseen,,,,no,1.2144818999804556,52,61
4,001,27,m,r,memory_test,287,44,cross_14s,seen,yes,high,controlled,yes,0.8825453999452293,51,61
4,001,27,m,r,memory_test,288,45,vacuum_09s,unseen,,,,no,1.938677999889478,52,61
4,001,27,m,r,memory_test,289,46,undershirt_04s,unseen,,,,no,0.9368041998241097,52,61
4,001,27,m,r,memory_test,290,47,hamster_13s,unseen,,,,no,2.366609600139782,52,61
4,001,27,m,r,memory_test,291,48,diamond_16s,unseen,,,,no,0.6193506999406964,52,61
4,001,27,m,r,memory_test,292,49,crouton_07s,unseen,,,,no,2.9408715998288244,52,61
4,001,27,m,r,memory_test,293,50,sweeper_07s,unseen,,,,no,1.2711935001425445,52,61
4,001,27,m,r,memory_test,294,51,yarn_10s,unseen,,,,no,0.906922500114888,52,61
4,001,27,m,r,memory_test,295,52,lighter_03s,unseen,,,,no,1.2903804001398385,52,61
4,001,27,m,r,memory_test,296,53,sweeper_02s,seen,no,high,uncontrolled,no,1.892810800112784,51,62
4,001,27,m,r,memory_test,297,54,asparagus_07s,seen,no,high,uncontrolled,yes,0.6613177000544965,51,61
4,001,27,m,r,memory_test,298,55,cloak_13s,unseen,,,,no,1.5102963999379426,52,61
4,001,27,m,r,memory_test,299,56,nutcracker_11s,unseen,,,,no,1.1059746998362243,52,61
4,001,27,m,r,memory_test,300,57,lollipop_06n,seen,no,low,uncontrolled,no,0.7058252000715584,51,62
4,001,27,m,r,memory_test,301,58,asparagus_04s,unseen,,,,no,1.1259079000446945,52,61
4,001,27,m,r,memory_test,302,59,pumpkin_16s,seen,no,high,uncontrolled,no,1.1770182000473142,51,62
4,001,27,m,r,memory_test,303,60,doorknocker_04s,unseen,,,,no,1.005407800199464,52,61
4,001,27,m,r,memory_test,304,61,pickle_13s,seen,no,high,uncontrolled,no,0.8026694001164287,51,62
4,001,27,m,r,memory_test,305,62,pinball_02s,seen,no,low,uncontrolled,no,2.29679899988696,51,62
4,001,27,m,r,memory_test,306,63,puppy_07s,unseen,,,,no,2.293743999907747,52,61
4,001,27,m,r,memory_test,307,64,sandbox_10s,seen,yes,high,controlled,yes,3.27743580006063,51,61
4,001,27,m,r,memory_test,308,65,mushroom_07n,unseen,,,,no,0.7665732998866588,52,61
4,001,27,m,r,memory_test,309,66,bunkbed_06s,seen,yes,high,controlled,yes,2.2848739998880774,51,61
4,001,27,m,r,memory_test,310,67,grater_12s,unseen,,,,no,0.8223198000341654,52,61
4,001,27,m,r,memory_test,311,68,wrench_03s,seen,yes,high,controlled,yes,1.1426132000051439,51,61
4,001,27,m,r,memory_test,312,69,mulberry_02s,seen,yes,high,controlled,yes,1.2715720999985933,51,61
4,001,27,m,r,memory_test,313,70,faucet_09s,seen,yes,low,controlled,yes,1.960448799887672,51,61
4,001,27,m,r,memory_test,314,71,undershirt_12s,seen,yes,high,controlled,no,2.8313629999756813,51,62
4,001,27,m,r,memory_test,315,72,bubble_wrap_05s,unseen,,,,no,0.9154109000228345,52,61
4,001,27,m,r,memory_test,316,73,juicer1_06s,seen,yes,high,controlled,no,1.4500329999718815,51,62
4,001,27,m,r,memory_test,317,74,puppy_06s,seen,yes,low,controlled,no,2.6260294001549482,51,62
4,001,27,m,r,memory_test,318,75,float_07s,unseen,,,,no,5.274783300003037,52,61
4,001,27,m,r,memory_test,319,76,chopsticks_04s,seen,no,high,uncontrolled,yes,2.1745144999586046,51,61
4,001,27,m,r,memory_test,320,77,avocado_01b,unseen,,,,no,0.834690900053829,52,61
4,001,27,m,r,memory_test,321,78,headband_09s,seen,yes,high,controlled,yes,0.8440598999150097,51,61
4,001,27,m,r,memory_test,322,79,bunkbed_13s,unseen,,,,no,2.0717601999640465,52,61
4,001,27,m,r,memory_test,323,80,toad_06s,seen,yes,high,controlled,yes,0.7410389001015574,51,61
4,001,27,m,r,memory_test,324,81,dishrag_10s,seen,no,high,uncontrolled,yes,1.1346756999846548,51,61
4,001,27,m,r,memory_test,325,82,waffle_iron_03s,unseen,,,,no,0.8898534001782537,52,61
4,001,27,m,r,memory_test,326,83,ketchup_15s,seen,no,high,uncontrolled,yes,1.1872928999364376,51,61
4,001,27,m,r,memory_test,327,84,avocado_13s,seen,yes,low,controlled,yes,1.146488199941814,51,61
4,001,27,m,r,memory_test,328,85,jelly_bean_13n,seen,yes,high,controlled,no,1.075856499839574,51,62
4,001,27,m,r,memory_test,329,86,butter_14s,seen,yes,high,controlled,no,0.7867939998395741,51,62
4,001,27,m,r,memory_test,330,87,sewage_09s,seen,yes,low,controlled,no,1.2210181998088956,51,62
4,001,27,m,r,memory_test,331,88,eggshell_10s,unseen,,,,no,2.1180306000169367,52,61
4,001,27,m,r,memory_test,332,89,snorkel_09s,seen,yes,high,controlled,yes,3.3875049999915063,51,61
4,001,27,m,r,memory_test,333,90,lab_coat_04s,seen,no,low,uncontrolled,no,0.876256600022316,51,62
4,001,27,m,r,memory_test,334,91,bib_15n,unseen,,,,no,1.0076089999638498,52,61
4,001,27,m,r,memory_test,335,92,garlic_03s,unseen,,,,no,2.0463604000397027,52,61
4,001,27,m,r,memory_test,336,93,breadstick_14s,seen,yes,high,controlled,yes,0.8461571999359876,51,61
4,001,27,m,r,memory_test,337,94,cauliflower_15s,unseen,,,,no,0.8106292001903057,52,61
4,001,27,m,r,memory_test,338,95,tack_01b,seen,yes,low,controlled,no,0.8822153001092374,51,62
4,001,27,m,r,memory_test,339,96,goat_02n,seen,yes,low,controlled,yes,0.7985038000624627,51,61
4,001,27,m,r,memory_test,340,97,worm_06s,seen,no,low,uncontrolled,yes,0.8256531001534313,51,61
4,001,27,m,r,memory_test,341,98,football_helmet_05s,seen,no,low,uncontrolled,no,0.6910916999913752,51,62
4,001,27,m,r,memory_test,342,99,hamburger_10s,unseen,,,,yes,1.9228813000954688,52,62
4,001,27,m,r,memory_test,343,100,dumpster_10s,unseen,,,,no,0.6407789001241326,52,61
4,001,27,m,r,memory_test,344,101,quesadilla_06s,unseen,,,,yes,4.832032900070772,52,62
4,001,27,m,r,memory_test,345,102,polo_shirt_11s,unseen,,,,no,2.778366799931973,52,61
4,001,27,m,r,memory_test,346,103,punching_bag_12s,seen,no,low,uncontrolled,no,0.7133806999772787,51,62
4,001,27,m,r,memory_test,347,104,macaroni_11s,seen,yes,high,controlled,yes,0.7612801000941545,51,61
4,001,27,m,r,memory_test,348,105,mushroom_08n,seen,no,low,uncontrolled,no,3.8698589000850916,51,62
4,001,27,m,r,memory_test,349,106,snack_12s,seen,no,high,uncontrolled,no,0.7639815998263657,51,62
4,001,27,m,r,memory_test,350,107,bedpan_08s,unseen,,,,no,1.0401859001722187,52,61
4,001,27,m,r,memory_test,351,108,tomato_sauce_14s,unseen,,,,no,1.083436599932611,52,61
4,001,27,m,r,memory_test,352,109,barrette_09s,unseen,,,,yes,1.0669317001011223,52,62
4,001,27,m,r,memory_test,353,110,quiche_07s,seen,no,high,uncontrolled,yes,1.5326884998939931,51,61
4,001,27,m,r,memory_test,354,111,keyboard_04s,unseen,,,,no,1.0742258001118898,52,61
4,001,27,m,r,memory_test,355,112,paintbrush_12s,seen,yes,low,controlled,no,0.8175536000635475,51,62
4,001,27,m,r,memory_test,356,113,spider_web_14s,seen,yes,high,controlled,no,0.6281288999598473,51,62
4,001,27,m,r,memory_test,357,114,sorbet_04s,unseen,,,,no,1.5240545000415295,52,61
4,001,27,m,r,memory_test,358,115,egg_roll_06s,unseen,,,,no,0.948193300049752,52,61
4,001,27,m,r,memory_test,359,116,cloak_12s,seen,no,high,uncontrolled,no,1.4840007999446243,51,62
4,001,27,m,r,memory_test,360,117,grapefruit_09s,seen,no,high,uncontrolled,no,0.6173302000388503,51,62
4,001,27,m,r,memory_test,361,118,brush_04s,seen,no,high,uncontrolled,no,1.6870951000601053,51,62
4,001,27,m,r,memory_test,362,119,limousine_10s,unseen,,,,no,1.0418670000508428,52,61
4,001,27,m,r,memory_test,363,120,meatball_16s,seen,no,high,uncontrolled,no,0.73948820005171,51,62
4,001,27,m,r,memory_test,364,121,pocket_08s,unseen,,,,no,0.7266980998683721,52,61
4,001,27,m,r,memory_test,365,122,pet_food_04s,seen,yes,high,controlled,no,1.051329700043425,51,62
4,001,27,m,r,memory_test,366,123,salami_13s,unseen,,,,no,1.4345549000427127,52,61
4,001,27,m,r,memory_test,367,124,soap_09s,unseen,,,,no,0.7191353999078274,52,61
4,001,27,m,r,memory_test,368,125,praying_mantis_20s,seen,no,high,uncontrolled,yes,0.7824756000190973,51,61
4,001,27,m,r,memory_test,369,126,cashew_02s,seen,yes,low,controlled,no,0.9070635000243783,51,62
4,001,27,m,r,memory_test,370,127,zebra_14s,unseen,,,,no,0.8287285999394953,52,61
4,001,27,m,r,memory_test,371,128,swordfish_08s,seen,no,low,uncontrolled,no,2.011638999916613,51,62
4,001,27,m,r,memory_test,372,129,creme_brulee_10s,seen,yes,high,controlled,yes,0.9061977998353541,51,61
4,001,27,m,r,memory_test,373,130,bedpan_13s,seen,yes,high,controlled,yes,2.352332100039348,51,61
4,001,27,m,r,memory_test,374,131,celery_08n,unseen,,,,no,0.8832251999992877,52,61
4,001,27,m,r,memory_test,375,132,dip_11s,unseen,,,,no,4.289432199904695,52,61
4,001,27,m,r,memory_test,376,133,punching_bag_09s,unseen,,,,no,0.6681074998341501,52,61
4,001,27,m,r,memory_test,377,134,glove_13s,seen,no,high,uncontrolled,no,0.5992604999337345,51,62
4,001,27,m,r,memory_test,378,135,hairdryer_06s,seen,yes,low,controlled,yes,1.0554994998965412,51,61
4,001,27,m,r,memory_test,379,136,tube_top_10s,seen,no,low,uncontrolled,yes,3.472905799979344,51,61
4,001,27,m,r,memory_test,380,137,blindfold_15s,seen,yes,low,controlled,no,0.9054188998416066,51,62
4,001,27,m,r,memory_test,381,138,sloth_03s,seen,yes,high,controlled,no,0.740658399881795,51,62
4,001,27,m,r,memory_test,382,139,target_12s,unseen,,,,no,4.1759767001494765,52,61
4,001,27,m,r,memory_test,383,140,cheese_05n,seen,yes,low,controlled,no,1.8916789998766035,51,62
4,001,27,m,r,memory_test,384,141,hot_chocolate_12s,unseen,,,,no,3.4189828999806195,52,61
4,001,27,m,r,memory_test,385,142,dough_19s,seen,yes,low,controlled,no,1.3413432000670582,51,62
4,001,27,m,r,memory_test,386,143,ready_meal_11s,seen,yes,high,controlled,yes,1.196922899922356,51,61
4,001,27,m,r,memory_test,387,144,spacesuit_04s,unseen,,,,no,1.1018664001021534,52,61
4,001,27,m,r,memory_test,388,145,container_04s,seen,no,high,uncontrolled,no,1.0512542999349535,51,62
4,001,27,m,r,memory_test,389,146,paint_01b,unseen,,,,yes,3.835073299938813,52,62
4,001,27,m,r,memory_test,390,147,toothbrush_01s,seen,yes,low,controlled,no,0.6931437999010086,51,62
4,001,27,m,r,memory_test,391,148,ham_11s,unseen,,,,no,0.9746640999801457,52,61
4,001,27,m,r,memory_test,392,149,candy_cane_05s,seen,no,low,uncontrolled,yes,0.9162481999956071,51,61
4,001,27,m,r,memory_test,393,150,costume_08s,unseen,,,,yes,4.485546999843791,52,62
4,001,27,m,r,memory_test,394,151,saffron_14s,seen,yes,high,controlled,no,1.305933800060302,51,62
4,001,27,m,r,memory_test,395,152,sloth_02s,unseen,,,,yes,4.010819199960679,52,62
4,001,27,m,r,memory_test,396,153,sleeping_bag_02s,unseen,,,,no,0.8411084001418203,52,61
4,001,27,m,r,memory_test,397,154,ham_10s,seen,no,high,uncontrolled,yes,3.126255199778825,51,61
4,001,27,m,r,memory_test,398,155,dragonfly_11n,unseen,,,,no,0.9675994000863284,52,61
4,001,27,m,r,memory_test,399,156,hairbrush_12s,seen,no,low,uncontrolled,no,0.8128647999837995,51,62
4,001,27,m,r,memory_test,400,157,hairdryer_07s,unseen,,,,no,0.8978075999766588,52,61
4,001,27,m,r,memory_test,401,158,toilet_14n,seen,yes,low,controlled,yes,1.5888318999204785,51,61
4,001,27,m,r,memory_test,402,159,coaster_05s,seen,yes,high,controlled,yes,2.667154800146818,51,61
4,001,27,m,r,memory_test,403,160,koala_10s,seen,no,high,uncontrolled,no,3.3576263000722975,51,62
4,001,27,m,r,memory_test,404,161,waffle_06s,seen,no,high,uncontrolled,no,2.7273974001873285,51,62
4,001,27,m,r,memory_test,405,162,pajamas_13s,seen,no,high,uncontrolled,no,0.9891133999917656,51,62
4,001,27,m,r,memory_test,406,163,parfait_17s,unseen,,,,no,0.8881880000699311,52,61
4,001,27,m,r,memory_test,407,164,praying_mantis_04s,unseen,,,,no,0.8545596001204103,52,61
4,001,27,m,r,memory_test,408,165,target_14s,seen,yes,low,controlled,no,0.8223932001274079,51,62
4,001,27,m,r,memory_test,409,166,pallet_10s,seen,yes,high,controlled,no,0.7895404000300914,51,62
4,001,27,m,r,memory_test,410,167,jam_13s,seen,no,high,uncontrolled,no,0.9154926999472082,51,62
4,001,27,m,r,memory_test,411,168,sauerkraut_07s,unseen,,,,no,0.711226699873805,52,61
4,001,27,m,r,memory_test,412,169,taco_05s,seen,no,low,uncontrolled,no,0.822021400090307,51,62
4,001,27,m,r,memory_test,413,170,iceskate_14s,seen,no,high,uncontrolled,yes,1.987664399901405,51,61
4,001,27,m,r,memory_test,414,171,taco_01b,unseen,,,,yes,2.6266175000928342,52,62
4,001,27,m,r,memory_test,415,172,yarn_14s,seen,yes,low,controlled,no,0.7428592999931425,51,62
4,001,27,m,r,memory_test,416,173,wetsuit_03s,seen,yes,low,controlled,no,0.8577680001035333,51,62
4,001,27,m,r,memory_test,417,174,polo_shirt_04s,seen,no,low,uncontrolled,no,0.8996422998607159,51,62
4,001,27,m,r,memory_test,418,175,pacifier_04s,unseen,,,,no,2.796594399958849,52,61
4,001,27,m,r,memory_test,419,176,turf_07s,unseen,,,,no,0.9991795001551509,52,61
4,001,27,m,r,memory_test,420,177,drumstick_12s,seen,no,high,uncontrolled,no,3.8836294000502676,51,62
4,001,27,m,r,memory_test,421,178,mouthpiece_03s,unseen,,,,no,2.5079528000205755,52,61
4,001,27,m,r,memory_test,422,179,bean_09s,unseen,,,,no,1.0223664999939501,52,61
4,001,27,m,r,memory_test,423,180,canoe_09s,unseen,,,,no,0.835032100090757,52,61
4,001,27,m,r,memory_test,424,181,waffle_08s,unseen,,,,yes,2.438101900042966,52,62
4,001,27,m,r,memory_test,425,182,lollipop_08s,unseen,,,,no,0.7156829000450671,52,61
4,001,27,m,r,memory_test,426,183,pants_05s,unseen,,,,yes,0.8658036000560969,52,62
4,001,27,m,r,memory_test,427,184,pretzel_02s,unseen,,,,yes,1.00964910001494,52,62
4,001,27,m,r,memory_test,428,185,pepper2_01b,unseen,,,,no,0.9161060000769794,52,61
4,001,27,m,r,memory_test,429,186,giraffe_17s,unseen,,,,no,0.7739697000943124,52,61
4,001,27,m,r,memory_test,430,187,filing_cabinet_07s,seen,no,low,uncontrolled,no,0.7570951001252979,51,62
4,001,27,m,r,memory_test,431,188,celery_04s,seen,no,low,uncontrolled,no,0.7443568999879062,51,62
4,001,27,m,r,memory_test,432,189,eggshell_12s,seen,no,low,uncontrolled,no,1.3201142998877913,51,62
4,001,27,m,r,memory_test,433,190,tube_top_01b,unseen,,,,no,3.453688600100577,52,61
4,001,27,m,r,memory_test,434,191,taffy_07s,unseen,,,,no,1.0350222000852227,52,61
4,001,27,m,r,memory_test,435,192,boxer_shorts_03s,seen,no,low,uncontrolled,no,0.5821352999191731,51,62
4,001,27,m,r,memory_test,436,193,football_01b,seen,yes,low,controlled,no,0.8679535000119358,51,62
4,001,27,m,r,memory_test,437,194,cheesecake_13s,unseen,,,,yes,4.0505573998671025,52,62
4,001,27,m,r,memory_test,438,195,bowling_ball_17s,unseen,,,,no,0.7644452000968158,52,61
4,001,27,m,r,memory_test,439,196,batter_08s,unseen,,,,no,0.7819211999885738,52,61
4,001,27,m,r,memory_test,440,197,peppermint_02s,unseen,,,,no,1.5751640000380576,52,61
4,001,27,m,r,memory_test,441,198,mashed_potato_09s,unseen,,,,yes,0.7112236001994461,52,62
4,001,27,m,r,memory_test,442,199,clasp_03s,unseen,,,,no,0.7276575998403132,52,61
4,001,27,m,r,memory_test,443,200,trap_07s,unseen,,,,no,0.9738984999712557,52,61
4,001,27,m,r,memory_test,444,201,test_tube_06s,unseen,,,,no,0.9410351999104023,52,61
4,001,27,m,r,memory_test,445,202,cardinal_05s,seen,no,high,uncontrolled,no,1.9063806999474764,51,62
4,001,27,m,r,memory_test,446,203,snack_02s,unseen,,,,no,0.7174283999484032,52,61
4,001,27,m,r,memory_test,447,204,batter_04s,seen,no,low,uncontrolled,yes,1.1225680999923497,51,61
4,001,27,m,r,memory_test,448,205,hot_tub_07s,seen,no,high,uncontrolled,no,0.6632805000990629,51,62
4,001,27,m,r,memory_test,449,206,cornhusk_03s,unseen,,,,no,0.8884254998993129,52,61
4,001,27,m,r,memory_test,450,207,gearshift_03n,seen,yes,low,controlled,yes,0.8506281999871135,51,61
4,001,27,m,r,memory_test,451,208,domino_09s,unseen,,,,no,0.7702365999575704,52,61
4,001,27,m,r,memory_test,452,209,koala_12s,unseen,,,,yes,1.3074502998497337,52,62
4,001,27,m,r,memory_test,453,210,olive_08s,unseen,,,,no,0.699375499971211,52,61
4,001,27,m,r,memory_test,454,211,handbrake_03s,unseen,,,,no,0.9718923000618815,52,61
4,001,27,m,r,memory_test,455,212,pumpkin_19s,unseen,,,,no,2.9205978999380022,52,61
4,001,27,m,r,memory_test,456,213,sponge_06s,unseen,,,,no,0.8547649998217821,52,61
4,001,27,m,r,memory_test,457,214,staple_01b,seen,no,high,uncontrolled,no,1.8053790000267327,51,62
4,001,27,m,r,memory_test,458,215,lighter_08s,seen,no,low,uncontrolled,yes,1.6537655000574887,51,61
4,001,27,m,r,memory_test,459,216,badge_02s,unseen,,,,no,3.639045200077817,52,61
4,001,27,m,r,memory_test,460,217,dolphin_09n,seen,yes,high,controlled,no,2.1341550000943244,51,62
4,001,27,m,r,memory_test,461,218,pinball_09s,unseen,,,,no,0.8815985999535769,52,61
4,001,27,m,r,memory_test,462,219,skewer_01b,seen,no,low,uncontrolled,no,0.6534311000723392,51,62
4,001,27,m,r,memory_test,463,220,swab_14s,seen,no,high,uncontrolled,no,1.9435269001405686,51,62
4,001,27,m,r,memory_test,464,221,dough_04s,unseen,,,,no,1.7392299000639468,52,61
4,001,27,m,r,memory_test,465,222,egg_roll_07n,seen,yes,low,controlled,no,1.4099854999221861,51,62
4,001,27,m,r,memory_test,466,223,test_tube_12s,seen,yes,high,controlled,yes,1.3327646001707762,51,61
4,001,27,m,r,memory_test,467,224,cigarette_09s,seen,yes,low,controlled,no,0.8600957000162452,51,62
4,001,27,m,r,memory_test,468,225,rattle_12s,seen,yes,low,controlled,no,0.6319927999284118,51,62
4,001,27,m,r,memory_test,469,226,elephant_05n,unseen,,,,no,0.672319000121206,52,61
4,001,27,m,r,memory_test,470,227,sink_15n,unseen,,,,no,0.7577164999675006,52,61
4,001,27,m,r,memory_test,471,228,walrus_01b,unseen,,,,no,0.8177197000477463,52,61
4,001,27,m,r,memory_test,472,229,olive_04s,seen,no,high,uncontrolled,yes,3.3713706000708044,51,61
4,001,27,m,r,memory_test,473,230,green_beans_03s,unseen,,,,no,1.5681014000438154,52,61
4,001,27,m,r,memory_test,474,231,bubble_wrap_11s,seen,yes,high,controlled,no,3.8773190998472273,51,62
4,001,27,m,r,memory_test,475,232,butter_13s,unseen,,,,no,1.1891701999120414,52,61
4,001,27,m,r,memory_test,476,233,kimono_06s,unseen,,,,no,0.8829763999674469,52,61
4,001,27,m,r,memory_test,477,234,pug_21s,unseen,,,,no,0.9620519999880344,52,61
4,001,27,m,r,memory_test,478,235,jumpsuit_07s,seen,yes,low,controlled,no,1.1814712001942098,51,62
4,001,27,m,r,memory_test,479,236,parfait_20s,seen,yes,low,controlled,yes,5.745676700025797,51,61
4,001,27,m,r,memory_test,480,237,brush_10s,unseen,,,,yes,1.6938020000234246,52,62
4,001,27,m,r,memory_test,481,238,pizza_03s,seen,no,high,uncontrolled,no,1.0306584001518786,51,62
4,001,27,m,r,memory_test,482,239,eggplant_05n,seen,no,high,uncontrolled,no,0.8377121000085026,51,62
4,001,27,m,r,memory_test,483,240,meatball_08s,unseen,,,,yes,2.738295800052583,52,62
4,001,27,m,r,memory_test,484,241,spider_web_13s,unseen,,,,yes,1.1970112000126392,52,62
4,001,27,m,r,memory_test,485,242,crouton_12s,seen,no,high,uncontrolled,no,0.6652387999929488,51,62
4,001,27,m,r,memory_test,486,243,zebra_11s,seen,yes,high,controlled,yes,1.9436502000316978,51,61
4,001,27,m,r,memory_test,487,244,cornhusk_12s,seen,no,low,uncontrolled,no,0.8108668001368642,51,62
4,001,27,m,r,memory_test,488,245,dumpster_02s,seen,no,high,uncontrolled,no,0.7721565999090672,51,62
4,001,27,m,r,memory_test,489,246,chopsticks_05s,unseen,,,,no,0.9227052999194711,52,61
4,001,27,m,r,memory_test,490,247,hairbrush_08s,unseen,,,,no,0.5982072001788765,52,61
4,001,27,m,r,memory_test,491,248,tack_09s,unseen,,,,no,0.8974942001514137,52,61
4,001,27,m,r,memory_test,492,249,memory_stick_05s,seen,no,low,uncontrolled,no,2.0101408001501113,51,62
4,001,27,m,r,memory_test,493,250,wrench_04s,unseen,,,,yes,2.8798400999512523,52,62
4,001,27,m,r,memory_test,494,251,wetsuit_01b,unseen,,,,no,0.8403326000552624,52,61
4,001,27,m,r,memory_test,495,252,pencil_sharpener_11s,seen,no,high,uncontrolled,no,0.6979489999357611,51,62
4,001,27,m,r,memory_test,496,253,mulberry_14s,unseen,,,,no,1.0958259999752045,52,61
4,001,27,m,r,memory_test,497,254,hot_tub_06s,unseen,,,,no,0.5986791998147964,52,61
4,001,27,m,r,memory_test,498,255,kimono_02s,seen,yes,low,controlled,no,0.5728043999988586,51,62
4,001,27,m,r,memory_test,499,256,tattoo_12s,seen,no,low,uncontrolled,yes,2.44407010008581,51,61
4,001,27,m,r,memory_test,500,257,macaroni_13s,unseen,,,,no,0.7559604998677969,52,61
4,001,27,m,r,memory_test,501,258,swordfish_09s,unseen,,,,no,0.7184991000685841,52,61
4,001,27,m,r,memory_test,502,259,blower_08s,seen,yes,high,controlled,no,0.6306784001644701,51,62
4,001,27,m,r,memory_test,503,260,coffee_bean_12s,seen,no,low,uncontrolled,no,0.7582583001349121,51,62
4,001,27,m,r,memory_test,504,261,headband_10s,unseen,,,,no,0.8419548000674695,52,61
4,001,27,m,r,memory_test,505,262,hot_chocolate_07s,seen,yes,high,controlled,no,0.7724966001696885,51,62
4,001,27,m,r,memory_test,506,263,cream_cheese_07s,seen,yes,high,controlled,no,1.9383052000775933,51,62
4,001,27,m,r,memory_test,507,264,chinchilla_13n,seen,no,low,uncontrolled,no,4.027785200159997,51,62
4,001,27,m,r,memory_test,508,265,suit_14s,unseen,,,,no,0.768223199993372,52,61
4,001,27,m,r,memory_test,509,266,hobbyhorse_01b,unseen,,,,no,1.5968481001909822,52,61
