thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,participant,session,age,gender,handedness,quest_prop_high,quest_high_converged,quest_prop_low,quest_low_converged,miniblock_order,starts_with,
,,67,4,001,27,m,r,calibration,0.55,2,0,4,0.347354013008391,-0.6306903787402434,1,False,0.6179549999069422,False,square,square,0.8074724288348268,5.409984961529576,979.2072780368533,237.62431192365807,71,[np.int64(172)],-1.1190240970074623,3.311627193935783,2.081136767193931,0.024670840428403354,0.021238771821626617,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,68,4,001,27,m,r,calibration,0.55,2,0,5,0.347354013008391,-0.6306903787402434,1,False,0.8202843000181019,False,square,square,0.7495926648821191,3.240921252171044,586.606746642959,108.91925054644832,1321,[np.int64(179)],-1.241575383088058,3.354074156241943,2.096974867907407,0.024293246696899848,0.021141592718768264,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,69,4,001,27,m,r,calibration,0.55,2,0,6,0.29156950079727495,-0.887773556565376,1,False,0.9702383000403643,False,dot,dot,0.7023309908200142,4.839319400753213,875.9168115363316,502.46375571761206,84,[np.int64(609)],-1.3588216304629763,3.3918364397574012,2.1111728966575884,0.0239330736742811,0.02104422061423556,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,70,4,001,27,m,r,calibration,0.55,2,0,7,0.2414297750189407,-1.1448567343905092,1,False,0.9870780000928789,False,square,square,0.6655040029490339,2.9452137465818287,533.083688131311,339.19982204852073,1317,[np.int64(130)],-1.4742093410781325,3.418155583309828,2.1207082838013434,0.02359503306669166,0.02094866297451967,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,71,4,001,27,m,r,calibration,0.55,2,0,8,0.19750845711691875,-1.4019399122156422,1,False,1.0391321999486536,False,dot,dot,0.6379682339783546,1.4724180536640643,266.50766771319564,411.85373720909894,1340,[np.int64(1551)],-1.588994988127786,3.4288211960926755,2.1241451740947253,0.02328261508320846,0.020856746152409025,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,72,4,001,27,m,r,calibration,0.55,2,0,9,0.19750845711691875,-1.4019399122156422,1,False,0.7200905999634415,False,dot,dot,0.6059317278816257,0.7592823671060506,137.43010844619516,522.4355746748569,147,[np.int64(677)],-1.692549820154733,3.4548528600272017,2.1336724946732715,0.022953510534505457,0.02075603978196749,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,73,4,001,27,m,r,calibration,0.55,2,0,10,0.19750845711691875,-1.4019399122156422,1,False,2.886523799970746,False,dot,dot,0.5722401632078009,0.6782219266101572,122.75816871643846,180.16955187008136,1490,[np.int64(692)],-1.7833794753100891,3.4940182422271264,2.148042933167688,0.022611063708626276,0.020647000850147333,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,74,4,001,27,m,r,calibration,0.55,2,0,11,0.15989317907384526,-1.659023090040775,0,False,0.753456800011918,False,dot,square,0.5462656804931465,1.3872710193416444,251.09605450083762,612.9404046233832,898,[np.int64(1571)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,75,4,001,27,m,r,calibration,0.55,2,0,12,0.2414297750189407,-1.1448567343905092,1,False,1.6682458999566734,False,square,square,0.513511996774019,3.703591311269624,670.350027339802,483.8119949596588,703,[np.int64(1271)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,76,4,001,27,m,r,calibration,0.55,2,0,13,0.19750845711691875,-1.4019399122156422,0,False,0.9650397000368685,False,dot,square,0.5029653296690518,3.082719902165723,557.9723022919959,371.33113466818435,602,[np.int64(1261)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,77,4,001,27,m,r,calibration,0.55,2,0,14,0.29156950079727495,-0.887773556565376,1,False,1.0337072999682277,False,dot,dot,0.46639828278550444,3.8591544911313935,698.5069628947822,293.16187060904366,507,[np.int64(714)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,78,4,001,27,m,r,calibration,0.55,2,0,15,0.29156950079727495,-0.887773556565376,1,False,0.8639123002067208,False,square,square,0.4366582552750491,4.80486302472603,869.6802074754114,457.3063921292838,1047,[np.int64(1417)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,79,4,001,27,m,r,calibration,0.55,2,0,16,0.2414297750189407,-1.1448567343905092,1,False,1.7004637999925762,False,square,square,0.4165338636513619,4.189773087654376,758.3489288654421,430.58507548776635,1450,[np.int64(370)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,80,4,001,27,m,r,calibration,0.55,2,0,17,0.19750845711691875,-1.4019399122156422,0,False,0.851469699991867,False,dot,square,0.39624579170454527,1.94943452166113,352.84764842066454,205.75573755547242,562,[np.int64(155)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,81,4,001,27,m,r,calibration,0.55,2,0,18,0.29156950079727495,-0.887773556565376,1,False,0.7148927999660373,False,square,square,0.3704490528320576,2.1814335800081968,394.83947798148364,303.8719692449991,70,[np.int64(295)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,82,4,001,27,m,r,calibration,0.55,2,0,19,0.2414297750189407,-1.1448567343905092,1,False,0.6310994999948889,False,square,square,0.3538805702776805,2.546032325400252,460.8318508974456,391.91670826862025,210,[np.int64(643)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,83,4,001,27,m,r,calibration,0.55,2,0,20,0.2414297750189407,-1.1448567343905092,1,False,1.318956800037995,False,dot,dot,0.33994119535044215,1.7457622842752314,315.9829734538169,312.02139027139754,1104,[np.int64(1504)],-1.3932978773734588,3.7198420922222666,2.2374129313742652,0.023172685675116277,0.02078925708618211,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,84,4,001,27,m,r,calibration,0.55,2,0,21,0.2414297750189407,-1.1448567343905092,1,False,0.9530716000590473,False,square,square,0.32845719025218817,3.4555011704856584,625.4457118579041,393.23736295956377,1464,[np.int64(652)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,85,4,001,27,m,r,calibration,0.55,2,0,22,0.19750845711691875,-1.4019399122156422,1,False,0.8037731000222266,False,dot,dot,0.3253006504353101,1.685064130738149,304.996607663605,305.84305228115585,166,[np.int64(961)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,86,4,001,27,m,r,calibration,0.55,2,0,23,0.19750845711691875,-1.4019399122156422,1,False,2.9013939001597464,False,dot,dot,0.3224045882445684,2.642644189317779,478.318598266518,317.93993465023243,1539,[np.int64(1438)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,87,4,001,27,m,r,calibration,0.55,2,0,24,0.19750845711691875,-1.4019399122156422,1,False,1.5694571998901665,False,dot,dot,0.3197104085198942,2.3586700126045645,426.9192722814262,481.13633045650107,1583,[np.int64(820)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,88,4,001,27,m,r,calibration,0.55,2,0,25,0.19750845711691875,-1.4019399122156422,1,False,1.037009600084275,False,square,square,0.3171825624755575,3.6334354050786093,657.6518083192283,224.30682825791914,522,[np.int64(1441)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,89,4,001,27,m,r,calibration,0.55,2,0,26,0.15989317907384526,-1.659023090040775,0,False,1.4693354999180883,False,dot,square,0.27550147249611867,1.5766879263524909,285.38051466980085,123.46383051913129,996,[np.int64(650)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,90,4,001,27,m,r,calibration,0.55,2,0,27,0.19750845711691875,-1.4019399122156422,1,False,1.0145775999408215,False,square,square,0.27132580554844915,3.076571449553227,556.8594323691341,449.56180969261254,1229,[np.int64(755)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,91,4,001,27,m,r,calibration,0.55,2,0,28,0.19750845711691875,-1.4019399122156422,0,False,0.9315653000958264,False,dot,square,0.2573903065161303,2.652977260571801,480.18888416349597,325.5968411839443,1341,[np.int64(1562)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,92,4,001,27,m,r,calibration,0.55,2,0,29,0.2414297750189407,-1.1448567343905092,1,False,1.0001610000617802,False,dot,dot,0.24830648433863933,2.470445642596513,447.1506613099689,433.9749267797006,1540,[np.int64(29)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,93,4,001,27,m,r,calibration,0.55,2,0,30,0.19750845711691875,-1.4019399122156422,1,False,2.5997631000354886,False,dot,dot,0.244461142364153,2.1398943855908894,387.32088379195096,208.3123441021551,1116,[np.int64(982)],-1.4558543819735112,3.9592665420120645,2.3290763833641845,0.022358841976552593,0.020511455821142808,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,94,4,001,27,m,r,calibration,0.55,2,0,31,0.19750845711691875,-1.4019399122156422,1,False,1.0860751001164317,False,dot,dot,0.2410661216385423,2.9121396218902627,527.0972715621375,285.57973740623686,895,[np.int64(265)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,95,4,001,27,m,r,calibration,0.55,2,0,32,0.19750845711691875,-1.4019399122156422,0,False,2.151166400173679,False,dot,square,0.23115665040711766,2.3063731031800874,417.4535316755958,203.5000822452914,1542,[np.int64(1483)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,96,4,001,27,m,r,calibration,0.55,2,0,33,0.2414297750189407,-1.1448567343905092,1,False,1.3847139000426978,False,dot,dot,0.22361048038605522,3.363835638941287,608.854250648373,413.22827581288703,387,[np.int64(756)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,97,4,001,27,m,r,calibration,0.55,2,0,34,0.2414297750189407,-1.1448567343905092,1,False,0.8834162999410182,False,square,square,0.21735508992929173,2.740684358889741,496.06386895904313,161.03419879824236,913,[np.int64(1009)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,98,4,001,27,m,r,calibration,0.55,2,0,35,0.19750845711691875,-1.4019399122156422,1,False,0.9701666000764817,False,square,square,0.21490177175770336,2.5264988468588396,457.29629128145,238.51274729601204,69,[np.int64(97)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,99,4,001,27,m,r,calibration,0.55,2,0,36,0.19750845711691875,-1.4019399122156422,1,False,0.9878716999664903,False,dot,dot,0.21273407882641454,1.2125080927725223,219.46396479182653,338.4764765979782,1444,[np.int64(689)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,100,4,001,27,m,r,calibration,0.55,2,0,37,0.19750845711691875,-1.4019399122156422,0,False,0.888020999962464,False,dot,square,0.2034094860798559,3.0023607864687767,543.4273023508485,622.8429700370555,805,[np.int64(1424)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,101,4,001,27,m,r,calibration,0.55,2,0,38,0.2414297750189407,-1.1448567343905092,1,False,0.6832288999576122,False,dot,dot,0.19815437698304053,2.139311423550435,387.21536766262875,154.73916611541128,1409,[np.int64(1191)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,102,4,001,27,m,r,calibration,0.55,2,0,39,0.19750845711691875,-1.4019399122156422,1,False,1.813847600016743,False,square,square,0.1960741711790162,2.3186720328141,419.6796379393521,222.77852298194472,678,[np.int64(894)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,103,4,001,27,m,r,calibration,0.55,2,0,40,0.19750845711691875,-1.4019399122156422,0,False,0.901115900138393,False,dot,square,0.18969687167331278,0.9483999504149335,171.66039102510297,484.3980309640975,1245,[np.int64(710)],-1.382770338345366,4.015329397469414,2.334075204690576,0.02302673546930642,0.0206938780383796,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,104,4,001,27,m,r,calibration,0.55,2,0,41,0.2414297750189407,-1.1448567343905092,1,False,0.6963615000713617,False,dot,dot,0.18466264687465772,2.5039609406965235,453.2169302660708,228.56336460323763,1033,[np.int64(1171)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,105,4,001,27,m,r,calibration,0.55,2,0,42,0.2414297750189407,-1.1448567343905092,0,False,0.8495150001253933,False,dot,square,0.19211875734735992,2.052352338390963,371.47577324876437,340.9179982842766,305,[np.int64(1301)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,106,4,001,27,m,r,calibration,0.55,2,0,43,0.2414297750189407,-1.1448567343905092,1,False,0.7833793999161571,False,square,square,0.1864499629817239,4.178479496139964,756.3047888013334,443.0436291321914,1255,[np.int64(734)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,107,4,001,27,m,r,calibration,0.55,2,0,44,0.2414297750189407,-1.1448567343905092,1,False,0.7802571000065655,False,square,square,0.1815749665886579,3.6504043003258726,660.723178358983,350.15178570804375,780,[np.int64(784)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,108,4,001,27,m,r,calibration,0.55,2,0,45,0.2414297750189407,-1.1448567343905092,1,False,1.5694434000179172,False,dot,dot,0.17736939921650716,1.7554625061083418,317.73871360560986,364.50949115173916,980,[np.int64(266)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,109,4,001,27,m,r,calibration,0.55,2,0,46,0.2414297750189407,-1.1448567343905092,1,False,1.153018199838698,False,square,square,0.17372943367516325,2.7083361792032496,490.2088484357882,202.3194775480158,763,[np.int64(57)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,110,4,001,27,m,r,calibration,0.55,2,0,47,0.2414297750189407,-1.1448567343905092,1,False,0.8707320999819785,False,square,square,0.170568816859611,2.064949936437235,373.7559384951395,475.5427458232863,360,[np.int64(859)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,111,4,001,27,m,r,calibration,0.55,2,0,48,0.19750845711691875,-1.4019399122156422,1,False,1.1188711000140756,False,dot,dot,0.1696562322805483,1.712455288230698,309.95440716975634,335.74961976519586,378,[np.int64(1521)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,112,4,001,27,m,r,calibration,0.55,2,0,49,0.19750845711691875,-1.4019399122156422,1,False,0.9319174999836832,False,dot,dot,0.16883430477004518,0.7893019040889139,142.8636446400934,335.3867802790455,183,[np.int64(58)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,113,4,001,27,m,r,calibration,0.55,2,0,50,0.19750845711691875,-1.4019399122156422,1,False,0.836652500089258,False,square,square,0.16809069738663054,2.555594032775205,462.56251993231206,462.94214020064373,1527,[np.int64(1102)],-1.4429629997713223,4.03607176048469,2.2988811365491073,0.021821725274212632,0.020263448036953492,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,114,4,001,27,m,r,calibration,0.55,2,0,51,0.19750845711691875,-1.4019399122156422,1,False,1.1050704999361187,False,square,square,0.16741517741457743,1.733987752984273,313.85178329015343,487.45404498239975,136,[np.int64(22)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,115,4,001,27,m,r,calibration,0.55,2,0,52,0.19750845711691875,-1.4019399122156422,1,False,1.2536811998579651,False,dot,dot,0.16679938879654893,2.9560594338581376,535.0467575283229,458.0269682381057,1478,[np.int64(543)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,116,4,001,27,m,r,calibration,0.55,2,0,53,0.19750845711691875,-1.4019399122156422,1,False,0.9693023001309484,False,square,square,0.166236603268243,2.304413485064148,417.0988407966107,266.99119366797555,93,[np.int64(205)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,117,4,001,27,m,r,calibration,0.55,2,0,54,0.19750845711691875,-1.4019399122156422,1,False,1.1529679000377655,False,square,square,0.1657214686401085,3.033907315727206,549.1372241466242,364.8320850427981,952,[np.int64(379)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,118,4,001,27,m,r,calibration,0.55,2,0,55,0.19750845711691875,-1.4019399122156422,0,False,1.5353780000004917,False,dot,square,0.15784412564357717,2.4874539445479296,450.22916396317527,471.47874195919115,493,[np.int64(538)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,119,4,001,27,m,r,calibration,0.55,2,0,56,0.19750845711691875,-1.4019399122156422,1,False,0.7643995999824256,False,square,square,0.15717287833065188,3.614159849076676,654.1629326828784,412.1964506703542,547,[np.int64(388)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,120,4,001,27,m,r,calibration,0.55,2,0,57,0.19750845711691875,-1.4019399122156422,1,False,0.8142824000678957,False,square,square,0.1565619947734445,1.9730247705098525,357.1174834622833,306.0101939716058,739,[np.int64(121)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,121,4,001,27,m,r,calibration,0.55,2,0,58,0.19750845711691875,-1.4019399122156422,1,False,0.9202429000288248,False,square,square,0.15600566847528233,2.229954771311645,403.6218136074077,228.61168517042745,922,[np.int64(1181)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,122,4,001,27,m,r,calibration,0.55,2,0,59,0.19750845711691875,-1.4019399122156422,1,False,0.8004471999593079,False,dot,dot,0.1554988804443663,2.2222215988945386,402.22210939991146,230.27593538714828,362,[np.int64(329)],nan,nan,nan,nan,nan,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,123,4,001,27,m,r,calibration,0.55,2,0,60,0.19750845711691875,-1.4019399122156422,0,False,0.8346764999441803,False,dot,square,0.14907514479528097,2.632767884112171,476.53098702430293,278.08637767791674,410,[np.int64(707)],-1.458735012131754,3.9387747464798903,2.2418583115206414,0.021583303592384882,0.020151078950709087,,,,,,,,,,4,001,27,m,r,0.27418980629928313,True,,,,,
,,124,4,001,27,m,r,test,,2,1,1,0.27418980629928313,,1,False,1.1303856000304222,False,img_A,img_A,,3.52058103026364,630.1840044171915,274.874225893149,498,[np.int64(1180)],,,,,,high,0.27418980629928313,7,pantsuit_07s,eggplant_05n,13,23,33,41,4,001,27,m,r,0.27418980629928313,True,0.10218405432057473,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,125,4,001,27,m,r,test,,2,1,2,0.27418980629928313,,1,False,1.5619467000942677,False,img_A,img_A,,2.691663312699163,487.1910595985485,255.03687822752465,632,[np.int64(1119)],,,,,,high,0.27418980629928313,7,sandbox_10s,waffle_06s,13,23,33,41,4,001,27,m,r,0.27418980629928313,True,0.10218405432057473,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,126,4,001,27,m,r,test,,2,1,3,0.27418980629928313,,1,False,1.360026199836284,False,img_B,img_B,,3.0354381235974977,549.4143003711471,280.1040272662561,615,[np.int64(570)],,,,,,high,0.27418980629928313,7,meatball_16s,saltshaker_07s,13,23,33,41,4,001,27,m,r,0.27418980629928313,True,0.10218405432057473,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,127,4,001,27,m,r,test,,2,1,4,0.27418980629928313,,1,False,0.980582799995318,False,img_B,img_B,,4.268113576848337,772.528557409549,227.29084599539578,1310,[np.int64(83)],,,,,,high,0.27418980629928313,7,crouton_12s,undershirt_12s,13,23,33,41,4,001,27,m,r,0.27418980629928313,True,0.10218405432057473,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,128,4,001,27,m,r,test,,2,1,5,0.27418980629928313,,1,False,1.1481703000608832,False,img_B,img_B,,5.12518109607276,927.6577783891696,307.61928428946777,158,[np.int64(1497)],,,,,,high,0.27418980629928313,7,limousine_01s,otter_12s,13,23,33,41,4,001,27,m,r,0.27418980629928313,True,0.10218405432057473,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,129,4,001,27,m,r,test,,2,1,6,0.27418980629928313,,1,False,0.9446163000538945,False,img_B,img_B,,3.1448780261996054,569.2229227421286,403.4914031002096,1465,[np.int64(1003)],,,,,,high,0.27418980629928313,7,brush_04s,walrus_02n,13,23,33,41,4,001,27,m,r,0.27418980629928313,True,0.10218405432057473,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,130,4,001,27,m,r,test,,2,1,7,0.27418980629928313,,1,False,0.8786335999611765,False,img_B,img_B,,4.1589327794622255,752.7668330826627,363.9736840442781,1573,[np.int64(94)],,,,,,high,0.27418980629928313,7,pretzel_07s,salami_08s,13,23,33,41,4,001,27,m,r,0.27418980629928313,True,0.10218405432057473,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,131,4,001,27,m,r,test,,2,1,8,0.27418980629928313,,1,False,0.9650166998617351,False,img_A,img_A,,3.064691464143874,554.7091550100412,317.8925730313952,233,[np.int64(1303)],,,,,,high,0.27418980629928313,7,shears_04s,drumstick_12s,13,23,33,41,4,001,27,m,r,0.27418980629928313,True,0.10218405432057473,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,132,4,001,27,m,r,test,,2,1,9,0.27418980629928313,,1,False,1.2627516998909414,False,img_B,img_B,,0.9826264083343504,177.85537990851742,221.28540929840256,1194,[np.int64(611)],,,,,,high,0.27418980629928313,7,koala_10s,light_switch_17s,13,23,33,41,4,001,27,m,r,0.27418980629928313,True,0.10218405432057473,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,133,4,001,27,m,r,test,,2,1,10,0.27418980629928313,,1,False,1.1464998999144882,False,img_A,img_A,,3.3385610209588457,604.279544793551,412.4761813645917,242,[np.int64(630)],,,,,,high,0.27418980629928313,7,bracelet1_05s,chopsticks_04s,13,23,33,41,4,001,27,m,r,0.27418980629928313,True,0.10218405432057473,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,134,4,001,27,m,r,test,,2,1,11,0.27418980629928313,,1,False,0.9901037998497486,False,img_A,img_A,,3.755711826360293,679.783840571213,261.8122526528776,939,[np.int64(1305)],,,,,,high,0.27418980629928313,7,paint_10s,iceskate_14s,13,23,33,41,4,001,27,m,r,0.27418980629928313,True,0.10218405432057473,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,135,4,001,27,m,r,test,,2,1,12,0.27418980629928313,,1,False,0.8628813999239355,False,img_A,img_A,,3.152327457003629,570.5712697176568,262.30259660603735,114,[np.int64(947)],,,,,,high,0.27418980629928313,7,bunkbed_06s,dishrag_10s,13,23,33,41,4,001,27,m,r,0.27418980629928313,True,0.10218405432057473,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,136,4,001,27,m,r,test,,2,1,13,0.27418980629928313,,1,False,0.8946201000362635,False,img_A,img_A,,3.9797521044624564,720.3351309077046,356.21611190649213,60,[np.int64(1467)],,,,,,high,0.27418980629928313,7,cross_14s,clasp_09s,13,23,33,41,4,001,27,m,r,0.27418980629928313,True,0.10218405432057473,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,137,4,001,27,m,r,test,,2,1,14,0.27418980629928313,,1,False,1.4447712001856416,False,img_B,img_B,,1.992054222104422,360.56181420090036,367.50845984185537,365,[np.int64(1338)],,,,,,high,0.27418980629928313,7,quiche_07s,mulberry_02s,13,23,33,41,4,001,27,m,r,0.27418980629928313,True,0.10218405432057473,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,138,4,001,27,m,r,test,,2,1,15,0.27418980629928313,,1,False,1.1446773000061512,False,img_A,img_A,,3.2675303160586346,591.4229872066129,193.29691948673093,1111,[np.int64(769)],,,,,,high,0.27418980629928313,7,headband_09s,corset_08s,13,23,33,41,4,001,27,m,r,0.27418980629928313,True,0.10218405432057473,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,139,4,001,27,m,r,test,,2,1,16,0.27418980629928313,,1,False,0.900449100183323,False,img_A,img_A,,3.0100727607400657,544.8231696939519,463.09446154613704,200,[np.int64(924)],,,,,,high,0.27418980629928313,7,hamster_07s,coin_03s,13,23,33,41,4,001,27,m,r,0.27418980629928313,True,0.10218405432057473,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,140,4,001,27,m,r,test,,2,1,17,0.27418980629928313,,1,False,2.79378980002366,False,img_B,img_B,,4.090552787807369,740.3900545931339,357.1397017449847,1057,[np.int64(591)],,,,,,high,0.27418980629928313,4,kazoo_08s,juicer1_06s,13,23,33,41,4,001,27,m,r,0.27418980629928313,True,0.10218405432057473,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,141,4,001,27,m,r,test,,2,1,18,0.27418980629928313,,1,False,0.8470562999136746,False,img_B,img_B,,2.6539770699250536,480.36984965643467,160.2955983488342,704,[np.int64(1367)],,,,,,high,0.27418980629928313,7,glove_13s,jelly_bean_13n,13,23,33,41,4,001,27,m,r,0.27418980629928313,True,0.10218405432057473,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,142,4,001,27,m,r,test,,2,1,19,0.27418980629928313,,1,False,0.6627100999467075,False,img_B,img_B,,3.6887958550733235,667.6720497682716,274.76331947484164,915,[np.int64(228)],,,,,,high,0.27418980629928313,7,shower_cap_12s,dolphin_09n,13,23,33,41,4,001,27,m,r,0.27418980629928313,True,0.10218405432057473,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,143,4,001,27,m,r,test,,2,1,20,0.27418980629928313,,1,False,0.848135800100863,False,img_B,img_B,,4.278299643493445,774.3722354723135,70.45920209060738,1078,[np.int64(519)],,,,,,high,0.27418980629928313,7,sweeper_02s,breadstick_14s,13,23,33,41,4,001,27,m,r,0.27418980629928313,True,0.10218405432057473,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,144,4,001,27,m,r,test,,2,2,1,0.10218405432057473,,0,False,1.4989996999502182,False,img_A,img_B,,2.08150061942382,376.7516121157114,263.1844468711967,910,[np.int64(343)],,,,,,low,0.10218405432057473,4,hobbyhorse_04s,quesadilla_23s,11,21,31,42,4,001,27,m,r,0.27418980629928313,True,0.10218405432057473,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
