thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_fix,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,trigger_agency_onset,target_is_left,participant,session,age,gender,handedness,quest_prop_low,quest_low_converged,quest_prop_high,quest_high_converged,miniblock_order,starts_with,
,,1,7,001,25,f,r,calibration,0.55,2,0,1,0.347354013008391,-0.6306903787402434,0,False,2.5321332000021357,False,dot,square,0.7868489501376656,2.7338462432816115,527.632324953351,132.32267490432605,155,[np.int64(194)],0.08546844611530306,3.2884933912590077,2.0699589733917225,0.0266646667842519,0.021664116488440077,,,,,,,,,,,,,7,001,25,f,r,,,,,,,
,,2,7,001,25,f,r,calibration,0.55,2,0,2,0.5350820483873121,0.14055915473515587,0,False,1.8837879000057,False,square,dot,0.6692602983639965,1.282521653901168,356.5410197845247,5.523190136050485,1478,[np.int64(1277)],0.524820450452436,3.2637768867652444,2.0581988369923665,0.027642037913681694,0.021816470896102922,,,,,,,,,,,,,7,001,25,f,r,,,,,,,
,,3,7,001,25,f,r,calibration,0.55,2,0,3,0.6580745541515514,0.654725510385422,1,False,0.6213445000030333,False,dot,dot,0.6534884499054904,5.592812913965863,1263.975718556285,68.23037909496105,852,[np.int64(402)],0.41030951672919036,3.28025404256981,2.0655481629479597,0.027294976404465387,0.021762991574740532,,,,,,,,,,,,,7,001,25,f,r,,,,,,,
,,4,7,001,25,f,r,calibration,0.55,2,0,4,0.5981210736084265,0.3976423325602886,1,False,1.3388986999925692,False,square,square,0.6430213099496522,11.848932028919386,2168.3545612922476,90.36450196294003,334,[np.int64(163)],0.2955818315685373,3.2816197706160994,2.066748106991778,0.02697472973651053,0.02171008277512787,,,,,,,,,,,,,7,001,25,f,r,,,,,,,
,,5,7,001,25,f,r,calibration,0.55,2,0,5,0.5981210736084265,0.3976423325602886,1,False,0.7654240999981994,False,square,square,0.6257293579968964,4.177152045049829,948.2135142263112,19.36801243090781,1340,[np.int64(206)],0.1886848732552722,3.298771953166315,2.0748210005887744,0.02663400717730978,0.021649915651967336,,,,,,,,,,,,,7,001,25,f,r,,,,,,,
,,6,7,001,25,f,r,calibration,0.55,2,0,6,0.5981210736084265,0.3976423325602886,1,False,0.9128815000003669,False,dot,dot,0.6044292792256621,2.9851549127819186,1071.6706136887087,40.344394120671595,644,[np.int64(295)],0.09205206591732416,3.329902890506965,2.088728850114208,0.026275935399761204,0.02158236928184285,,,,,,,,,,,,,7,001,25,f,r,,,,,,,
,,7,7,001,25,f,r,calibration,0.55,2,0,7,0.5350820483873121,0.14055915473515587,1,False,1.0170221999869682,False,square,square,0.5926256988314804,6.2336173165459705,1564.6379464530387,88.06476650123334,1095,[np.int64(74)],-0.006230941790534754,3.3385561904947036,2.0925120852004357,0.02594957445238575,0.02151704329099512,,,,,,,,,,,,,7,001,25,f,r,,,,,,,
,,8,7,001,25,f,r,calibration,0.55,2,0,8,0.5350820483873121,0.14055915473515587,1,False,0.7076231000100961,False,dot,dot,0.5777805117539624,6.540857184171301,2230.4322998024136,125.38390659795681,1039,[np.int64(1189)],-0.09721934623134192,3.3617861535933287,2.102647777347082,0.025606647328415978,0.02144440313081602,,,,,,,,,,,,,7,001,25,f,r,,,,,,,
,,9,7,001,25,f,r,calibration,0.55,2,0,9,0.47090191089840744,-0.11652402308997703,1,False,1.027030700002797,False,square,square,0.573725266763189,3.506006972372013,957.1399034575595,90.19987970566739,679,[np.int64(1497)],-0.1912619039573612,3.3561307695396807,2.0996503676703138,0.02529973376652153,0.021376012536289762,,,,,,,,,,,,,7,001,25,f,r,,,,,,,
,,10,7,001,25,f,r,calibration,0.55,2,0,10,0.47090191089840744,-0.11652402308997703,1,False,0.9930261999979848,False,square,square,0.566328643917705,5.686407856772239,1211.204873492487,112.91300189195121,1440,[np.int64(278)],-0.2810846251769993,3.3662078817731365,2.1037596422766556,0.024975996937906756,0.021300275437484,,,,,,,,,,,,,7,001,25,f,r,,,,,,,
,,11,7,001,25,f,r,calibration,0.55,2,0,11,0.40766968306220214,-0.37360720091511007,0,False,0.8693206000025384,False,square,dot,0.4846689669142109,2.4707359677176357,718.984166605832,58.132396774535145,1179,[np.int64(1170)],nan,nan,nan,nan,nan,,,,,,,,,,,,,7,001,25,f,r,,,,,,,
,,12,7,001,25,f,r,calibration,0.55,2,0,12,0.5981210736084265,0.3976423325602886,1,False,0.8577662000025157,False,dot,dot,0.45933448268286853,10.577725745624067,1967.4569886860763,139.59568701479327,1222,[np.int64(895)],nan,nan,nan,nan,nan,,,,,,,,,,,,,7,001,25,f,r,,,,,,,
,,13,7,001,25,f,r,calibration,0.55,2,0,13,0.5350820483873121,0.14055915473515587,1,False,0.8872432000061963,False,square,square,0.44186359938741254,15.07321094067043,3059.8618209560973,166.55897660582323,1523,[np.int64(287)],nan,nan,nan,nan,nan,,,,,,,,,,,,,7,001,25,f,r,,,,,,,
