thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_fix,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,trigger_agency_onset,target_is_left,participant,session,age,gender,handedness,quest_prop_low,quest_low_converged,quest_prop_high,quest_high_converged,miniblock_order,starts_with,
,,1,9,001,22,f,r,calibration,0.55,2,0,1,0.347354013008391,-0.6306903787402434,0,False,2.1213528999942355,False,dot,square,0.7868489501376656,9.075218167775473,2386.7823781249494,252.0993931461716,855,[np.int64(198)],0.08546844611530306,3.2884933912590077,2.0699589733917225,0.0266646667842519,0.021664116488440077,,,,,,,,,,,,,9,001,22,f,r,,,,,,,
,,2,9,001,22,f,r,calibration,0.55,2,0,2,0.5350820483873121,0.14055915473515587,1,False,1.237626999965869,False,dot,dot,0.7680685877645114,11.64768257952654,2131.525912053357,170.2232462817679,1274,[np.int64(641)],-0.06239143700573463,3.2968115039161887,2.0738354920765576,0.02633574150448608,0.02160265882743015,,,,,,,,,,,,,9,001,22,f,r,,,,,,,
,,3,9,001,22,f,r,calibration,0.55,2,0,3,0.5350820483873121,0.14055915473515587,1,False,1.4511019000201486,False,square,square,0.7386941509577899,5.2096574851032145,1177.3825916333265,157.05324425718806,1497,[np.int64(417)],-0.19599638378391793,3.320733594217113,2.083914488125944,0.025983896614999752,0.02153275512190456,,,,,,,,,,,,,9,001,22,f,r,,,,,,,
,,4,9,001,22,f,r,calibration,0.55,2,0,4,0.5350820483873121,0.14055915473515587,1,False,0.6223626999999397,False,dot,dot,0.7042880712139795,14.967000672699754,2723.994122431355,183.10491806538218,1074,[np.int64(1043)],-0.3120815790034459,3.3577691000380265,2.09887292076611,0.025613595780084104,0.021454525462129854,,,,,,,,,,,,,9,001,22,f,r,,,,,,,
,,5,9,001,22,f,r,calibration,0.55,2,0,5,0.47090191089840744,-0.11652402308997703,1,False,1.1488292999565601,False,dot,dot,0.6790583197267984,7.250587096480538,1384.8621354277827,265.11701658775786,797,[np.int64(616)],-0.4269904921471382,3.3844717444201766,2.110190441626942,0.025265865323374898,0.021376789281911265,,,,,,,,,,,,,9,001,22,f,r,,,,,,,
,,6,9,001,22,f,r,calibration,0.55,2,0,6,0.347354013008391,-0.6306903787402434,1,False,0.8463142000255175,False,square,square,0.6818987905101231,3.2012882696714375,582.6344650802016,292.03714216019046,1377,[np.int64(605)],-0.5487408554775369,3.3520602599352745,2.0957192452205087,0.02499745250400725,0.021314055146616114,,,,,,,,,,,,,9,001,22,f,r,,,,,,,
,,7,9,001,22,f,r,calibration,0.55,2,0,7,0.347354013008391,-0.6306903787402434,1,False,0.801108599989675,False,square,square,0.6772031074230581,0.47564540871088384,153.1578216049046,16.654740629731013,1501,[np.int64(539)],-0.6701547994908685,3.337368132187306,2.0886943205557684,0.02470611719280538,0.021243057567786657,,,,,,,,,,,,,9,001,22,f,r,,,,,,,
,,8,9,001,22,f,r,calibration,0.55,2,0,8,0.29156950079727495,-0.887773556565376,0,False,0.5898677000077441,False,dot,square,0.5797935446773305,0.27766058481561895,50.53422643644265,248.84089674201843,741,[np.int64(1455)],-0.39569788831328634,3.412761075814139,2.1200152727419495,0.02529217922960412,0.021379097137361046,,,,,,,,,,,,,9,001,22,f,r,,,,,,,
,,9,9,001,22,f,r,calibration,0.55,2,0,9,0.5350820483873121,0.14055915473515587,1,False,1.5391747999819927,False,dot,dot,0.5420441548391939,12.293773636536896,2200.5854809401044,135.04093790642557,706,[np.int64(1438)],-0.463359167482262,3.4750566301511134,2.1425967828681043,0.024892932987996375,0.02128485158429411,,,,,,,,,,,,,9,001,22,f,r,,,,,,,
,,10,9,001,22,f,r,calibration,0.55,2,0,10,0.47090191089840744,-0.11652402308997703,1,False,0.6343697999836877,False,dot,dot,0.5136362620115636,4.43253623256407,1214.5149277225553,109.07312642403573,1183,[np.int64(35)],-0.5331223979366304,3.531406473210266,2.164866927314503,0.02451942417832842,0.021191681177189815,,,,,,,,,,,,,9,001,22,f,r,,,,,,,
