participant,session,age,gender,handedness,phase,overall_trial_num,trial_in_block,mem_filename,mem_ground_truth,controlled,trial_level,item_type,mem_response,mem_rt,mem_trigger_fix,mem_trigger_onset,mem_trigger_resp
15,001,20,f,r,memory_test,249,1,bun_07s,unseen,,,,yes,8.13244840002153,85,55,62
15,001,20,f,r,memory_test,250,2,french_horn_05s,seen,no,low,uncontrolled,no,1.1257800000021234,83,53,62
15,001,20,f,r,memory_test,251,3,checkers_06s,unseen,,,,no,0.925259800045751,85,55,61
15,001,20,f,r,memory_test,252,4,chocolate_11s,unseen,,,,yes,0.9619972999207675,85,55,62
15,001,20,f,r,memory_test,253,5,swab_02s,unseen,,,,no,0.7908875999273732,85,55,61
15,001,20,f,r,memory_test,254,6,headrest_10s,unseen,,,,no,0.9798250999301672,85,55,61
15,001,20,f,r,memory_test,255,7,headdress_11s,seen,no,low,uncontrolled,no,0.7001998000778258,83,53,62
15,001,20,f,r,memory_test,256,8,easter_egg_12s,unseen,,,,no,0.8085894000250846,85,55,61
15,001,20,f,r,memory_test,257,9,wafer_08s,seen,no,high,uncontrolled,yes,0.8149659000337124,84,54,61
15,001,20,f,r,memory_test,258,10,olive_12s,unseen,,,,no,1.1642963000340387,85,55,61
15,001,20,f,r,memory_test,259,11,windsock_09s,seen,no,high,uncontrolled,no,0.783069199998863,84,54,62
15,001,20,f,r,memory_test,260,12,sewage_01b,unseen,,,,no,0.7421950000571087,85,55,61
15,001,20,f,r,memory_test,261,13,undershirt_04s,seen,yes,low,controlled,no,1.0258158000651747,81,51,62
15,001,20,f,r,memory_test,262,14,shower_cap_12s,seen,no,low,uncontrolled,no,0.763118900009431,83,53,62
15,001,20,f,r,memory_test,263,15,vending_machine_03s,seen,yes,high,controlled,no,0.6212601999286562,82,52,62
15,001,20,f,r,memory_test,264,16,bowling_ball_01b,seen,yes,high,controlled,no,0.5840906000230461,82,52,62
15,001,20,f,r,memory_test,265,17,mouse2_09s,seen,no,high,uncontrolled,yes,1.2169620000058785,84,54,61
15,001,20,f,r,memory_test,266,18,eyeliner_10s,seen,no,high,uncontrolled,no,0.9308101999340579,84,54,62
15,001,20,f,r,memory_test,267,19,tamale_13s,seen,no,low,uncontrolled,no,1.0543278999393806,83,53,62
15,001,20,f,r,memory_test,268,20,ironing_board_01b,seen,yes,high,controlled,no,1.296847700024955,82,52,62
15,001,20,f,r,memory_test,269,21,polo_shirt_14s,unseen,,,,no,0.793003199971281,85,55,61
15,001,20,f,r,memory_test,270,22,orange_rind_15s,seen,yes,low,controlled,no,0.7797009000787511,81,51,62
15,001,20,f,r,memory_test,271,23,headband_04s,unseen,,,,no,0.992613899987191,85,55,61
15,001,20,f,r,memory_test,272,24,chopsticks_04s,unseen,,,,no,0.8428017999976873,85,55,61
15,001,20,f,r,memory_test,273,25,bubble_wrap_11s,unseen,,,,no,0.9562967999372631,85,55,61
15,001,20,f,r,memory_test,274,26,dumbbell_10s,seen,no,high,uncontrolled,no,1.0589209001045674,84,54,62
15,001,20,f,r,memory_test,275,27,dough_17s,seen,no,high,uncontrolled,yes,1.5462593999691308,84,54,61
15,001,20,f,r,memory_test,276,28,piggy_bank_01b,seen,no,high,uncontrolled,no,0.7669766000472009,84,54,62
15,001,20,f,r,memory_test,277,29,bracelet1_12s,seen,no,high,uncontrolled,no,0.812453499995172,84,54,62
15,001,20,f,r,memory_test,278,30,suitcase_11s,seen,no,high,uncontrolled,no,0.7865498999599367,84,54,62
15,001,20,f,r,memory_test,279,31,scrambled_egg_12s,unseen,,,,no,0.8412427000002936,85,55,61
15,001,20,f,r,memory_test,280,32,pliers_10s,seen,no,high,uncontrolled,no,0.6229844999033958,84,54,62
15,001,20,f,r,memory_test,281,33,shaving_cream_05s,unseen,,,,no,0.7073127999901772,85,55,61
15,001,20,f,r,memory_test,282,34,fruitcake_05s,unseen,,,,no,1.1896289999131113,85,55,61
15,001,20,f,r,memory_test,283,35,fishhook_09s,seen,no,high,uncontrolled,yes,0.8526690999278799,84,54,61
15,001,20,f,r,memory_test,284,36,sweater_13s,unseen,,,,no,0.6679915999993682,85,55,61
15,001,20,f,r,memory_test,285,37,robot_14s,seen,no,high,uncontrolled,no,0.6932328999973834,84,54,62
15,001,20,f,r,memory_test,286,38,phone_booth_06s,unseen,,,,yes,1.1244109000544995,85,55,62
15,001,20,f,r,memory_test,287,39,sofa_bed_13s,unseen,,,,no,0.8050069999881089,85,55,61
15,001,20,f,r,memory_test,288,40,icicle_12s,seen,yes,high,controlled,no,0.7962771999882534,82,52,62
15,001,20,f,r,memory_test,289,41,leotard_13s,seen,no,low,uncontrolled,no,0.6230774000287056,83,53,62
15,001,20,f,r,memory_test,290,42,pie_02s,unseen,,,,no,0.687803199980408,85,55,61
15,001,20,f,r,memory_test,291,43,bib_13n,unseen,,,,no,0.8758146000327542,85,55,61
15,001,20,f,r,memory_test,292,44,wallet_05s,seen,yes,high,controlled,no,0.6298652000259608,82,52,62
15,001,20,f,r,memory_test,293,45,refrigerator_11s,seen,yes,low,controlled,yes,1.109748600050807,81,51,61
