thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_fix,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,trigger_agency_onset,target_is_left,participant,session,age,gender,handedness,quest_prop_low,quest_low_converged,quest_prop_high,quest_high_converged,miniblock_order,starts_with,
,,11,17,001,20,f,r,calibration,0.55,2,0,11,0.7629446568996856,1.1688918660356877,1,False,1.309146499959752,False,square,square,0.47250856875542563,7.287091559776874,1894.6438055419871,129.21584802495562,631,[np.int64(1168)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,12,17,001,20,f,r,calibration,0.55,2,0,12,0.7629446568996856,1.1688918660356877,1,False,0.6909146001562476,False,square,square,0.4567320108394711,6.653898740371736,2268.979470466762,133.8524415962782,724,[np.int64(1128)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,13,17,001,20,f,r,calibration,0.55,2,0,13,0.7629446568996856,1.1688918660356877,1,False,0.9583829999901354,False,dot,dot,0.44082261070785855,5.921793675467681,1817.9906583685781,109.75931300614012,1065,[np.int64(1568)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,14,17,001,20,f,r,calibration,0.55,2,0,14,0.7133701336716126,0.9118086882105548,1,False,0.8957911001052707,False,square,square,0.43004423880142534,9.471826798041741,3106.7591897576913,209.4420920037391,331,[np.int64(99)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,15,17,001,20,f,r,calibration,0.55,2,0,15,0.7133701336716126,0.9118086882105548,1,False,1.7303124000318348,False,dot,dot,0.41872743987536976,7.463934483872479,2642.2328072908576,139.10422508357598,707,[np.int64(1040)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,16,17,001,20,f,r,calibration,0.55,2,0,16,0.7133701336716126,0.9118086882105548,1,False,1.114389899885282,False,dot,dot,0.40753795478812543,3.574646103622128,2269.9002758000515,88.7573504344141,1184,[np.int64(575)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,17,17,001,20,f,r,calibration,0.55,2,0,17,0.6580745541515514,0.654725510385422,1,False,0.9428540000226349,False,square,square,0.403163317073712,8.822217641961297,2567.2653338107375,186.1653265675549,8,[np.int64(684)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,18,17,001,20,f,r,calibration,0.55,2,0,18,0.6580745541515514,0.654725510385422,1,False,0.889891899889335,False,square,square,0.3979431649811554,3.8393785797796927,1316.9068528644345,64.62032354633877,692,[np.int64(983)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,19,17,001,20,f,r,calibration,0.55,2,0,19,0.6580745541515514,0.654725510385422,1,False,0.9214433000888675,False,square,square,0.3922059500314501,7.725232184033739,2410.2724414185263,131.27248500382436,1417,[np.int64(1258)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,20,17,001,20,f,r,calibration,0.55,2,0,20,0.6580745541515514,0.654725510385422,1,False,0.9377075999509543,False,square,square,0.38626827449536694,5.69522556477767,1788.3008273401883,98.66372344482383,1198,[np.int64(26)],0.4088137816695557,3.3900981755653317,2.1163851225496715,0.02612254532108825,0.02151034354224128,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,21,17,001,20,f,r,calibration,0.55,2,0,21,0.5981210736084265,0.3976423325602886,1,False,1.1267566999886185,False,dot,dot,0.3875633609423314,5.30563420231068,1671.2747737278642,99.75475398489785,587,[np.int64(769)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,22,17,001,20,f,r,calibration,0.55,2,0,22,0.5981210736084265,0.3976423325602886,1,False,0.807618800085038,False,dot,dot,0.3876405225278081,9.217979419671694,2820.7017024195384,173.02452573344388,750,[np.int64(1057)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,23,17,001,20,f,r,calibration,0.55,2,0,23,0.5981210736084265,0.3976423325602886,1,False,1.1338429001625627,False,dot,dot,0.38662959947232617,2.679190906702162,860.020281051394,31.45351506846389,1566,[np.int64(833)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,24,17,001,20,f,r,calibration,0.55,2,0,24,0.5981210736084265,0.3976423325602886,1,False,0.9045808000955731,False,square,square,0.38473118698045344,5.370929516336757,1573.6823482866698,80.24159376426037,1463,[np.int64(1443)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,25,17,001,20,f,r,calibration,0.55,2,0,25,0.5350820483873121,0.14055915473515587,1,False,0.8583045999985188,False,dot,dot,0.39035593775896227,5.438074286902638,1647.7365089314994,143.16575462033745,488,[np.int64(205)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,26,17,001,20,f,r,calibration,0.55,2,0,26,0.5350820483873121,0.14055915473515587,1,False,0.9544355000834912,False,square,square,0.3943290787909027,6.3686158091894445,1993.3767482762962,126.58511638617047,1405,[np.int64(916)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,27,17,001,20,f,r,calibration,0.55,2,0,27,0.5350820483873121,0.14055915473515587,1,False,0.9751859998796135,False,square,square,0.39665305129258205,4.991478336419378,1462.5031525708778,97.78725433233485,639,[np.int64(1437)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,28,17,001,20,f,r,calibration,0.55,2,0,28,0.5350820483873121,0.14055915473515587,1,False,0.8974242999684066,False,square,square,0.3974659064438465,6.617688452592021,1998.5419126827903,149.6376572344269,1473,[np.int64(1552)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,29,17,001,20,f,r,calibration,0.55,2,0,29,0.47090191089840744,-0.11652402308997703,1,False,0.6977945000398904,False,square,square,0.40603965916395635,4.104719046251487,1358.6620043092423,77.75990594443604,362,[np.int64(873)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,30,17,001,20,f,r,calibration,0.55,2,0,30,0.47090191089840744,-0.11652402308997703,0,False,0.9217115000355989,False,square,dot,0.34539105978481327,1.944391993699036,587.2063820971089,60.594651787916156,172,[np.int64(41)],0.08561447921047319,3.4431975784324864,2.1356473350665266,0.024067136436837857,0.021020104622861812,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,31,17,001,20,f,r,calibration,0.55,2,0,31,0.5350820483873121,0.14055915473515587,0,False,1.0526507999747992,False,dot,square,0.31590445576501375,5.473678526959115,1817.2612709504263,111.36570441912693,69,[np.int64(1147)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,32,17,001,20,f,r,calibration,0.55,2,0,32,0.5981210736084265,0.3976423325602886,1,False,0.8916796001140028,False,dot,dot,0.3094946240460246,3.3209535621075137,1019.5327435670067,48.94841730049981,135,[np.int64(179)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,33,17,001,20,f,r,calibration,0.55,2,0,33,0.5981210736084265,0.3976423325602886,1,False,0.7977377001661807,False,square,square,0.3032728231244326,4.605353110595258,1556.6093513811973,93.74671077346032,1201,[np.int64(516)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,34,17,001,20,f,r,calibration,0.55,2,0,34,0.5981210736084265,0.3976423325602886,1,False,0.8093103999271989,False,square,square,0.2973853688637819,5.499882106897921,1809.4612131694162,114.98629852524388,1527,[np.int64(35)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,35,17,001,20,f,r,calibration,0.55,2,0,35,0.5350820483873121,0.14055915473515587,1,False,0.9876376001629978,False,dot,dot,0.2963614101741534,8.230188795769086,2148.0792756957317,177.4649881822941,221,[np.int64(1442)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,36,17,001,20,f,r,calibration,0.55,2,0,36,0.5350820483873121,0.14055915473515587,1,False,1.416799700120464,False,square,square,0.29490261443256777,6.60110577366824,1907.7195685901215,151.72820204296866,981,[np.int64(957)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,37,17,001,20,f,r,calibration,0.55,2,0,37,0.5350820483873121,0.14055915473515587,1,False,0.5629654000513256,False,square,square,0.2931043011752829,6.3366332786036965,1939.0097832527313,125.60188332369111,1491,[np.int64(1400)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,38,17,001,20,f,r,calibration,0.55,2,0,38,0.5350820483873121,0.14055915473515587,1,False,0.7478042999282479,False,square,square,0.2910701178159418,5.182933480209493,1570.4288445034763,98.50194740053891,495,[np.int64(78)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,39,17,001,20,f,r,calibration,0.55,2,0,39,0.5350820483873121,0.14055915473515587,1,False,0.7874157000333071,False,dot,dot,0.2889037931333579,3.46298774958285,1076.9891901202664,85.23418068192241,1126,[np.int64(1324)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,40,17,001,20,f,r,calibration,0.55,2,0,40,0.5350820483873121,0.14055915473515587,1,False,0.6648424998857081,False,dot,dot,0.2867020738248605,8.581791706438262,2428.647052922028,179.51525973677306,581,[np.int64(827)],-0.07493462365987193,3.7741092844630963,2.2868547568683524,0.022058714540808315,0.020391486839521796,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,41,17,001,20,f,r,calibration,0.55,2,0,41,0.47090191089840744,-0.11652402308997703,0,False,0.8052329998463392,False,dot,square,0.2538836602315289,2.287312565106269,807.421335482513,74.5121558229177,603,[np.int64(878)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,42,17,001,20,f,r,calibration,0.55,2,0,42,0.5350820483873121,0.14055915473515587,1,False,0.5175090001430362,False,square,square,0.2507679321576668,5.950034534609051,1933.7612237479416,117.19082805327261,132,[np.int64(496)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,43,17,001,20,f,r,calibration,0.55,2,0,43,0.5350820483873121,0.14055915473515587,1,False,0.7105445000343025,False,square,square,0.24777645497349193,5.5056744214133,1552.6001868385506,97.52831571252447,1363,[np.int64(967)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,44,17,001,20,f,r,calibration,0.55,2,0,44,0.5350820483873121,0.14055915473515587,1,False,0.7836646002251655,False,dot,dot,0.24496810031596658,3.3891523195999516,1091.3070469111844,66.2995192045306,206,[np.int64(30)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,45,17,001,20,f,r,calibration,0.55,2,0,45,0.5350820483873121,0.14055915473515587,1,False,0.6240004999563098,False,dot,dot,0.24238572970656358,5.245449393805321,1631.3347614734546,88.51152705879477,694,[np.int64(894)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,46,17,001,20,f,r,calibration,0.55,2,0,46,0.47090191089840744,-0.11652402308997703,0,False,0.7343435999937356,False,square,dot,0.21810493702943068,1.1787215024340623,384.2632097935043,25.583014055083133,579,[np.int64(1144)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,47,17,001,20,f,r,calibration,0.55,2,0,47,0.5350820483873121,0.14055915473515587,1,False,0.6725544999353588,False,square,square,0.21478713050741466,6.6777224426315325,1869.7622839368291,133.69893042329005,139,[np.int64(370)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,48,17,001,20,f,r,calibration,0.55,2,0,48,0.5350820483873121,0.14055915473515587,1,False,0.5205142998602241,False,dot,dot,0.21176246298912088,7.21156046321643,2084.1409738695484,167.28513747601062,261,[np.int64(644)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,49,17,001,20,f,r,calibration,0.55,2,0,49,0.5350820483873121,0.14055915473515587,1,False,0.5483049999456853,False,dot,dot,0.20904638573150724,7.350682270145135,2315.4649150957175,123.5213293205816,418,[np.int64(136)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,50,17,001,20,f,r,calibration,0.55,2,0,50,0.5350820483873121,0.14055915473515587,1,False,0.6221962999552488,False,dot,dot,0.20664165991439887,6.872093829124967,2027.2676795918653,155.2828440507876,229,[np.int64(1042)],-0.08124083844303544,4.460311029571446,2.5520040603728313,0.020848720206062734,0.01993354482998883,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,51,17,001,20,f,r,calibration,0.55,2,0,51,0.47090191089840744,-0.11652402308997703,1,False,1.0857762000523508,False,dot,dot,0.20875491346011985,4.347263471405277,1334.6098857214201,182.90586529755154,5,[np.int64(818)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,52,17,001,20,f,r,calibration,0.55,2,0,52,0.47090191089840744,-0.11652402308997703,1,False,0.7347397000994533,False,square,square,0.21066228737328602,5.416234279155498,1619.4540494674939,100.55255577494756,1140,[np.int64(1584)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,53,17,001,20,f,r,calibration,0.55,2,0,53,0.47090191089840744,-0.11652402308997703,1,False,0.6631841000635177,False,dot,dot,0.21233133995263387,4.235981125742284,1283.5022810999121,115.19418708399692,1484,[np.int64(1266)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,54,17,001,20,f,r,calibration,0.55,2,0,54,0.47090191089840744,-0.11652402308997703,0,False,0.7465719999745488,False,dot,square,0.19091962085180547,2.786228305881402,841.4409483761834,112.14410144087,534,[np.int64(1137)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,55,17,001,20,f,r,calibration,0.55,2,0,55,0.47090191089840744,-0.11652402308997703,0,False,0.7299697999842465,False,square,dot,0.17734544758467308,4.245937250207458,1231.3218025601627,85.82852795691355,1461,[np.int64(137)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,56,17,001,20,f,r,calibration,0.55,2,0,56,0.5350820483873121,0.14055915473515587,1,False,0.5898267000447959,False,dot,dot,0.17423232306883693,5.980188158350825,1680.4328724965817,88.82910088640963,310,[np.int64(1426)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,57,17,001,20,f,r,calibration,0.55,2,0,57,0.5350820483873121,0.14055915473515587,0,False,0.7949000999797136,False,square,dot,0.17325199476095549,4.4644170406802965,1321.4674440413678,110.0442520980252,183,[np.int64(574)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,58,17,001,20,f,r,calibration,0.55,2,0,58,0.5350820483873121,0.14055915473515587,1,False,0.5862066999543458,False,dot,dot,0.17009804313692223,4.757619313392317,1389.2248395105564,109.27149542142863,756,[np.int64(174)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,59,17,001,20,f,r,calibration,0.55,2,0,59,0.5350820483873121,0.14055915473515587,1,False,0.5944473000708967,False,square,square,0.1672172886700969,6.211312808145723,2099.4237291532545,123.40501038244528,1095,[np.int64(835)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,60,17,001,20,f,r,calibration,0.55,2,0,60,0.5350820483873121,0.14055915473515587,1,False,0.7816679000388831,False,dot,dot,0.16460171532732323,5.598803329242057,1646.0481787971646,108.755597629415,539,[np.int64(942)],-0.02146938425157234,4.321378433779204,2.480568472757218,0.02171501749590607,0.020219893375675882,,,,,,,,,,,,,17,001,20,f,r,,,,,,,
,,61,17,001,20,f,r,calibration,0.75,2,-1,1,0.5981210736084265,0.3976423325602886,1,False,0.607300499919802,False,square,square,0.8833941500202273,4.246883764269684,1201.8681052883207,64.67991803919517,1314,[np.int64(184)],0.49887896444510554,3.2323377588830704,2.050691472501904,0.0257364756811414,0.02148582368615677,,,,,,,,,,,,,17,001,20,f,r,0.32818957714686336,True,,,,,
,,62,17,001,20,f,r,calibration,0.75,2,-1,2,0.5350820483873121,0.14055915473515587,1,False,0.7240508000832051,False,square,square,0.8974722567509856,2.529016757966574,713.1827257465739,48.829923264303176,746,[np.int64(673)],0.3118133766571681,3.2082444668428995,2.0424419558677074,0.025480950703595955,0.02143037331807896,,,,,,,,,,,,,17,001,20,f,r,0.32818957714686336,True,,,,,
,,63,17,001,20,f,r,calibration,0.75,2,-1,3,0.5350820483873121,0.14055915473515587,1,False,0.8673664000816643,False,square,square,0.8872830967337415,5.007358613090169,1547.273811444862,87.8604994115407,936,[np.int64(826)],0.12417907816641394,3.202036049568465,2.0413069970393267,0.025192955999298612,0.021365090692057793,,,,,,,,,,,,,17,001,20,f,r,0.32818957714686336,True,,,,,
,,64,17,001,20,f,r,calibration,0.75,2,-1,4,0.5350820483873121,0.14055915473515587,1,False,0.758970299968496,False,square,square,0.8556339725168699,3.6282959644349404,1161.054708619181,54.096119917031366,1203,[np.int64(919)],-0.05217551202368467,3.212904805647718,2.0470640208696436,0.02487584370063665,0.021289789542834836,,,,,,,,,,,,,17,001,20,f,r,0.32818957714686336,True,,,,,
,,65,17,001,20,f,r,calibration,0.75,2,-1,5,0.5981210736084265,0.3976423325602886,1,False,0.5212218000087887,False,square,square,0.8003514367271172,3.2020942917775694,912.5968731566073,49.42699348090528,970,[np.int64(735)],-0.19317776838267303,3.249692783827168,2.061588839060837,0.024504387610261986,0.02119693986790726,,,,,,,,,,,,,17,001,20,f,r,0.32818957714686336,True,,,,,
,,66,17,001,20,f,r,calibration,0.75,2,-1,6,0.5981210736084265,0.3976423325602886,1,False,0.6255999999120831,False,dot,dot,0.7455100577193209,12.696627280400415,3478.8758748297137,194.86380613752792,1418,[np.int64(111)],-0.30702045345973,3.2958042780411603,2.0790037865465876,0.02411873104376625,0.021095329369743843,,,,,,,,,,,,,17,001,20,f,r,0.32818957714686336,True,,,,,
,,67,17,001,20,f,r,calibration,0.75,2,-1,7,0.5350820483873121,0.14055915473515587,1,False,0.521057500038296,False,square,square,0.7005904430629705,8.784985392602353,2055.6865818689507,219.98056675019566,1360,[np.int64(400)],-0.4153292982264823,3.3417221114163373,2.09729942929005,0.023748981829506743,0.020992970817421727,,,,,,,,,,,,,17,001,20,f,r,0.32818957714686336,True,,,,,
,,68,17,001,20,f,r,calibration,0.75,2,-1,8,0.40766968306220214,-0.37360720091511007,1,False,0.5921814001630992,False,square,square,0.6796966365425421,8.610467612525277,1765.1458605676817,260.5358305444102,1309,[np.int64(469)],-0.536614435658069,3.347166072313858,2.098780271092517,0.023441796132000516,0.020904344156043253,,,,,,,,,,,,,17,001,20,f,r,0.32818957714686336,True,,,,,
,,69,17,001,20,f,r,calibration,0.75,2,-1,9,0.347354013008391,-0.6306903787402434,1,False,0.6979022000450641,False,dot,dot,0.6687357149422902,7.392076051250122,1500.5914384037746,261.7850528585401,925,[np.int64(703)],-0.6576130589227142,3.333519110544848,2.0924404681215183,0.023162240896485956,0.02082078308103772,,,,,,,,,,,,,17,001,20,f,r,0.32818957714686336,True,,,,,
,,70,17,001,20,f,r,calibration,0.75,2,-1,10,0.347354013008391,-0.6306903787402434,1,False,0.7993795999791473,False,dot,dot,0.6507443215141001,3.246623941577145,730.4903868548577,240.09392087344406,618,[np.int64(504)],-0.7731213826811978,3.3372524500173215,2.093608125161419,0.02286300460961981,0.02072813704460038,,,,,,,,,,,,,17,001,20,f,r,0.32818957714686336,True,,,,,
,,71,17,001,20,f,r,calibration,0.75,2,-1,11,0.347354013008391,-0.6306903787402434,0,False,0.6763878001365811,False,square,dot,0.59712574624814,7.575664767327503,1727.2515669506706,267.81669092460095,1507,[np.int64(867)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,0.32818957714686336,True,,,,,
,,72,17,001,20,f,r,calibration,0.75,2,-1,12,0.47090191089840744,-0.11652402308997703,1,False,0.7011124000418931,False,square,square,0.5630712428225892,6.352931113799686,1365.8801894669325,183.23137839825088,166,[np.int64(652)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,0.32818957714686336,True,,,,,
,,73,17,001,20,f,r,calibration,0.75,2,-1,13,0.47090191089840744,-0.11652402308997703,1,False,0.8880354000721127,False,square,square,0.5328932816390981,4.252830385870128,939.8755152772983,59.415005920295,1395,[np.int64(16)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,0.32818957714686336,True,,,,,
,,74,17,001,20,f,r,calibration,0.75,2,-1,14,0.40766968306220214,-0.37360720091511007,0,False,0.688722399994731,False,square,dot,0.5113854849972581,2.697930175975244,615.1280801223556,196.87409637100228,1583,[np.int64(1546)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,0.32818957714686336,True,,,,,
,,75,17,001,20,f,r,calibration,0.75,2,-1,15,0.5350820483873121,0.14055915473515587,1,False,0.7641393998637795,False,dot,dot,0.4767041965456568,5.199181955819069,1996.4858710345222,103.43086419840843,596,[np.int64(287)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,0.32818957714686336,True,,,,,
,,76,17,001,20,f,r,calibration,0.75,2,-1,16,0.47090191089840744,-0.11652402308997703,1,False,0.6551669000182301,False,dot,dot,0.45324113579318126,6.989986932904605,1544.7871121719177,167.7718227248757,1295,[np.int64(1131)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,0.32818957714686336,True,,,,,
,,77,17,001,20,f,r,calibration,0.75,2,-1,17,0.47090191089840744,-0.11652402308997703,1,False,0.7992174001410604,False,square,square,0.4333850093896761,4.0519002552456405,859.0028541120757,89.32667706061076,1138,[np.int64(217)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,0.32818957714686336,True,,,,,
,,78,17,001,20,f,r,calibration,0.75,2,-1,18,0.40766968306220214,-0.37360720091511007,1,False,0.6037253001704812,False,square,square,0.42405743003923074,2.6195324897746914,571.0580827708827,212.19301918821049,544,[np.int64(499)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,0.32818957714686336,True,,,,,
,,79,17,001,20,f,r,calibration,0.75,2,-1,19,0.40766968306220214,-0.37360720091511007,0,False,0.6936006001196802,False,dot,square,0.39806776769072166,5.764043876055336,1181.6289945913438,229.87685063277442,1288,[np.int64(917)],nan,nan,nan,nan,nan,,,,,,,,,,,,,17,001,20,f,r,0.32818957714686336,True,,,,,
