participant,session,age,gender,handedness,phase,overall_trial_num,trial_in_block,mem_filename,mem_ground_truth,controlled,trial_level,item_type,mem_response,mem_rt,mem_trigger_fix,mem_trigger_onset,mem_trigger_resp
9,001,22,f,r,memory_test,241,1,shaving_cream_05s,unseen,,,,no,1.195828599971719,85,55,61
9,001,22,f,r,memory_test,242,2,lip_balm_08s,seen,yes,low,controlled,no,1.302888799982611,81,51,62
9,001,22,f,r,memory_test,243,3,domino_02s,unseen,,,,no,1.081118099973537,85,55,61
9,001,22,f,r,memory_test,244,4,icicle_12s,seen,no,low,uncontrolled,yes,0.7455866999807768,83,53,61
9,001,22,f,r,memory_test,245,5,crouton_12s,unseen,,,,no,0.8190533999586478,85,55,61
9,001,22,f,r,memory_test,246,6,hydrant_12s,seen,no,high,uncontrolled,yes,0.880959999980405,84,54,61
9,001,22,f,r,memory_test,247,7,breadstick_14s,seen,no,low,uncontrolled,yes,0.7061265999800526,83,53,61
9,001,22,f,r,memory_test,248,8,biscuit_09s,seen,yes,high,controlled,yes,0.5572389999870211,82,52,61
9,001,22,f,r,memory_test,249,9,handprint_12s,unseen,,,,no,0.7513361999881454,85,55,61
9,001,22,f,r,memory_test,250,10,cork_10s,seen,yes,high,controlled,yes,3.7191349999629892,82,52,61
9,001,22,f,r,memory_test,251,11,tattoo_04s,seen,no,low,uncontrolled,yes,0.6161173000000417,83,53,61
9,001,22,f,r,memory_test,252,12,chaps_14s,seen,no,high,uncontrolled,yes,0.5745744000305422,84,54,61
9,001,22,f,r,memory_test,253,13,battery_10s,unseen,,,,no,0.7787652999977581,85,55,61
9,001,22,f,r,memory_test,254,14,harness_03s,unseen,,,,no,0.9360501999617554,85,55,61
9,001,22,f,r,memory_test,255,15,screw_05s,unseen,,,,no,1.2384752999641933,85,55,61
9,001,22,f,r,memory_test,256,16,ham_05s,seen,yes,high,controlled,no,0.6609609000151977,82,52,62
9,001,22,f,r,memory_test,257,17,parfait_17s,seen,yes,high,controlled,yes,1.4676833999692462,82,52,61
9,001,22,f,r,memory_test,258,18,locker_12s,unseen,,,,no,0.6628913999884389,85,55,61
9,001,22,f,r,memory_test,259,19,shorts_12s,unseen,,,,no,0.8468786000157706,85,55,61
9,001,22,f,r,memory_test,260,20,cream_cheese_05s,unseen,,,,no,0.7079060000251047,85,55,61
9,001,22,f,r,memory_test,261,21,metal_detector_04s,unseen,,,,no,0.7991088999551721,85,55,61
9,001,22,f,r,memory_test,262,22,pomegranate_11n,seen,no,high,uncontrolled,yes,0.749803000013344,84,54,61
9,001,22,f,r,memory_test,263,23,bandanna_10s,unseen,,,,no,0.7114257999928668,85,55,61
9,001,22,f,r,memory_test,264,24,nest_01b,unseen,,,,no,1.1859440000262111,85,55,61
9,001,22,f,r,memory_test,265,25,pepper2_08s,unseen,,,,no,0.7966849000076763,85,55,61
9,001,22,f,r,memory_test,266,26,gavel_02s,unseen,,,,no,1.0397508000023663,85,55,61
9,001,22,f,r,memory_test,267,27,t-shirt_06s,seen,yes,high,controlled,yes,0.6468247000011615,82,52,61
9,001,22,f,r,memory_test,268,28,yarn_10s,seen,yes,high,controlled,yes,1.15884529997129,82,52,61
9,001,22,f,r,memory_test,269,29,match_07s,unseen,,,,no,0.6632823999971151,85,55,61
9,001,22,f,r,memory_test,270,30,microscope_14n,unseen,,,,no,0.9033767000073567,85,55,61
9,001,22,f,r,memory_test,271,31,exerciser_05s,seen,no,low,uncontrolled,no,0.7673658999847248,83,53,62
9,001,22,f,r,memory_test,272,32,mop_01b,unseen,,,,no,0.658530900022015,85,55,61
9,001,22,f,r,memory_test,273,33,mannequin_03s,unseen,,,,no,0.7240122000221163,85,55,61
9,001,22,f,r,memory_test,274,34,mosquito_net_02s,seen,yes,low,controlled,yes,0.7341939999605529,81,51,61
9,001,22,f,r,memory_test,275,35,sequin_08s,seen,yes,high,controlled,no,1.155043599952478,82,52,62
9,001,22,f,r,memory_test,276,36,headrest_10s,unseen,,,,no,0.7114845999749377,85,55,61
9,001,22,f,r,memory_test,277,37,scrambled_egg_12s,unseen,,,,no,1.6295438000233844,85,55,61
9,001,22,f,r,memory_test,278,38,stamp1_05s,seen,yes,low,controlled,no,0.9429003000259399,81,51,62
9,001,22,f,r,memory_test,279,39,safety_pin_03s,seen,no,high,uncontrolled,yes,0.8011991999810562,84,54,61
9,001,22,f,r,memory_test,280,40,salami_08s,unseen,,,,no,0.7856167000136338,85,55,61
9,001,22,f,r,memory_test,281,41,hairnet_07s,seen,yes,high,controlled,yes,0.6832424000022002,82,52,61
9,001,22,f,r,memory_test,282,42,taco_01b,unseen,,,,yes,0.9387572999694385,85,55,62
9,001,22,f,r,memory_test,283,43,asparagus_07s,unseen,,,,no,2.003667199984193,85,55,61
9,001,22,f,r,memory_test,284,44,ice_pack_10s,unseen,,,,no,0.6141952000325546,85,55,61
9,001,22,f,r,memory_test,285,45,bowling_ball_01b,seen,no,high,uncontrolled,yes,0.7834782999707386,84,54,61
9,001,22,f,r,memory_test,286,46,cracker_01b,unseen,,,,no,0.7486757999868132,85,55,61
9,001,22,f,r,memory_test,287,47,corn_14s,seen,no,low,uncontrolled,no,0.7405866000335664,83,53,62
9,001,22,f,r,memory_test,288,48,razor_09s,seen,no,high,uncontrolled,yes,0.7742964999633841,84,54,61
9,001,22,f,r,memory_test,289,49,waffle_17s,unseen,,,,no,0.7714261999935843,85,55,61
9,001,22,f,r,memory_test,290,50,straw2_09s,unseen,,,,no,0.6149394999956712,85,55,61
9,001,22,f,r,memory_test,291,51,dumbbell_10s,seen,yes,high,controlled,yes,1.0590047999867238,82,52,61
9,001,22,f,r,memory_test,292,52,spaghetti_07s,unseen,,,,no,0.5681931999861263,85,55,61
9,001,22,f,r,memory_test,293,53,football_04s,seen,no,high,uncontrolled,yes,0.9722725999890827,84,54,61
9,001,22,f,r,memory_test,294,54,bean_04s,unseen,,,,no,0.6898459999938495,85,55,61
9,001,22,f,r,memory_test,295,55,tiramisu_12s,seen,no,low,uncontrolled,no,0.8595727999927476,83,53,62
9,001,22,f,r,memory_test,296,56,contact_lens_13s,seen,yes,low,controlled,yes,0.6357185000088066,81,51,61
9,001,22,f,r,memory_test,297,57,visor_13s,unseen,,,,no,0.7712230000179261,85,55,61
9,001,22,f,r,memory_test,298,58,peg_08s,unseen,,,,no,1.275239499984309,85,55,61
9,001,22,f,r,memory_test,299,59,bracelet1_12s,seen,no,high,uncontrolled,yes,0.8912791999755427,84,54,61
9,001,22,f,r,memory_test,300,60,headband_04s,unseen,,,,no,0.6843420999939553,85,55,61
9,001,22,f,r,memory_test,301,61,footrest_01b,seen,yes,low,controlled,yes,0.8022993000340648,81,51,61
9,001,22,f,r,memory_test,302,62,diskette_03s,unseen,,,,no,0.8680730000487529,85,55,61
9,001,22,f,r,memory_test,303,63,bubble_wrap_11s,unseen,,,,yes,1.1855398999759927,85,55,62
9,001,22,f,r,memory_test,304,64,nail_polish_03s,unseen,,,,no,0.9959147999761626,85,55,61
9,001,22,f,r,memory_test,305,65,eggshell_13s,unseen,,,,no,0.9649892000015825,85,55,61
9,001,22,f,r,memory_test,306,66,cantaloupe_07s,unseen,,,,no,0.735353900003247,85,55,61
9,001,22,f,r,memory_test,307,67,hot-water_bottle_05s,seen,no,low,uncontrolled,yes,0.7745274999761023,83,53,61
9,001,22,f,r,memory_test,308,68,sewage_01b,unseen,,,,no,1.2095970999798737,85,55,61
9,001,22,f,r,memory_test,309,69,grater_03s,seen,yes,low,controlled,yes,0.8639195000287145,81,51,61
9,001,22,f,r,memory_test,310,70,cornbread_01b,unseen,,,,no,2.0154408999951556,85,55,61
9,001,22,f,r,memory_test,311,71,sauerkraut_03s,unseen,,,,no,0.9182201999938115,85,55,61
