participant,session,age,gender,handedness,phase,overall_trial_num,trial_in_block,mem_filename,mem_ground_truth,controlled,trial_level,item_type,mem_response,mem_rt,mem_trigger_fix,mem_trigger_onset,mem_trigger_resp
7,001,25,f,r,memory_test,495,228,fishhook_09s,seen,no,high,uncontrolled,no,0.6563618000072893,84,54,62
7,001,25,f,r,memory_test,496,229,grain_05s,seen,yes,low,controlled,no,0.7298689000017475,81,51,62
7,001,25,f,r,memory_test,497,230,cardboard_07s,seen,yes,high,controlled,no,0.5760988000110956,82,52,62
7,001,25,f,r,memory_test,498,231,jersey_07s,seen,yes,high,controlled,yes,0.7544027999974787,82,52,61
7,001,25,f,r,memory_test,499,232,pistachio_11s,unseen,,,,no,0.8336589999962598,85,55,61
7,001,25,f,r,memory_test,500,233,dough_17s,seen,yes,high,controlled,yes,0.7968123000027845,82,52,61
7,001,25,f,r,memory_test,501,234,keyboard_15s,seen,yes,high,controlled,no,0.7829082000098424,82,52,62
7,001,25,f,r,memory_test,502,235,spareribs_10s,seen,yes,high,controlled,yes,1.6025937999947928,82,52,61
7,001,25,f,r,memory_test,503,236,squirt_gun_15s,seen,yes,high,controlled,yes,1.0838307000085479,82,52,61
7,001,25,f,r,memory_test,504,237,croissant_13s,unseen,,,,no,0.9215105999901425,85,55,61
7,001,25,f,r,memory_test,505,238,patty_09s,unseen,,,,no,0.9557482999953208,85,55,61
7,001,25,f,r,memory_test,506,239,polo_shirt_14s,unseen,,,,no,0.6927715999918291,85,55,61
7,001,25,f,r,memory_test,507,240,wafer_08s,seen,yes,low,controlled,no,0.6171663999994053,81,51,62
7,001,25,f,r,memory_test,508,241,hamburger_10s,unseen,,,,no,0.9812779000058072,85,55,61
7,001,25,f,r,memory_test,509,242,windsock_09s,seen,no,low,uncontrolled,no,0.6766160999977728,83,53,62
7,001,25,f,r,memory_test,510,243,yarn_10s,seen,yes,low,controlled,no,0.7259938000061084,81,51,62
7,001,25,f,r,memory_test,511,244,orange_rind_15s,seen,yes,low,controlled,no,1.000987699997495,81,51,62
7,001,25,f,r,memory_test,512,245,brush_04s,seen,no,high,uncontrolled,no,0.73261310000089,84,54,62
