participant,session,age,gender,handedness,phase,overall_trial_num,trial_in_block,mem_filename,mem_ground_truth,controlled,trial_level,item_type,mem_response,mem_rt,mem_trigger_fix,mem_trigger_onset,mem_trigger_resp
10,001,31,m,r,memory_test,241,1,sim_card_10s,unseen,,,,no,1.7542530000209808,85,55,61
10,001,31,m,r,memory_test,242,2,pizza_03s,seen,no,low,uncontrolled,yes,1.0397031999891624,83,53,61
10,001,31,m,r,memory_test,243,3,paint_01b,seen,no,high,uncontrolled,no,1.9453878999920562,84,54,62
10,001,31,m,r,memory_test,244,4,stockings_06s,seen,yes,low,controlled,yes,0.8962826000060886,81,51,61
10,001,31,m,r,memory_test,245,5,shaving_cream_05s,unseen,,,,no,1.6522345999837853,85,55,61
10,001,31,m,r,memory_test,246,6,target_14s,unseen,,,,no,0.8543553000199609,85,55,61
10,001,31,m,r,memory_test,247,7,wrap_09s,seen,no,low,uncontrolled,yes,0.6619498000363819,83,53,61
10,001,31,m,r,memory_test,248,8,plaster_cast_13s,seen,yes,low,controlled,yes,0.7685733999824151,81,51,61
10,001,31,m,r,memory_test,249,9,waffle_iron_14s,unseen,,,,no,0.7599894999875687,85,55,61
10,001,31,m,r,memory_test,250,10,sorbet_07s,unseen,,,,no,1.7884262999868952,85,55,61
10,001,31,m,r,memory_test,251,11,straightjacket_05s,seen,yes,high,controlled,no,0.7852784999995492,82,52,62
10,001,31,m,r,memory_test,252,12,jam_01b,unseen,,,,no,0.7707914999919012,85,55,61
10,001,31,m,r,memory_test,253,13,biscuit_09s,seen,yes,low,controlled,yes,0.6703658999758773,81,51,61
10,001,31,m,r,memory_test,254,14,headband_04s,unseen,,,,no,0.8361494000419043,85,55,61
10,001,31,m,r,memory_test,255,15,wallet_05s,seen,yes,low,controlled,no,0.8138983000535518,81,51,62
10,001,31,m,r,memory_test,256,16,coal_08s,seen,yes,high,controlled,yes,0.79980490001617,82,52,61
10,001,31,m,r,memory_test,257,17,cross_05s,unseen,,,,no,0.6435219999984838,85,55,61
10,001,31,m,r,memory_test,258,18,headrest_10s,unseen,,,,no,1.614540099981241,85,55,61
10,001,31,m,r,memory_test,259,19,leggings_12s,unseen,,,,no,0.899922400014475,85,55,61
10,001,31,m,r,memory_test,260,20,pickle_09s,seen,no,low,uncontrolled,no,0.6555313999997452,83,53,62
10,001,31,m,r,memory_test,261,21,crutch_11s,unseen,,,,no,0.6763875000178814,85,55,61
10,001,31,m,r,memory_test,262,22,battery_10s,unseen,,,,no,0.6397276999778114,85,55,61
10,001,31,m,r,memory_test,263,23,dumpling_13s,seen,yes,high,controlled,yes,0.7742600999772549,82,52,61
10,001,31,m,r,memory_test,264,24,egg_15s,seen,yes,low,controlled,yes,0.6093664999934845,81,51,61
10,001,31,m,r,memory_test,265,25,soap_06s,unseen,,,,no,0.8748154999921098,85,55,61
10,001,31,m,r,memory_test,266,26,pocket_01b,seen,no,high,uncontrolled,yes,0.7237099000485614,84,54,61
10,001,31,m,r,memory_test,267,27,dumpster_02s,unseen,,,,no,0.6823804000159726,85,55,61
10,001,31,m,r,memory_test,268,28,cardigan_11s,unseen,,,,no,0.6368011999875307,85,55,61
10,001,31,m,r,memory_test,269,29,figurine_11s,seen,yes,high,controlled,no,0.8001006999984384,82,52,62
