participant,session,age,gender,handedness,phase,overall_trial_num,trial_in_block,mem_filename,mem_ground_truth,controlled,trial_level,item_type,mem_response,mem_rt,mem_trigger_fix,mem_trigger_onset,mem_trigger_resp
2,001,25,f,r,memory_test,241,1,gyro_01b,seen,yes,high,controlled,no,2.88712939999823,82,52,62
2,001,25,f,r,memory_test,242,2,block_15s,unseen,,,,no,2.1366918999992777,85,55,61
2,001,25,f,r,memory_test,243,3,jumpsuit_11s,seen,yes,low,controlled,yes,1.2442554000008386,81,51,61
2,001,25,f,r,memory_test,244,4,marker_08s,seen,no,high,uncontrolled,yes,0.6197345999971731,84,54,61
2,001,25,f,r,memory_test,245,5,pan_15s,seen,no,high,uncontrolled,yes,0.7504374999989523,84,54,61
2,001,25,f,r,memory_test,246,6,duster_07s,unseen,,,,no,2.231136800008244,85,55,61
2,001,25,f,r,memory_test,247,7,hula_hoop_16s,seen,no,low,uncontrolled,yes,0.7801085000101011,83,53,61
2,001,25,f,r,memory_test,248,8,yarn_10s,seen,yes,high,controlled,yes,0.7910832000052324,82,52,61
2,001,25,f,r,memory_test,249,9,eggshell_13s,unseen,,,,no,0.786705599995912,85,55,61
2,001,25,f,r,memory_test,250,10,headdress_11s,seen,no,low,uncontrolled,yes,0.8270581999968272,83,53,61
2,001,25,f,r,memory_test,251,11,mashed_potato_05s,unseen,,,,no,0.9725367999926675,85,55,61
2,001,25,f,r,memory_test,252,12,breadstick_14s,seen,no,high,uncontrolled,yes,0.7622655000013765,84,54,61
2,001,25,f,r,memory_test,253,13,exerciser_05s,seen,yes,low,controlled,yes,1.045888400010881,81,51,61
2,001,25,f,r,memory_test,254,14,faucet_09s,unseen,,,,no,1.0124637000117218,85,55,61
2,001,25,f,r,memory_test,255,15,bubble_wrap_11s,unseen,,,,no,2.3201817000081064,85,55,61
2,001,25,f,r,memory_test,256,16,apron_10s,seen,no,high,uncontrolled,no,0.8315946999937296,84,54,62
2,001,25,f,r,memory_test,257,17,jelly_bean_13n,seen,yes,low,controlled,no,0.6960902999999234,81,51,62
2,001,25,f,r,memory_test,258,18,quesadilla_02s,unseen,,,,no,0.6645800999976927,85,55,61
2,001,25,f,r,memory_test,259,19,staple_06s,seen,yes,low,controlled,no,0.615363700009766,81,51,62
2,001,25,f,r,memory_test,260,20,jersey_07s,seen,yes,low,controlled,yes,0.7368004000018118,81,51,61
2,001,25,f,r,memory_test,261,21,shopping_basket_05s,seen,yes,high,controlled,yes,0.7544602999987546,82,52,61
2,001,25,f,r,memory_test,262,22,bulletproof_vest_03s,seen,yes,high,controlled,yes,1.0655224999936763,82,52,61
