participant,session,age,gender,handedness,phase,overall_trial_num,trial_in_block,mem_filename,mem_ground_truth,controlled,trial_level,item_type,mem_response,mem_rt,mem_trigger_fix,mem_trigger_onset,mem_trigger_resp
22,001,26,f,r,memory_test,261,1,pillbox_13s,seen,no,low,uncontrolled,no,1.1626075999811292,83,53,62
22,001,26,f,r,memory_test,262,2,cross_05s,unseen,,,,no,1.8552546000573784,85,55,61
22,001,26,f,r,memory_test,263,3,taco_01b,unseen,,,,yes,0.9424456001725048,85,55,62
22,001,26,f,r,memory_test,264,4,flipper_12s,seen,yes,low,controlled,yes,0.9762325000483543,81,51,61
22,001,26,f,r,memory_test,265,5,gas_mask_01b,seen,yes,low,controlled,yes,1.3141366001218557,81,51,61
22,001,26,f,r,memory_test,266,6,bracelet1_12s,seen,no,high,uncontrolled,yes,1.044237800175324,84,54,61
22,001,26,f,r,memory_test,267,7,wetsuit_09s,seen,no,high,uncontrolled,yes,0.8488644000608474,84,54,61
22,001,26,f,r,memory_test,268,8,stair_16s,unseen,,,,no,0.7869561000261456,85,55,61
22,001,26,f,r,memory_test,269,9,scrambled_egg_12s,unseen,,,,no,0.8488517000805587,85,55,61
22,001,26,f,r,memory_test,270,10,bracket_05s,unseen,,,,no,0.7740945001132786,85,55,61
22,001,26,f,r,memory_test,271,11,target_14s,unseen,,,,no,0.8215314999688417,85,55,61
22,001,26,f,r,memory_test,272,12,hearse_06s,seen,no,high,uncontrolled,yes,0.6937371001113206,84,54,61
22,001,26,f,r,memory_test,273,13,robe_10s,unseen,,,,no,1.4435610000509769,85,55,61
22,001,26,f,r,memory_test,274,14,flan_02s,seen,yes,low,controlled,yes,0.7398977999109775,81,51,61
22,001,26,f,r,memory_test,275,15,exerciser_05s,seen,yes,low,controlled,yes,1.1754443000536412,81,51,61
22,001,26,f,r,memory_test,276,16,yolk_11s,unseen,,,,no,1.1135533000342548,85,55,61
22,001,26,f,r,memory_test,277,17,clipper2_05s,unseen,,,,no,1.1716199999209493,85,55,61
22,001,26,f,r,memory_test,278,18,curling_iron_03s,seen,yes,low,controlled,yes,0.7844390999525785,81,51,61
22,001,26,f,r,memory_test,279,19,banana_peel_14s,unseen,,,,no,0.8694794001057744,85,55,61
22,001,26,f,r,memory_test,280,20,wing_03s,unseen,,,,no,1.1030312001239508,85,55,61
22,001,26,f,r,memory_test,281,21,pencil_10s,unseen,,,,no,1.0083717999514192,85,55,61
22,001,26,f,r,memory_test,282,22,chopsticks_04s,unseen,,,,yes,1.904971200041473,85,55,62
22,001,26,f,r,memory_test,283,23,shortbread_08s,unseen,,,,yes,2.229045700049028,85,55,62
22,001,26,f,r,memory_test,284,24,pan_15s,seen,no,high,uncontrolled,yes,2.333032200112939,84,54,61
22,001,26,f,r,memory_test,285,25,staple_06s,seen,no,low,uncontrolled,no,1.0084134000353515,83,53,62
22,001,26,f,r,memory_test,286,26,hairdryer_06s,unseen,,,,no,2.560923700220883,85,55,61
22,001,26,f,r,memory_test,287,27,throne_02s,seen,no,high,uncontrolled,yes,1.629183900076896,84,54,61
22,001,26,f,r,memory_test,288,28,toothpaste_10s,unseen,,,,no,1.1667470000684261,85,55,61
22,001,26,f,r,memory_test,289,29,boxing_gloves_05s,unseen,,,,no,1.0339112000074238,85,55,61
22,001,26,f,r,memory_test,290,30,straightjacket_05s,seen,no,low,uncontrolled,yes,0.8196596999187022,83,53,61
22,001,26,f,r,memory_test,291,31,waffle_17s,unseen,,,,no,2.5750122000463307,85,55,61
22,001,26,f,r,memory_test,292,32,corset_09s,seen,no,low,uncontrolled,yes,0.7047044998034835,83,53,61
22,001,26,f,r,memory_test,293,33,gavel_02s,unseen,,,,yes,1.2914861000608653,85,55,62
22,001,26,f,r,memory_test,294,34,braid_09s,unseen,,,,yes,2.3781557001639158,85,55,62
22,001,26,f,r,memory_test,295,35,hanger_13n,seen,no,low,uncontrolled,no,3.267835000064224,83,53,62
22,001,26,f,r,memory_test,296,36,pizza_03s,seen,yes,high,controlled,yes,0.6986304998863488,82,52,61
22,001,26,f,r,memory_test,297,37,tee_01b,seen,yes,low,controlled,yes,0.9576928000897169,81,51,61
22,001,26,f,r,memory_test,298,38,walker1_03s,seen,yes,high,controlled,yes,1.061407000059262,82,52,61
22,001,26,f,r,memory_test,299,39,cufflink_05s,unseen,,,,no,1.5527089000679553,85,55,61
22,001,26,f,r,memory_test,300,40,squeegee_10s,unseen,,,,no,1.0174904000014067,85,55,61
22,001,26,f,r,memory_test,301,41,seismograph_06s,seen,yes,low,controlled,yes,0.7450911998748779,81,51,61
22,001,26,f,r,memory_test,302,42,kilt_11s,unseen,,,,yes,0.8761048999149352,85,55,62
22,001,26,f,r,memory_test,303,43,sweet_potato_07s,unseen,,,,yes,0.99636340001598,85,55,62
22,001,26,f,r,memory_test,304,44,highlighter_05s,seen,no,low,uncontrolled,no,1.4248620001599193,83,53,62
22,001,26,f,r,memory_test,305,45,ironing_board_01b,seen,yes,low,controlled,yes,1.4791335999034345,81,51,61
22,001,26,f,r,memory_test,306,46,firewood_05s,unseen,,,,yes,1.1009117001667619,85,55,62
22,001,26,f,r,memory_test,307,47,outlet_02s,unseen,,,,no,0.7622489999048412,85,55,61
22,001,26,f,r,memory_test,308,48,candy_cane_06s,unseen,,,,no,1.5899553000926971,85,55,61
22,001,26,f,r,memory_test,309,49,kazoo_08s,unseen,,,,no,1.3703626999631524,85,55,61
22,001,26,f,r,memory_test,310,50,unicycle_03s,unseen,,,,no,1.5317621000576764,85,55,61
22,001,26,f,r,memory_test,311,51,coffee_bean_12s,seen,no,high,uncontrolled,yes,0.634478900115937,84,54,61
22,001,26,f,r,memory_test,312,52,pill_04s,unseen,,,,no,1.013239299878478,85,55,61
22,001,26,f,r,memory_test,313,53,ruby_14s,seen,yes,low,controlled,yes,0.6367128000129014,81,51,61
22,001,26,f,r,memory_test,314,54,chaps_14s,seen,no,low,uncontrolled,yes,1.1901257000863552,83,53,61
22,001,26,f,r,memory_test,315,55,pita_08s,seen,yes,high,controlled,yes,0.7873931999783963,82,52,61
22,001,26,f,r,memory_test,316,56,macaroni_11s,unseen,,,,no,1.5538244000636041,85,55,61
22,001,26,f,r,memory_test,317,57,glove_11s,unseen,,,,no,0.9805375998839736,85,55,61
22,001,26,f,r,memory_test,318,58,piggy_bank_01b,seen,no,low,uncontrolled,yes,0.7013816998805851,83,53,61
22,001,26,f,r,memory_test,319,59,dollhouse_12s,unseen,,,,yes,1.382465000031516,85,55,62
22,001,26,f,r,memory_test,320,60,bean_04s,unseen,,,,no,3.0658511000219733,85,55,61
22,001,26,f,r,memory_test,321,61,match_07s,unseen,,,,no,2.879686800064519,85,55,61
22,001,26,f,r,memory_test,322,62,lamb_chop_18s,seen,yes,high,controlled,yes,0.8189113999251276,82,52,61
