thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_fix,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,target_is_left,participant,session,age,gender,handedness,quest_prop_high,quest_high_converged,quest_prop_low,quest_low_converged,miniblock_order,starts_with,
,,64,2,001,25,f,r,calibration,0.55,2,0,4,0.47090191089840744,-0.11652402308997703,0,False,0.8038058999954956,False,dot,square,0.7071512296672129,0.7193962745692025,131.64951824616406,140.03990336117417,881,[np.int64(366)],0.2510576904178687,3.1840836951256106,2.026016194869593,0.027342274033603536,0.02176658827638605,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,65,2,001,25,f,r,calibration,0.55,2,0,5,0.5981210736084265,0.3976423325602886,1,False,0.7866153999930248,False,square,square,0.6833259278211975,18.434421325511547,3355.0646812431014,170.15032651952066,942,[np.int64(180)],0.12918083417360202,3.203844234595691,2.035146243239583,0.026993165067684836,0.021709224314472808,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,66,2,001,25,f,r,calibration,0.55,2,0,6,0.5981210736084265,0.3976423325602886,1,False,1.0841392000002088,False,square,square,0.653702933015311,9.913572282888078,2260.294480498482,159.24726845150843,1594,[np.int64(266)],0.021102708846903715,3.23726362988879,2.0499719034986152,0.026625389980966807,0.02164426528130463,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,67,2,001,25,f,r,calibration,0.55,2,0,7,0.5981210736084265,0.3976423325602886,0,False,0.7634754000027897,False,dot,square,0.6291919099353441,10.978927500594317,1998.1648051081656,135.600196694336,1395,[np.int64(460)],0.4321841080488845,3.039834494018136,1.9512195218810344,0.028313198709548335,0.021881621564837302,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,68,2,001,25,f,r,calibration,0.55,2,0,8,0.6580745541515514,0.654725510385422,1,False,0.7190257999900496,False,dot,dot,0.6063516424920872,12.373879227930557,2252.0460194833613,190.53506041989002,1502,[np.int64(686)],0.33513107899890865,3.069160325879307,1.9659391293028308,0.027946532721039613,0.021833175339901773,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,69,2,001,25,f,r,calibration,0.55,2,0,9,0.6580745541515514,0.654725510385422,1,False,0.6519850999902701,False,dot,dot,0.581062421420162,11.248155902072975,2317.120115827033,155.41399814673747,1126,[np.int64(1103)],0.24935993267525652,3.1097918896254226,1.9856628878096478,0.02756511184966317,0.021777944672416984,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,70,2,001,25,f,r,calibration,0.55,2,0,10,0.5981210736084265,0.3976423325602886,1,False,0.8689481000037631,False,square,square,0.5627096864622614,16.765597956431964,3051.3388280706176,157.69751356065268,978,[np.int64(1054)],0.16167606900593495,3.1348014773285873,1.9984865158576164,0.027212695334760534,0.02172261663835727,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,71,2,001,25,f,r,calibration,0.55,2,0,11,0.5981210736084265,0.3976423325602886,0,False,0.821398500003852,False,dot,square,0.535508678770297,13.101673130399003,2384.5045097326188,187.91613505694437,926,[np.int64(39)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,72,2,001,25,f,r,calibration,0.55,2,0,12,0.7133701336716126,0.9118086882105548,1,False,0.9554089999874122,False,square,square,0.5104759979726472,11.996843834695282,2363.3782354349705,152.28414348059204,156,[np.int64(824)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,73,2,001,25,f,r,calibration,0.55,2,0,13,0.6580745541515514,0.654725510385422,0,False,1.0314829999988433,False,dot,square,0.5015729451669891,15.279926545081997,3208.7845744672195,217.81857925777223,1570,[np.int64(1418)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,74,2,001,25,f,r,calibration,0.55,2,0,14,0.7133701336716126,0.9118086882105548,1,False,0.6805542999936733,False,dot,dot,0.48164012631269804,12.649770618317426,2302.2582525337716,172.1063227683784,788,[np.int64(217)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,75,2,001,25,f,r,calibration,0.55,2,0,15,0.7133701336716126,0.9118086882105548,0,False,0.9849902999994811,False,dot,square,0.4866948365927986,14.411301273340728,3026.3732674015528,198.0507255366356,1231,[np.int64(165)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,76,2,001,25,f,r,calibration,0.55,2,0,16,0.7629446568996856,1.1688918660356877,1,False,0.9045157999935327,False,square,square,0.4685460966506301,12.741654738935733,2318.981162486303,183.180564916458,446,[np.int64(839)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,77,2,001,25,f,r,calibration,0.55,2,0,17,0.7629446568996856,1.1688918660356877,0,False,1.0539081000024453,False,dot,square,0.4770805133838571,20.439177949348654,3760.808742680152,198.47135593564266,321,[np.int64(517)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,78,2,001,25,f,r,calibration,0.55,2,0,18,0.7629446568996856,1.1688918660356877,1,False,0.8425376999948639,False,dot,dot,0.46568856574017925,20.514542909603918,4225.995839378407,240.161238037502,359,[np.int64(187)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,79,2,001,25,f,r,calibration,0.55,2,0,19,0.7629446568996856,1.1688918660356877,1,False,1.384534500000882,False,square,square,0.4525113854786175,17.204508338799734,3148.425026000351,150.1161290694337,534,[np.int64(1542)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,80,2,001,25,f,r,calibration,0.55,2,0,20,0.7629446568996856,1.1688918660356877,1,False,1.0479433000000427,False,dot,dot,0.4384345315381645,21.507925971018047,3935.9504526963024,199.97816266434342,294,[np.int64(135)],0.8412820753521493,2.621242622600048,1.6639129862645008,0.03122742914592766,0.02202902362345746,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,81,2,001,25,f,r,calibration,0.55,2,0,21,0.7629446568996856,1.1688918660356877,0,False,0.8904584999982035,False,square,dot,0.44164398714315894,12.352038372231291,2272.7750604905577,151.20612898581226,303,[np.int64(1152)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,82,2,001,25,f,r,calibration,0.55,2,0,22,0.7629446568996856,1.1688918660356877,1,False,0.6197867000009865,False,square,square,0.4321779163067299,19.694028346366125,3643.395244077733,215.88582879630692,1192,[np.int64(1160)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,83,2,001,25,f,r,calibration,0.55,2,0,23,0.7629446568996856,1.1688918660356877,0,False,0.804440899999463,False,square,dot,0.42476150013653086,12.287733386465717,2297.8061432690893,199.91948968455043,244,[np.int64(899)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,84,2,001,25,f,r,calibration,0.55,2,0,24,0.806273406195118,1.4259750438608214,1,False,0.8034782000031555,False,square,square,0.41581162569277863,13.86300087452364,3119.175196767819,185.5759185313613,1560,[np.int64(196)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,85,2,001,25,f,r,calibration,0.55,2,0,25,0.806273406195118,1.4259750438608214,1,False,0.7032876000012038,False,square,square,0.40611963098759546,6.975432180585955,1953.1210105640673,124.91559422075147,923,[np.int64(1171)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,86,2,001,25,f,r,calibration,0.55,2,0,26,0.7629446568996856,1.1688918660356877,0,False,0.9339667999884114,False,dot,square,0.3948007567772203,20.240500162054587,4129.0620330591355,179.2897032071283,650,[np.int64(85)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,87,2,001,25,f,r,calibration,0.55,2,0,27,0.806273406195118,1.4259750438608214,1,False,0.7375167999998666,False,dot,dot,0.3876031996247317,14.319201523027035,2649.0522817600013,236.80590266990984,1307,[np.int64(1519)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,88,2,001,25,f,r,calibration,0.55,2,0,28,0.806273406195118,1.4259750438608214,0,False,0.9236444999987725,False,square,dot,0.38208801462079345,13.504035788936687,2457.734513586477,185.09092447629735,1146,[np.int64(1540)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,89,2,001,25,f,r,calibration,0.55,2,0,29,0.806273406195118,1.4259750438608214,1,False,0.7494086999940919,False,square,square,0.37784090550240024,23.706411612422773,4338.273325073367,173.7266146173412,603,[np.int64(1289)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,90,2,001,25,f,r,calibration,0.55,2,0,30,0.806273406195118,1.4259750438608214,0,False,0.9698993999918457,False,dot,square,0.36695580988368387,8.570155959805442,1611.189320443423,141.8226712471097,814,[np.int64(331)],1.4015710756942132,2.2342000611069537,1.3394345937246703,0.035918670386333576,0.021735515218172546,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,91,2,001,25,f,r,calibration,0.55,2,0,31,0.806273406195118,1.4259750438608214,0,False,0.9348768000054406,False,dot,square,0.35024015106278544,18.998638006693163,3609.7412212717013,177.5808948806571,515,[np.int64(240)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,92,2,001,25,f,r,calibration,0.55,2,0,32,0.843309065531368,1.683058221685953,0,False,0.8745646000024863,False,dot,square,0.3331026035172057,9.518960432103384,1818.1214425317464,127.7551734439716,507,[np.int64(1517)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,93,2,001,25,f,r,calibration,0.55,2,0,33,0.843309065531368,1.683058221685953,1,False,0.9285308999969857,False,dot,dot,0.33480222140967625,13.653719282054157,2512.284347897965,165.49052442339217,1291,[np.int64(696)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,94,2,001,25,f,r,calibration,0.55,2,0,34,0.843309065531368,1.683058221685953,1,False,0.8222910000040429,False,square,square,0.33539812283050063,13.385778228551834,2436.211637596434,144.93410612091083,1528,[np.int64(657)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,95,2,001,25,f,r,calibration,0.55,2,0,35,0.843309065531368,1.683058221685953,0,False,0.8462713999906555,False,dot,square,0.3180170710348203,15.099733515292197,3246.4427057878224,181.1966897667779,815,[np.int64(325)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,96,2,001,25,f,r,calibration,0.55,2,0,36,0.843309065531368,1.683058221685953,0,False,0.7438580999878468,False,dot,square,0.2970265495149977,15.844688414073387,3010.4907986739436,172.09651531511435,1346,[np.int64(755)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,97,2,001,25,f,r,calibration,0.55,2,0,37,0.843309065531368,1.683058221685953,1,False,0.616150200003176,False,dot,dot,0.3012952599992771,18.71647809805719,3406.3990138464087,217.3761163803877,966,[np.int64(798)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,98,2,001,25,f,r,calibration,0.55,2,0,38,0.843309065531368,1.683058221685953,0,False,0.8720016000006581,False,dot,square,0.2802374671483555,14.600423874736414,2657.2771452020274,194.2289690793198,188,[np.int64(7)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,99,2,001,25,f,r,calibration,0.55,2,0,39,0.843309065531368,1.683058221685953,0,False,1.0099875000014435,False,dot,square,0.25882040664901734,15.261590017466522,3220.1954936854363,199.10435139536725,928,[np.int64(202)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,100,2,001,25,f,r,calibration,0.55,2,0,40,0.8743676768795192,1.940141399511088,0,False,0.7404269999969983,False,dot,square,0.2372954617769947,5.431236792574641,1091.6785953075027,83.49721979577554,9,[np.int64(827)],1.8928200990012907,2.12238244121942,1.2401325213008978,0.041410691340448176,0.020452701565317442,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,101,2,001,25,f,r,calibration,0.55,2,0,41,0.8743676768795192,1.940141399511088,0,False,0.8117141999973683,False,dot,square,0.21635282058096983,14.6493842332755,2724.785467389243,191.35044588474122,927,[np.int64(415)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,102,2,001,25,f,r,calibration,0.55,2,0,42,0.8743676768795192,1.940141399511088,1,False,0.8596472000062931,False,square,square,0.22156317486067617,17.78019952542302,3307.1171117286813,207.24511395059363,781,[np.int64(1155)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,103,2,001,25,f,r,calibration,0.55,2,0,43,0.8743676768795192,1.940141399511088,1,False,0.8044647999922745,False,square,square,0.2265588220681603,12.326512590992683,2551.5881063354855,240.2983335804906,475,[np.int64(1455)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,104,2,001,25,f,r,calibration,0.55,2,0,44,0.8743676768795192,1.940141399511088,1,False,0.7943091000051936,False,square,square,0.23130378912336297,17.084026940112803,3194.7130378010943,214.63139429794543,888,[np.int64(865)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,105,2,001,25,f,r,calibration,0.55,2,0,45,0.8743676768795192,1.940141399511088,0,False,1.1244119999901159,False,dot,square,0.21210296748279667,13.542570214759309,2478.2903493009535,138.99084168099998,205,[np.int64(954)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,106,2,001,25,f,r,calibration,0.55,2,0,46,0.8743676768795192,1.940141399511088,1,False,0.7919617000006838,False,square,square,0.2169068167038001,16.611505694560652,3023.2940364100386,164.4045534239919,694,[np.int64(211)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,107,2,001,25,f,r,calibration,0.55,2,0,47,0.8743676768795192,1.940141399511088,1,False,0.6649178000079701,False,square,square,0.22150738994396837,20.57701104107331,3806.747042598562,209.6710579497789,115,[np.int64(626)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,108,2,001,25,f,r,calibration,0.55,2,0,48,0.8743676768795192,1.940141399511088,0,False,0.7917799999995623,False,dot,square,0.20364985377990244,16.2316285683958,3051.5461708584103,186.2220506563729,996,[np.int64(1494)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,109,2,001,25,f,r,calibration,0.55,2,0,49,0.8743676768795192,1.940141399511088,1,False,0.8295846000110032,False,square,square,0.20825345392168917,15.021334531881475,2733.8828848024286,203.36305476442078,919,[np.int64(388)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,110,2,001,25,f,r,calibration,0.55,2,0,50,0.8743676768795192,1.940141399511088,1,False,0.902318300009938,False,square,square,0.2126900864784263,13.685091959215551,2613.8525642101704,135.88480817085758,56,[np.int64(848)],1.926594014809099,2.081214687291149,1.197913776837125,0.041906371580833005,0.020265771812932598,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,111,2,001,25,f,r,calibration,0.55,2,0,51,0.8743676768795192,1.940141399511088,1,False,1.5419450999906985,False,dot,dot,0.2169332004093858,16.778125586805057,3087.1751079721307,167.56327772485182,1109,[np.int64(1557)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,112,2,001,25,f,r,calibration,0.55,2,0,52,0.8743676768795192,1.940141399511088,0,False,0.8692799000127707,False,dot,square,0.20044826382726907,7.386297626338013,1418.1691442568986,58.69854740717765,987,[np.int64(599)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,113,2,001,25,f,r,calibration,0.55,2,0,53,0.8743676768795192,1.940141399511088,1,False,0.8694876000081422,False,dot,dot,0.20471288446887265,19.377091716115984,3565.3848757653413,234.026801979388,508,[np.int64(807)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,114,2,001,25,f,r,calibration,0.55,2,0,54,0.8743676768795192,1.940141399511088,1,False,0.8053883999964455,False,square,square,0.2088155478339944,7.798959377582264,2300.693016386768,125.81080976713645,648,[np.int64(912)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,115,2,001,25,f,r,calibration,0.55,2,0,55,0.8743676768795192,1.940141399511088,1,False,0.8387637000123505,False,square,square,0.21273337690217814,12.142865962396352,2792.859171351161,182.64893124194103,249,[np.int64(830)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,116,2,001,25,f,r,calibration,0.55,2,0,56,0.8743676768795192,1.940141399511088,1,False,1.1940245000005234,False,square,square,0.21644398689312683,14.11145339286088,2667.0646912507063,189.2867843655357,463,[np.int64(1203)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,117,2,001,25,f,r,calibration,0.55,2,0,57,0.8743676768795192,1.940141399511088,0,False,0.7585502000001725,False,dot,square,0.20141107031615627,17.867937525024793,3251.964629554512,234.57294743350107,126,[np.int64(605)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,118,2,001,25,f,r,calibration,0.55,2,0,58,0.8743676768795192,1.940141399511088,1,False,0.6617560000013327,False,square,square,0.2052082316289046,6.080414806456218,1240.4046205170685,93.20630290428039,478,[np.int64(194)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,119,2,001,25,f,r,calibration,0.55,2,0,59,0.8743676768795192,1.940141399511088,1,False,0.8409592999960296,False,dot,dot,0.2088285693249749,17.48540577765597,3322.227097754634,201.71505693297743,637,[np.int64(1348)],nan,nan,nan,nan,nan,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,120,2,001,25,f,r,calibration,0.55,2,0,60,0.8743676768795192,1.940141399511088,0,False,1.477641700010281,False,dot,square,0.19469464537593806,17.956621202283888,3375.844786029371,224.88070538067626,1084,[np.int64(1240)],1.9499493085234967,2.0524002283546965,1.1672990317580068,0.04235441614099555,0.02008721514430406,,,,,,,,,,,,2,001,25,f,r,0.6580745541515514,True,,,,,
,,121,2,001,25,f,r,test,,2,1,1,0.6580745541515514,,1,False,1.5673211999965133,False,img_B,img_B,,9.029871976457507,1616.3470837858936,120.11663746795523,1372,[np.int64(1357)],,,,,,high,0.6580745541515514,4,hook1_15s,wetsuit_09s,72,13,24,34,41,False,2,001,25,f,r,0.6580745541515514,True,0.6580745541515514,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,122,2,001,25,f,r,test,,2,1,2,0.6580745541515514,,1,False,1.6380359999893699,False,img_A,img_A,,12.032602521245352,2538.879131982769,170.03703246312114,887,[np.int64(909)],,,,,,high,0.6580745541515514,5,garter_02s,thumbtack_15n,72,13,24,34,41,False,2,001,25,f,r,0.6580745541515514,True,0.6580745541515514,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,123,2,001,25,f,r,test,,2,1,3,0.6580745541515514,,1,False,1.4583724999974947,False,img_A,img_A,,10.49809309275854,1931.6491290675713,212.01340277982715,124,[np.int64(410)],,,,,,high,0.6580745541515514,4,dreidel_13s,walker1_03s,72,13,24,34,41,False,2,001,25,f,r,0.6580745541515514,True,0.6580745541515514,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,124,2,001,25,f,r,test,,2,1,4,0.6580745541515514,,1,False,1.4319027999881655,False,img_A,img_A,,13.799953612915722,2759.9907225831444,187.53503775209,28,[np.int64(323)],,,,,,high,0.6580745541515514,5,origami_03s,electric_chair_11s,72,13,23,33,41,True,2,001,25,f,r,0.6580745541515514,True,0.6580745541515514,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,125,2,001,25,f,r,test,,2,1,5,0.6580745541515514,,1,False,1.5670016999938525,False,img_A,img_A,,11.151989351316862,2297.3098063712737,112.56047294224096,1170,[np.int64(52)],,,,,,high,0.6580745541515514,4,tamale_13s,blower_10s,72,13,24,34,41,False,2,001,25,f,r,0.6580745541515514,True,0.6580745541515514,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,126,2,001,25,f,r,test,,2,1,6,0.6580745541515514,,1,False,1.6693002999963937,False,img_B,img_B,,11.702042725569319,2129.771776053616,143.86901193252422,672,[np.int64(206)],,,,,,high,0.6580745541515514,4,headset_09s,robot_14s,72,13,23,33,41,True,2,001,25,f,r,0.6580745541515514,True,0.6580745541515514,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,127,2,001,25,f,r,test,,2,1,7,0.6580745541515514,,0,False,1.4819207999971695,False,img_A,img_B,,18.49967192932866,3403.9396349964736,236.06672541846203,531,[np.int64(631)],,,,,,high,0.6580745541515514,6,gyro_01b,baklava_11s,72,13,24,34,42,False,2,001,25,f,r,0.6580745541515514,True,0.6580745541515514,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,128,2,001,25,f,r,test,,2,1,8,0.6580745541515514,,1,False,1.2761413999978686,False,img_B,img_B,,5.093335987418835,983.0138455718352,79.58354392528223,248,[np.int64(1256)],,,,,,high,0.6580745541515514,5,veil_01s,string_cheese_01b,72,13,23,33,41,True,2,001,25,f,r,0.6580745541515514,True,0.6580745541515514,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,129,2,001,25,f,r,test,,2,1,9,0.6580745541515514,,1,False,1.3546834000007948,False,img_A,img_A,,16.825621691139357,3331.4730948455926,175.7597210355977,1345,[np.int64(606)],,,,,,high,0.6580745541515514,7,plaster_cast_13s,suitcase_11s,72,13,23,33,41,True,2,001,25,f,r,0.6580745541515514,True,0.6580745541515514,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,130,2,001,25,f,r,test,,2,1,10,0.6580745541515514,,1,False,1.2755586999992374,False,img_B,img_B,,12.281609433592955,2394.913839550626,170.29921079116681,541,[np.int64(236)],,,,,,high,0.6580745541515514,6,mixer_03s,sequin_08s,72,13,24,34,41,False,2,001,25,f,r,0.6580745541515514,True,0.6580745541515514,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,131,2,001,25,f,r,test,,2,1,11,0.6580745541515514,,1,False,1.4496340999903623,False,img_A,img_A,,9.096535269973028,1810.2105187246325,138.29671968898518,989,[np.int64(600)],,,,,,high,0.6580745541515514,5,cardboard_07s,bowtie_14s,72,13,24,34,41,False,2,001,25,f,r,0.6580745541515514,True,0.6580745541515514,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,132,2,001,25,f,r,test,,2,1,12,0.6580745541515514,,1,False,1.5385642000037478,False,img_B,img_B,,7.021750231109423,1453.5022978396505,100.28081543178926,149,[np.int64(958)],,,,,,high,0.6580745541515514,5,solar_panel_04s,safety_pin_03s,72,13,24,34,41,False,2,001,25,f,r,0.6580745541515514,True,0.6580745541515514,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,133,2,001,25,f,r,test,,2,1,13,0.6580745541515514,,1,False,1.7586745000007795,False,img_B,img_B,,15.613675116298749,2982.211947213061,220.0137731472128,569,[np.int64(586)],,,,,,high,0.6580745541515514,4,mosquito_net_02s,slot_machine_05s,72,13,24,34,41,False,2,001,25,f,r,0.6580745541515514,True,0.6580745541515514,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,134,2,001,25,f,r,test,,2,1,14,0.6580745541515514,,0,False,1.4684777000074973,False,img_B,img_A,,5.854782882674832,1194.3757080656658,72.43528728575059,1014,[np.int64(510)],,,,,,high,0.6580745541515514,4,sink_03s,eye_patch_11s,72,13,23,33,42,True,2,001,25,f,r,0.6580745541515514,True,0.6580745541515514,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,135,2,001,25,f,r,test,,2,1,15,0.6580745541515514,,1,False,1.2733201999944868,False,img_B,img_B,,14.113658886759382,2625.140552937245,200.61611191317903,485,[np.int64(307)],,,,,,high,0.6580745541515514,6,pan_15s,creme_brulee_07s,72,13,24,34,41,False,2,001,25,f,r,0.6580745541515514,True,0.6580745541515514,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,136,2,001,25,f,r,test,,2,1,16,0.6580745541515514,,1,False,2.676636199990753,False,img_B,img_B,,10.01285489951118,1952.50670540468,153.45839020159522,1035,[np.int64(595)],,,,,,high,0.6580745541515514,4,pajamas_13s,sausage_08s,72,13,24,34,41,False,2,001,25,f,r,0.6580745541515514,True,0.6580745541515514,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,137,2,001,25,f,r,test,,2,1,17,0.6580745541515514,,1,False,2.8629598999978043,False,img_A,img_A,,8.028872646136294,1790.4386000883935,145.03161754357825,344,[np.int64(1463)],,,,,,high,0.6580745541515514,5,mouse2_09s,handbrake_03s,72,13,23,33,41,True,2,001,25,f,r,0.6580745541515514,True,0.6580745541515514,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,138,2,001,25,f,r,test,,2,1,18,0.6580745541515514,,1,False,1.7992475000064587,False,img_A,img_A,,7.027434128499418,1651.4470201973631,101.58092103760028,1092,[np.int64(997)],,,,,,high,0.6580745541515514,5,joystick_02s,dip_04s,72,13,24,34,41,False,2,001,25,f,r,0.6580745541515514,True,0.6580745541515514,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,139,2,001,25,f,r,test,,2,1,19,0.6580745541515514,,1,False,1.4065276000037557,False,img_A,img_A,,3.515494012348524,864.8115270377368,35.883168110726224,1410,[np.int64(737)],,,,,,high,0.6580745541515514,7,coffee_bean_12s,cheeseburger_12s,72,13,23,33,41,True,2,001,25,f,r,0.6580745541515514,True,0.6580745541515514,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,140,2,001,25,f,r,test,,2,1,20,0.6580745541515514,,0,False,1.3348563000035938,False,img_B,img_A,,2.882843508337139,628.4598848174962,27.714839431596683,1083,[np.int64(416)],,,,,,high,0.6580745541515514,7,chili_11s,brush_04s,72,13,24,34,42,False,2,001,25,f,r,0.6580745541515514,True,0.6580745541515514,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
