thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_fix,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,trigger_agency_onset,target_is_left,participant,session,age,gender,handedness,quest_prop_low,quest_low_converged,quest_prop_high,quest_high_converged,miniblock_order,starts_with,
,,11,13,001,24,f,r,calibration,0.55,2,0,11,0.40766968306220214,-0.37360720091511007,1,False,0.7579601000761613,False,dot,dot,0.5449969561873557,1.8206408159151026,453.33956316286054,33.314810350035444,755,[np.int64(415)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,12,13,001,24,f,r,calibration,0.55,2,0,12,0.40766968306220214,-0.37360720091511007,1,False,0.8322527999989688,False,square,square,0.5040335184768953,-0.18804106692224656,-34.59955631369337,85.0739149904931,1510,[np.int64(135)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,13,13,001,24,f,r,calibration,0.55,2,0,13,0.347354013008391,-0.6306903787402434,1,False,0.7114305000286549,False,dot,dot,0.4743928310175323,2.300892835798843,556.8160662633201,34.19858937094054,457,[np.int64(620)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,14,13,001,24,f,r,calibration,0.55,2,0,14,0.29156950079727495,-0.887773556565376,0,False,0.7263570000650361,False,square,dot,0.4682803367322757,1.9745929721763724,533.1401024876205,47.50787013936536,1066,[np.int64(16)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,15,13,001,24,f,r,calibration,0.55,2,0,15,0.40766968306220214,-0.37360720091511007,1,False,0.7577277000527829,False,dot,dot,0.4327227606213871,5.275167099727925,991.7314147488499,164.07412872264314,201,[np.int64(1270)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,16,13,001,24,f,r,calibration,0.55,2,0,16,0.347354013008391,-0.6306903787402434,1,False,0.7720978999277577,False,square,square,0.4082394901851387,-0.2008018245086872,-41.164374024280875,23.533574862627024,1387,[np.int64(504)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,17,13,001,24,f,r,calibration,0.55,2,0,17,0.347354013008391,-0.6306903787402434,0,False,0.8129965999396518,False,dot,square,0.4363171595176777,1.5215575920800295,345.3935734021667,94.58466631951197,1240,[np.int64(1230)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,18,13,001,24,f,r,calibration,0.55,2,0,18,0.47090191089840744,-0.11652402308997703,0,False,0.7044460999313742,False,square,dot,0.557737682916616,3.40773102980764,794.0013299451801,66.66049211591229,881,[np.int64(1396)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,19,13,001,24,f,r,calibration,0.55,2,0,19,0.5350820483873121,0.14055915473515587,1,False,1.2557714000577107,False,dot,dot,0.5081838409641659,7.100251960736602,1498.153163715423,72.20735974097461,1100,[np.int64(526)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,20,13,001,24,f,r,calibration,0.55,2,0,20,0.5350820483873121,0.14055915473515587,1,False,0.813672500080429,False,square,square,0.4660798002693659,2.619997685615147,531.8595301798748,29.088478840518853,4,[np.int64(1026)],-0.578062726663691,2.7399029672379736,1.6865083900576567,0.028727287798405575,0.021839134939823576,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,21,13,001,24,f,r,calibration,0.55,2,0,21,0.47090191089840744,-0.11652402308997703,1,False,1.0126050000544637,False,dot,dot,0.4304424259180764,4.356219508126061,906.0936576902207,32.66783807992715,984,[np.int64(960)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,22,13,001,24,f,r,calibration,0.55,2,0,22,0.47090191089840744,-0.11652402308997703,1,False,0.8558408999815583,False,square,square,0.4006149026533227,2.02375519466233,568.6752097001147,14.67064139595893,78,[np.int64(1503)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,23,13,001,24,f,r,calibration,0.55,2,0,23,0.40766968306220214,-0.37360720091511007,1,False,1.0349178001051769,False,square,square,0.37733097547581357,3.2859187870670494,890.4839912951704,49.53901868099831,1191,[np.int64(290)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,24,13,001,24,f,r,calibration,0.55,2,0,24,0.40766968306220214,-0.37360720091511007,0,False,0.6832893999526277,False,square,dot,0.41763923989196183,2.120756797645417,528.0684426137088,22.340107365943,89,[np.int64(547)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,25,13,001,24,f,r,calibration,0.55,2,0,25,0.47090191089840744,-0.11652402308997703,1,False,1.0505132999969646,False,dot,dot,0.3901981700888978,4.091555840950402,1055.6214069652037,78.94147161456034,1431,[np.int64(1269)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,26,13,001,24,f,r,calibration,0.55,2,0,26,0.47090191089840744,-0.11652402308997703,1,False,0.831552300020121,False,dot,dot,0.36716906520745113,0.7427501572964013,212.42654498677075,5.040705446765445,416,[np.int64(916)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,27,13,001,24,f,r,calibration,0.55,2,0,27,0.40766968306220214,-0.37360720091511007,0,False,0.9750593999633566,False,dot,square,0.3977922151108087,3.5069360673542085,1269.5108563822234,42.263186908593156,899,[np.int64(417)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,28,13,001,24,f,r,calibration,0.55,2,0,28,0.47090191089840744,-0.11652402308997703,1,False,0.8342044999590144,False,dot,dot,0.3738117046961698,2.373896073685823,631.4563556004289,22.936726623349927,7,[np.int64(1217)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,29,13,001,24,f,r,calibration,0.55,2,0,29,0.47090191089840744,-0.11652402308997703,1,False,0.8188066999427974,False,dot,dot,0.3533120506227885,1.1127172966695298,396.1273576143526,4.663317914902408,1287,[np.int64(1186)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,30,13,001,24,f,r,calibration,0.55,2,0,30,0.47090191089840744,-0.11652402308997703,1,False,0.7103773999260738,False,dot,dot,0.33603121260334945,2.5941509453943534,827.5341515807987,37.377449793586464,1094,[np.int64(554)],-0.571632344347506,2.7279890957591273,1.6169092364796929,0.028758045035655967,0.021798732399601086,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,31,13,001,24,f,r,calibration,0.55,2,0,31,0.40766968306220214,-0.37360720091511007,0,False,0.7135552999097854,False,square,dot,0.35484632469044003,2.62342217367919,629.6213216830056,70.83834058134062,151,[np.int64(707)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,32,13,001,24,f,r,calibration,0.55,2,0,32,0.47090191089840744,-0.11652402308997703,1,False,0.688352599972859,False,dot,dot,0.3369295133751003,1.3688819467535913,336.7449589013835,6.666416040373923,141,[np.int64(972)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,33,13,001,24,f,r,calibration,0.55,2,0,33,0.47090191089840744,-0.11652402308997703,1,False,1.052474300027825,False,square,square,0.32162801231834814,2.2814769377532977,698.1319429525091,69.52742388164408,40,[np.int64(635)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,34,13,001,24,f,r,calibration,0.55,2,0,34,0.47090191089840744,-0.11652402308997703,0,False,1.0292196000227705,False,dot,square,0.35280423764919994,4.4707246752977845,1135.5640675256373,94.57555061580983,1197,[np.int64(1350)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,35,13,001,24,f,r,calibration,0.55,2,0,35,0.47090191089840744,-0.11652402308997703,0,False,1.1665226999903098,False,square,dot,0.38653627711669,-0.5610864682958551,-224.9956737866379,29.847279787630487,426,[np.int64(940)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,36,13,001,24,f,r,calibration,0.55,2,0,36,0.5350820483873121,0.14055915473515587,1,False,0.6564904999686405,False,square,square,0.3648958205336189,4.29494380384445,1258.4185345264239,72.01078515041411,1055,[np.int64(748)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,37,13,001,24,f,r,calibration,0.55,2,0,37,0.5350820483873121,0.14055915473515587,0,False,0.8721742000197992,False,dot,square,0.41376599138509645,11.030694860630591,2007.5864646347677,73.25285690547088,298,[np.int64(1109)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,38,13,001,24,f,r,calibration,0.55,2,0,38,0.5981210736084265,0.3976423325602886,1,False,0.7631682999199256,False,square,square,0.3900362331668886,3.731617140799165,1097.0954393949546,54.88526805834204,1192,[np.int64(1135)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,39,13,001,24,f,r,calibration,0.55,2,0,39,0.5350820483873121,0.14055915473515587,1,False,0.6851429999805987,False,square,square,0.3698941634538693,4.477476019280171,837.2880156053919,52.16383662321389,638,[np.int64(801)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,40,13,001,24,f,r,calibration,0.55,2,0,40,0.5350820483873121,0.14055915473515587,1,False,0.7661642000311986,False,dot,dot,0.3522186750703352,1.2874998111756981,345.0499493950871,7.178104104599068,975,[np.int64(1406)],-0.2524051045467143,2.2051024774123915,1.1628456700713192,0.03311071642040349,0.02188376652910927,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,41,13,001,24,f,r,calibration,0.55,2,0,41,0.5350820483873121,0.14055915473515587,1,False,0.6966682999627665,False,dot,dot,0.33684204433433773,2.940925732366357,576.4214435438059,13.350616907725186,746,[np.int64(1514)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,42,13,001,24,f,r,calibration,0.55,2,0,42,0.5350820483873121,0.14055915473515587,1,False,0.6328524999553338,False,square,square,0.32353758268196475,4.1651469165522315,932.9929093076998,54.13103597330093,1548,[np.int64(308)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,43,13,001,24,f,r,calibration,0.55,2,0,43,0.47090191089840744,-0.11652402308997703,1,False,0.7560281000332907,False,square,square,0.31290686774640336,2.6734765458511975,625.5935117291802,35.72829707441112,1526,[np.int64(1404)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,44,13,001,24,f,r,calibration,0.55,2,0,44,0.47090191089840744,-0.11652402308997703,1,False,0.6458705000113696,False,square,square,0.30332679367658527,3.5366950724739787,682.5821489874779,31.103595688914304,1504,[np.int64(938)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,45,13,001,24,f,r,calibration,0.55,2,0,45,0.47090191089840744,-0.11652402308997703,1,False,0.615911899949424,False,square,square,0.2947033583281063,0.31541632584819423,71.91492229338829,33.728129387228016,1490,[np.int64(819)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,46,13,001,24,f,r,calibration,0.55,2,0,46,0.47090191089840744,-0.11652402308997703,1,False,0.6993058000225574,False,dot,dot,0.28693991356545323,1.0809529401757134,209.7048703940884,17.753665720523095,253,[np.int64(1395)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,47,13,001,24,f,r,calibration,0.55,2,0,47,0.47090191089840744,-0.11652402308997703,1,False,0.8019969000015408,False,dot,dot,0.2799428648578949,0.9656653195186597,192.1673985842133,6.453860231145666,1340,[np.int64(1379)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,48,13,001,24,f,r,calibration,0.55,2,0,48,0.47090191089840744,-0.11652402308997703,1,False,0.6825894999783486,False,square,square,0.27362516190802444,1.4127138029546855,337.6385989061698,11.940516069892974,1297,[np.int64(513)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,49,13,001,24,f,r,calibration,0.55,2,0,49,0.47090191089840744,-0.11652402308997703,1,False,0.7901432999642566,False,square,square,0.2679080991265638,1.4648715290693441,268.07148981969,7.050201297824861,245,[np.int64(24)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,50,13,001,24,f,r,calibration,0.55,2,0,50,0.40766968306220214,-0.37360720091511007,0,False,0.663169699953869,False,square,dot,0.26706472918216956,0.8529373780244582,195.32265956760094,8.734461460988282,531,[np.int64(23)],-0.39833523579561736,2.468958056088534,1.3531611138268194,0.030752645269700087,0.02185427235223391,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,51,13,001,24,f,r,calibration,0.55,2,0,51,0.47090191089840744,-0.11652402308997703,1,False,0.7679318999871612,False,square,square,0.2614302498923765,0.9097033282416126,191.03769893073866,36.95933113275771,961,[np.int64(698)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,52,13,001,24,f,r,calibration,0.55,2,0,52,0.47090191089840744,-0.11652402308997703,1,False,0.8511096000438556,False,square,square,0.25631002736447384,1.0713487983750174,233.5540380457538,8.837769561853655,1290,[np.int64(641)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,53,13,001,24,f,r,calibration,0.55,2,0,53,0.47090191089840744,-0.11652402308997703,0,False,0.7031211999710649,False,dot,square,0.2619158933303795,0.9548793036715055,311.2906529969108,77.67731783473097,1194,[np.int64(422)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,54,13,001,24,f,r,calibration,0.55,2,0,54,0.47090191089840744,-0.11652402308997703,1,False,0.8112932000076398,False,square,square,0.2567997773201344,3.714110955321604,779.9633006175368,43.601459078288975,1427,[np.int64(925)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,55,13,001,24,f,r,calibration,0.55,2,0,55,0.47090191089840744,-0.11652402308997703,1,False,0.7029422000050545,False,dot,dot,0.25213629769514184,-0.7642581889671551,-165.0797688169055,22.790268116052403,327,[np.int64(1219)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,56,13,001,24,f,r,calibration,0.55,2,0,56,0.47090191089840744,-0.11652402308997703,0,False,0.6457280999748036,False,dot,square,0.25674911472411366,2.744860071941123,601.124355755106,87.37699249361036,588,[np.int64(606)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,57,13,001,24,f,r,calibration,0.55,2,0,57,0.47090191089840744,-0.11652402308997703,1,False,0.8216128000058234,False,dot,dot,0.2520399054054356,3.752842808986623,904.435116965776,47.770066465332405,1179,[np.int64(147)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,58,13,001,24,f,r,calibration,0.55,2,0,58,0.47090191089840744,-0.11652402308997703,0,False,1.0747955999104306,False,dot,square,0.25680588493662715,3.6121784714109575,776.6183713533559,30.475773069257546,514,[np.int64(708)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,59,13,001,24,f,r,calibration,0.55,2,0,59,0.47090191089840744,-0.11652402308997703,0,False,0.9697914000134915,False,dot,square,0.2629418701050227,5.221971083180226,1284.6048864623356,74.3118363672332,1385,[np.int64(1040)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,60,13,001,24,f,r,calibration,0.55,2,0,60,0.5350820483873121,0.14055915473515587,0,False,0.76632910000626,False,square,dot,0.27802822713321024,1.7149240206117446,440.7354732972184,9.995225249009954,644,[np.int64(359)],-0.14573804154692727,1.9753368821205575,0.9054061803291859,0.03631661084589684,0.02151396995054671,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,61,13,001,24,f,r,calibration,0.55,2,0,61,0.5350820483873121,0.14055915473515587,1,False,0.9938761999364942,False,dot,dot,0.2698107832824576,4.746365885033148,987.2441040868948,64.50005498070252,607,[np.int64(600)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,62,13,001,24,f,r,calibration,0.55,2,0,62,0.5350820483873121,0.14055915473515587,1,False,0.7157232000026852,False,square,square,0.2625813966519399,4.6155253207780085,955.4137414010477,43.8513652445338,1543,[np.int64(1368)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,63,13,001,24,f,r,calibration,0.55,2,0,63,0.5350820483873121,0.14055915473515587,1,False,0.720071200048551,False,square,square,0.25620544500001247,2.3752831437540265,672.2051296823895,18.339072719298812,654,[np.int64(69)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,64,13,001,24,f,r,calibration,0.55,2,0,64,0.5350820483873121,0.14055915473515587,1,False,0.8408668999327347,False,square,square,0.25056280794120744,2.511341931545907,537.4271733508241,23.73503530288072,1478,[np.int64(1190)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,65,13,001,24,f,r,calibration,0.55,2,0,65,0.5350820483873121,0.14055915473515587,0,False,0.8960149000631645,False,square,dot,0.2614027185937007,4.686326588627566,1016.9328697321816,51.49397052730233,168,[np.int64(238)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,66,13,001,24,f,r,calibration,0.55,2,0,66,0.5350820483873121,0.14055915473515587,1,False,0.6905178000451997,False,dot,dot,0.25519199892042094,3.9582059886279857,1021.2171450660203,38.860238736390265,509,[np.int64(1339)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,67,13,001,24,f,r,calibration,0.55,2,0,67,0.5350820483873121,0.14055915473515587,0,False,0.6961092000128701,False,square,dot,0.26700360875240176,2.261759423722552,411.64021511750445,7.275983481236518,1001,[np.int64(1380)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,68,13,001,24,f,r,calibration,0.55,2,0,68,0.5350820483873121,0.14055915473515587,1,False,1.040996800060384,False,dot,dot,0.26018409247094637,1.1909630226353616,314.41423797573543,2.9335203299663775,1105,[np.int64(568)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,69,13,001,24,f,r,calibration,0.55,2,0,69,0.5350820483873121,0.14055915473515587,1,False,0.8555830999976024,False,dot,dot,0.25410983040145807,2.849307485481878,820.6005558187808,38.923861895999366,1483,[np.int64(999)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,70,13,001,24,f,r,calibration,0.55,2,0,70,0.5350820483873121,0.14055915473515587,1,False,1.1815410000272095,False,square,square,0.2486848284094946,2.6149256433676746,666.806039058757,19.245953847359367,594,[np.int64(1360)],-0.15643884031942204,1.9369872417655432,0.853160066492477,0.03643617927260558,0.021458962742646293,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,71,13,001,24,f,r,calibration,0.55,2,0,71,0.5350820483873121,0.14055915473515587,1,False,0.7909607000183314,False,dot,dot,0.24382367903900964,4.863820266295729,1332.6867529650297,50.64635377875447,1418,[np.int64(1443)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,72,13,001,24,f,r,calibration,0.55,2,0,72,0.5350820483873121,0.14055915473515587,1,False,0.9177125000860542,False,square,square,0.23945133607687819,1.352429984945037,403.024135513621,9.833414477307597,771,[np.int64(1497)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,73,13,001,24,f,r,calibration,0.55,2,0,73,0.5350820483873121,0.14055915473515587,1,False,0.7557319999905303,False,dot,dot,0.23550246749943957,3.796801835567829,1249.1478039018157,51.178064576350714,1061,[np.int64(921)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,74,13,001,24,f,r,calibration,0.55,2,0,74,0.5350820483873121,0.14055915473515587,1,False,1.2220415000338107,False,square,square,0.23192058043012576,4.023669906002157,1054.2015153725652,79.82234782836862,1587,[np.int64(894)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,75,13,001,24,f,r,calibration,0.55,2,0,75,0.5350820483873121,0.14055915473515587,1,False,0.7741003999253735,False,square,square,0.2286570538566586,2.881432580862393,754.935336185947,27.93672847849042,60,[np.int64(275)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,76,13,001,24,f,r,calibration,0.55,2,0,76,0.47090191089840744,-0.11652402308997703,1,False,0.9233915999066085,False,dot,dot,0.22615981465198282,1.5754657078989314,423.8002754248125,11.820186085481533,599,[np.int64(1242)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,77,13,001,24,f,r,calibration,0.55,2,0,77,0.47090191089840744,-0.11652402308997703,1,False,0.9297298000892624,False,square,square,0.22383126528517905,0.8279588793491236,327.8717162222529,23.119749136396926,398,[np.int64(1416)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,78,13,001,24,f,r,calibration,0.55,2,0,78,0.47090191089840744,-0.11652402308997703,1,False,0.8723290999187157,False,square,square,0.22165094716095166,0.060627552091823765,19.764581981934548,11.395904080267023,822,[np.int64(808)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,79,13,001,24,f,r,calibration,0.55,2,0,79,0.47090191089840744,-0.11652402308997703,1,False,0.7266484000720084,False,square,square,0.21960063300146854,1.4081807971666132,457.65875907914926,22.983589674406808,1220,[np.int64(611)],nan,nan,nan,nan,nan,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,80,13,001,24,f,r,calibration,0.55,2,0,80,0.47090191089840744,-0.11652402308997703,1,False,0.8397021999116987,False,dot,dot,0.217664140844854,2.297278625099167,744.3182745321301,65.45577462774274,1569,[np.int64(1523)],-0.2970791589500806,2.13500060476105,1.0018551780183684,0.032817124530564956,0.021749721161402176,,,,,,,,,,,,,13,001,24,f,r,,,,,,,
,,81,13,001,24,f,r,calibration,0.75,2,-1,1,0.5981210736084265,0.3976423325602886,1,False,0.8443698000628501,False,square,square,0.8833941500202273,7.560028341347491,1534.6857532935405,55.412202926624325,76,[np.int64(651)],0.49887896444510554,3.2323377588830704,2.050691472501904,0.0257364756811414,0.02148582368615677,,,,,,,,,,,,,13,001,24,f,r,0.18427707085516162,False,,,,,
