thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_fix,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,trigger_agency_onset,target_is_left,participant,session,age,gender,handedness,quest_prop_high,quest_high_converged,quest_prop_low,quest_low_converged,miniblock_order,starts_with,
,,1,16,001,24,f,r,calibration,0.75,2,-1,1,0.5981210736084265,0.3976423325602886,1,False,1.1840525998268276,False,dot,dot,0.8833941500202273,6.969056272399906,1735.2950118275767,146.2943170857808,1037,[np.int64(1007)],0.49887896444510554,3.2323377588830704,2.050691472501904,0.0257364756811414,0.02148582368615677,,,,,,,,,,,,,16,001,24,f,r,,,,,,,
,,2,16,001,24,f,r,calibration,0.75,2,-1,2,0.5350820483873121,0.14055915473515587,1,False,1.286270200042054,False,dot,dot,0.8974722567509856,7.304529992199067,2052.572927807938,139.34428981788687,692,[np.int64(124)],0.3118133766571681,3.2082444668428995,2.0424419558677074,0.025480950703595955,0.02143037331807896,,,,,,,,,,,,,16,001,24,f,r,,,,,,,
,,3,16,001,24,f,r,calibration,0.75,2,-1,3,0.5350820483873121,0.14055915473515587,0,False,1.3510019998066127,False,dot,square,0.740702350112224,3.909282421990223,1168.8754441750766,110.96329978115519,1281,[np.int64(584)],0.7752517326412891,3.2235786499692125,2.0451617349383113,0.02619226944093072,0.021574301459289062,,,,,,,,,,,,,16,001,24,f,r,,,,,,,
,,4,16,001,24,f,r,calibration,0.75,2,-1,4,0.6580745541515514,0.654725510385422,1,False,0.6552996998652816,False,square,square,0.7397423584914392,23.771546889699454,4421.5077214840985,233.1845644392598,761,[np.int64(644)],0.6297406971557854,3.2142404198883767,2.0426093048376748,0.02589782640406036,0.02151475624523756,,,,,,,,,,,,,16,001,24,f,r,,,,,,,
,,5,16,001,24,f,r,calibration,0.75,2,-1,5,0.6580745541515514,0.654725510385422,1,False,0.8068099000956863,False,dot,dot,0.7235592940430066,21.24658994073353,3888.1259591542357,217.77576921331917,818,[np.int64(232)],0.49091630787068,3.2226024820593597,2.0475759197757126,0.025577753125668908,0.021446575556066758,,,,,,,,,,,,,16,001,24,f,r,,,,,,,
,,6,16,001,24,f,r,calibration,0.75,2,-1,6,0.6580745541515514,0.654725510385422,1,False,0.5345153000671417,False,dot,dot,0.6963423673395278,13.903901027592688,2544.413888049462,202.37923446187887,1483,[np.int64(1181)],0.36471537494103495,3.2468463707834427,2.0591453546820264,0.02523578713096422,0.02136974955243413,,,,,,,,,,,,,16,001,24,f,r,,,,,,,
,,7,16,001,24,f,r,calibration,0.75,2,-1,7,0.6580745541515514,0.654725510385422,1,False,0.7432244999799877,False,dot,dot,0.6634030669294354,15.472112632261966,2815.924499071678,185.5661433072537,822,[np.int64(1485)],0.25440974621366214,3.2846184320472283,2.0759874565405747,0.02487611202769755,0.021284493184194776,,,,,,,,,,,,,16,001,24,f,r,,,,,,,
,,8,16,001,24,f,r,calibration,0.75,2,-1,8,0.6580745541515514,0.654725510385422,1,False,0.5802597999572754,False,square,square,0.62964601953371,20.403230791827916,3713.3880041126804,220.54823708953504,167,[np.int64(1592)],0.16067953272214122,3.3333975985599444,2.0966363084443382,0.024502836123940344,0.021191166959422195,,,,,,,,,,,,,16,001,24,f,r,,,,,,,
,,9,16,001,24,f,r,calibration,0.75,2,-1,9,0.5981210736084265,0.3976423325602886,1,False,1.097740599885583,False,dot,dot,0.6057307313063602,11.535459512126234,2180.201847791858,160.2332651054138,1164,[np.int64(878)],0.06633631713970009,3.3697144956955376,2.1126357478071935,0.024155092542896377,0.021099853350541608,,,,,,,,,,,,,16,001,24,f,r,,,,,,,
,,10,16,001,24,f,r,calibration,0.75,2,-1,10,0.5350820483873121,0.14055915473515587,1,False,1.0907364001031965,False,square,square,0.5934827255773455,7.992450808045527,1454.626047064286,150.43113103296412,977,[np.int64(1127)],-0.03055683672586283,3.3801099573098004,2.116532091160157,0.023839441551333565,0.021013313267129054,,,,,,,,,,,,,16,001,24,f,r,,,,,,,
