thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_fix,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,trigger_agency_onset,target_is_left,participant,session,age,gender,handedness,quest_prop_high,quest_high_converged,quest_prop_low,quest_low_converged,miniblock_order,starts_with,
,,18,6,001,23,m,r,calibration,0.75,2,-1,18,0.5350820483873121,0.14055915473515587,1,False,0.6184298000007402,False,square,square,0.37383521382238005,6.295765434812318,2719.7706678389213,129.21481250951206,398,[np.int64(875)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,19,6,001,23,m,r,calibration,0.75,2,-1,19,0.5350820483873121,0.14055915473515587,1,False,0.8226820999989286,False,square,square,0.3551414575855964,4.091296943187077,1718.344716138572,70.3407074154516,1351,[np.int64(1135)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,20,6,001,23,m,r,calibration,0.75,2,-1,20,0.47090191089840744,-0.11652402308997703,1,False,0.6397176000027684,False,square,square,0.34508022201693933,3.1689048570022917,1356.2912787969808,88.07607908884448,786,[np.int64(988)],-0.2752478778960704,3.617822104203727,2.190446197470707,0.023297181988708143,0.020825669805712828,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,21,6,001,23,m,r,calibration,0.75,2,-1,21,0.47090191089840744,-0.11652402308997703,1,False,0.7003395000028831,False,dot,dot,0.3365252718661903,4.777453249028198,1710.3282631520947,125.54606237499816,1370,[np.int64(730)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,22,6,001,23,m,r,calibration,0.75,2,-1,22,0.47090191089840744,-0.11652402308997703,1,False,0.8756690000009257,False,dot,dot,0.32934493475940646,3.7065824387085335,1271.357776477027,64.32760840703666,1216,[np.int64(1539)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,23,6,001,23,m,r,calibration,0.75,2,-1,23,0.40766968306220214,-0.37360720091511007,1,False,2.460611800001061,False,dot,dot,0.3303353370335625,0.01503092822857985,5.726783655088923,74.07168857475553,1033,[np.int64(1397)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,24,6,001,23,m,r,calibration,0.75,2,-1,24,0.40766968306220214,-0.37360720091511007,1,False,1.0131427999986045,False,dot,dot,0.33102022116440416,0.8070966015462891,368.03605030510784,35.13564311645157,933,[np.int64(719)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,25,6,001,23,m,r,calibration,0.75,2,-1,25,0.40766968306220214,-0.37360720091511007,1,False,0.742228699997213,False,square,square,0.3313270627943372,1.8876964336898368,719.2123412358278,112.12686316845483,962,[np.int64(227)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,26,6,001,23,m,r,calibration,0.75,2,-1,26,0.40766968306220214,-0.37360720091511007,1,False,0.5990347000006295,False,square,square,0.33124360730766045,4.629916401228644,1694.5494028496837,109.18712305426659,699,[np.int64(654)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,27,6,001,23,m,r,calibration,0.75,2,-1,27,0.347354013008391,-0.6306903787402434,0,False,0.6080414999996719,False,dot,square,0.2843474898911799,0.3468715893757846,117.93634038776676,41.72343012593095,755,[np.int64(1345)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,28,6,001,23,m,r,calibration,0.75,2,-1,28,0.40766968306220214,-0.37360720091511007,0,False,0.8024648999999044,False,square,dot,0.26576007885325487,-0.17605854692020015,-88.20533200702027,19.25125147978995,1350,[np.int64(928)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,29,6,001,23,m,r,calibration,0.75,2,-1,29,0.47090191089840744,-0.11652402308997703,1,False,0.7163333999997121,False,dot,dot,0.257602279946626,2.7021313856527693,1542.9170212077313,68.75984450779438,1368,[np.int64(675)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,30,6,001,23,m,r,calibration,0.75,2,-1,30,0.47090191089840744,-0.11652402308997703,1,False,0.6118357999985164,False,square,square,0.25056764629754524,-0.18716961132519983,-63.82483746189314,38.52003776406181,320,[np.int64(204)],-0.3587578027610345,3.9616166008778837,2.330750977698831,0.02223686111801111,0.020473950261930704,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,31,6,001,23,m,r,calibration,0.75,2,-1,31,0.47090191089840744,-0.11652402308997703,1,False,1.7936282999980904,False,dot,dot,0.24452944740032928,6.636023227413964,1871.3585501307377,154.53821988882515,497,[np.int64(708)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,32,6,001,23,m,r,calibration,0.75,2,-1,32,0.40766968306220214,-0.37360720091511007,0,False,0.7183796999997867,False,square,dot,0.22958103363940763,0.5519920067605198,186.02130627829519,71.47502124454562,1445,[np.int64(726)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,33,6,001,23,m,r,calibration,0.75,2,-1,33,0.47090191089840744,-0.11652402308997703,1,False,0.5504011000011815,False,dot,dot,0.2231564600122858,4.543697301133836,1808.3915258512668,109.61249896339409,1061,[np.int64(181)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,34,6,001,23,m,r,calibration,0.75,2,-1,34,0.47090191089840744,-0.11652402308997703,1,False,0.7731220000023313,False,square,square,0.21760317680408411,3.396883255864668,1137.9558907146638,98.74134140462924,1475,[np.int64(670)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,35,6,001,23,m,r,calibration,0.75,2,-1,35,0.47090191089840744,-0.11652402308997703,1,False,0.5681803000006767,False,square,square,0.21281412641686706,2.314558598750514,904.9924121114509,49.71402088645173,1220,[np.int64(572)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,36,6,001,23,m,r,calibration,0.75,2,-1,36,0.40766968306220214,-0.37360720091511007,1,False,0.6075651999999536,False,square,square,0.21223054642898692,3.7529299805501464,1441.1251125312563,62.836172039115574,983,[np.int64(177)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,37,6,001,23,m,r,calibration,0.75,2,-1,37,0.40766968306220214,-0.37360720091511007,0,False,0.8784112000030291,False,square,dot,0.1992087580973154,2.3067023101975868,1047.2428488297044,73.47478466772638,1133,[np.int64(1484)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,38,6,001,23,m,r,calibration,0.75,2,-1,38,0.47090191089840744,-0.11652402308997703,0,False,0.6780413999986195,False,dot,square,0.20293795106132723,0.8225448763638431,272.2623540764321,48.704388074270106,124,[np.int64(94)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,39,6,001,23,m,r,calibration,0.75,2,-1,39,0.47090191089840744,-0.11652402308997703,1,False,0.8071225000021514,False,dot,dot,0.1972629347153278,1.0669564350484217,323.2877998196718,43.464274502004585,1337,[np.int64(32)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,40,6,001,23,m,r,calibration,0.75,2,-1,40,0.47090191089840744,-0.11652402308997703,0,False,0.7024682000010216,False,square,dot,0.20236919351535895,1.3575708630760037,510.4466445165774,40.59574000389146,1159,[np.int64(1082)],-0.19397060819629952,3.677265140470392,2.1542659825344668,0.024681543294681238,0.021137275742913377,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,41,6,001,23,m,r,calibration,0.75,2,-1,41,0.47090191089840744,-0.11652402308997703,0,False,0.6828335999998671,False,square,dot,0.21021790128631926,-0.028948588506097925,-10.016211623109882,101.38627908617659,1292,[np.int64(899)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,42,6,001,23,m,r,calibration,0.75,2,-1,42,0.5350820483873121,0.14055915473515587,1,False,0.6600082999975712,False,square,square,0.20075712141013544,6.926131935381034,2292.549670611122,173.6553441381853,687,[np.int64(552)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,43,6,001,23,m,r,calibration,0.75,2,-1,43,0.5350820483873121,0.14055915473515587,1,False,0.575543099999777,False,square,square,0.19300116367744538,5.765407554038738,1268.3896618885224,97.16786242504811,647,[np.int64(1476)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,44,6,001,23,m,r,calibration,0.75,2,-1,44,0.5350820483873121,0.14055915473515587,1,False,1.4086310000020603,False,square,square,0.18660936440136697,4.44049153522914,1669.6248172461565,63.58513740021916,713,[np.int64(1319)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,45,6,001,23,m,r,calibration,0.75,2,-1,45,0.47090191089840744,-0.11652402308997703,0,False,0.9226311999991594,False,dot,square,0.1898658581965887,0.271352169472485,256.42780015149833,28.83342432486041,1587,[np.int64(1183)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,46,6,001,23,m,r,calibration,0.75,2,-1,46,0.5350820483873121,0.14055915473515587,1,False,0.5784588000024087,False,dot,dot,0.18308059292569298,4.956457837565295,1992.4960507012486,122.10853431858249,1511,[np.int64(1568)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,47,6,001,23,m,r,calibration,0.75,2,-1,47,0.5350820483873121,0.14055915473515587,1,False,0.7371181000016804,False,dot,dot,0.17743347043953075,7.75938473029602,2521.8000373462064,154.69802065597258,774,[np.int64(1340)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,48,6,001,23,m,r,calibration,0.75,2,-1,48,0.47090191089840744,-0.11652402308997703,1,False,0.6686287000011362,False,square,square,0.17401154192034712,5.312801137912744,2635.149364404721,129.51875907695626,773,[np.int64(723)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,49,6,001,23,m,r,calibration,0.75,2,-1,49,0.47090191089840744,-0.11652402308997703,1,False,0.7579738999993424,False,square,square,0.17089647044902484,4.40839368575464,1564.9797584428973,60.738398393750984,1303,[np.int64(1582)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,50,6,001,23,m,r,calibration,0.75,2,-1,50,0.47090191089840744,-0.11652402308997703,1,False,0.6766313000007358,False,square,square,0.16804081121426487,3.1030684300863944,1011.6003082081646,59.79168242977488,989,[np.int64(244)],-0.19295023234788997,3.994400494520799,2.26597639793409,0.023920852033534196,0.02091421895888513,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,51,6,001,23,m,r,calibration,0.75,2,-1,51,0.47090191089840744,-0.11652402308997703,1,False,0.6720214000015403,False,square,square,0.1654058388232504,6.168183208917254,1930.6413443911006,157.37377033777824,1552,[np.int64(1291)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,52,6,001,23,m,r,calibration,0.75,2,-1,52,0.47090191089840744,-0.11652402308997703,0,False,2.2765239000000292,False,square,dot,0.16499434222886242,0.8544993310281872,275.14878459107626,70.11295882918273,314,[np.int64(994)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,53,6,001,23,m,r,calibration,0.75,2,-1,53,0.47090191089840744,-0.11652402308997703,1,False,0.6148141999983636,False,dot,dot,0.1623529685487963,1.901453884786475,819.5266243429708,88.0495942744706,184,[np.int64(618)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,54,6,001,23,m,r,calibration,0.75,2,-1,54,0.47090191089840744,-0.11652402308997703,1,False,1.3927172000003338,False,dot,dot,0.15992759304299958,4.213109512209632,1508.2932053710483,136.07206441459468,895,[np.int64(970)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,55,6,001,23,m,r,calibration,0.75,2,-1,55,0.47090191089840744,-0.11652402308997703,0,False,0.6231651999987662,False,square,dot,0.15982115904519648,1.1784750455742752,447.8205173182246,128.30835433025487,888,[np.int64(249)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,56,6,001,23,m,r,calibration,0.75,2,-1,56,0.47090191089840744,-0.11652402308997703,1,False,0.5308710999997857,False,dot,dot,0.15733963613160487,1.9855544399893952,824.005092595599,90.2269932770046,638,[np.int64(374)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,57,6,001,23,m,r,calibration,0.75,2,-1,57,0.47090191089840744,-0.11652402308997703,1,False,0.6018241000019771,False,square,square,0.15506979604210652,2.3205256250398025,763.452930638095,35.57921033377512,688,[np.int64(544)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,58,6,001,23,m,r,calibration,0.75,2,-1,58,0.47090191089840744,-0.11652402308997703,1,False,0.5782609000016237,False,dot,dot,0.1529793641192424,4.350571708992602,1509.648383020433,153.35274291529106,1415,[np.int64(1463)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,59,6,001,23,m,r,calibration,0.75,2,-1,59,0.47090191089840744,-0.11652402308997703,1,False,0.933342199998151,False,dot,dot,0.15104176599967864,3.783117340879741,1191.6819623771185,127.05418645540843,1391,[np.int64(749)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,60,6,001,23,m,r,calibration,0.75,2,-1,60,0.47090191089840744,-0.11652402308997703,1,False,0.588224099999934,False,dot,dot,0.14923531111143884,-0.12966659009616635,-41.49330883077323,135.15708252962347,120,[np.int64(190)],-0.20581163833659386,3.945088892665949,2.2365688601919893,0.023543744782456945,0.020783309544842074,,,,,,,,,,,,,6,001,23,m,r,,,,,,,
,,61,6,001,23,m,r,calibration,0.55,2,0,1,0.347354013008391,-0.6306903787402434,0,False,1.1819854999994277,False,dot,square,0.7868489501376656,3.1247524713526325,1068.6653452026003,71.6030916023869,1346,[np.int64(458)],0.08546844611530306,3.2884933912590077,2.0699589733917225,0.0266646667842519,0.021664116488440077,,,,,,,,,,,,,6,001,23,m,r,0.44961696895924486,True,,,,,
,,62,6,001,23,m,r,calibration,0.55,2,0,2,0.5350820483873121,0.14055915473515587,1,False,0.6365006999985781,False,dot,dot,0.7680685877645114,4.871584904164542,1656.3388674159442,125.69742090965777,683,[np.int64(19)],-0.06239143700573463,3.2968115039161887,2.0738354920765576,0.02633574150448608,0.02160265882743015,,,,,,,,,,,,,6,001,23,m,r,0.44961696895924486,True,,,,,
,,63,6,001,23,m,r,calibration,0.55,2,0,3,0.5350820483873121,0.14055915473515587,1,False,0.5622884000003978,False,square,square,0.7386941509577899,5.595202839065159,2031.0586305806528,109.72003618432522,407,[np.int64(1244)],-0.19599638378391793,3.320733594217113,2.083914488125944,0.025983896614999752,0.02153275512190456,,,,,,,,,,,,,6,001,23,m,r,0.44961696895924486,True,,,,,
,,64,6,001,23,m,r,calibration,0.55,2,0,4,0.5350820483873121,0.14055915473515587,1,False,0.8911551000019244,False,square,square,0.7042880712139795,5.963029776826471,1979.7258859063886,94.72092373544159,739,[np.int64(1112)],-0.3120815790034459,3.3577691000380265,2.09887292076611,0.025613595780084104,0.021454525462129854,,,,,,,,,,,,,6,001,23,m,r,0.44961696895924486,True,,,,,
,,65,6,001,23,m,r,calibration,0.55,2,0,5,0.47090191089840744,-0.11652402308997703,1,False,1.1872648999997182,False,dot,dot,0.6790583197267984,2.94580591804131,1181.2681731345654,56.03053551314799,22,[np.int64(1278)],-0.4269904921471382,3.3844717444201766,2.110190441626942,0.025265865323374898,0.021376789281911265,,,,,,,,,,,,,6,001,23,m,r,0.44961696895924486,True,,,,,
,,66,6,001,23,m,r,calibration,0.55,2,0,6,0.347354013008391,-0.6306903787402434,0,False,0.7408820999989985,False,dot,square,0.5857437215048917,2.2839505339190906,749.1357751254617,74.73918838980603,868,[np.int64(1519)],-0.15172552255694355,3.4577507560474614,2.1407398818059282,0.02587271892555184,0.021505604707668907,,,,,,,,,,,,,6,001,23,m,r,0.44961696895924486,True,,,,,
,,67,6,001,23,m,r,calibration,0.55,2,0,7,0.5981210736084265,0.3976423325602886,1,False,1.557652400002553,False,square,square,0.5445456404898678,7.494689801592117,2248.406940477635,152.98809029486458,858,[np.int64(823)],-0.2217867661943076,3.5190529940335016,2.1615879165236,0.025467048891586862,0.021417983117812383,,,,,,,,,,,,,6,001,23,m,r,0.44961696895924486,True,,,,,
,,68,6,001,23,m,r,calibration,0.55,2,0,8,0.5350820483873121,0.14055915473515587,0,False,2.714417899998807,False,dot,square,0.5689433093098832,2.96131508752599,1231.907076410812,54.28329457431775,624,[np.int64(310)],0.11261756373199464,3.235690794126597,2.025616636778069,0.027283724213150513,0.021738452401752092,,,,,,,,,,,,,6,001,23,m,r,0.44961696895924486,True,,,,,
,,69,6,001,23,m,r,calibration,0.55,2,0,9,0.6580745541515514,0.654725510385422,1,False,1.6187289000008604,False,square,square,0.5311628447048045,3.4165647160944848,1124.0497915950855,43.321054107762336,1584,[np.int64(959)],0.044611424997297845,3.2928333607994684,2.0480273540846663,0.026871904142469295,0.021669301854572946,,,,,,,,,,,,,6,001,23,m,r,0.44961696895924486,True,,,,,
,,70,6,001,23,m,r,calibration,0.55,2,0,10,0.5981210736084265,0.3976423325602886,1,False,1.5655422999989241,False,dot,dot,0.4995751738092606,10.555961761383173,3061.22891080112,207.31065450323047,993,[np.int64(363)],-0.024477902388504065,3.3472242540086343,2.071589083120726,0.02648416607409967,0.02159898096062581,,,,,,,,,,,,,6,001,23,m,r,0.44961696895924486,True,,,,,
,,71,6,001,23,m,r,calibration,0.55,2,0,11,0.5981210736084265,0.3976423325602886,1,False,1.4937077000031422,False,dot,dot,0.4712077118654242,9.411693220290834,2757.626113545214,171.79398305916845,1547,[np.int64(1461)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,0.44961696895924486,True,,,,,
,,72,6,001,23,m,r,calibration,0.55,2,0,12,0.5350820483873121,0.14055915473515587,1,False,1.422546699999657,False,dot,dot,0.45075864007256716,3.9857739464998243,1227.6183755219458,88.75566166274312,155,[np.int64(86)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,0.44961696895924486,True,,,,,
,,73,6,001,23,m,r,calibration,0.55,2,0,13,0.5350820483873121,0.14055915473515587,1,False,1.2074659999998403,False,dot,dot,0.4320991535146692,2.9160360079502485,866.0626943612237,69.47507935486776,1037,[np.int64(382)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,0.44961696895924486,True,,,,,
,,74,6,001,23,m,r,calibration,0.55,2,0,14,0.47090191089840744,-0.11652402308997703,1,False,1.2724431000024197,False,square,square,0.42251986941818936,3.233615048628116,986.2525898315754,77.75432835728405,357,[np.int64(1360)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,0.44961696895924486,True,,,,,
,,75,6,001,23,m,r,calibration,0.55,2,0,15,0.47090191089840744,-0.11652402308997703,1,False,1.2314334000002418,False,square,square,0.41306175111578625,1.9331384211448168,651.4676479258032,146.9713700352715,300,[np.int64(815)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,0.44961696895924486,True,,,,,
,,76,6,001,23,m,r,calibration,0.55,2,0,16,0.47090191089840744,-0.11652402308997703,0,False,1.2941183000002638,False,dot,square,0.3876386910642111,3.665217372091844,1125.2217332321961,237.54953657871732,1508,[np.int64(1180)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,0.44961696895924486,True,,,,,
,,77,6,001,23,m,r,calibration,0.55,2,0,17,0.5350820483873121,0.14055915473515587,1,False,1.200208999998722,False,dot,dot,0.3714915047871408,6.61395533445173,2162.7633943657156,143.26302051394444,1531,[np.int64(1261)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,0.44961696895924486,True,,,,,
,,78,6,001,23,m,r,calibration,0.55,2,0,18,0.5350820483873121,0.14055915473515587,1,False,1.3569788999993762,False,dot,dot,0.3576795084499297,6.657965599500179,1917.4940926560516,111.93852089354947,410,[np.int64(1299)],nan,nan,nan,nan,nan,,,,,,,,,,,,,6,001,23,m,r,0.44961696895924486,True,,,,,
