participant,session,age,gender,handedness,phase,overall_trial_num,trial_in_block,mem_filename,mem_ground_truth,controlled,trial_level,item_type,mem_response,mem_rt,mem_trigger_fix,mem_trigger_onset,mem_trigger_resp
13,001,24,f,r,memory_test,289,29,hot_tub_07s,seen,no,low,uncontrolled,yes,1.0931236000033095,83,53,61
13,001,24,f,r,memory_test,290,30,swab_02s,unseen,,,,no,1.9365966999903321,85,55,61
13,001,24,f,r,memory_test,291,31,saxophone_07s,seen,no,high,uncontrolled,yes,1.4068424999713898,84,54,61
13,001,24,f,r,memory_test,292,32,gauze_02s,seen,yes,high,controlled,yes,1.117470300057903,82,52,61
13,001,24,f,r,memory_test,293,33,outlet_02s,unseen,,,,no,2.1105002000695094,85,55,61
13,001,24,f,r,memory_test,294,34,cellphone_11s,seen,yes,low,controlled,yes,2.992570500005968,81,51,61
13,001,24,f,r,memory_test,295,35,tiara_08s,seen,yes,low,controlled,yes,0.8974851999664679,81,51,61
13,001,24,f,r,memory_test,296,36,plum_08s,unseen,,,,no,1.425239900010638,85,55,61
13,001,24,f,r,memory_test,297,37,cream_cheese_05s,unseen,,,,no,0.9466240999754518,85,55,61
13,001,24,f,r,memory_test,298,38,hydrant_12s,seen,yes,low,controlled,yes,1.2991948999697343,81,51,61
13,001,24,f,r,memory_test,299,39,coal_08s,seen,yes,high,controlled,no,1.4881299999542534,82,52,62
13,001,24,f,r,memory_test,300,40,mullet_03s,seen,yes,high,controlled,yes,1.2863748000236228,82,52,61
13,001,24,f,r,memory_test,301,41,yolk_11s,unseen,,,,yes,1.5290812000166625,85,55,62
13,001,24,f,r,memory_test,302,42,grater_03s,seen,yes,high,controlled,yes,0.7492842000210658,82,52,61
13,001,24,f,r,memory_test,303,43,toilet_paper_07s,unseen,,,,no,1.4599489000393078,85,55,61
13,001,24,f,r,memory_test,304,44,kilt_11s,unseen,,,,no,2.8411704000318423,85,55,61
13,001,24,f,r,memory_test,305,45,hotdog_03s,seen,no,high,uncontrolled,yes,1.2052024999866262,84,54,61
13,001,24,f,r,memory_test,306,46,fur_coat_12s,seen,no,high,uncontrolled,yes,1.1336683001136407,84,54,61
13,001,24,f,r,memory_test,307,47,bedpan_08s,seen,yes,low,controlled,yes,0.7810865000355989,81,51,61
13,001,24,f,r,memory_test,308,48,pan_15s,seen,no,low,uncontrolled,no,1.3295829000417143,83,53,62
13,001,24,f,r,memory_test,309,49,corset_09s,seen,yes,low,controlled,yes,1.0307953000301495,81,51,61
13,001,24,f,r,memory_test,310,50,mixer_03s,seen,no,low,uncontrolled,no,1.451376499957405,83,53,62
13,001,24,f,r,memory_test,311,51,electric_chair_11s,seen,yes,low,controlled,no,1.7358793000457808,81,51,62
13,001,24,f,r,memory_test,312,52,banana_06s,seen,no,high,uncontrolled,no,3.165946100023575,84,54,62
13,001,24,f,r,memory_test,313,53,headscarf_07s,seen,yes,low,controlled,yes,0.8329649000661448,81,51,61
13,001,24,f,r,memory_test,314,54,prune_04s,unseen,,,,yes,1.1172430999577045,85,55,62
13,001,24,f,r,memory_test,315,55,dishrag_10s,unseen,,,,no,1.2849783999845386,85,55,61
13,001,24,f,r,memory_test,316,56,nail_file_05s,unseen,,,,no,1.646055300021544,85,55,61
13,001,24,f,r,memory_test,317,57,burrito_05s,seen,no,low,uncontrolled,yes,1.0425807000137866,83,53,61
13,001,24,f,r,memory_test,318,58,meatloaf_09s,unseen,,,,no,1.1827597999945283,85,55,61
13,001,24,f,r,memory_test,319,59,cardboard_07s,seen,yes,low,controlled,yes,0.9399455999955535,81,51,61
13,001,24,f,r,memory_test,320,60,computer_screen_12s,seen,no,high,uncontrolled,yes,1.4983438000781462,84,54,61
13,001,24,f,r,memory_test,321,61,solar_panel_04s,seen,yes,low,controlled,no,1.0894516999833286,81,51,62
13,001,24,f,r,memory_test,322,62,cross_05s,unseen,,,,no,1.1192488999804482,85,55,61
13,001,24,f,r,memory_test,323,63,toast_13s,seen,no,high,uncontrolled,yes,0.9172501999419183,84,54,61
13,001,24,f,r,memory_test,324,64,insole_02s,unseen,,,,no,1.0592433999991044,85,55,61
13,001,24,f,r,memory_test,325,65,corn_14s,seen,no,high,uncontrolled,no,1.9968194999964908,84,54,62
13,001,24,f,r,memory_test,326,66,nail_08s,seen,no,high,uncontrolled,no,1.8352299999678507,84,54,62
13,001,24,f,r,memory_test,327,67,sausage_08s,seen,no,low,uncontrolled,yes,1.4981900999555364,83,53,61
13,001,24,f,r,memory_test,328,68,clipper1_01s,unseen,,,,no,1.8838855000212789,85,55,61
13,001,24,f,r,memory_test,329,69,eye_patch_11s,seen,no,low,uncontrolled,yes,1.0974195000017062,83,53,61
13,001,24,f,r,memory_test,330,70,cotton_candy_08s,seen,yes,low,controlled,yes,1.4066798000130802,81,51,61
13,001,24,f,r,memory_test,331,71,harness_03s,unseen,,,,no,1.2179616999346763,85,55,61
13,001,24,f,r,memory_test,332,72,walker1_03s,seen,no,high,uncontrolled,no,1.265877400059253,84,54,62
13,001,24,f,r,memory_test,333,73,spacesuit_12s,unseen,,,,no,1.3595957000507042,85,55,61
13,001,24,f,r,memory_test,334,74,toothbrush_12s,unseen,,,,no,1.2184697999618948,85,55,61
13,001,24,f,r,memory_test,335,75,crucifix_09s,seen,yes,high,controlled,yes,2.238819499965757,82,52,61
13,001,24,f,r,memory_test,336,76,suitcase_11s,seen,yes,low,controlled,yes,1.4381425000028685,81,51,61
13,001,24,f,r,memory_test,337,77,nail_polish_03s,unseen,,,,no,1.8326005999697372,85,55,61
13,001,24,f,r,memory_test,338,78,seesaw_03s,unseen,,,,no,2.3215392000274733,85,55,61
13,001,24,f,r,memory_test,339,79,sweater_13s,unseen,,,,yes,1.2990062000462785,85,55,62
13,001,24,f,r,memory_test,340,80,orange_rind_15s,seen,yes,low,controlled,yes,1.3629490999737754,81,51,61
13,001,24,f,r,memory_test,341,81,ice_pack_10s,unseen,,,,no,0.9510378999402747,85,55,61
13,001,24,f,r,memory_test,342,82,toothpick_14n,seen,no,low,uncontrolled,yes,1.0816724000032991,83,53,61
13,001,24,f,r,memory_test,343,83,quesadilla_02s,unseen,,,,no,1.7221938000293449,85,55,61
13,001,24,f,r,memory_test,344,84,roll_01b,seen,yes,high,controlled,no,1.4841515000443906,82,52,62
13,001,24,f,r,memory_test,345,85,flipper_12s,seen,no,high,uncontrolled,yes,0.8018581999931484,84,54,61
13,001,24,f,r,memory_test,346,86,bench_16n,unseen,,,,no,1.9589791999896988,85,55,61
13,001,24,f,r,memory_test,347,87,light_switch_17s,seen,yes,high,controlled,yes,1.4073186001041904,82,52,61
13,001,24,f,r,memory_test,348,88,unicycle_03s,unseen,,,,no,2.3820013999938965,85,55,61
13,001,24,f,r,memory_test,349,89,juicer1_09s,unseen,,,,no,1.0924723000498489,85,55,61
13,001,24,f,r,memory_test,350,90,hairnet_07s,seen,no,low,uncontrolled,yes,1.148909900104627,83,53,61
13,001,24,f,r,memory_test,351,91,waffle_17s,unseen,,,,no,1.6447821999900043,85,55,61
13,001,24,f,r,memory_test,352,92,skewer_09s,unseen,,,,no,2.1630868000211194,85,55,61
13,001,24,f,r,memory_test,353,93,comic_book_08s,seen,no,high,uncontrolled,yes,1.1898584000300616,84,54,61
13,001,24,f,r,memory_test,354,94,shorts_12s,unseen,,,,no,1.089909499976784,85,55,61
13,001,24,f,r,memory_test,355,95,peppermint_02s,seen,yes,low,controlled,yes,0.9629900000290945,81,51,61
13,001,24,f,r,memory_test,356,96,origami_03s,seen,no,low,uncontrolled,yes,1.0223681000061333,83,53,61
13,001,24,f,r,memory_test,357,97,cork_10s,seen,yes,low,controlled,no,1.5880198000231758,81,51,62
13,001,24,f,r,memory_test,358,98,taco_01b,unseen,,,,no,1.2428684000624344,85,55,61
13,001,24,f,r,memory_test,359,99,trampoline_01b,unseen,,,,no,1.5904831999214366,85,55,61
13,001,24,f,r,memory_test,360,100,dice_14s,seen,yes,high,controlled,yes,1.981159600079991,82,52,61
13,001,24,f,r,memory_test,361,101,jelly_bean_13n,seen,no,high,uncontrolled,yes,2.5088103000307456,84,54,61
13,001,24,f,r,memory_test,362,102,drumstick_03s,unseen,,,,no,1.6283071999205276,85,55,61
13,001,24,f,r,memory_test,363,103,dumpster_02s,unseen,,,,no,0.9279129999922588,85,55,61
13,001,24,f,r,memory_test,364,104,tortellini_06s,unseen,,,,no,1.1181307999650016,85,55,61
13,001,24,f,r,memory_test,365,105,dumpling_13s,seen,no,high,uncontrolled,no,1.9602636999916285,84,54,62
13,001,24,f,r,memory_test,366,106,cookie_11s,seen,no,low,uncontrolled,no,2.1527604999719188,83,53,62
13,001,24,f,r,memory_test,367,107,pet_food_04s,unseen,,,,no,1.5214075000258163,85,55,61
13,001,24,f,r,memory_test,368,108,blower_10s,seen,no,high,uncontrolled,yes,1.6613139999099076,84,54,61
13,001,24,f,r,memory_test,369,109,pinball_09s,seen,yes,high,controlled,no,2.0334006000775844,82,52,62
13,001,24,f,r,memory_test,370,110,leotard_13s,seen,yes,low,controlled,yes,1.0537234999937937,81,51,61
13,001,24,f,r,memory_test,371,111,barrette_09s,seen,no,high,uncontrolled,yes,1.208561799954623,84,54,61
13,001,24,f,r,memory_test,372,112,peg_08s,unseen,,,,no,1.8235787000739947,85,55,61
13,001,24,f,r,memory_test,373,113,turban_02s,seen,yes,high,controlled,yes,0.9645866999635473,82,52,61
13,001,24,f,r,memory_test,374,114,match_07s,unseen,,,,no,1.937275999924168,85,55,61
13,001,24,f,r,memory_test,375,115,ironing_board_01b,seen,no,low,uncontrolled,yes,1.2657365000341088,83,53,61
13,001,24,f,r,memory_test,376,116,headset_09s,seen,no,high,uncontrolled,no,1.433209199924022,84,54,62
13,001,24,f,r,memory_test,377,117,stair_16s,unseen,,,,no,1.0860785000259057,85,55,61
13,001,24,f,r,memory_test,378,118,mosquito_net_02s,seen,yes,high,controlled,yes,0.9614991000853479,82,52,61
13,001,24,f,r,memory_test,379,119,dough_17s,seen,no,high,uncontrolled,yes,1.581056399969384,84,54,61
13,001,24,f,r,memory_test,380,120,ruby_14s,seen,no,high,uncontrolled,yes,0.8314429000020027,84,54,61
13,001,24,f,r,memory_test,381,121,boot_09s,seen,yes,low,controlled,no,1.3564329000655562,81,51,62
13,001,24,f,r,memory_test,382,122,bubble_wrap_11s,unseen,,,,no,1.838730200077407,85,55,61
13,001,24,f,r,memory_test,383,123,kimono_06s,unseen,,,,no,1.1813059000996873,85,55,61
13,001,24,f,r,memory_test,384,124,peach_09n,seen,yes,low,controlled,yes,1.23709259997122,81,51,61
13,001,24,f,r,memory_test,385,125,coffee_bean_12s,seen,yes,low,controlled,yes,0.8094718999927863,81,51,61
13,001,24,f,r,memory_test,386,126,robe_10s,unseen,,,,no,2.0078729999950156,85,55,61
13,001,24,f,r,memory_test,387,127,ramp_09s,seen,no,low,uncontrolled,no,1.0476957999635488,83,53,62
13,001,24,f,r,memory_test,388,128,highlighter_05s,seen,yes,high,controlled,yes,1.5752240000292659,82,52,61
13,001,24,f,r,memory_test,389,129,soy_sauce_10s,unseen,,,,no,0.9946042000083253,85,55,61
13,001,24,f,r,memory_test,390,130,pasta_06s,seen,yes,high,controlled,yes,1.1165700000710785,82,52,61
13,001,24,f,r,memory_test,391,131,lipstick_12s,seen,no,high,uncontrolled,yes,1.2633458999916911,84,54,61
13,001,24,f,r,memory_test,392,132,nest_01b,unseen,,,,yes,2.1892530999612063,85,55,62
13,001,24,f,r,memory_test,393,133,bun_07s,unseen,,,,no,1.6658408000366762,85,55,61
13,001,24,f,r,memory_test,394,134,dollhouse_12s,unseen,,,,no,0.8338589000049978,85,55,61
13,001,24,f,r,memory_test,395,135,pesto_07s,seen,yes,high,controlled,yes,1.88597129995469,82,52,61
13,001,24,f,r,memory_test,396,136,bagel_11s,unseen,,,,no,0.8943253000034019,85,55,61
13,001,24,f,r,memory_test,397,137,punch2_01b,unseen,,,,no,1.1348646000260487,85,55,61
13,001,24,f,r,memory_test,398,138,card_07s,unseen,,,,no,1.1410825999919325,85,55,61
13,001,24,f,r,memory_test,399,139,backscratcher_12s,seen,yes,low,controlled,yes,1.2086687999544665,81,51,61
13,001,24,f,r,memory_test,400,140,battery_10s,unseen,,,,no,1.0763377000112087,85,55,61
13,001,24,f,r,memory_test,401,141,olive_12s,unseen,,,,yes,2.025098899961449,85,55,62
13,001,24,f,r,memory_test,402,142,yarn_10s,seen,no,low,uncontrolled,yes,0.8958315000636503,83,53,61
13,001,24,f,r,memory_test,403,143,microscope_14n,unseen,,,,no,0.9022017000243068,85,55,61
13,001,24,f,r,memory_test,404,144,ice_cube_03s,seen,no,low,uncontrolled,no,0.8569196000462398,83,53,62
13,001,24,f,r,memory_test,405,145,spider_web_06s,seen,no,high,uncontrolled,no,2.944399799918756,84,54,62
13,001,24,f,r,memory_test,406,146,polo_shirt_14s,unseen,,,,no,1.2098872000351548,85,55,61
13,001,24,f,r,memory_test,407,147,fingerprint_01b,seen,yes,high,controlled,yes,0.8240871999878436,82,52,61
13,001,24,f,r,memory_test,408,148,wooden_leg_02s,unseen,,,,no,0.8695262999972329,85,55,61
13,001,24,f,r,memory_test,409,149,pill_04s,unseen,,,,no,1.8012684000423178,85,55,61
13,001,24,f,r,memory_test,410,150,pita_08s,seen,no,high,uncontrolled,yes,1.0875147000188008,84,54,61
13,001,24,f,r,memory_test,411,151,snack_02s,unseen,,,,no,0.9139192000729963,85,55,61
13,001,24,f,r,memory_test,412,152,spareribs_10s,seen,yes,high,controlled,no,1.1004449999891222,82,52,62
13,001,24,f,r,memory_test,413,153,filing_cabinet_07s,unseen,,,,no,0.7540884999325499,85,55,61
13,001,24,f,r,memory_test,414,154,doorstop_06s,unseen,,,,no,0.958802199922502,85,55,61
13,001,24,f,r,memory_test,415,155,cloak_13s,unseen,,,,yes,0.8977790999924764,85,55,62
13,001,24,f,r,memory_test,416,156,skirt_02s,seen,yes,low,controlled,yes,0.726883800001815,81,51,61
13,001,24,f,r,memory_test,417,157,eyeliner_10s,seen,yes,high,controlled,yes,1.0559654999524355,82,52,61
13,001,24,f,r,memory_test,418,158,ticktacktoe_09s,seen,no,high,uncontrolled,yes,0.9921314999228343,84,54,61
13,001,24,f,r,memory_test,419,159,refrigerator_11s,seen,yes,high,controlled,no,0.9731651999754831,82,52,62
13,001,24,f,r,memory_test,420,160,sweeper_02s,seen,yes,low,controlled,yes,1.5848876000382006,81,51,61
13,001,24,f,r,memory_test,421,161,paintbrush_02s,unseen,,,,yes,1.0728645001072437,85,55,62
13,001,24,f,r,memory_test,422,162,steak_15s,unseen,,,,no,0.6940220000687987,85,55,61
13,001,24,f,r,memory_test,423,163,clothespin_08s,seen,yes,high,controlled,yes,0.7952854000031948,82,52,61
13,001,24,f,r,memory_test,424,164,screw_05s,unseen,,,,no,0.7915166999446228,85,55,61
13,001,24,f,r,memory_test,425,165,squeegee_10s,unseen,,,,no,1.5107244999380782,85,55,61
13,001,24,f,r,memory_test,426,166,turtleneck_10s,unseen,,,,no,1.0292574000777677,85,55,61
13,001,24,f,r,memory_test,427,167,keyboard_15s,seen,no,low,uncontrolled,no,1.2429062000010163,83,53,62
13,001,24,f,r,memory_test,428,168,pie_02s,unseen,,,,no,1.0672100998926908,85,55,61
13,001,24,f,r,memory_test,429,169,headdress_11s,seen,yes,high,controlled,yes,1.0930464999983087,82,52,61
13,001,24,f,r,memory_test,430,170,ice_cream_10s,unseen,,,,no,1.138656000024639,85,55,61
13,001,24,f,r,memory_test,431,171,headrest_10s,unseen,,,,no,1.1074774999869987,85,55,61
13,001,24,f,r,memory_test,432,172,plaster_cast_13s,seen,yes,high,controlled,yes,1.7107529999921098,82,52,61
13,001,24,f,r,memory_test,433,173,chocolate_11s,unseen,,,,no,1.1099012000486255,85,55,61
13,001,24,f,r,memory_test,434,174,handprint_12s,unseen,,,,no,1.2140205999603495,85,55,61
13,001,24,f,r,memory_test,435,175,boa_02s,unseen,,,,no,1.0583223999710754,85,55,61
13,001,24,f,r,memory_test,436,176,glove_11s,unseen,,,,no,1.328317700070329,85,55,61
13,001,24,f,r,memory_test,437,177,wood_03s,seen,yes,low,controlled,yes,0.8103489999193698,81,51,61
13,001,24,f,r,memory_test,438,178,visor_13s,unseen,,,,no,0.7927715999539942,85,55,61
13,001,24,f,r,memory_test,439,179,tube_top_10s,unseen,,,,no,1.673656899947673,85,55,61
13,001,24,f,r,memory_test,440,180,inhaler_12s,unseen,,,,no,1.4646907000569627,85,55,61
13,001,24,f,r,memory_test,441,181,scale_05s,unseen,,,,no,0.8865889000007883,85,55,61
13,001,24,f,r,memory_test,442,182,limousine_10s,seen,no,high,uncontrolled,no,0.9526699000271037,84,54,62
13,001,24,f,r,memory_test,443,183,caviar_07s,seen,no,low,uncontrolled,yes,1.0472593999002129,83,53,61
13,001,24,f,r,memory_test,444,184,shoelace_06s,seen,yes,high,controlled,yes,0.9157816000515595,82,52,61
13,001,24,f,r,memory_test,445,185,sewage_01b,unseen,,,,no,0.9952183000277728,85,55,61
13,001,24,f,r,memory_test,446,186,spur_10s,unseen,,,,no,0.9831771999597549,85,55,61
13,001,24,f,r,memory_test,447,187,taffy_08s,seen,yes,low,controlled,yes,1.4778306999942288,81,51,61
13,001,24,f,r,memory_test,448,188,snowman_03s,seen,no,high,uncontrolled,no,0.8032502999994904,84,54,62
13,001,24,f,r,memory_test,449,189,sofa_bed_13s,unseen,,,,no,0.9808293000096455,85,55,61
13,001,24,f,r,memory_test,450,190,crutch_11s,unseen,,,,no,1.2422022999962792,85,55,61
13,001,24,f,r,memory_test,451,191,footbath_02s,seen,no,low,uncontrolled,no,1.0546882000053301,83,53,62
13,001,24,f,r,memory_test,452,192,coffee_filter_05s,seen,no,low,uncontrolled,yes,1.2111230000155047,83,53,61
13,001,24,f,r,memory_test,453,193,glue_11s,seen,yes,low,controlled,yes,1.4300665999762714,81,51,61
13,001,24,f,r,memory_test,454,194,cracker_01b,unseen,,,,no,0.8438305000308901,85,55,61
13,001,24,f,r,memory_test,455,195,money_14s,seen,yes,high,controlled,yes,1.228975999983959,82,52,61
13,001,24,f,r,memory_test,456,196,slot_machine_05s,seen,yes,low,controlled,no,2.1158299000235274,81,51,62
13,001,24,f,r,memory_test,457,197,t-shirt_06s,seen,yes,high,controlled,yes,0.9467588999541476,82,52,61
13,001,24,f,r,memory_test,458,198,hobbyhorse_04s,seen,yes,low,controlled,no,0.8064563000807539,81,51,62
13,001,24,f,r,memory_test,459,199,donut_15s,unseen,,,,no,1.339485100004822,85,55,61
13,001,24,f,r,memory_test,460,200,water_heater_01b,unseen,,,,no,0.9132985000032932,85,55,61
13,001,24,f,r,memory_test,461,201,holster_09s,unseen,,,,no,2.438176800031215,85,55,61
13,001,24,f,r,memory_test,462,202,test_tube_17s,unseen,,,,no,1.1716288999887183,85,55,61
13,001,24,f,r,memory_test,463,203,macaroni_11s,unseen,,,,no,0.958988800062798,85,55,61
13,001,24,f,r,memory_test,464,204,omelet_16s,unseen,,,,no,0.7096388000063598,85,55,61
13,001,24,f,r,memory_test,465,205,dip_04s,seen,yes,low,controlled,no,1.641496800002642,81,51,62
13,001,24,f,r,memory_test,466,206,quiche_11s,unseen,,,,no,1.618354000034742,85,55,61
13,001,24,f,r,memory_test,467,207,tattoo_04s,seen,yes,high,controlled,yes,0.9206672000000253,82,52,61
13,001,24,f,r,memory_test,468,208,wing_03s,unseen,,,,no,1.1290763000724837,85,55,61
13,001,24,f,r,memory_test,469,209,parfait_17s,seen,no,high,uncontrolled,yes,0.973084699944593,84,54,61
13,001,24,f,r,memory_test,470,210,pants_11s,unseen,,,,no,0.902688100002706,85,55,61
13,001,24,f,r,memory_test,471,211,brick_09s,unseen,,,,no,1.0280190999619663,85,55,61
13,001,24,f,r,memory_test,472,212,lollipop_01b,seen,no,low,uncontrolled,no,1.7674718000926077,83,53,62
13,001,24,f,r,memory_test,473,213,sequin_08s,seen,no,low,uncontrolled,yes,0.9410488998983055,83,53,61
13,001,24,f,r,memory_test,474,214,creme_brulee_07s,seen,no,low,uncontrolled,no,0.7410194999538362,83,53,62
13,001,24,f,r,memory_test,475,215,sandbox_06s,unseen,,,,no,1.003591199987568,85,55,61
13,001,24,f,r,memory_test,476,216,pallet_11s,unseen,,,,no,0.850246399990283,85,55,61
13,001,24,f,r,memory_test,477,217,sleeping_bag_09s,unseen,,,,no,0.8827654999913648,85,55,61
13,001,24,f,r,memory_test,478,218,sarcophagus_08s,seen,no,high,uncontrolled,yes,1.0233987999381498,84,54,61
13,001,24,f,r,memory_test,479,219,sauerkraut_03s,unseen,,,,no,0.8990455999737605,85,55,61
13,001,24,f,r,memory_test,480,220,trap_07s,seen,no,low,uncontrolled,no,1.0880560000659898,83,53,62
13,001,24,f,r,memory_test,481,221,lip_balm_08s,seen,yes,high,controlled,no,1.946189200039953,82,52,62
13,001,24,f,r,memory_test,482,222,punching_bag_09s,unseen,,,,no,1.2291499000275508,85,55,61
13,001,24,f,r,memory_test,483,223,easter_egg_12s,unseen,,,,no,1.1676575999008492,85,55,61
13,001,24,f,r,memory_test,484,224,footprint_11s,unseen,,,,no,0.9826569000724703,85,55,61
13,001,24,f,r,memory_test,485,225,honeycomb_08s,unseen,,,,no,0.8260730999754742,85,55,61
13,001,24,f,r,memory_test,486,226,cornbread_01b,unseen,,,,no,0.989746299921535,85,55,61
13,001,24,f,r,memory_test,487,227,sink_03s,seen,yes,low,controlled,no,0.9085437000030652,81,51,62
13,001,24,f,r,memory_test,488,228,hanger_13n,seen,yes,low,controlled,no,0.9643894000910223,81,51,62
13,001,24,f,r,memory_test,489,229,garter_02s,seen,no,low,uncontrolled,yes,0.9565446999622509,83,53,61
13,001,24,f,r,memory_test,490,230,seismograph_06s,seen,yes,high,controlled,yes,0.9621027000248432,82,52,61
13,001,24,f,r,memory_test,491,231,nightshirt_07s,unseen,,,,no,0.8436216999543831,85,55,61
13,001,24,f,r,memory_test,492,232,air_mattress_13s,unseen,,,,no,0.967580100055784,85,55,61
13,001,24,f,r,memory_test,493,233,whisk_04s,unseen,,,,yes,1.2517144000157714,85,55,62
13,001,24,f,r,memory_test,494,234,kazoo_08s,unseen,,,,no,1.9082640999695286,85,55,61
13,001,24,f,r,memory_test,495,235,eggnog_02s,seen,yes,high,controlled,no,0.7671880000270903,82,52,62
13,001,24,f,r,memory_test,496,236,gold_13s,seen,yes,low,controlled,no,1.1518239000579342,81,51,62
13,001,24,f,r,memory_test,497,237,braid_09s,unseen,,,,no,1.0921320000197738,85,55,61
13,001,24,f,r,memory_test,498,238,leggings_12s,unseen,,,,no,1.1462095000315458,85,55,61
13,001,24,f,r,memory_test,499,239,riser_11s,unseen,,,,no,1.1463697999715805,85,55,61
13,001,24,f,r,memory_test,500,240,latte_01b,seen,no,low,uncontrolled,yes,0.7020498999627307,83,53,61
13,001,24,f,r,memory_test,501,241,hot_chocolate_12s,seen,no,low,uncontrolled,no,1.0923191000474617,83,53,62
13,001,24,f,r,memory_test,502,242,tab_09s,unseen,,,,no,0.8435861999168992,85,55,61
13,001,24,f,r,memory_test,503,243,sim_card_10s,unseen,,,,no,1.5714330999180675,85,55,61
13,001,24,f,r,memory_test,504,244,float_04s,unseen,,,,no,1.0055245999246836,85,55,61
13,001,24,f,r,memory_test,505,245,hairbrush_08s,unseen,,,,no,0.7499489999609068,85,55,61
13,001,24,f,r,memory_test,506,246,straw2_09s,unseen,,,,no,1.140958599979058,85,55,61
13,001,24,f,r,memory_test,507,247,cashew_11s,unseen,,,,yes,0.8906581999035552,85,55,62
13,001,24,f,r,memory_test,508,248,jumpsuit_11s,seen,no,high,uncontrolled,no,0.7701790001010522,84,54,62
13,001,24,f,r,memory_test,509,249,football_04s,seen,no,low,uncontrolled,no,1.7777575999498367,83,53,62
13,001,24,f,r,memory_test,510,250,candy_10s,seen,yes,high,controlled,yes,0.8598514000186697,82,52,61
13,001,24,f,r,memory_test,511,251,snorkel_05s,seen,yes,low,controlled,yes,0.881564199924469,81,51,61
13,001,24,f,r,memory_test,512,252,chalk_02s,seen,yes,high,controlled,yes,0.7030633999966085,82,52,61
13,001,24,f,r,memory_test,513,253,rattle_08s,unseen,,,,no,0.8381624999456108,85,55,61
13,001,24,f,r,memory_test,514,254,broom_10s,unseen,,,,no,1.082062300061807,85,55,61
13,001,24,f,r,memory_test,515,255,hamburger_10s,unseen,,,,no,1.3683632999891415,85,55,61
13,001,24,f,r,memory_test,516,256,bean_04s,unseen,,,,no,1.693801200017333,85,55,61
