thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_fix,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,trigger_agency_onset,target_is_left,participant,session,age,gender,handedness,quest_prop_low,quest_low_converged,quest_prop_high,quest_high_converged,miniblock_order,starts_with,
,,26,5,001,24,f,r,calibration,0.55,2,0,26,0.347354013008391,-0.6306903787402434,1,False,0.6408926000003703,False,square,square,0.3185207640910867,5.034134607298584,916.2124985283422,458.7005958639288,412,[np.int64(834)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,27,5,001,24,f,r,calibration,0.55,2,0,27,0.347354013008391,-0.6306903787402434,1,False,0.5330739000000904,False,square,square,0.30621636888887216,5.228388304595112,956.7950597409053,240.75367609625323,1527,[np.int64(450)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,28,5,001,24,f,r,calibration,0.55,2,0,28,0.29156950079727495,-0.887773556565376,0,False,0.6292621000002327,False,square,dot,0.300083690523571,2.777587893768651,508.29858455966314,156.54084144859743,136,[np.int64(23)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,29,5,001,24,f,r,calibration,0.55,2,0,29,0.347354013008391,-0.6306903787402434,1,False,0.7556739999999991,False,dot,dot,0.28717574727385053,3.8239591071585703,703.6084757171769,372.70916875908335,909,[np.int64(1228)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,30,5,001,24,f,r,calibration,0.55,2,0,30,0.347354013008391,-0.6306903787402434,1,False,1.3191909999995914,False,dot,dot,0.2763266018864283,4.9655624680787716,903.7323691903364,229.46370653359358,1121,[np.int64(922)],-0.9194704475856783,3.561274192904313,2.1540218119437826,0.02398789129102142,0.020992675897191768,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,31,5,001,24,f,r,calibration,0.55,2,0,31,0.347354013008391,-0.6306903787402434,0,False,1.2145713999998407,False,square,dot,0.29013188262574907,3.043554664420506,556.9705035889526,451.83628245740647,1445,[np.int64(1196)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,32,5,001,24,f,r,calibration,0.55,2,0,32,0.347354013008391,-0.6306903787402434,1,False,0.5593404000001101,False,dot,dot,0.2780750914916649,5.143052865415736,941.1786743710798,341.6223169077965,1520,[np.int64(835)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,33,5,001,24,f,r,calibration,0.55,2,0,33,0.347354013008391,-0.6306903787402434,1,False,0.5768188000001828,False,square,square,0.2677766668246327,2.8692387130115637,522.2014457681046,504.9325340379716,1288,[np.int64(1546)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,34,5,001,24,f,r,calibration,0.55,2,0,34,0.347354013008391,-0.6306903787402434,1,False,0.6177009999992151,False,dot,dot,0.25904006150936554,4.9627413956465025,908.18167540331,414.4931819360585,7,[np.int64(878)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,35,5,001,24,f,r,calibration,0.55,2,0,35,0.347354013008391,-0.6306903787402434,1,False,0.49596269999983633,False,dot,dot,0.2516635142861514,4.441156331382265,808.2904523115723,521.689884673062,584,[np.int64(1457)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,36,5,001,24,f,r,calibration,0.55,2,0,36,0.347354013008391,-0.6306903787402434,1,False,0.6810121999997136,False,square,square,0.2454534903552071,4.971765806910608,909.8331426646413,226.30400192302596,114,[np.int64(1325)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,37,5,001,24,f,r,calibration,0.55,2,0,37,0.29156950079727495,-0.887773556565376,1,False,1.0456813000000693,False,square,square,0.24302685917252947,2.665494356066869,487.78546716023703,368.02923576241255,861,[np.int64(826)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,38,5,001,24,f,r,calibration,0.55,2,0,38,0.29156950079727495,-0.887773556565376,1,False,0.6637203999998746,False,square,square,0.24082098052802808,4.661570539895331,899.6831141997989,327.3729290909828,189,[np.int64(374)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,39,5,001,24,f,r,calibration,0.55,2,0,39,0.29156950079727495,-0.887773556565376,1,False,0.6324402999998711,False,square,square,0.23879975977860116,3.9243598057382743,722.0822042558425,398.41827377796955,650,[np.int64(1180)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,40,5,001,24,f,r,calibration,0.55,2,0,40,0.29156950079727495,-0.887773556565376,1,False,0.5918476999995619,False,square,square,0.23693534825031323,4.055693817315413,738.1362747514053,198.19610204142256,407,[np.int64(1233)],-1.0217094961967048,3.6030602434257806,2.150630947035453,0.022687450478153327,0.02057681997277126,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,41,5,001,24,f,r,calibration,0.55,2,0,41,0.29156950079727495,-0.887773556565376,1,False,0.6004156000008152,False,dot,dot,0.23520755579545718,2.3649535288150596,432.78649577315593,553.7732739788134,1559,[np.int64(522)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,42,5,001,24,f,r,calibration,0.55,2,0,42,0.29156950079727495,-0.887773556565376,1,False,0.6806369999994786,False,square,square,0.2336027934936198,4.351863869266709,792.0392242065411,369.81473947513626,626,[np.int64(1243)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,43,5,001,24,f,r,calibration,0.55,2,0,43,0.29156950079727495,-0.887773556565376,1,False,0.6611212999996496,False,dot,dot,0.23211275661943467,3.2883761939972063,601.7728435014888,354.80811714580614,172,[np.int64(1529)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,44,5,001,24,f,r,calibration,0.55,2,0,44,0.29156950079727495,-0.887773556565376,0,False,0.5965972000003603,False,dot,square,0.21841156822341692,5.255905211485216,961.8306537017945,277.0713452875284,1163,[np.int64(552)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,45,5,001,24,f,r,calibration,0.55,2,0,45,0.29156950079727495,-0.887773556565376,1,False,0.6409544000007372,False,square,square,0.2169158977532397,4.2169447325046185,771.7008860483452,472.95348080253007,1470,[np.int64(665)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,46,5,001,24,f,r,calibration,0.55,2,0,46,0.29156950079727495,-0.887773556565376,1,False,0.7042801000006875,False,dot,dot,0.2155545904029666,4.302167680988372,787.296685620872,454.31377362910126,195,[np.int64(1256)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,47,5,001,24,f,r,calibration,0.55,2,0,47,0.29156950079727495,-0.887773556565376,1,False,0.5861449000003631,False,square,square,0.2143103357343406,3.334398660235751,606.8605561629067,440.8901295760927,79,[np.int64(240)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,48,5,001,24,f,r,calibration,0.55,2,0,48,0.29156950079727495,-0.887773556565376,1,False,0.6357263999998395,False,dot,dot,0.21316987017216038,3.8499779153736906,704.5459585133854,352.73048909244085,548,[np.int64(62)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,49,5,001,24,f,r,calibration,0.55,2,0,49,0.29156950079727495,-0.887773556565376,1,False,0.6592799000000014,False,square,square,0.21212323081722548,3.426271597693349,627.0077023778829,555.4859452412213,974,[np.int64(1066)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,50,5,001,24,f,r,calibration,0.55,2,0,50,0.2414297750189407,-1.1448567343905092,1,False,0.5450444000007337,False,square,square,0.21467855185578794,3.7828305932352473,692.2579985620503,103.61064637184724,536,[np.int64(244)],-1.1166906145721909,3.7267395988439938,2.193356972661093,0.02121362445755133,0.02004185655607153,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,51,5,001,24,f,r,calibration,0.55,2,0,51,0.2414297750189407,-1.1448567343905092,1,False,1.1100728999999774,False,dot,dot,0.217054585797822,1.4589142738139178,266.98131210794696,525.6010175123836,1417,[np.int64(185)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,52,5,001,24,f,r,calibration,0.55,2,0,52,0.2414297750189407,-1.1448567343905092,1,False,1.1457762000000002,False,dot,dot,0.21922533921605294,2.5462255361206902,463.4130475739656,215.62861561457441,1368,[np.int64(1247)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,53,5,001,24,f,r,calibration,0.55,2,0,53,0.2414297750189407,-1.1448567343905092,1,False,0.7441135999997641,False,dot,dot,0.2211728935517514,4.797418434764177,877.9275735618444,435.098516538561,3,[np.int64(1275)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,54,5,001,24,f,r,calibration,0.55,2,0,54,0.2414297750189407,-1.1448567343905092,1,False,2.1423783000000185,False,dot,dot,0.22288761047378886,3.3805353462923855,618.6379683715065,464.23248824408864,862,[np.int64(713)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,55,5,001,24,f,r,calibration,0.55,2,0,55,0.2414297750189407,-1.1448567343905092,0,False,1.1652581999996983,False,dot,square,0.20236612543544327,2.9226780904189296,534.8500905466641,260.318117271246,355,[np.int64(616)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,56,5,001,24,f,r,calibration,0.55,2,0,56,0.2414297750189407,-1.1448567343905092,1,False,0.9186745999995765,False,square,square,0.20365211718102216,3.5383805361370784,647.5236381130853,347.5278879115127,372,[np.int64(785)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,57,5,001,24,f,r,calibration,0.55,2,0,57,0.2414297750189407,-1.1448567343905092,0,False,1.0383554999998523,False,dot,square,0.1891294209884475,1.9599502592370455,364.55074821809046,437.8833522472724,1324,[np.int64(809)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,58,5,001,24,f,r,calibration,0.55,2,0,58,0.29156950079727495,-0.887773556565376,0,False,0.8097896999997829,False,dot,square,0.18438707954977965,4.902665387815354,892.2851005823944,279.3454616585627,85,[np.int64(197)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,59,5,001,24,f,r,calibration,0.55,2,0,59,0.29156950079727495,-0.887773556565376,1,False,1.4886790999998993,False,dot,dot,0.18283767514256258,3.6113979070984232,660.8858169990115,162.02672496987438,1192,[np.int64(832)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,60,5,001,24,f,r,calibration,0.55,2,0,60,0.29156950079727495,-0.887773556565376,0,False,0.9647341999998389,False,square,dot,0.17947612992653147,2.6782029766775155,487.4329417553078,318.8233809535251,1426,[np.int64(1438)],-1.0016288991272948,3.122013669296806,1.8195056845309172,0.02387787736596337,0.020858669925611986,,,,,,,,,,,,,5,001,24,f,r,,,,,,,
,,61,5,001,24,f,r,calibration,0.75,2,-1,1,0.5981210736084265,0.3976423325602886,1,False,1.5381372000001647,False,square,square,0.8833941500202273,17.115527714704484,3132.1415717909204,195.45812958171746,1108,[np.int64(1036)],0.49887896444510554,3.2323377588830704,2.050691472501904,0.0257364756811414,0.02148582368615677,,,,,,,,,,,,,5,001,24,f,r,0.12829639754099947,True,,,,,
,,62,5,001,24,f,r,calibration,0.75,2,-1,2,0.5350820483873121,0.14055915473515587,1,False,0.5904732999997577,False,square,square,0.8974722567509856,15.729033558364845,2862.684107622402,154.42251790520038,979,[np.int64(1436)],0.3118133766571681,3.2082444668428995,2.0424419558677074,0.025480950703595955,0.02143037331807896,,,,,,,,,,,,,5,001,24,f,r,0.12829639754099947,True,,,,,
,,63,5,001,24,f,r,calibration,0.75,2,-1,3,0.5350820483873121,0.14055915473515587,1,False,0.8729411000003893,False,square,square,0.8872830967337415,13.58295964625012,2485.681615263772,237.15351106199367,125,[np.int64(1298)],0.12417907816641394,3.202036049568465,2.0413069970393267,0.025192955999298612,0.021365090692057793,,,,,,,,,,,,,5,001,24,f,r,0.12829639754099947,True,,,,,
,,64,5,001,24,f,r,calibration,0.75,2,-1,4,0.5350820483873121,0.14055915473515587,1,False,0.5609917000001587,False,dot,dot,0.8556339725168699,15.697945203077305,2857.0260269600694,212.49753706701546,1076,[np.int64(668)],-0.05217551202368467,3.212904805647718,2.0470640208696436,0.02487584370063665,0.021289789542834836,,,,,,,,,,,,,5,001,24,f,r,0.12829639754099947,True,,,,,
,,65,5,001,24,f,r,calibration,0.75,2,-1,5,0.5981210736084265,0.3976423325602886,1,False,0.8370911000001797,False,dot,dot,0.8003514367271172,16.63201031741951,3043.6578880877705,204.43103076862752,503,[np.int64(278)],-0.19317776838267303,3.249692783827168,2.061588839060837,0.024504387610261986,0.02119693986790726,,,,,,,,,,,,,5,001,24,f,r,0.12829639754099947,True,,,,,
,,66,5,001,24,f,r,calibration,0.75,2,-1,6,0.5981210736084265,0.3976423325602886,1,False,0.69612909999978,False,dot,dot,0.7455100577193209,16.929281885165675,3081.129303100153,228.40877498302615,1215,[np.int64(1061)],-0.30702045345973,3.2958042780411603,2.0790037865465876,0.02411873104376625,0.021095329369743843,,,,,,,,,,,,,5,001,24,f,r,0.12829639754099947,True,,,,,
,,67,5,001,24,f,r,calibration,0.75,2,-1,7,0.5350820483873121,0.14055915473515587,1,False,0.751061099999788,False,square,square,0.7005904430629705,14.864682992086829,2720.23698755189,226.12776698896946,1101,[np.int64(748)],-0.4153292982264823,3.3417221114163373,2.09729942929005,0.023748981829506743,0.020992970817421727,,,,,,,,,,,,,5,001,24,f,r,0.12829639754099947,True,,,,,
,,68,5,001,24,f,r,calibration,0.75,2,-1,8,0.40766968306220214,-0.37360720091511007,1,False,0.6775445999992371,False,dot,dot,0.6796966365425421,8.152710310528935,1491.945986826795,321.4078964776932,1049,[np.int64(988)],-0.536614435658069,3.347166072313858,2.098780271092517,0.023441796132000516,0.020904344156043253,,,,,,,,,,,,,5,001,24,f,r,0.12829639754099947,True,,,,,
,,69,5,001,24,f,r,calibration,0.75,2,-1,9,0.347354013008391,-0.6306903787402434,1,False,1.4476366000008056,False,square,square,0.6687357149422902,0.937970923052727,170.71070799559632,292.75852903657625,759,[np.int64(597)],-0.6576130589227142,3.333519110544848,2.0924404681215183,0.023162240896485956,0.02082078308103772,,,,,,,,,,,,,5,001,24,f,r,0.12829639754099947,True,,,,,
,,70,5,001,24,f,r,calibration,0.75,2,-1,10,0.347354013008391,-0.6306903787402434,1,False,0.7897380000003977,False,square,square,0.6507443215141001,5.760368120274971,1048.3869978900448,316.2523646896003,155,[np.int64(1504)],-0.7731213826811978,3.3372524500173215,2.093608125161419,0.02286300460961981,0.02072813704460038,,,,,,,,,,,,,5,001,24,f,r,0.12829639754099947,True,,,,,
,,71,5,001,24,f,r,calibration,0.75,2,-1,11,0.347354013008391,-0.6306903787402434,0,False,1.1919457000003604,False,dot,square,0.59712574624814,5.847101954592702,1064.1725557358718,321.01860869417095,1538,[np.int64(1528)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,0.12829639754099947,True,,,,,
,,72,5,001,24,f,r,calibration,0.75,2,-1,12,0.47090191089840744,-0.11652402308997703,0,False,0.9388713000007556,False,dot,square,0.6109436335993567,8.865714674905734,1613.5600708328434,251.52600592361924,429,[np.int64(646)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,0.12829639754099947,True,,,,,
,,73,5,001,24,f,r,calibration,0.75,2,-1,13,0.5981210736084265,0.3976423325602886,1,False,0.6400886000001265,False,dot,dot,0.5648127874938222,16.183862536695628,2961.6468442153,202.6300689441002,1102,[np.int64(635)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,0.12829639754099947,True,,,,,
,,74,5,001,24,f,r,calibration,0.75,2,-1,14,0.5981210736084265,0.3976423325602886,1,False,1.8295889999999417,False,dot,dot,0.5255537475936721,15.470238099665549,2815.58333413913,181.07437753949432,183,[np.int64(472)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,0.12829639754099947,True,,,,,
,,75,5,001,24,f,r,calibration,0.75,2,-1,15,0.5350820483873121,0.14055915473515587,1,False,1.022870700000567,False,square,square,0.4965156227430509,13.827658528674473,2516.633852218754,215.96565498357046,1476,[np.int64(1070)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,0.12829639754099947,True,,,,,
,,76,5,001,24,f,r,calibration,0.75,2,-1,16,0.47090191089840744,-0.11652402308997703,1,False,0.6926187999997637,False,dot,dot,0.47841101994730234,10.806537071655196,1966.7897470412456,274.14105634624656,638,[np.int64(1592)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,0.12829639754099947,True,,,,,
,,77,5,001,24,f,r,calibration,0.75,2,-1,17,0.47090191089840744,-0.11652402308997703,1,False,0.6578361000001678,False,square,square,0.4617919466074944,6.985303330552884,1278.3105094911778,373.65792948016394,132,[np.int64(563)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,0.12829639754099947,True,,,,,
,,78,5,001,24,f,r,calibration,0.75,2,-1,18,0.40766968306220214,-0.37360720091511007,1,False,0.8458496000002924,False,square,square,0.45525729395078945,5.509556216942752,1002.7392314835807,214.53913083768475,1186,[np.int64(330)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,0.12829639754099947,True,,,,,
,,79,5,001,24,f,r,calibration,0.75,2,-1,19,0.40766968306220214,-0.37360720091511007,1,False,0.6780970999998317,False,square,square,0.447959881505394,5.977311491759329,1087.8706915001978,320.76204941764223,1370,[np.int64(1455)],nan,nan,nan,nan,nan,,,,,,,,,,,,,5,001,24,f,r,0.12829639754099947,True,,,,,
