thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_fix,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,trigger_agency_onset,target_is_left,participant,session,age,gender,handedness,quest_prop_high,quest_high_converged,quest_prop_low,quest_low_converged,miniblock_order,starts_with,
,,20,10,001,31,m,r,calibration,0.75,2,-1,20,0.47090191089840744,-0.11652402308997703,1,False,0.5495397999766283,False,square,square,0.32776532538815545,9.124018029258236,1660.5712813249988,382.20898263489903,1348,[np.int64(444)],-0.3269238959831628,3.7780652590444315,2.2700648461614454,0.022929595794809104,0.0207212907804324,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,21,10,001,31,m,r,calibration,0.75,2,-1,21,0.47090191089840744,-0.11652402308997703,1,False,0.7901514999684878,False,dot,dot,0.3174576982203984,9.155712969040303,1666.3397603653352,360.21675185301723,1245,[np.int64(656)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,22,10,001,31,m,r,calibration,0.75,2,-1,22,0.40766968306220214,-0.37360720091511007,1,False,0.786360899975989,False,dot,dot,0.3159826006117003,5.868211202002585,1068.0144387644705,345.81673232000776,686,[np.int64(153)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,23,10,001,31,m,r,calibration,0.75,2,-1,23,0.40766968306220214,-0.37360720091511007,1,False,0.6804094000253826,False,square,square,0.31475975428531033,7.904944013686215,1438.6998104908912,629.6066276357624,764,[np.int64(1445)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,24,10,001,31,m,r,calibration,0.75,2,-1,24,0.40766968306220214,-0.37360720091511007,1,False,0.5758199999690987,False,dot,dot,0.3136902210234322,6.628862170405175,1206.4529150137419,194.6338699544924,1059,[np.int64(949)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,25,10,001,31,m,r,calibration,0.75,2,-1,25,0.40766968306220214,-0.37360720091511007,1,False,0.6029887999757193,False,square,square,0.3127081582390306,7.890862342575966,1436.1369463488259,265.0632812048581,1501,[np.int64(515)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,26,10,001,31,m,r,calibration,0.75,2,-1,26,0.347354013008391,-0.6306903787402434,0,False,0.5666114999912679,False,dot,square,0.27028010234906186,5.940932068752757,1081.2496365130019,218.16988934844971,920,[np.int64(510)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,27,10,001,31,m,r,calibration,0.75,2,-1,27,0.40766968306220214,-0.37360720091511007,1,False,0.5843019000021741,False,square,square,0.2669076794899099,4.752128496500153,864.8873863630279,320.28420578448475,1076,[np.int64(978)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,28,10,001,31,m,r,calibration,0.75,2,-1,28,0.40766968306220214,-0.37360720091511007,1,False,0.5701083000167273,False,square,square,0.2638560950088381,10.086974111066823,1835.8292882141618,226.56203555929895,930,[np.int64(1432)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,29,10,001,31,m,r,calibration,0.75,2,-1,29,0.40766968306220214,-0.37360720091511007,1,False,0.6109537000302225,False,square,square,0.26112021467128976,6.674112857988498,1214.6885401539066,406.54098080451155,1003,[np.int64(879)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,30,10,001,31,m,r,calibration,0.75,2,-1,30,0.40766968306220214,-0.37360720091511007,1,False,0.5399773999815807,False,square,square,0.2586984939353926,6.988256734277019,1271.8627256384175,238.18858435447567,975,[np.int64(1595)],-0.5386150517015008,4.157572776200403,2.4170918148959597,0.020768934166772467,0.019954073624025997,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,31,10,001,31,m,r,calibration,0.75,2,-1,31,0.40766968306220214,-0.37360720091511007,1,False,0.6283918999833986,False,dot,dot,0.25658957131802684,10.294030840307052,1873.5136129358834,390.42401798507456,890,[np.int64(980)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,32,10,001,31,m,r,calibration,0.75,2,-1,32,0.347354013008391,-0.6306903787402434,1,False,0.5258123999810778,False,dot,dot,0.2612234924371642,6.2353450006303195,1134.8327901147181,385.5406549290164,586,[np.int64(1023)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,33,10,001,31,m,r,calibration,0.75,2,-1,33,0.347354013008391,-0.6306903787402434,1,False,0.5363823999650776,False,square,square,0.26549317365776876,8.60913093918037,1566.8618309308272,372.595853028633,415,[np.int64(711)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,34,10,001,31,m,r,calibration,0.75,2,-1,34,0.347354013008391,-0.6306903787402434,1,False,0.7250763000338338,False,square,square,0.26929081127184423,6.489773662261782,1181.1388065316444,345.68547523263413,1295,[np.int64(1106)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,35,10,001,31,m,r,calibration,0.75,2,-1,35,0.347354013008391,-0.6306903787402434,1,False,0.35231010004645213,False,dot,dot,0.2725447685584187,4.974439208718253,905.3479359867221,284.00143417546417,1200,[np.int64(1156)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,36,10,001,31,m,r,calibration,0.75,2,-1,36,0.347354013008391,-0.6306903787402434,0,False,0.5472258999943733,False,square,dot,0.2350441565687083,5.354393151518173,974.4995535763076,398.9863165003618,83,[np.int64(839)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,37,10,001,31,m,r,calibration,0.75,2,-1,37,0.347354013008391,-0.6306903787402434,1,False,0.6531554000102915,False,square,square,0.2371658223497224,2.5267650461791766,459.87123840461015,350.44564924975344,1416,[np.int64(1402)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,38,10,001,31,m,r,calibration,0.75,2,-1,38,0.347354013008391,-0.6306903787402434,1,False,0.5045433000195771,False,dot,dot,0.23907346094094564,4.424513228615167,805.2614076079603,220.61392491150568,1583,[np.int64(1061)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,39,10,001,31,m,r,calibration,0.75,2,-1,39,0.347354013008391,-0.6306903787402434,0,False,0.6904681999585591,False,square,dot,0.2151358889934869,5.967966580418988,1086.1699176362558,503.63679911469615,888,[np.int64(789)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,40,10,001,31,m,r,calibration,0.75,2,-1,40,0.40766968306220214,-0.37360720091511007,1,False,0.5374913000268862,False,dot,dot,0.21191297563465863,7.221502228953575,1321.5349078985043,137.69280851802597,1049,[np.int64(774)],-0.5858690371912675,4.134090658202336,2.405088011725507,0.020235905131536384,0.019720653475769054,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,41,10,001,31,m,r,calibration,0.75,2,-1,41,0.40766968306220214,-0.37360720091511007,1,False,0.5643984000198543,False,square,square,0.20905748003377866,7.985623591333699,1453.383493622733,396.04229251132716,597,[np.int64(833)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,42,10,001,31,m,r,calibration,0.75,2,-1,42,0.347354013008391,-0.6306903787402434,1,False,0.46014020004076883,False,dot,dot,0.21030546266462957,8.265462595309986,1504.3141923464173,309.63766387706045,1298,[np.int64(1467)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,43,10,001,31,m,r,calibration,0.75,2,-1,43,0.347354013008391,-0.6306903787402434,1,False,0.4376830999972299,False,dot,dot,0.21142967682041963,6.6840579622460465,1216.4985491287805,349.16845424391295,602,[np.int64(647)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,44,10,001,31,m,r,calibration,0.75,2,-1,44,0.347354013008391,-0.6306903787402434,1,False,0.5532473999774083,False,dot,dot,0.2124168937520025,2.137838226955565,389.08655730591283,701.1766707405627,424,[np.int64(84)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,45,10,001,31,m,r,calibration,0.75,2,-1,45,0.347354013008391,-0.6306903787402434,1,False,0.568157399946358,False,square,square,0.21326092390162288,4.999723497118793,909.9496764756202,446.7180457471491,554,[np.int64(916)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,46,10,001,31,m,r,calibration,0.75,2,-1,46,0.347354013008391,-0.6306903787402434,1,False,0.6452992000267841,False,square,square,0.21396219196989488,6.521610242657993,1186.9330641637548,379.62602803225076,1168,[np.int64(1363)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,47,10,001,31,m,r,calibration,0.75,2,-1,47,0.347354013008391,-0.6306903787402434,0,False,0.46590690000448376,False,square,dot,0.19405026111269494,5.462317945068047,994.1418660023844,445.4244187073186,997,[np.int64(156)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,48,10,001,31,m,r,calibration,0.75,2,-1,48,0.347354013008391,-0.6306903787402434,1,False,0.6103713000193238,False,square,square,0.19430870487728727,4.56944683734206,836.208771233597,331.44012978282313,612,[np.int64(555)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,49,10,001,31,m,r,calibration,0.75,2,-1,49,0.347354013008391,-0.6306903787402434,1,False,0.6227253999677487,False,dot,dot,0.19452247989133842,7.972657243193545,1451.0236182612252,141.69110554067123,1104,[np.int64(1309)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,50,10,001,31,m,r,calibration,0.75,2,-1,50,0.347354013008391,-0.6306903787402434,1,False,0.6414957999950275,False,square,square,0.1946922051836867,5.19620587050047,945.7094684310855,190.16242158259706,1189,[np.int64(945)],-0.7006756797576366,4.159784614616438,2.4082040178245885,0.01876415978587339,0.01905505141098954,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,51,10,001,31,m,r,calibration,0.75,2,-1,51,0.347354013008391,-0.6306903787402434,1,False,0.6540097999968566,False,square,square,0.1948202667073121,7.196015244136054,1309.6747744327618,370.1410184109983,242,[np.int64(1514)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,52,10,001,31,m,r,calibration,0.75,2,-1,52,0.347354013008391,-0.6306903787402434,1,False,0.6760123000130989,False,dot,dot,0.19491051220098404,6.201432226006162,1128.6606651331215,502.2154921967874,245,[np.int64(968)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,53,10,001,31,m,r,calibration,0.75,2,-1,53,0.347354013008391,-0.6306903787402434,1,False,0.6571162999607623,False,dot,dot,0.19496791807152664,6.619523109279656,1204.7532058888974,352.351399863136,702,[np.int64(46)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,54,10,001,31,m,r,calibration,0.75,2,-1,54,0.347354013008391,-0.6306903787402434,1,False,0.5920819999882951,False,dot,dot,0.19499824037867197,4.0921136195331504,744.7646787550334,296.029653966153,786,[np.int64(148)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,55,10,001,31,m,r,calibration,0.75,2,-1,55,0.347354013008391,-0.6306903787402434,0,False,0.6525090000359342,False,square,dot,0.17890380672355305,6.84207515760811,1245.257678684676,367.7206364174496,1529,[np.int64(319)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,56,10,001,31,m,r,calibration,0.75,2,-1,56,0.347354013008391,-0.6306903787402434,1,False,0.8219692999846302,False,dot,dot,0.17874171630277153,5.520058103043478,1004.6505747539131,266.8471322145029,1406,[np.int64(1497)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,57,10,001,31,m,r,calibration,0.75,2,-1,57,0.347354013008391,-0.6306903787402434,0,False,0.7923326999880373,False,square,dot,0.16800569360003792,3.859987363834941,702.5177002179593,280.866371294359,1436,[np.int64(240)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,58,10,001,31,m,r,calibration,0.75,2,-1,58,0.347354013008391,-0.6306903787402434,0,False,0.6855205999454483,False,square,dot,0.16111539072966202,4.5577731673761575,829.5147164624607,95.61934168877627,124,[np.int64(637)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,59,10,001,31,m,r,calibration,0.75,2,-1,59,0.40766968306220214,-0.37360720091511007,0,False,0.6155024999752641,False,square,dot,0.16331010149459868,6.234503244165714,1134.67959043816,182.42654105990184,958,[np.int64(981)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,60,10,001,31,m,r,calibration,0.75,2,-1,60,0.40766968306220214,-0.37360720091511007,1,False,0.6435961999814026,False,dot,dot,0.16074810959832161,6.834310007378058,1243.8444213428065,272.44289715393137,1592,[np.int64(1155)],-0.5823576006504205,3.4676613086193306,2.0216619568230776,0.021498164299848264,0.020134099627932514,,,,,,,,,,,,,10,001,31,m,r,,,,,,,
,,61,10,001,31,m,r,calibration,0.55,2,0,1,0.347354013008391,-0.6306903787402434,1,False,0.5796138000441715,False,dot,dot,0.9585022178944526,4.534037474179145,825.1948203006044,471.87386487504324,1051,[np.int64(1284)],-0.6105307855798056,3.2449087058269095,2.055422663760532,0.0257181206205907,0.02148187862845949,,,,,,,,,,,,,10,001,31,m,r,0.36702615581268544,True,,,,,
,,62,10,001,31,m,r,calibration,0.55,2,0,2,0.347354013008391,-0.6306903787402434,1,False,0.5209852000116371,False,dot,dot,0.9261401199953351,5.664459306261397,1059.2538902708811,208.79525547056625,1446,[np.int64(745)],-0.8088180781535858,3.249478062754128,2.0577708660113303,0.025403727978280513,0.021413000928689013,,,,,,,,,,,,,10,001,31,m,r,0.36702615581268544,True,,,,,
,,63,10,001,31,m,r,calibration,0.55,2,0,3,0.40766968306220214,-0.37360720091511007,1,False,0.6528530999785289,False,dot,dot,0.8644614427153365,7.9981957531693775,1455.6716270768268,482.7013677938729,125,[np.int64(620)],-0.9700635822792076,3.279681644503007,2.0687435841488386,0.025032186531235075,0.021327013668469365,,,,,,,,,,,,,10,001,31,m,r,0.36702615581268544,True,,,,,
,,64,10,001,31,m,r,calibration,0.55,2,0,4,0.347354013008391,-0.6306903787402434,1,False,0.507497799990233,False,dot,dot,0.8074724288348268,3.7273730778826617,678.3819001746444,467.096950207233,806,[np.int64(261)],-1.1190240970074623,3.311627193935783,2.081136767193931,0.024670840428403354,0.021238771821626617,,,,,,,,,,,,,10,001,31,m,r,0.36702615581268544,True,,,,,
,,65,10,001,31,m,r,calibration,0.55,2,0,5,0.347354013008391,-0.6306903787402434,1,False,0.5911325000342913,False,square,square,0.7495926648821191,2.4643683723286456,448.5150437638135,497.0844720071588,977,[np.int64(305)],-1.241575383088058,3.354074156241943,2.096974867907407,0.024293246696899848,0.021141592718768264,,,,,,,,,,,,,10,001,31,m,r,0.36702615581268544,True,,,,,
,,66,10,001,31,m,r,calibration,0.55,2,0,6,0.29156950079727495,-0.887773556565376,1,False,0.7448960999608971,False,dot,dot,0.7023309908200142,7.2000201250329905,1310.4036627560042,192.34551703344442,111,[np.int64(1574)],-1.3588216304629763,3.3918364397574012,2.1111728966575884,0.0239330736742811,0.02104422061423556,,,,,,,,,,,,,10,001,31,m,r,0.36702615581268544,True,,,,,
,,67,10,001,31,m,r,calibration,0.55,2,0,7,0.2414297750189407,-1.1448567343905092,0,False,0.5523285000235774,False,square,dot,0.6712303973201291,4.435340237364654,811.6672634377318,554.2158009688421,235,[np.int64(551)],-0.93650096211863,3.2955079985627074,2.0730521854968056,0.02517030712446477,0.02134471663600216,,,,,,,,,,,,,10,001,31,m,r,0.36702615581268544,True,,,,,
,,68,10,001,31,m,r,calibration,0.55,2,0,8,0.40766968306220214,-0.37360720091511007,1,False,0.8463722000014968,False,square,square,0.619499703826113,3.4468270798417926,627.3225285312062,402.16307443175464,750,[np.int64(1015)],-1.0202698473633458,3.3534606118755192,2.0952660124572433,0.024773286599401145,0.021249308782605992,,,,,,,,,,,,,10,001,31,m,r,0.36702615581268544,True,,,,,
,,69,10,001,31,m,r,calibration,0.55,2,0,9,0.347354013008391,-0.6306903787402434,1,False,0.8603803999722004,False,dot,dot,0.5808074581136354,9.378490527298489,1706.885275968325,345.9888952953749,959,[np.int64(1289)],-1.1014638183307537,3.4091709106921524,2.118634447207203,0.024397865268041843,0.02115404547572668,,,,,,,,,,,,,10,001,31,m,r,0.36702615581268544,True,,,,,
,,70,10,001,31,m,r,calibration,0.55,2,0,10,0.29156950079727495,-0.887773556565376,1,False,0.5094768999842927,False,square,square,0.5558724708615715,4.873802150657084,887.0319914195893,266.5705717951671,1020,[np.int64(1274)],-1.1843326471253457,3.4459256957110957,2.1343262102447387,0.024052556649857424,0.02106208888786276,,,,,,,,,,,,,10,001,31,m,r,0.36702615581268544,True,,,,,
,,71,10,001,31,m,r,calibration,0.55,2,0,11,0.2414297750189407,-1.1448567343905092,1,False,0.6388048000517301,False,dot,dot,0.5444573843900197,3.8943277453997904,708.7676496627619,225.5354792216139,1227,[np.int64(1070)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,0.36702615581268544,True,,,,,
,,72,10,001,31,m,r,calibration,0.55,2,0,12,0.19750845711691875,-1.4019399122156422,1,False,0.5585258999490179,False,dot,dot,0.5448184461213975,2.19314245331228,399.151926502835,285.32808901026755,1302,[np.int64(384)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,0.36702615581268544,True,,,,,
,,73,10,001,31,m,r,calibration,0.55,2,0,13,0.19750845711691875,-1.4019399122156422,1,False,0.5914424000075087,False,dot,dot,0.540878039904424,2.0619924834778556,375.28263199296975,380.9164223706464,1087,[np.int64(503)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,0.36702615581268544,True,,,,,
,,74,10,001,31,m,r,calibration,0.55,2,0,14,0.19750845711691875,-1.4019399122156422,0,False,0.5532126000034623,False,square,dot,0.4795988274604402,3.4103363875977775,620.6812225427955,345.6312869291375,178,[np.int64(60)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,0.36702615581268544,True,,,,,
,,75,10,001,31,m,r,calibration,0.55,2,0,15,0.29156950079727495,-0.887773556565376,1,False,0.5672665999736637,False,dot,dot,0.45731587532752693,4.301419570878105,782.8583618998151,607.9597388497111,195,[np.int64(1053)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,0.36702615581268544,True,,,,,
,,76,10,001,31,m,r,calibration,0.55,2,0,16,0.2414297750189407,-1.1448567343905092,1,False,0.5008815000182949,False,dot,dot,0.44599532657324875,3.11763205752777,567.4090344700542,441.63238952990565,386,[np.int64(962)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,0.36702615581268544,True,,,,,
,,77,10,001,31,m,r,calibration,0.55,2,0,17,0.2414297750189407,-1.1448567343905092,1,False,0.5865759000298567,False,dot,dot,0.4352817571336325,0.8964217376049497,164.0451779817058,249.21329450314914,619,[np.int64(365)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,0.36702615581268544,True,,,,,
,,78,10,001,31,m,r,calibration,0.55,2,0,18,0.19750845711691875,-1.4019399122156422,0,False,0.6911191999679431,False,square,dot,0.38771695967625336,1.1397556619642857,207.43553047749998,534.4919141448744,864,[np.int64(44)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,0.36702615581268544,True,,,,,
,,79,10,001,31,m,r,calibration,0.55,2,0,19,0.29156950079727495,-0.887773556565376,1,False,0.5688068000017665,False,dot,dot,0.3692683495024104,6.221751749933118,1132.3588184878274,415.72697193902957,940,[np.int64(62)],nan,nan,nan,nan,nan,,,,,,,,,,,,,10,001,31,m,r,0.36702615581268544,True,,,,,
