thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_fix,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,trigger_agency_onset,target_is_left,participant,session,age,gender,handedness,quest_prop_low,quest_low_converged,quest_prop_high,quest_high_converged,miniblock_order,starts_with,
,,11,21,001,23,m,r,calibration,0.55,2,0,11,0.29156950079727495,-0.887773556565376,0,False,0.5441708001308143,False,dot,square,0.5948652362816832,5.537644914213046,1007.8513743867743,319.17306725991966,1059,[np.int64(959)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,12,21,001,23,m,r,calibration,0.55,2,0,12,0.40766968306220214,-0.37360720091511007,1,False,0.5289637998212129,False,dot,dot,0.5449969561873557,6.809795529592801,1239.3827863858899,371.46599075364406,210,[np.int64(745)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,13,21,001,23,m,r,calibration,0.55,2,0,13,0.40766968306220214,-0.37360720091511007,0,False,2.251589900115505,False,dot,square,0.6436984096918121,6.009587925407661,1093.7450024241944,378.66213389613523,145,[np.int64(1583)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,14,21,001,23,m,r,calibration,0.55,2,0,14,0.47090191089840744,-0.11652402308997703,1,False,0.4066019000019878,False,dot,dot,0.5907679537954286,14.788835460047622,2691.568053728667,175.5383190534921,1114,[np.int64(1369)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,15,21,001,23,m,r,calibration,0.55,2,0,15,0.47090191089840744,-0.11652402308997703,1,False,0.44646920007653534,False,dot,dot,0.5438315655964033,11.315639583015239,2070.7620436917887,326.9914978185367,658,[np.int64(216)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,16,21,001,23,m,r,calibration,0.55,2,0,16,0.47090191089840744,-0.11652402308997703,1,False,0.8756903000175953,False,dot,dot,0.5044005560412163,8.622400875187303,1577.8993601592763,354.9878938360978,1118,[np.int64(1096)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,17,21,001,23,m,r,calibration,0.55,2,0,17,0.40766968306220214,-0.37360720091511007,1,False,0.7207082000095397,False,dot,dot,0.47333769164079476,6.619897068816409,1204.8212665245865,183.81303757924712,60,[np.int64(1128)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,18,21,001,23,m,r,calibration,0.55,2,0,18,0.347354013008391,-0.6306903787402434,0,False,0.4772731000557542,False,dot,square,0.48602430265021507,3.914073959027781,716.2755345020839,315.027805263668,537,[np.int64(971)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,19,21,001,23,m,r,calibration,0.55,2,0,19,0.47090191089840744,-0.11652402308997703,1,False,0.5491231000050902,False,square,square,0.45248334721323036,6.234329294900304,1614.6912873791787,85.69634132240931,1001,[np.int64(929)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,20,21,001,23,m,r,calibration,0.55,2,0,20,0.40766968306220214,-0.37360720091511007,1,False,0.528912500012666,False,square,square,0.4270599315921575,3.5249328477218413,884.7581447781822,209.86158679394055,378,[np.int64(978)],-0.7193788462729215,3.042355884437263,1.8906946570320713,0.026804361679017653,0.021595686156917655,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,21,21,001,23,m,r,calibration,0.55,2,0,21,0.40766968306220214,-0.37360720091511007,0,False,1.0017704998608679,False,dot,square,0.4612505903039761,5.00529212838242,981.0372571629543,345.9120389704316,674,[np.int64(919)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,22,21,001,23,m,r,calibration,0.55,2,0,22,0.47090191089840744,-0.11652402308997703,1,False,0.754414000082761,False,dot,dot,0.431107595059984,9.84019776400569,1800.7561908130415,374.18483754374466,89,[np.int64(1023)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,23,21,001,23,m,r,calibration,0.55,2,0,23,0.47090191089840744,-0.11652402308997703,1,False,0.8329380999784917,False,dot,dot,0.40580684498421676,16.278250692175874,2962.641625976009,333.9758989376748,7,[np.int64(186)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,24,21,001,23,m,r,calibration,0.55,2,0,24,0.40766968306220214,-0.37360720091511007,1,False,0.6766091999597847,False,dot,dot,0.3873929691937016,7.205113752506968,1311.3307029562682,250.62770193256844,700,[np.int64(1032)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,25,21,001,23,m,r,calibration,0.55,2,0,25,0.40766968306220214,-0.37360720091511007,0,False,0.8065937000792474,False,dot,square,0.40670101732827435,5.165997489811812,940.2115431457498,337.0777661648289,1444,[np.int64(415)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,26,21,001,23,m,r,calibration,0.55,2,0,26,0.47090191089840744,-0.11652402308997703,1,False,0.5031656001228839,False,square,square,0.38378357850753414,7.178825798833229,1306.5462953876477,246.8681466883068,1428,[np.int64(45)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,27,21,001,23,m,r,calibration,0.55,2,0,27,0.47090191089840744,-0.11652402308997703,1,False,0.38927250006236136,False,square,square,0.36469367126743085,10.108655456248027,1890.318570318381,272.6996475478241,1179,[np.int64(246)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,28,21,001,23,m,r,calibration,0.55,2,0,28,0.40766968306220214,-0.37360720091511007,1,False,0.4659452000632882,False,square,square,0.3514041200815252,8.82574152376662,1606.2849573255248,228.7458594969419,602,[np.int64(76)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,29,21,001,23,m,r,calibration,0.55,2,0,29,0.40766968306220214,-0.37360720091511007,1,False,1.577989700017497,False,square,square,0.3398742541235304,7.1296315222483395,1297.5929370491979,238.4250838419114,190,[np.int64(687)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,30,21,001,23,m,r,calibration,0.55,2,0,30,0.40766968306220214,-0.37360720091511007,1,False,0.5926332999952137,False,dot,dot,0.3299577811111501,6.00887156828387,1093.6146254276644,618.9904922368664,852,[np.int64(855)],-0.6609938362159906,2.958734667083035,1.80705373789739,0.027071814338950582,0.02159531552101123,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,31,21,001,23,m,r,calibration,0.55,2,0,31,0.40766968306220214,-0.37360720091511007,1,False,0.49831450008787215,False,square,square,0.32147851237181035,1.6280559355171922,584.472080850672,211.32276928950225,778,[np.int64(1013)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,32,21,001,23,m,r,calibration,0.55,2,0,32,0.347354013008391,-0.6306903787402434,1,False,0.7600239999592304,False,square,square,0.31778085782425636,3.3061656934047154,601.7221561996582,304.0701414798477,297,[np.int64(1448)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,33,21,001,23,m,r,calibration,0.55,2,0,33,0.347354013008391,-0.6306903787402434,1,False,0.6201708000153303,False,square,square,0.3142541894907495,6.108337082399673,1111.7173489967406,375.6929508076087,657,[np.int64(1181)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,34,21,001,23,m,r,calibration,0.55,2,0,34,0.347354013008391,-0.6306903787402434,1,False,0.7440827998798341,False,dot,dot,0.31087649051499755,3.134978259103571,570.5660431568499,319.8999121749966,1000,[np.int64(206)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,35,21,001,23,m,r,calibration,0.55,2,0,35,0.347354013008391,-0.6306903787402434,0,False,2.334234799956903,False,dot,square,0.29534528554047434,3.760075059251105,684.3336607837011,254.37238248805363,1077,[np.int64(1116)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,36,21,001,23,m,r,calibration,0.55,2,0,36,0.347354013008391,-0.6306903787402434,0,False,3.131432299967855,False,dot,square,0.28602761585029857,3.4637214592062873,671.9619630860198,327.8253989656869,123,[np.int64(300)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,37,21,001,23,m,r,calibration,0.55,2,0,37,0.40766968306220214,-0.37360720091511007,1,False,0.6026575998403132,False,dot,dot,0.27821969441799504,5.858633599055371,1160.0094526129635,223.5033328984139,1148,[np.int64(1098)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,38,21,001,23,m,r,calibration,0.55,2,0,38,0.40766968306220214,-0.37360720091511007,1,False,1.0995557999704033,False,square,square,0.2715292170202502,4.721520747722661,859.3167760855242,355.65016279431956,169,[np.int64(713)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,39,21,001,23,m,r,calibration,0.55,2,0,39,0.40766968306220214,-0.37360720091511007,1,False,0.508032200159505,False,square,square,0.26579403681750974,6.831497575476097,1256.9955538876018,340.59292751832885,485,[np.int64(709)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,40,21,001,23,m,r,calibration,0.55,2,0,40,0.347354013008391,-0.6306903787402434,1,False,0.7658176999539137,False,dot,dot,0.2636540984841799,4.62330582760717,1063.360340349649,269.1997987229608,1146,[np.int64(1034)],-0.6859318984192044,3.0814242415912467,1.8744923741362867,0.026474129319797937,0.02146529788486742,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,41,21,001,23,m,r,calibration,0.55,2,0,41,0.347354013008391,-0.6306903787402434,1,False,0.8957384000532329,False,dot,dot,0.26165976603904717,2.1685005981441936,1049.5542895017898,44.316494330698305,472,[np.int64(1253)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,42,21,001,23,m,r,calibration,0.55,2,0,42,0.347354013008391,-0.6306903787402434,0,False,0.4537927999626845,False,dot,square,0.2509340458207691,4.560366271115323,1263.2214570989445,162.817327752662,732,[np.int64(499)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,43,21,001,23,m,r,calibration,0.55,2,0,43,0.40766968306220214,-0.37360720091511007,0,False,0.8894908998627216,False,dot,square,0.25461966459030155,-0.36372388817004336,-92.02214370702097,157.35125107180855,1309,[np.int64(1190)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,44,21,001,23,m,r,calibration,0.55,2,0,44,0.40766968306220214,-0.37360720091511007,0,False,0.8733184998854995,False,dot,square,0.2624314761477731,2.304751257140954,424.0742313139355,123.64707632109553,672,[np.int64(1121)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,45,21,001,23,m,r,calibration,0.55,2,0,45,0.47090191089840744,-0.11652402308997703,1,False,0.5881203999742866,False,square,square,0.25312559000666657,6.940684478150901,2248.781770920892,165.17286675854115,28,[np.int64(1192)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,46,21,001,23,m,r,calibration,0.55,2,0,46,0.40766968306220214,-0.37360720091511007,1,False,0.8962695000227541,False,dot,dot,0.24651365293300048,3.82745172938739,780.8001527950275,68.93671102556836,178,[np.int64(108)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,47,21,001,23,m,r,calibration,0.55,2,0,47,0.40766968306220214,-0.37360720091511007,1,False,0.7528232999611646,False,dot,dot,0.24077069105946186,6.020744518306784,1372.7297501739467,237.6835630711779,312,[np.int64(566)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,48,21,001,23,m,r,calibration,0.55,2,0,48,0.40766968306220214,-0.37360720091511007,1,False,0.6724700001068413,False,dot,dot,0.23577067910776786,4.720344808646503,863.8230999823102,461.4279733844557,1178,[np.int64(32)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,49,21,001,23,m,r,calibration,0.55,2,0,49,0.40766968306220214,-0.37360720091511007,1,False,1.2417345999274403,False,dot,dot,0.23140188246180604,7.66625095152225,1402.9239241285718,418.29724078644796,1509,[np.int64(1408)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,50,21,001,23,m,r,calibration,0.55,2,0,50,0.40766968306220214,-0.37360720091511007,1,False,1.3280274998396635,False,dot,dot,0.22756749352855177,-2.5147195448657818,-495.399750338559,206.96690652140268,1112,[np.int64(1157)],-0.586545266696156,2.8513860311045254,1.6901652334368447,0.027916672122286962,0.02165610926585043,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,51,21,001,23,m,r,calibration,0.55,2,0,51,0.40766968306220214,-0.37360720091511007,1,False,0.6107508998829871,False,square,square,0.22418510285031465,9.390986024141991,1727.9414284421264,175.03853978985677,50,[np.int64(675)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,52,21,001,23,m,r,calibration,0.55,2,0,52,0.40766968306220214,-0.37360720091511007,1,False,0.47203119983896613,False,dot,dot,0.22118547995822285,10.123927842784996,1842.554867386869,419.3816506623475,918,[np.int64(152)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,53,21,001,23,m,r,calibration,0.55,2,0,53,0.40766968306220214,-0.37360720091511007,1,False,0.6568982000462711,False,dot,dot,0.2185110166080344,4.5464382266625,822.9053190259124,235.03780712199142,1300,[np.int64(932)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,54,21,001,23,m,r,calibration,0.55,2,0,54,0.347354013008391,-0.6306903787402434,1,False,0.6635754001326859,False,square,square,0.2180534667308087,11.17115266295241,2021.9786319943864,434.9474046214841,1480,[np.int64(886)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,55,21,001,23,m,r,calibration,0.55,2,0,55,0.347354013008391,-0.6306903787402434,0,False,0.855736400000751,False,square,dot,0.20970410513920665,13.570735449823754,2469.8738518679233,193.64508528421743,1138,[np.int64(167)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,56,21,001,23,m,r,calibration,0.55,2,0,56,0.40766968306220214,-0.37360720091511007,0,False,0.8216190999373794,False,dot,square,0.20992481007461533,5.210629870747481,1172.3917209181832,242.4838504637184,595,[np.int64(1263)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,57,21,001,23,m,r,calibration,0.55,2,0,57,0.40766968306220214,-0.37360720091511007,1,False,0.576569699915126,False,square,square,0.2068096035042332,3.9677392808495817,722.1285491146239,455.058311956042,1390,[np.int64(172)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,58,21,001,23,m,r,calibration,0.55,2,0,58,0.40766968306220214,-0.37360720091511007,1,False,0.761156199965626,False,square,square,0.20403063295298468,1.7818442836894937,324.29565963148787,571.6251880681143,922,[np.int64(84)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,59,21,001,23,m,r,calibration,0.55,2,0,59,0.40766968306220214,-0.37360720091511007,1,False,0.903118799906224,False,dot,dot,0.20153786270690544,6.184985460852111,1125.6673538750842,332.6783898689381,644,[np.int64(988)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,60,21,001,23,m,r,calibration,0.55,2,0,60,0.40766968306220214,-0.37360720091511007,0,False,0.8866894000675529,False,dot,square,0.2014540069946489,6.0162200369880035,1094.9520467318166,500.47933709243415,1538,[np.int64(737)],-0.5295177491678545,2.6810954731033303,1.5280342488947194,0.029272960056022937,0.021770946909469378,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,61,21,001,23,m,r,calibration,0.55,2,0,61,0.40766968306220214,-0.37360720091511007,0,False,0.854674199828878,False,square,dot,0.2031840693253987,7.2828038801512225,1325.4703061875225,493.8505086035736,52,[np.int64(991)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,62,21,001,23,m,r,calibration,0.55,2,0,62,0.40766968306220214,-0.37360720091511007,1,False,0.6866963999345899,False,dot,dot,0.19997005318453823,9.99740335768086,1819.5274110979165,348.10039739129417,16,[np.int64(720)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,,,,,,,
,,63,21,001,23,m,r,calibration,0.75,2,-1,1,0.5981210736084265,0.3976423325602886,1,False,1.2398463999852538,False,square,square,0.8833941500202273,12.894595926181754,2346.8164585650793,190.89539569109854,1113,[np.int64(25)],0.49887896444510554,3.2323377588830704,2.050691472501904,0.0257364756811414,0.02148582368615677,,,,,,,,,,,,,21,001,23,m,r,0.17174237722903368,True,,,,,
,,64,21,001,23,m,r,calibration,0.75,2,-1,2,0.5350820483873121,0.14055915473515587,0,False,0.9542600999120623,False,square,dot,0.7062684605085147,10.803352969205932,1966.2102403954796,270.2167895770825,245,[np.int64(706)],0.8927210608878346,3.2830630299418693,2.067034348586141,0.02627445005703906,0.021592219054196886,,,,,,,,,,,,,21,001,23,m,r,0.17174237722903368,True,,,,,
,,65,21,001,23,m,r,calibration,0.75,2,-1,3,0.6580745541515514,0.654725510385422,1,False,0.5392936998978257,False,dot,dot,0.715890275285089,20.016955799082783,3643.0859554330664,141.66730884708275,1440,[np.int64(1009)],0.7541628299670607,3.259312246800362,2.0588559500867185,0.026003316906630266,0.021538309696979195,,,,,,,,,,,,,21,001,23,m,r,0.17174237722903368,True,,,,,
,,66,21,001,23,m,r,calibration,0.75,2,-1,4,0.6580745541515514,0.654725510385422,1,False,0.5646852999925613,False,square,square,0.7104406384257412,21.918419774302926,3989.1523989231328,241.66141156310076,158,[np.int64(1302)],0.6167127571078572,3.2539767317061976,2.0583570888259755,0.025705197647368637,0.021476054867784564,,,,,,,,,,,,,21,001,23,m,r,0.17174237722903368,True,,,,,
,,67,21,001,23,m,r,calibration,0.75,2,-1,5,0.6580745541515514,0.654725510385422,1,False,0.7302306999918073,False,square,square,0.6921140054699704,21.61157292434453,3933.306272230704,178.72319460780417,982,[np.int64(667)],0.48700529278537263,3.2660042586587164,2.065177477216139,0.025382958325849796,0.02140524717467749,,,,,,,,,,,,,21,001,23,m,r,0.17174237722903368,True,,,,,
,,68,21,001,23,m,r,calibration,0.75,2,-1,6,0.6580745541515514,0.654725510385422,1,False,1.8761225999332964,False,square,square,0.6650960443409173,11.994488020885221,2182.99681980111,190.5407899640666,562,[np.int64(163)],0.36984884846480676,3.293530337892997,2.078341354568442,0.02504029893002284,0.021325935462510923,,,,,,,,,,,,,21,001,23,m,r,0.17174237722903368,True,,,,,
,,69,21,001,23,m,r,calibration,0.75,2,-1,7,0.6580745541515514,0.654725510385422,1,False,0.6299889998044819,False,dot,dot,0.6341884275845341,16.875750588079192,3071.386607030413,154.85471365248324,761,[np.int64(1082)],0.2676315765989809,3.3342428138072266,2.096520011186438,0.024681213011005638,0.021238363777033344,,,,,,,,,,,,,21,001,23,m,r,0.17174237722903368,True,,,,,
,,70,21,001,23,m,r,calibration,0.75,2,-1,8,0.6580745541515514,0.654725510385422,1,False,0.5695338000077754,False,dot,dot,0.6035599525866732,17.21435143047051,3133.0119603456333,187.73176709205794,944,[np.int64(382)],0.180558465613583,3.3857093186350635,2.1182841590740926,0.024309545384305214,0.021142897585127215,,,,,,,,,,,,,21,001,23,m,r,0.17174237722903368,True,,,,,
,,71,21,001,23,m,r,calibration,0.75,2,-1,9,0.5350820483873121,0.14055915473515587,0,False,0.7735490999184549,False,dot,square,0.5344672649285988,12.940762121262985,2355.2187060698634,185.32187652204328,990,[np.int64(766)],0.4491989645887205,3.409531306502603,2.1309570541752922,0.025099338899760085,0.021333141919449874,,,,,,,,,,,,,21,001,23,m,r,0.17174237722903368,True,,,,,
,,72,21,001,23,m,r,calibration,0.75,2,-1,10,0.7133701336716126,0.9118086882105548,1,False,0.5547644000034779,False,dot,dot,0.49905075147123407,18.892749702602607,3438.4804458736744,229.66199966927118,334,[np.int64(605)],0.3844963373710592,3.474670505696147,2.155917421159925,0.02470822782983355,0.02123824805070415,,,,,,,,,,,,,21,001,23,m,r,0.17174237722903368,True,,,,,
,,73,21,001,23,m,r,calibration,0.75,2,-1,11,0.7133701336716126,0.9118086882105548,1,False,0.4817792000249028,False,dot,dot,0.46883180182220363,16.87886477189297,3071.9533884845205,223.04407888989607,750,[np.int64(1012)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,0.17174237722903368,True,,,,,
,,74,21,001,23,m,r,calibration,0.75,2,-1,12,0.6580745541515514,0.654725510385422,1,False,0.5064048999920487,False,dot,dot,0.44688792009313205,19.975425961573958,3635.5275250064606,227.348710754833,97,[np.int64(637)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,0.17174237722903368,True,,,,,
,,75,21,001,23,m,r,calibration,0.75,2,-1,13,0.5981210736084265,0.3976423325602886,1,False,0.361896000104025,False,square,square,0.43601949975101295,23.84507983536239,4339.804530035955,155.91994850797,330,[np.int64(360)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,0.17174237722903368,True,,,,,
,,76,21,001,23,m,r,calibration,0.75,2,-1,14,0.5981210736084265,0.3976423325602886,1,False,0.5595048000104725,False,square,square,0.4264229893790204,18.062317717091457,3287.341824510645,248.8592673233783,977,[np.int64(870)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,0.17174237722903368,True,,,,,
,,77,21,001,23,m,r,calibration,0.75,2,-1,15,0.5350820483873121,0.14055915473515587,1,False,0.8565607001073658,False,square,square,0.42878974477629744,19.466340444039425,3542.8739608151755,270.9869667801307,484,[np.int64(1508)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,0.17174237722903368,True,,,,,
,,78,21,001,23,m,r,calibration,0.75,2,-1,16,0.5350820483873121,0.14055915473515587,1,False,0.7124179000966251,False,dot,dot,0.4303862944118292,15.31396428221087,2787.1414993623785,274.2960406505006,238,[np.int64(583)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,0.17174237722903368,True,,,,,
,,79,21,001,23,m,r,calibration,0.75,2,-1,17,0.47090191089840744,-0.11652402308997703,1,False,0.5323492998722941,False,square,square,0.44316714558424697,18.371484540155393,3343.6101863082818,195.1094272372841,1487,[np.int64(1407)],nan,nan,nan,nan,nan,,,,,,,,,,,,,21,001,23,m,r,0.17174237722903368,True,,,,,
