participant,session,age,gender,handedness,phase,overall_trial_num,trial_in_block,mem_filename,mem_ground_truth,controlled,trial_level,item_type,mem_response,mem_rt,mem_trigger_fix,mem_trigger_onset,mem_trigger_resp
12,001,28,f,r,memory_test,241,1,cookie_cutter_09s,unseen,,,,no,2.066568899899721,85,55,61
12,001,28,f,r,memory_test,242,2,emerald_08n,seen,no,low,uncontrolled,yes,0.7584702000021935,83,53,61
12,001,28,f,r,memory_test,243,3,cookie_11s,seen,no,low,uncontrolled,yes,1.0977772999322042,83,53,61
12,001,28,f,r,memory_test,244,4,apron_10s,seen,yes,high,controlled,no,0.884914500056766,82,52,62
12,001,28,f,r,memory_test,245,5,mouse2_09s,seen,no,low,uncontrolled,no,0.9576805999968201,83,53,62
12,001,28,f,r,memory_test,246,6,walker1_03s,seen,yes,low,controlled,yes,0.7902295999228954,81,51,61
12,001,28,f,r,memory_test,247,7,handbrake_03s,seen,no,low,uncontrolled,yes,0.7371691999724135,83,53,61
12,001,28,f,r,memory_test,248,8,whisk_04s,unseen,,,,no,1.0986549999797717,85,55,61
12,001,28,f,r,memory_test,249,9,ironing_board_01b,seen,no,low,uncontrolled,yes,1.0132676999783143,83,53,61
12,001,28,f,r,memory_test,250,10,checkers_06s,unseen,,,,yes,0.9093396000098437,85,55,62
12,001,28,f,r,memory_test,251,11,marker_08s,seen,no,low,uncontrolled,no,0.8341271000681445,83,53,62
12,001,28,f,r,memory_test,252,12,pesto_07s,seen,no,high,uncontrolled,yes,0.8634707999881357,84,54,61
12,001,28,f,r,memory_test,253,13,meatloaf_09s,unseen,,,,no,0.8500048000132665,85,55,61
12,001,28,f,r,memory_test,254,14,sausage_08s,seen,yes,low,controlled,yes,0.7818787000142038,81,51,61
12,001,28,f,r,memory_test,255,15,tortellini_06s,unseen,,,,no,1.1319392999866977,85,55,61
12,001,28,f,r,memory_test,256,16,icicle_12s,seen,yes,low,controlled,yes,0.952880600001663,81,51,61
12,001,28,f,r,memory_test,257,17,soy_sauce_10s,unseen,,,,no,1.1700232999864966,85,55,61
12,001,28,f,r,memory_test,258,18,outlet_02s,unseen,,,,no,1.1914224999491125,85,55,61
12,001,28,f,r,memory_test,259,19,dollhouse_12s,unseen,,,,yes,0.9840622999472544,85,55,62
12,001,28,f,r,memory_test,260,20,pacifier_04s,unseen,,,,yes,0.5879653999581933,85,55,62
12,001,28,f,r,memory_test,261,21,toilet_12s,unseen,,,,yes,0.9132086000172421,85,55,62
12,001,28,f,r,memory_test,262,22,skirt_02s,seen,yes,low,controlled,yes,0.792016200022772,81,51,61
12,001,28,f,r,memory_test,263,23,bikini_09s,unseen,,,,no,0.7801698000403121,85,55,61
12,001,28,f,r,memory_test,264,24,saltshaker_08s,unseen,,,,no,0.8669536999659613,85,55,61
12,001,28,f,r,memory_test,265,25,leotard_13s,seen,no,low,uncontrolled,yes,0.7210168999154121,83,53,61
12,001,28,f,r,memory_test,266,26,fishnet_stockings_14s,seen,yes,high,controlled,yes,0.751176799996756,82,52,61
12,001,28,f,r,memory_test,267,27,fingerprint_01b,seen,no,low,uncontrolled,yes,0.804453199962154,83,53,61
12,001,28,f,r,memory_test,268,28,chocolate_11s,unseen,,,,yes,0.7982894999440759,85,55,62
12,001,28,f,r,memory_test,269,29,seesaw_03s,unseen,,,,yes,1.3638300999300554,85,55,62
12,001,28,f,r,memory_test,270,30,peppermint_02s,seen,no,low,uncontrolled,yes,0.8640603999374434,83,53,61
12,001,28,f,r,memory_test,271,31,dip_04s,seen,no,high,uncontrolled,no,0.7011961999814957,84,54,62
12,001,28,f,r,memory_test,272,32,piecrust_13s,unseen,,,,no,0.6627893999684602,85,55,61
12,001,28,f,r,memory_test,273,33,mannequin_03s,unseen,,,,no,1.1438446999527514,85,55,61
12,001,28,f,r,memory_test,274,34,blower_10s,seen,no,low,uncontrolled,yes,0.7891387999989092,83,53,61
12,001,28,f,r,memory_test,275,35,cassette_07s,unseen,,,,yes,1.0291275000199676,85,55,62
12,001,28,f,r,memory_test,276,36,domino_02s,unseen,,,,no,1.0608709000516683,85,55,61
12,001,28,f,r,memory_test,277,37,french_fries_11s,seen,no,low,uncontrolled,yes,0.7210944999242201,83,53,61
12,001,28,f,r,memory_test,278,38,jigsaw_puzzle_09s,seen,no,high,uncontrolled,yes,0.76264309999533,84,54,61
12,001,28,f,r,memory_test,279,39,chips_03s,seen,yes,high,controlled,no,1.1484664999879897,82,52,62
12,001,28,f,r,memory_test,280,40,firewood_05s,unseen,,,,no,1.2123816000530496,85,55,61
12,001,28,f,r,memory_test,281,41,sponge_02s,unseen,,,,yes,0.8451368999667466,85,55,62
12,001,28,f,r,memory_test,282,42,block_15s,unseen,,,,yes,0.9282629999797791,85,55,62
12,001,28,f,r,memory_test,283,43,chopsticks_04s,unseen,,,,no,0.8642560999142006,85,55,61
12,001,28,f,r,memory_test,284,44,playing_card_12s,seen,no,low,uncontrolled,yes,0.7626379999564961,83,53,61
12,001,28,f,r,memory_test,285,45,pallet_11s,unseen,,,,no,1.0160794000839815,85,55,61
12,001,28,f,r,memory_test,286,46,pancake_08s,seen,yes,high,controlled,yes,0.8174185000825673,82,52,61
12,001,28,f,r,memory_test,287,47,cheeseburger_12s,seen,no,high,uncontrolled,yes,0.7118055999744684,84,54,61
12,001,28,f,r,memory_test,288,48,wig_01s,unseen,,,,no,0.9890487000811845,85,55,61
12,001,28,f,r,memory_test,289,49,bowtie_14s,seen,yes,high,controlled,yes,0.7293231999501586,82,52,61
12,001,28,f,r,memory_test,290,50,comic_book_08s,seen,no,high,uncontrolled,yes,1.1780000000726432,84,54,61
12,001,28,f,r,memory_test,291,51,bracket_05s,unseen,,,,no,1.0966781999450177,85,55,61
12,001,28,f,r,memory_test,292,52,diamond_14s,unseen,,,,yes,0.8746442999690771,85,55,62
12,001,28,f,r,memory_test,293,53,scoop_12s,unseen,,,,no,1.0744804999558255,85,55,61
12,001,28,f,r,memory_test,294,54,asparagus_07s,unseen,,,,yes,0.7310958000598475,85,55,62
12,001,28,f,r,memory_test,295,55,honeycomb_08s,unseen,,,,yes,0.7141602999763563,85,55,62
12,001,28,f,r,memory_test,296,56,bracelet1_12s,seen,yes,low,controlled,yes,0.8450477999867871,81,51,61
12,001,28,f,r,memory_test,297,57,cotton_candy_08s,seen,no,high,uncontrolled,yes,0.9841394999530166,84,54,61
12,001,28,f,r,memory_test,298,58,jeans_07s,unseen,,,,no,0.774117200053297,85,55,61
12,001,28,f,r,memory_test,299,59,paperclip_07s,seen,no,high,uncontrolled,yes,0.7842078999383375,84,54,61
12,001,28,f,r,memory_test,300,60,pita_08s,seen,no,high,uncontrolled,no,1.2928124000318348,84,54,62
12,001,28,f,r,memory_test,301,61,leggings_12s,unseen,,,,no,1.0815891000675038,85,55,61
12,001,28,f,r,memory_test,302,62,shears_03s,unseen,,,,yes,1.0195417000213638,85,55,62
12,001,28,f,r,memory_test,303,63,card_07s,unseen,,,,no,1.0793687000405043,85,55,61
12,001,28,f,r,memory_test,304,64,spur_10s,unseen,,,,yes,0.7696567999664694,85,55,62
12,001,28,f,r,memory_test,305,65,headscarf_07s,seen,no,high,uncontrolled,yes,0.747403800021857,84,54,61
12,001,28,f,r,memory_test,306,66,pomegranate_11n,seen,no,high,uncontrolled,yes,0.8276549000293016,84,54,61
12,001,28,f,r,memory_test,307,67,shoelace_06s,seen,yes,high,controlled,no,0.8050941999536008,82,52,62
12,001,28,f,r,memory_test,308,68,sweeper_02s,seen,yes,high,controlled,no,1.4746460999595001,82,52,62
