timestamp,frame,mouse_x,mouse_y,mouse_speed,mouse_is_moving,active_motion_time,stim_A_x,stim_A_y,stim_B_x,stim_B_y,evidence,overall_trial_num,trial_in_block,phase,n_shapes,target,prop_used,block_num,control_condition,participant,session,age,gender,handedness
0.004032599972561002,1,-14.0,-24.0,0.6770667086465794,True,5.970010533928871e-05,-305.0160390068191,-8.465938382110686,302.5445447980077,-13.353196083016105,-0.16894095077559593,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.06318669999018312,2,-17.0,-30.0,2.540073194493107,True,0.06232040002942085,-310.71712994095503,-18.271176082946063,306.2037141353983,-31.842098017176728,-0.6374712091329348,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.06920090015046299,3,-62.0,-95.0,6.502346243428923,True,0.06831230013631284,-316.719714468424,-28.40430456485635,309.961657835671,-52.026709525845746,-1.6745569800994615,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.07955390005372465,4,-73.0,-108.0,12.983552468736276,True,0.07877010013908148,-323.39184236488626,-38.89985978783324,313.2540399987406,-71.6068796208809,-3.4054891590140683,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.09503650013357401,5,-88.0,-128.0,19.12146035172667,True,0.09424500004388392,-330.6869523265476,-49.84763512750767,315.75646893282334,-88.61096372154459,-4.967795714018134,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.11218490009196103,6,-140.0,-186.0,20.0,True,0.11141580017283559,-338.7375639945492,-60.83486981696698,317.2673772129916,-103.66337578483508,-4.870379671270784,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.12868870003148913,7,-171.0,-222.0,20.0,True,0.12792850006371737,-347.4359306202601,-72.45577318947346,317.4233128044782,-117.28732349090114,-4.110050854987614,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.14562800014391541,8,-203.0,-261.0,20.0,True,0.14483300014398992,-356.25378551074317,-83.8707566555987,315.72751495227436,-129.11808896602236,-2.6513818711240233,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.1622822000645101,9,-242.0,-314.0,20.0,True,0.16134820017032325,-365.64369162738365,-95.12812736540093,311.8632550720939,-139.63388044992706,-1.024554898287895,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.1790130001027137,10,-258.0,-335.0,20.0,True,0.17809060006402433,-376.4432127950211,-107.23268466529262,305.9398046411596,-148.88143757362909,-0.08749608223844074,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.19566119997762144,11,-267.0,-345.0,20.0,True,0.19474119995720685,-382.1613113628938,-118.12168343447071,298.37242413124176,-156.80361237333713,-0.013163741406247986,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.21233200002461672,12,-276.0,-349.0,20.0,True,0.2113286000676453,-379.5817794751723,-126.16525944356336,289.8936741132142,-163.56005649291993,-0.3693091950781646,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.2292337000835687,13,-286.0,-350.0,20.0,True,0.2282698000781238,-377.42367084798906,-132.48159375410927,280.900062682537,-169.00106888824166,-0.8853098055768971,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.24573960015550256,14,-304.0,-346.0,20.0,True,0.24474869994446635,-375.74225938366214,-137.17782077748853,271.49076696784647,-172.36496586652112,-2.085842697178686,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.26249610004015267,15,-336.0,-331.0,20.0,True,0.2615044000558555,-374.6024257378062,-140.26055265594596,260.92753802427177,-173.2317532949446,-3.882645413092103,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.27904799999669194,16,-354.0,-314.0,20.0,True,0.27805850002914667,-374.0407888364038,-141.75150188495627,249.91184379933264,-171.43235168666467,-4.360473347412361,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.29591620014980435,17,-370.0,-292.0,19.202518348313717,True,0.2949455000925809,-374.0328554701327,-141.77243395265128,239.0926579106814,-166.6784261401324,-2.9289961786139105,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.3124375999905169,18,-389.0,-259.0,18.942999112563506,True,0.3114726999774575,-374.677520781167,-140.05982800674212,230.06964233878216,-160.28320026109023,-0.6760420091103918,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.32925390009768307,19,-400.0,-231.0,20.0,True,0.3282731999643147,-375.95131352382003,-136.60384277067178,222.27368756960675,-152.9826879190017,0.32340738344488473,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.34609819995239377,20,-408.0,-205.0,20.0,True,0.3450397001579404,-378.10511681635217,-130.5240232190712,214.28486843531184,-144.50433156930194,0.186833045346384,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.3625545999966562,21,-413.0,-170.0,20.0,True,0.3615777001250535,-381.07297960943964,-121.58694095824444,205.776076418083,-134.59418775256188,-0.006042006885180751,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.37903980002738535,22,-413.0,-150.0,20.0,True,0.37801200011745095,-384.5879176519197,-109.96423780557114,196.913158829321,-123.31581027838227,-0.23727646809459824,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.39592409995384514,23,-410.0,-134.0,20.0,True,0.39495160011574626,-388.49646207684816,-95.23916712031935,187.8217500293903,-111.03700640557017,-0.6463800513517026,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.4125566000584513,24,-404.0,-112.0,20.0,True,0.41155700013041496,-392.269204886978,-78.26155440149421,178.30593534882667,-97.16817510387095,-1.0158478985232233,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.42896739998832345,25,-397.0,-92.0,20.0,True,0.42796540004201233,-394.97920291737967,-59.42736176943727,168.3793680500367,-81.38933133180409,-1.480554106109948,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
0.4463280001655221,26,-389.0,-69.0,20.0,True,0.44551280001178384,-396.430035782415,-40.868247581219684,158.64029797668385,-64.14250716575197,-2.032106265641742,1,1,calibration,2,dot,0.5981210736084265,-1,calibration,16,001,24,f,r
