thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_fix,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,target_is_left,participant,session,age,gender,handedness,quest_prop_low,quest_low_converged,quest_prop_high,quest_high_converged,miniblock_order,starts_with,
,,72,3,001,21,f,r,calibration,0.75,2,-1,12,0.7133701336716126,0.9118086882105548,1,False,1.1254844999930356,False,square,square,0.6181626134294929,7.423316924777071,1937.4857173668154,127.55288737888232,1018,[np.int64(519)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,73,3,001,21,f,r,calibration,0.75,2,-1,13,0.7133701336716126,0.9118086882105548,0,False,0.7906086000148207,False,square,dot,0.5711551064573586,5.3328222435643635,1738.5000514019825,91.39384415737428,1337,[np.int64(1061)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,74,3,001,21,f,r,calibration,0.75,2,-1,14,0.7629446568996856,1.1688918660356877,1,False,0.7210015000018757,False,square,square,0.5635360199362266,8.985803840274693,2704.7269559226825,162.7394077923636,1103,[np.int64(734)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,75,3,001,21,f,r,calibration,0.75,2,-1,15,0.7629446568996856,1.1688918660356877,1,False,0.8708975000190549,False,dot,dot,0.5502629581440945,8.099734603614442,2494.718257913248,137.3402913414195,2,[np.int64(1308)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,76,3,001,21,f,r,calibration,0.75,2,-1,16,0.7629446568996856,1.1688918660356877,1,False,1.003036299982341,False,dot,dot,0.5332718788898942,11.147336794050787,2552.7401258376303,154.88244391601842,1011,[np.int64(242)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,77,3,001,21,f,r,calibration,0.75,2,-1,17,0.7629446568996856,1.1688918660356877,1,False,0.6632059999974445,False,square,square,0.5144807917447047,12.741194165218614,2815.803910513314,194.4404477669618,45,[np.int64(724)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,78,3,001,21,f,r,calibration,0.75,2,-1,18,0.7133701336716126,0.9118086882105548,1,False,0.8119327999884263,False,dot,dot,0.5002721953004823,8.399835863281996,3023.9409107815186,195.85968775464127,1507,[np.int64(1193)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,79,3,001,21,f,r,calibration,0.75,2,-1,19,0.7133701336716126,0.9118086882105548,1,False,1.0410900000133552,False,square,square,0.48488535690362217,9.980166611785643,2245.53748765177,105.39265930067477,572,[np.int64(156)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,80,3,001,21,f,r,calibration,0.75,2,-1,20,0.7133701336716126,0.9118086882105548,1,False,0.7111752000055276,False,square,square,0.46946622440445007,8.58672521970263,2112.3344040468473,144.31076441875095,1342,[np.int64(170)],0.5634477558440185,3.0167910884328375,1.9531485343451187,0.026253338318244224,0.021519484205845475,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,81,3,001,21,f,r,calibration,0.75,2,-1,21,0.6580745541515514,0.654725510385422,1,False,1.0751650000165682,False,dot,dot,0.460891541138046,1.0241074814907203,285.725987335911,2.603316198104613,957,[np.int64(702)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,82,3,001,21,f,r,calibration,0.75,2,-1,22,0.6580745541515514,0.654725510385422,1,False,1.1604457000212278,False,square,square,0.4516324188304055,8.836389634434441,2217.9337982430447,162.5519393240892,701,[np.int64(903)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,83,3,001,21,f,r,calibration,0.75,2,-1,23,0.6580745541515514,0.654725510385422,0,False,0.6767465000157245,False,square,dot,0.4251054344781201,2.8227128035589257,702.8554880861725,31.8553185236094,1407,[np.int64(1273)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,84,3,001,21,f,r,calibration,0.75,2,-1,24,0.7133701336716126,0.9118086882105548,1,False,1.1056135999970138,False,square,square,0.411401961151357,2.146284589639153,989.4371958236495,27.04571958990894,1303,[np.int64(496)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,85,3,001,21,f,r,calibration,0.75,2,-1,25,0.7133701336716126,0.9118086882105548,1,False,0.6313171999936458,False,dot,dot,0.39893702484159305,13.925595116374172,3063.630925602318,201.15027988530755,1009,[np.int64(1237)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,86,3,001,21,f,r,calibration,0.75,2,-1,26,0.6580745541515514,0.654725510385422,1,False,0.9821452000178397,False,dot,dot,0.392635491540531,5.170520405033991,1587.3497643454352,101.1577349718252,37,[np.int64(68)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,87,3,001,21,f,r,calibration,0.75,2,-1,27,0.6580745541515514,0.654725510385422,1,False,0.7062700999958906,False,dot,dot,0.3864511568818489,7.187178554420489,2529.886851156012,159.17227341561872,821,[np.int64(118)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,88,3,001,21,f,r,calibration,0.75,2,-1,28,0.6580745541515514,0.654725510385422,0,False,0.7069981999811716,False,square,dot,0.36488914149065227,1.1578057656907437,416.8100756486677,12.147540758284519,1021,[np.int64(202)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,89,3,001,21,f,r,calibration,0.75,2,-1,29,0.7133701336716126,0.9118086882105548,1,False,0.7877660000231117,False,square,square,0.354149948044468,4.977367585626561,1926.2412556374788,96.49204626505082,238,[np.int64(1269)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,90,3,001,21,f,r,calibration,0.75,2,-1,30,0.6580745541515514,0.654725510385422,0,False,0.9623467999917921,False,dot,square,0.3402148489944477,3.085346561513008,836.1289181700251,69.24645444849803,1556,[np.int64(873)],0.711273866008826,2.9279246535665067,1.8872379774224322,0.027398239411577624,0.021681400192748362,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,91,3,001,21,f,r,calibration,0.75,2,-1,31,0.7133701336716126,0.9118086882105548,1,False,0.6420704000047408,False,square,square,0.3290451730353606,6.543747600500448,1878.0555613436286,93.56091167009377,672,[np.int64(317)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,92,3,001,21,f,r,calibration,0.75,2,-1,32,0.7133701336716126,0.9118086882105548,1,False,0.5931438999832608,False,square,square,0.31916978878211927,14.25004192493878,2736.0080495882457,236.38704851611428,332,[np.int64(993)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,93,3,001,21,f,r,calibration,0.75,2,-1,33,0.7133701336716126,0.9118086882105548,1,False,0.6269576999766286,False,square,square,0.31060314860513377,11.431186816574403,2091.9071874331157,152.27922660139384,958,[np.int64(229)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,94,3,001,21,f,r,calibration,0.75,2,-1,34,0.6580745541515514,0.654725510385422,1,False,0.49226610001642257,False,dot,dot,0.30717454510547193,15.758813502640345,2899.6216844858236,114.83138883609163,115,[np.int64(812)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,95,3,001,21,f,r,calibration,0.75,2,-1,35,0.6580745541515514,0.654725510385422,1,False,0.7089289000141434,False,square,square,0.3040688508097148,10.179485043346716,1852.6662778891023,104.62627966099268,1003,[np.int64(973)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,96,3,001,21,f,r,calibration,0.75,2,-1,36,0.6580745541515514,0.654725510385422,1,False,1.778562299994519,False,dot,dot,0.30126079949435475,8.599077730351036,1668.221079688101,130.03953558173058,513,[np.int64(1259)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,97,3,001,21,f,r,calibration,0.75,2,-1,37,0.6580745541515514,0.654725510385422,0,False,0.8089830999961123,False,dot,square,0.2854456055546913,7.795953419385726,2486.9091407840465,147.51824128720256,169,[np.int64(1178)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,98,3,001,21,f,r,calibration,0.75,2,-1,38,0.7133701336716126,0.9118086882105548,0,False,0.6470611999975517,False,square,dot,0.29115108024305447,4.984401538044392,1709.6497275492266,83.08607671979263,1272,[np.int64(116)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,99,3,001,21,f,r,calibration,0.75,2,-1,39,0.7133701336716126,0.9118086882105548,1,False,0.7362324999994598,False,square,square,0.2826715436645236,6.824375711572826,1603.728292219614,116.52702270565558,1220,[np.int64(1137)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,100,3,001,21,f,r,calibration,0.75,2,-1,40,0.7133701336716126,0.9118086882105548,1,False,0.8822473000036553,False,square,square,0.2752566704598037,19.416365712776386,3630.860388289184,233.9069486353631,197,[np.int64(62)],0.676338290739873,2.8089710780087405,1.7788804743950057,0.0274138892736835,0.021647883915591706,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,101,3,001,21,f,r,calibration,0.75,2,-1,41,0.7133701336716126,0.9118086882105548,1,False,0.6954050999775063,False,square,square,0.26883780137818086,19.025129515168015,3481.598701275747,255.70281727151004,1302,[np.int64(1263)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,102,3,001,21,f,r,calibration,0.75,2,-1,42,0.7133701336716126,0.9118086882105548,1,False,0.577493200020399,False,dot,dot,0.26332691850351997,20.540838081360864,3758.973368889038,226.91671950901667,1262,[np.int64(80)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,103,3,001,21,f,r,calibration,0.75,2,-1,43,0.7133701336716126,0.9118086882105548,1,False,0.5466129999840632,False,square,square,0.25862682952707144,19.779604360206378,3599.8879935575605,209.98368498849464,569,[np.int64(260)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,104,3,001,21,f,r,calibration,0.75,2,-1,44,0.6580745541515514,0.654725510385422,1,False,0.6089650000212714,False,square,square,0.25720231103923613,18.196869030832556,3330.027032642358,205.3783730282524,936,[np.int64(86)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,105,3,001,21,f,r,calibration,0.75,2,-1,45,0.6580745541515514,0.654725510385422,1,False,0.6659426999976858,False,square,square,0.25600050049704315,15.04033331010155,2812.54232898899,174.31104313474202,892,[np.int64(111)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,106,3,001,21,f,r,calibration,0.75,2,-1,46,0.6580745541515514,0.654725510385422,1,False,0.6712277999904472,False,square,square,0.2549780690002328,18.998451244072722,3476.7165776653083,171.1594254957469,1301,[np.int64(710)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,107,3,001,21,f,r,calibration,0.75,2,-1,47,0.6580745541515514,0.654725510385422,1,False,0.7934345999965444,False,dot,dot,0.2540956566506484,17.04358331263687,3101.93216289991,206.25887462398848,499,[np.int64(594)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,108,3,001,21,f,r,calibration,0.75,2,-1,48,0.6580745541515514,0.654725510385422,1,False,0.7129349999886472,False,dot,dot,0.2533188925538725,17.69755603298012,3238.6527540353622,178.76697252413146,1270,[np.int64(1550)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,109,3,001,21,f,r,calibration,0.75,2,-1,49,0.6580745541515514,0.654725510385422,1,False,0.8053127000166569,False,dot,dot,0.2526189070119237,18.169656465685105,3343.216789686059,221.6291537132563,1395,[np.int64(1090)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,110,3,001,21,f,r,calibration,0.75,2,-1,50,0.6580745541515514,0.654725510385422,1,False,0.5765117999981157,False,square,square,0.2519724363304776,18.102724203921635,3312.7985293176594,193.7355671762191,32,[np.int64(772)],0.44993782254570897,3.231663533994486,2.0459366564660675,0.023961218573802325,0.02090219307856659,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,111,3,001,21,f,r,calibration,0.75,2,-1,51,0.5981210736084265,0.3976423325602886,1,False,0.5961025999858975,False,square,square,0.25518679810575495,17.81928849916842,3260.929795347821,214.61810309836466,74,[np.int64(1236)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,112,3,001,21,f,r,calibration,0.75,2,-1,52,0.5981210736084265,0.3976423325602886,1,False,0.8623765000083949,False,dot,dot,0.25812416844500696,16.89640622767138,3075.145933436191,190.74512467032628,1170,[np.int64(636)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,113,3,001,21,f,r,calibration,0.75,2,-1,53,0.5981210736084265,0.3976423325602886,1,False,0.814219799998682,False,dot,dot,0.26073863429831384,15.861369619957525,2902.630640452227,186.59584119954954,974,[np.int64(635)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,114,3,001,21,f,r,calibration,0.75,2,-1,54,0.5981210736084265,0.3976423325602886,1,False,0.7920873999828473,False,dot,dot,0.2629970160087518,18.402775698608174,3349.3051771466876,189.1766074108842,923,[np.int64(176)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,115,3,001,21,f,r,calibration,0.75,2,-1,55,0.5981210736084265,0.3976423325602886,1,False,0.6333842999883927,False,square,square,0.26487972195042586,16.474111824500383,2998.2883520590694,239.0209906634629,1348,[np.int64(295)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,116,3,001,21,f,r,calibration,0.75,2,-1,56,0.5981210736084265,0.3976423325602886,1,False,0.6447466000099666,False,square,square,0.2663809343893509,16.10463867962037,2947.148878370527,128.54452649516253,1319,[np.int64(1423)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,117,3,001,21,f,r,calibration,0.75,2,-1,57,0.5981210736084265,0.3976423325602886,1,False,1.0110732000030112,False,dot,dot,0.2675081105416587,17.718547356957536,3242.494166323229,245.98378294491278,683,[np.int64(406)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,118,3,001,21,f,r,calibration,0.75,2,-1,58,0.5981210736084265,0.3976423325602886,1,False,0.6684713999857195,False,dot,dot,0.268280824716327,14.65240601237442,2666.7378942521445,182.2202799396181,476,[np.int64(261)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,119,3,001,21,f,r,calibration,0.75,2,-1,59,0.5981210736084265,0.3976423325602886,1,False,0.7876269999833312,False,square,square,0.26872902380483216,17.292004568396035,3164.4368360164744,229.98732770284468,1320,[np.int64(652)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,120,3,001,21,f,r,calibration,0.75,2,-1,60,0.5350820483873121,0.14055915473515587,1,False,0.666943700023694,False,square,square,0.27353521743924664,15.43745470144486,2825.0542103644093,241.1986771114668,866,[np.int64(1274)],0.18170561320860376,3.318544771595101,2.0851893588314376,0.021037115454831806,0.019939630158784572,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,121,3,001,21,f,r,calibration,0.75,2,-1,61,0.5350820483873121,0.14055915473515587,1,False,0.6264606000040658,False,dot,dot,0.27778053199711666,12.960285930513926,2358.7720393535346,146.9232375086599,740,[np.int64(792)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,122,3,001,21,f,r,calibration,0.75,2,-1,62,0.5350820483873121,0.14055915473515587,1,False,0.6712665999948513,False,square,square,0.28142602827850743,14.428351383690222,2640.3883032153108,247.66035000141395,1418,[np.int64(1230)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,123,3,001,21,f,r,calibration,0.75,2,-1,63,0.5350820483873121,0.14055915473515587,1,False,0.7778830000024755,False,dot,dot,0.28445716014555317,14.241483236162342,2591.949948981546,185.28519737107086,1145,[np.int64(322)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,124,3,001,21,f,r,calibration,0.75,2,-1,64,0.5350820483873121,0.14055915473515587,1,False,0.5824747000006028,False,dot,dot,0.2868833933836063,13.814461930558426,2528.046533292192,199.23149023215896,1068,[np.int64(806)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,125,3,001,21,f,r,calibration,0.75,2,-1,65,0.5350820483873121,0.14055915473515587,1,False,0.5276406000193674,False,dot,dot,0.28873627984251937,14.521613463175463,2657.4552637611096,219.52829999256048,1057,[np.int64(245)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,126,3,001,21,f,r,calibration,0.75,2,-1,66,0.5350820483873121,0.14055915473515587,1,False,0.546272500010673,False,square,square,0.2900661614392085,15.12109562185535,2676.433925068397,154.3015435555217,1490,[np.int64(306)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,127,3,001,21,f,r,calibration,0.75,2,-1,67,0.5350820483873121,0.14055915473515587,1,False,0.7281539000105113,False,square,square,0.2909378100243744,15.875905434250363,2905.2906944678166,128.57532185808097,29,[np.int64(249)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,128,3,001,21,f,r,calibration,0.75,2,-1,68,0.47090191089840744,-0.11652402308997703,1,False,0.7286314000084531,False,dot,dot,0.29708975873643223,10.260121700620072,1867.3421495128532,259.98737949827483,523,[np.int64(514)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,129,3,001,21,f,r,calibration,0.75,2,-1,69,0.47090191089840744,-0.11652402308997703,1,False,0.8178131000022404,False,square,square,0.3025758847515146,12.4078019314753,2258.2199515285047,181.533945772741,611,[np.int64(1036)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,130,3,001,21,f,r,calibration,0.75,2,-1,70,0.47090191089840744,-0.11652402308997703,1,False,0.5802159000013489,False,square,square,0.30733263599740057,8.687486982241705,1581.1226307679904,353.2236203391926,676,[np.int64(177)],-0.14165241091843292,3.3320655633357874,2.0824127069984018,0.018451624205142708,0.01881628837371943,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,131,3,001,21,f,r,calibration,0.75,2,-1,71,0.47090191089840744,-0.11652402308997703,1,False,0.74574169999687,False,square,square,0.31133099261575947,8.37386348048574,1524.0431534484046,303.0636248509023,632,[np.int64(686)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,132,3,001,21,f,r,calibration,0.75,2,-1,72,0.47090191089840744,-0.11652402308997703,1,False,0.5660752000112552,False,dot,dot,0.3145765396514287,9.384333986903636,1717.3331196033655,341.96241177919296,1124,[np.int64(828)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,133,3,001,21,f,r,calibration,0.75,2,-1,73,0.47090191089840744,-0.11652402308997703,1,False,0.5074260999972466,False,square,square,0.3171067835104214,8.938867934659061,1635.812832042608,219.8193318759061,730,[np.int64(360)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,134,3,001,21,f,r,calibration,0.75,2,-1,74,0.47090191089840744,-0.11652402308997703,1,False,0.5531532000168227,False,dot,dot,0.3189860517085267,9.526869670747274,1733.8902800760038,245.5653712318525,1127,[np.int64(576)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,135,3,001,21,f,r,calibration,0.75,2,-1,75,0.40766968306220214,-0.37360720091511007,1,False,0.5458633000089321,False,square,square,0.3270242066007496,5.187059637827597,949.2319137224501,454.10166713075927,1217,[np.int64(606)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,136,3,001,21,f,r,calibration,0.75,2,-1,76,0.40766968306220214,-0.37360720091511007,1,False,0.6185950000071898,False,square,square,0.3341201004294722,6.377734855558326,1167.1254785671736,432.67275775452936,1139,[np.int64(847)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,137,3,001,21,f,r,calibration,0.75,2,-1,77,0.40766968306220214,-0.37360720091511007,1,False,0.5485886000096798,False,dot,dot,0.34015332235919205,6.6809086532408735,1222.6062835430798,166.90245450661317,252,[np.int64(852)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,138,3,001,21,f,r,calibration,0.75,2,-1,78,0.40766968306220214,-0.37360720091511007,1,False,0.6124276999908034,False,dot,dot,0.34506637059049977,6.753185445346076,1235.832936498332,246.41770855798725,1017,[np.int64(906)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,139,3,001,21,f,r,calibration,0.75,2,-1,79,0.40766968306220214,-0.37360720091511007,1,False,0.5549555000034161,False,dot,dot,0.348865635600481,4.584900437922938,839.0367801398977,506.3214113343043,1060,[np.int64(239)],nan,nan,nan,nan,nan,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,140,3,001,21,f,r,calibration,0.75,2,-1,80,0.40766968306220214,-0.37360720091511007,1,False,0.613132600003155,False,square,square,0.35161584149603237,7.798990272153987,1419.4162295320257,383.17555889168085,1478,[np.int64(1029)],-0.5367242500019646,3.379278857295037,2.0953129136012323,0.016145915254509736,0.017580252628614887,,,,,,,,,,,,3,001,21,f,r,0.30958094130433256,True,,,,,
,,141,3,001,21,f,r,test,,2,1,1,0.30958094130433256,,1,False,1.4207025000068825,False,img_A,img_A,,4.471053264682019,791.3764278487173,320.51461673021277,125,[np.int64(656)],,,,,,low,0.30958094130433256,3,playing_card_12s,creme_brulee_07s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,142,3,001,21,f,r,test,,2,1,2,0.30958094130433256,,1,False,1.147699699999066,False,img_B,img_B,,4.557804030763078,829.5203335988803,301.80368349335544,190,[np.int64(1574)],,,,,,low,0.30958094130433256,4,stamp1_05s,chalk_02s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,143,3,001,21,f,r,test,,2,1,3,0.30958094130433256,,1,False,1.0772908999933861,False,img_A,img_A,,4.800736693448619,873.7340782076486,173.90916669172518,498,[np.int64(1448)],,,,,,low,0.30958094130433256,5,step_stool_06s,string_cheese_01b,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,144,3,001,21,f,r,test,,2,1,4,0.30958094130433256,,1,False,1.1708438000059687,False,img_A,img_A,,4.632786687591817,843.1671771417107,414.99193824322674,790,[np.int64(248)],,,,,,low,0.30958094130433256,4,jumpsuit_11s,mouse2_09s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,145,3,001,21,f,r,test,,2,1,5,0.30958094130433256,,1,False,1.1699385000101756,False,img_A,img_A,,5.043222376751248,917.8664725687272,300.33891932995965,1323,[np.int64(953)],,,,,,low,0.30958094130433256,3,lego_12s,lingerie_06s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,146,3,001,21,f,r,test,,2,1,6,0.30958094130433256,,1,False,1.38350709999213,False,img_A,img_A,,3.597700566219967,658.379203618254,298.0624045568675,327,[np.int64(776)],,,,,,low,0.30958094130433256,3,dreidel_13s,suit_14s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,147,3,001,21,f,r,test,,2,1,7,0.30958094130433256,,1,False,1.0462049999914598,False,img_A,img_A,,4.9007955464267505,896.8455849960953,88.84231167057814,509,[np.int64(534)],,,,,,low,0.30958094130433256,3,curling_iron_03s,robot_14s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,148,3,001,21,f,r,test,,2,1,8,0.30958094130433256,,1,False,1.3424891000031494,False,img_A,img_A,,4.2967671295095755,782.0116175707427,441.0382856329737,269,[np.int64(371)],,,,,,low,0.30958094130433256,3,chickpea_02s,caviar_07s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,149,3,001,21,f,r,test,,2,1,9,0.30958094130433256,,0,False,2.4441121999989264,False,img_B,img_A,,1.2466497858507086,387.7080833995704,31.80593363492285,141,[np.int64(1357)],,,,,,low,0.30958094130433256,3,shoelace_06s,staple_06s,71,11,21,31,42,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,150,3,001,21,f,r,test,,2,1,10,0.30958094130433256,,1,False,1.00122510001529,False,img_A,img_A,,-0.7878703384071497,-233.20962016851632,38.65196305758455,1148,[np.int64(617)],,,,,,low,0.30958094130433256,4,gold_13s,piggy_bank_01b,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
