thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_fix,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,trigger_agency_onset,target_is_left,participant,session,age,gender,handedness,quest_prop_low,quest_low_converged,quest_prop_high,quest_high_converged,miniblock_order,starts_with,
,,55,15,001,20,f,r,calibration,0.55,2,0,55,0.40766968306220214,-0.37360720091511007,1,False,0.5339003000408411,False,square,square,0.24001550693436013,0.6643451915124117,144.82725174970574,6.854675024455769,1195,[np.int64(1344)],nan,nan,nan,nan,nan,,,,,,,,,,,,,15,001,20,f,r,,,,,,,
,,56,15,001,20,f,r,calibration,0.55,2,0,56,0.40766968306220214,-0.37360720091511007,1,False,0.8369333000155166,False,dot,dot,0.2335896743562116,0.7659077480905745,157.77699610665834,5.738514644131073,1123,[np.int64(225)],nan,nan,nan,nan,nan,,,,,,,,,,,,,15,001,20,f,r,,,,,,,
,,57,15,001,20,f,r,calibration,0.55,2,0,57,0.40766968306220214,-0.37360720091511007,1,False,0.7091939999954775,False,square,square,0.2278250105129297,0.4498752714147635,103.47131242539561,3.0064769515857144,814,[np.int64(688)],nan,nan,nan,nan,nan,,,,,,,,,,,,,15,001,20,f,r,,,,,,,
,,58,15,001,20,f,r,calibration,0.55,2,0,58,0.40766968306220214,-0.37360720091511007,1,False,0.5813570999307558,False,dot,dot,0.22262708329756367,0.7868619241189175,188.0599998644213,3.5150222122233856,1141,[np.int64(719)],nan,nan,nan,nan,nan,,,,,,,,,,,,,15,001,20,f,r,,,,,,,
,,59,15,001,20,f,r,calibration,0.55,2,0,59,0.40766968306220214,-0.37360720091511007,1,False,0.5754218000220135,False,square,square,0.21791624839787166,0.702104545065889,154.46299991449558,2.5723130825671983,890,[np.int64(1194)],nan,nan,nan,nan,nan,,,,,,,,,,,,,15,001,20,f,r,,,,,,,
,,60,15,001,20,f,r,calibration,0.55,2,0,60,0.40766968306220214,-0.37360720091511007,1,False,0.9073180999839678,False,square,square,0.21362588301869673,0.6178560044107998,128.51404891744636,5.102724599812783,1118,[np.int64(736)],-0.6625788205440167,2.6976543879834414,1.5194114778943473,0.026836032282980992,0.021507422073550046,,,,,,,,,,,,,15,001,20,f,r,,,,,,,
,,61,15,001,20,f,r,calibration,0.55,2,0,61,0.40766968306220214,-0.37360720091511007,1,False,0.6901500999229029,False,square,square,0.2097005260939926,0.7743142320897538,156.41147488213028,13.985987259274518,1425,[np.int64(1587)],nan,nan,nan,nan,nan,,,,,,,,,,,,,15,001,20,f,r,,,,,,,
,,62,15,001,20,f,r,calibration,0.55,2,0,62,0.40766968306220214,-0.37360720091511007,1,False,0.6359608999919146,False,dot,dot,0.20609409612763835,0.5166222541910983,122.43947424329029,4.344764842254761,424,[np.int64(830)],nan,nan,nan,nan,nan,,,,,,,,,,,,,15,001,20,f,r,,,,,,,
,,63,15,001,20,f,r,calibration,0.55,2,0,63,0.347354013008391,-0.6306903787402434,0,False,0.5302072999766096,False,square,dot,0.2056811943202671,0.29520530865909345,67.6020156829324,2.9851381874332525,300,[np.int64(168)],nan,nan,nan,nan,nan,,,,,,,,,,,,,15,001,20,f,r,,,,,,,
,,64,15,001,20,f,r,calibration,0.55,2,0,64,0.40766968306220214,-0.37360720091511007,0,False,0.6068919999524951,False,square,dot,0.21144319337692652,0.37364444818210474,86.6855119782483,2.9564026677942663,540,[np.int64(488)],nan,nan,nan,nan,nan,,,,,,,,,,,,,15,001,20,f,r,,,,,,,
,,65,15,001,20,f,r,calibration,0.55,2,0,65,0.40766968306220214,-0.37360720091511007,1,False,0.6827533999457955,False,dot,dot,0.20747034970727857,0.3702021766661771,82.18488321989132,2.8666670887599754,1433,[np.int64(940)],nan,nan,nan,nan,nan,,,,,,,,,,,,,15,001,20,f,r,,,,,,,
,,66,15,001,20,f,r,calibration,0.55,2,0,66,0.40766968306220214,-0.37360720091511007,1,False,0.599005899974145,False,dot,dot,0.2038298536673566,0.590207467180988,136.33792491880823,4.55858576216078,613,[np.int64(180)],nan,nan,nan,nan,nan,,,,,,,,,,,,,15,001,20,f,r,,,,,,,
,,67,15,001,20,f,r,calibration,0.55,2,0,67,0.40766968306220214,-0.37360720091511007,1,False,0.7896826000651345,False,dot,dot,0.20047665291928277,0.4911129837547192,114.42932521484957,4.135317172863458,949,[np.int64(977)],nan,nan,nan,nan,nan,,,,,,,,,,,,,15,001,20,f,r,,,,,,,
,,68,15,001,20,f,r,calibration,0.55,2,0,68,0.40766968306220214,-0.37360720091511007,1,False,0.45963239995762706,False,dot,dot,0.19737325621793567,0.7619168540099969,163.05020675813932,18.911532371321623,1080,[np.int64(854)],nan,nan,nan,nan,nan,,,,,,,,,,,,,15,001,20,f,r,,,,,,,
,,69,15,001,20,f,r,calibration,0.75,2,-1,1,0.5981210736084265,0.3976423325602886,1,False,0.6044293999439105,False,dot,dot,0.8833941500202273,3.5161040742111163,703.2208148422233,25.675464540164864,1242,[np.int64(118)],0.49887896444510554,3.2323377588830704,2.050691472501904,0.0257364756811414,0.02148582368615677,,,,,,,,,,,,,15,001,20,f,r,0.15989317907384526,True,,,,,
,,70,15,001,20,f,r,calibration,0.75,2,-1,2,0.5350820483873121,0.14055915473515587,1,False,0.5536473999964073,False,square,square,0.8974722567509856,1.0899824152313533,252.87592033367395,1.751111744589055,128,[np.int64(861)],0.3118133766571681,3.2082444668428995,2.0424419558677074,0.025480950703595955,0.02143037331807896,,,,,,,,,,,,,15,001,20,f,r,0.15989317907384526,True,,,,,
,,71,15,001,20,f,r,calibration,0.75,2,-1,3,0.5350820483873121,0.14055915473515587,1,False,0.5632478999905288,False,square,square,0.8872830967337415,1.6226059098846732,391.04802428220626,7.006164017724234,1481,[np.int64(1167)],0.12417907816641394,3.202036049568465,2.0413069970393267,0.025192955999298612,0.021365090692057793,,,,,,,,,,,,,15,001,20,f,r,0.15989317907384526,True,,,,,
,,72,15,001,20,f,r,calibration,0.75,2,-1,4,0.5350820483873121,0.14055915473515587,1,False,0.5246939999051392,False,dot,dot,0.8556339725168699,1.6249389641259586,344.48706039470324,5.771715216754698,265,[np.int64(859)],-0.05217551202368467,3.212904805647718,2.0470640208696436,0.02487584370063665,0.021289789542834836,,,,,,,,,,,,,15,001,20,f,r,0.15989317907384526,True,,,,,
,,73,15,001,20,f,r,calibration,0.75,2,-1,5,0.5981210736084265,0.3976423325602886,1,False,0.8874102999689057,False,square,square,0.8003514367271172,2.1569814125151296,485.32081781590415,8.973701208060866,1398,[np.int64(1031)],-0.19317776838267303,3.249692783827168,2.061588839060837,0.024504387610261986,0.02119693986790726,,,,,,,,,,,,,15,001,20,f,r,0.15989317907384526,True,,,,,
,,74,15,001,20,f,r,calibration,0.75,2,-1,6,0.5981210736084265,0.3976423325602886,1,False,0.6471317000687122,False,dot,dot,0.7455100577193209,1.1082499426288113,301.44398439503664,3.043616077969676,98,[np.int64(761)],-0.30702045345973,3.2958042780411603,2.0790037865465876,0.02411873104376625,0.021095329369743843,,,,,,,,,,,,,15,001,20,f,r,0.15989317907384526,True,,,,,
,,75,15,001,20,f,r,calibration,0.75,2,-1,7,0.5350820483873121,0.14055915473515587,1,False,0.6544587999815121,False,dot,dot,0.7005904430629705,1.1022198988969634,321.8482104779133,4.72075451803438,216,[np.int64(16)],-0.4153292982264823,3.3417221114163373,2.09729942929005,0.023748981829506743,0.020992970817421727,,,,,,,,,,,,,15,001,20,f,r,0.15989317907384526,True,,,,,
,,76,15,001,20,f,r,calibration,0.75,2,-1,8,0.40766968306220214,-0.37360720091511007,1,False,0.6080221000593156,False,dot,dot,0.6796966365425421,0.41868099194508746,105.50760997016204,1.208773980212301,574,[np.int64(735)],-0.536614435658069,3.347166072313858,2.098780271092517,0.023441796132000516,0.020904344156043253,,,,,,,,,,,,,15,001,20,f,r,0.15989317907384526,True,,,,,
,,77,15,001,20,f,r,calibration,0.75,2,-1,9,0.347354013008391,-0.6306903787402434,1,False,0.7762484000995755,False,dot,dot,0.6687357149422902,0.3872576950976514,104.55957767636588,2.5246872856427354,662,[np.int64(596)],-0.6576130589227142,3.333519110544848,2.0924404681215183,0.023162240896485956,0.02082078308103772,,,,,,,,,,,,,15,001,20,f,r,0.15989317907384526,True,,,,,
,,78,15,001,20,f,r,calibration,0.75,2,-1,10,0.347354013008391,-0.6306903787402434,0,False,0.7529661000007764,False,square,dot,0.6027989847165311,0.5245314411275032,127.46114019398327,1.8815761619859663,1063,[np.int64(553)],-0.3195775189108301,3.322593478655497,2.088981231828214,0.02403795700527987,0.021065165542295403,,,,,,,,,,,,,15,001,20,f,r,0.15989317907384526,True,,,,,
,,79,15,001,20,f,r,calibration,0.75,2,-1,11,0.5350820483873121,0.14055915473515587,1,False,0.9028402999974787,False,dot,dot,0.5619560538082633,0.7289391638110179,215.03705332425028,2.804287088638833,34,[np.int64(1337)],nan,nan,nan,nan,nan,,,,,,,,,,,,,15,001,20,f,r,0.15989317907384526,True,,,,,
