timestamp,frame,mouse_x,mouse_y,mouse_speed,mouse_is_moving,active_motion_time,stim_A_x,stim_A_y,stim_B_x,stim_B_y,evidence,overall_trial_num,trial_in_block,phase,n_shapes,target,prop_used,block_num,control_condition,participant,session,age,gender,handedness
0.004233899991959333,1,49.0,0.0,1.1128180461578594,True,9.250000584870577e-05,-289.8976657079208,1.3937490592979724,294.2738555951379,3.429155211242882,2.057089984531317,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.0663526999996975,2,57.0,0.0,4.095334788670306,True,0.06519840005785227,-278.5008589752717,2.1662250376731285,287.5669541745293,5.896010495456576,7.929552227312709,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.0721734999679029,3,198.0,-12.0,10.715204973569666,True,0.07117430004291236,-266.90536912388313,0.5679540265295655,280.57626152409296,7.230547506248399,21.233705825883106,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.09184779995121062,4,213.0,-15.0,20.0,True,0.09101610002107918,-255.10962600349072,-4.06769982048301,273.42553419859985,7.138440584505065,38.94209236932813,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.11253099993336946,5,291.0,-25.0,20.0,True,0.11167270003352314,-242.90178252091658,-12.035529735489238,266.56966563668226,5.905326840484343,36.867945007490206,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.1291811999399215,6,417.0,-40.0,20.0,True,0.12833420000970364,-230.61350583433168,-22.615576174412396,260.250184270754,3.345897032197115,34.047000322911884,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.1454753999132663,7,467.0,-51.0,20.0,True,0.14461790001951158,-218.79178596872228,-34.54547138436601,253.69685832089326,-0.6617635211686803,31.361245949811583,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.16244029998779297,8,519.0,-65.0,20.0,True,0.16155230009462684,-207.8702076699546,-46.65136222814982,246.10614086910522,-6.897761144658077,28.90688589966047,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.1788609999930486,9,588.0,-81.0,20.0,True,0.1779204000486061,-197.87948787031692,-58.33426905701702,238.10643219163995,-14.69358294308254,27.243230165012587,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.1954594999551773,10,616.0,-88.0,20.0,True,0.19452880008611828,-188.78991893315643,-69.34085712853961,230.6804206427248,-23.191324442812636,25.649311106192258,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.21231099998112768,11,635.0,-91.0,20.0,True,0.21135410002898425,-179.6594748213161,-80.63436875824317,224.68760924661606,-32.111139065522906,23.216050225358977,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.22950279992073774,12,649.0,-95.0,20.0,True,0.22833270009141415,-170.72710941050545,-91.8238068897694,219.5155016253061,-42.520804342348626,20.61890431495353,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.24569569993764162,13,651.0,-95.0,20.0,True,0.24484250007662922,-161.99729221367363,-102.8700407545026,214.33144462067017,-55.172392155404516,19.084746780879705,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.2625386998988688,14,652.0,-96.0,20.0,True,0.26169600000139326,-154.1872488323322,-112.92452672649264,209.0833661909691,-69.38836275612151,18.214709820123197,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.27933179994579405,15,653.0,-96.0,20.0,True,0.2784604000626132,-146.73530538783257,-122.6762627695476,204.52693733185262,-84.81602674079232,16.71725451036999,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.29549910000059754,16,653.0,-96.0,20.0,True,0.29463600006420165,-138.85284696332553,-133.13817832719548,201.51703707237246,-100.65541031199396,14.552930301925318,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.31221679993905127,17,653.0,-96.0,13.744483013071207,True,0.31136990000959486,-129.85060521568028,-145.2178092700427,200.035336970289,-116.7816260984183,8.558198650330699,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.32893620000686496,18,653.0,-96.0,7.6144065498143085,True,0.3280191000085324,-119.78624238233812,-159.27303417243814,199.50369742206047,-132.1655493551128,4.148181191453661,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.3458717999747023,19,655.0,-94.0,3.2005126183655386,True,0.34484410006552935,-109.03009852616205,-175.49440581526082,199.9684370854645,-146.97592848588275,1.4148671122812158,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.36255009996239096,19,655.0,-94.0,0.3215187746680362,False,0.34484410006552935,-109.03009852616205,-175.49440581526082,199.9684370854645,-146.97592848588275,0.0,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.38020259991753846,20,655.0,-94.0,1.4204996923142308,True,0.36178130004554987,-122.55492810858962,-182.15182842531496,201.20509103551166,-160.86939641669144,1.556978960069637,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.39711749996058643,21,655.0,-94.0,2.295192974543976,True,0.3786459000548348,-140.40731079594661,-186.71750412010437,203.37737121642834,-174.2261087865824,2.972271536102418,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.41357639990746975,22,655.0,-94.0,2.573488892947447,True,0.39517360005993396,-156.92309928367024,-190.42528266385858,205.86500684475075,-186.19014954590563,3.481014802749912,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.430293699959293,23,655.0,-94.0,2.466620442877412,True,0.4118703999556601,-173.73140576498122,-193.91335086383577,208.82360658175423,-196.77237140089701,3.5038250352733304,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.44698949996382,24,655.0,-94.0,2.141586090815423,True,0.4285737000172958,-191.03445617489237,-197.14541663768827,211.94655920746015,-205.74824750444668,3.174457483968917,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.4635776999639347,25,655.0,-94.0,1.721028918891769,True,0.44517720001749694,-210.1869157105794,-200.53072376105095,215.12693843434474,-213.71955329874535,2.621134037446648,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.4801632999442518,26,655.0,-94.0,1.2881379243801772,True,0.46175620006397367,-229.7471045011051,-204.06356199706576,218.32739758966844,-221.4685970948181,1.9726315287806968,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.49699039990082383,27,655.0,-94.0,0.8937769491916973,True,0.4785775999771431,-249.93716168074343,-208.057515563098,221.9704957820737,-229.45612667252934,1.3864608277309796,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.5136247999034822,28,655.0,-94.0,0.5641630138626251,True,0.49517110001761466,-269.0692430855367,-212.18841397531355,226.58166474742072,-237.88079172903255,0.8996838646889713,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.5299311999697238,28,655.0,-94.0,0.30805591674597743,False,0.49517110001761466,-269.0692430855367,-212.18841397531355,226.58166474742072,-237.88079172903255,0.0,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
0.5467502999817953,28,655.0,-94.0,0.12290852258842494,False,0.49517110001761466,-269.0692430855367,-212.18841397531355,226.58166474742072,-237.88079172903255,0.0,1,1,calibration,2,square,0.5981210736084265,-1,calibration,14,001,25,f,r
